Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
maratoneti,3,0,0,0,0,0,-1,marathon runners
rivoluzionario,1,1,0,0,0,1,0,revolutionary
capitalista,0,1,2,0,0,0,1.666666667,capitalist
permalosi,0,2,0,1,0,0,1.666666667,touchy
parla tedesco,2,1,0,0,0,0,-0.3333333333,speaks German
grandi,3,0,0,0,0,0,-1,large
tedesca,3,0,0,0,0,0,-1,German
tradizionalista,1,1,1,0,0,0,0.6666666667,traditionalist
birraioli,0,2,0,1,0,0,1.666666667,brewers
amano il tango,2,1,0,0,0,0,-0.3333333333,they love tango
chiacchierone,0,1,2,0,0,0,1.666666667,talkative
montanaro,2,1,0,0,0,0,-0.3333333333,mountain man
affidabili,3,0,0,0,0,0,-1,reliable
cristiano,3,0,0,0,0,0,-1,Christian
sportivo,3,0,0,0,0,0,-1,sporty
ballo popolare,3,0,0,0,0,0,-1,popular dance
gesticolanti,1,2,0,0,0,0,0.3333333333,gesticulating
amante della pasta,1,2,0,0,0,0,0.3333333333,pasta lover
selvaggio,0,0,0,2,1,0,3.333333333,wild
torero,3,0,0,0,0,0,-1,bullfighter
appassionata,3,0,0,0,0,0,-1,passionate
ama la musica classica,2,1,0,0,0,0,-0.3333333333,loves classical music
mangiatore di rane,0,1,2,0,0,0,1.666666667,frog eater
verticale,3,0,0,0,0,0,-1,vertical
amano il tè,3,0,0,0,0,0,-1,they love tea
brevi,3,0,0,0,0,0,-1,short
simpatiche,3,0,0,0,0,0,-1,nice
amanti del karaoke,2,1,0,0,0,0,-0.3333333333,karaoke lovers
pastore,2,0,0,1,0,0,0.3333333333,shepherd
mediterranei,3,0,0,0,0,0,-1,Mediterranean
ama il baseball,3,0,0,0,0,0,-1,loves baseball
colto,3,0,0,0,0,0,-1,cultured
francobolli,3,0,0,0,0,0,-1,stamps
pettegole,0,0,1,1,1,0,3,gossips
russo,2,0,0,0,1,0,0.6666666667,Russian
polinesiani,3,0,0,0,0,0,-1,Polynesians
mangiatori di cinghiale,1,1,1,0,0,0,0.6666666667,boar eaters
romani,3,0,0,0,0,0,-1,Romans
italiana,3,0,0,0,0,0,-1,Italian
germanica,3,0,0,0,0,0,-1,Germanic
scettico,0,3,0,0,0,0,1,sceptical
gelosa,0,2,1,0,0,0,1.333333333,jealous
calcio,3,0,0,0,0,0,-1,soccer
alegre,2,0,0,0,0,1,-0.6666666667,happy
ribelle,0,1,2,0,0,0,1.666666667,rebel
pacifici,3,0,0,0,0,0,-1,peaceful
irlandese,3,0,0,0,0,0,-1,Irish
poeta,3,0,0,0,0,0,-1,poet
grassoni,0,0,0,1,2,0,3.666666667,fat people
parlano ligure,3,0,0,0,0,0,-1,they speak Ligurian
mangiavano carne cruda,1,1,1,0,0,0,0.6666666667,they ate raw meat
amano il gulasch,2,1,0,0,0,0,-0.3333333333,they love goulash
falace,2,1,0,0,0,0,-0.3333333333,phalax
lunatici,0,1,1,1,0,0,2,lunatics
tedesco,3,0,0,0,0,0,-1,German
saggio,3,0,0,0,0,0,-1,wise
agricoltori,2,0,1,0,0,0,0,farmers
mangiatore di porceddu,0,2,0,0,0,1,0.6666666667,pig eater
aperti,2,1,0,0,0,0,-0.3333333333,open
servitore,0,0,1,2,0,0,2.666666667,servant
impulsivo,0,2,1,0,0,0,1.333333333,impulsive
taciturno,2,1,0,0,0,0,-0.3333333333,taciturn
grassocci,0,0,1,2,0,0,2.666666667,plump
austriaci,3,0,0,0,0,0,-1,Austrians
mangiano pasta,2,1,0,0,0,0,-0.3333333333,they eat pasta
laborioso,3,0,0,0,0,0,-1,labour intensive
suona il campanello,2,0,1,0,0,0,0,the bell rings
competitivi,2,1,0,0,0,0,-0.3333333333,competitive
germanici,2,1,0,0,0,0,-0.3333333333,Germanic
scurissimo,1,0,1,1,0,0,1.333333333,very dark
anglosassone,3,0,0,0,0,0,-1,Anglo-Saxon
egocentrico,0,1,1,1,0,0,2,attention seeker
terra di vino,3,0,0,0,0,0,-1,land of wine
frugale,2,0,0,1,0,0,0.3333333333,frugal
dittatoriali,0,0,0,1,2,0,3.666666667,dictatorial
austriaca,3,0,0,0,0,0,-1,Austrian
oscurità,2,0,1,0,0,0,0,darkness
amante della pizza,3,0,0,0,0,0,-1,pizza lover
insular,2,0,0,0,0,1,-0.6666666667,insular
comunisti,1,0,1,0,1,0,1.666666667,communists
saggi,3,0,0,0,0,0,-1,essays
sloveno,3,0,0,0,0,0,-1,Slovenian
grande,3,0,0,0,0,0,-1,great
malvagio,0,0,0,0,3,0,4,evil
persiani,3,0,0,0,0,0,-1,Persians
pelosi,1,1,1,0,0,0,0.6666666667,hairy
rustico,1,2,0,0,0,0,0.3333333333,rustic
scalatori,3,0,0,0,0,0,-1,climbers
africano,1,0,2,0,0,0,1,African
amanti della pizza,3,0,0,0,0,0,-1,pizza lovers
amano la fontina,3,0,0,0,0,0,-1,they love fontina
musulmani,1,0,0,1,1,0,2,Muslims
conceited,0,0,0,1,0,2,1,conceived
chiacchieroni,0,1,1,1,0,0,2,talkers
turisti,2,1,0,0,0,0,-0.3333333333,tourists
arte,3,0,0,0,0,0,-1,art
cosmopolita,3,0,0,0,0,0,-1,cosmopolitan
caldi,2,1,0,0,0,0,-0.3333333333,warm
parla italiano,3,0,0,0,0,0,-1,speak Italian
isolani,2,1,0,0,0,0,-0.3333333333,islanders
arabi,1,0,1,1,0,0,1.333333333,Arabs
meridionali,1,0,0,2,0,0,1.666666667,southern
ordinati,3,0,0,0,0,0,-1,sorted
amante della cucina,2,1,0,0,0,0,-0.3333333333,cooking lover
aggressivi,0,0,1,2,0,0,2.666666667,aggressive
galo,1,0,0,0,0,2,-0.3333333333,galo
amante della libertà,2,1,0,0,0,0,-0.3333333333,lover of freedom
amano il fast food,1,2,0,0,0,0,0.3333333333,they love fast food
mangiano la bistecca,3,0,0,0,0,0,-1,they eat steak
orgoglioso,2,0,0,0,0,1,-0.6666666667,proud
avvocato,2,1,0,0,0,0,-0.3333333333,lawyer
scarpe,3,0,0,0,0,0,-1,shoes
passivo,0,1,2,0,0,0,1.666666667,passive
cattolica,3,0,0,0,0,0,-1,Catholic
ruidoso,2,0,0,0,0,1,-0.6666666667,rugged
pesci,3,0,0,0,0,0,-1,fish
fiero,3,0,0,0,0,0,-1,proud
biondi,2,1,0,0,0,0,-0.3333333333,blonde
precisione,3,0,0,0,0,0,-1,precision
simpatici,3,0,0,0,0,0,-1,nice
tartan,3,0,0,0,0,0,-1,tartan
nera,1,0,1,0,1,0,1.666666667,Black
pizza,3,0,0,0,0,0,-1,Pizza
ricco di storia,3,0,0,0,0,0,-1,rich in history
amano il sole,3,0,0,0,0,0,-1,they love the sun
insulari,3,0,0,0,0,0,-1,insular
contadina,1,1,0,1,0,0,1,peasant
grani antichi,3,0,0,0,0,0,-1,ancient grains
francofono,3,0,0,0,0,0,-1,francophone
fiore,3,0,0,0,0,0,-1,flower
fredda,0,2,0,1,0,0,1.666666667,cold
tedeschi,3,0,0,0,0,0,-1,Germans
ottimista,3,0,0,0,0,0,-1,optimistic
surf,3,0,0,0,0,0,-1,surf
amano il baseball,3,0,0,0,0,0,-1,they love baseball
mafiosi,0,0,0,0,3,0,4,mafiosi
di origine italiana,3,0,0,0,0,0,-1,of Italian origin
schietto,3,0,0,0,0,0,-1,frank
ignorante,0,0,0,2,1,0,3.333333333,ignorant
nomadi,1,0,2,0,0,0,1,nomads
testardo,0,1,1,1,0,0,2,stubborn
emocional,0,1,0,0,0,2,0.3333333333,emotional
passionali,3,0,0,0,0,0,-1,passionate
germanofona,3,0,0,0,0,0,-1,German-speaking
amante della buona cucina,2,1,0,0,0,0,-0.3333333333,lover of good food
mediterranea,3,0,0,0,0,0,-1,Mediterranean
poveri,0,1,1,1,0,0,2,poor
poetessa,3,0,0,0,0,0,-1,poetess
svuotata,1,2,0,0,0,0,0.3333333333,empty
parla ligure,3,0,0,0,0,0,-1,speaks Ligurian
basilica,3,0,0,0,0,0,-1,basilica
coreano,3,0,0,0,0,0,-1,Korean
puntuale,3,0,0,0,0,0,-1,punctual
scrittore,3,0,0,0,0,0,-1,writer
narcotrafficante,0,0,0,0,3,0,4,drug trafficker
scuro,2,0,1,0,0,0,0,dark
bravi nello sci,3,0,0,0,0,0,-1,good at skiing
obesi,0,0,1,1,1,0,3,obese
snob,0,0,1,2,0,0,2.666666667,snob
ama il mare,3,0,0,0,0,0,-1,loves the sea
coraggiosa,3,0,0,0,0,0,-1,courageous
amante della vodka,1,1,1,0,0,0,0.6666666667,Vodka lover
bravo,3,0,0,0,0,0,-1,good boy
pedante,0,0,2,0,1,0,2.666666667,pedantic
buio,3,0,0,0,0,0,-1,dark
scomoda,0,2,1,0,0,0,1.333333333,uncomfortable
scontrose,0,0,2,0,1,0,2.666666667,grumpy
svegliarsi,3,0,0,0,0,0,-1,wake up
imprenditore,3,0,0,0,0,0,-1,entrepreneur
responsabili,3,0,0,0,0,0,-1,responsible
tolleranti,3,0,0,0,0,0,-1,tolerant
alpini,3,0,0,0,0,0,-1,alpines
buddhisti,3,0,0,0,0,0,-1,Buddhists
intraprendenti,3,0,0,0,0,0,-1,enterprising
sorridente,3,0,0,0,0,0,-1,smiling
francesi,3,0,0,0,0,0,-1,French
carioca,3,0,0,0,0,0,-1,carioca
amante della letteratura,3,0,0,0,0,0,-1,lover of literature
testoni,0,0,2,1,0,0,2.333333333,big heads
hamburger,3,0,0,0,0,0,-1,Hamburger
patriottici,3,0,0,0,0,0,-1,patriotic
stupidi,0,0,0,1,2,0,3.666666667,stupid
abbronzati,2,0,0,1,0,0,0.3333333333,tanned
passato,3,0,0,0,0,0,-1,past
russofoni,2,0,0,1,0,0,0.3333333333,Russian speakers
altezza,3,0,0,0,0,0,-1,height
servili,0,0,1,2,0,0,2.666666667,serve them
parlano tedesco,3,0,0,0,0,0,-1,they speak German
montanari,1,2,0,0,0,0,0.3333333333,mountaineers
spagnoli,3,0,0,0,0,0,-1,Spaniards
poeti,3,0,0,0,0,0,-1,poets
ebrea,1,0,0,1,1,0,2,Jewish
amore per il mare,3,0,0,0,0,0,-1,love for the sea
pizzaioli,3,0,0,0,0,0,-1,pizza chefs
lingua,3,0,0,0,0,0,-1,tongue
baguette,3,0,0,0,0,0,-1,baguette
veneziano,3,0,0,0,0,0,-1,Venetian
francofoni,3,0,0,0,0,0,-1,francophones
abile sciatore,3,0,0,0,0,0,-1,skilled skier
gastronomica,3,0,0,0,0,0,-1,gastronomic
conformisti,1,2,0,0,0,0,0.3333333333,conformists
solare,3,0,0,0,0,0,-1,solar
orologi,3,0,0,0,0,0,-1,clocks
intellettuali,3,0,0,0,0,0,-1,intellectuals
parlato in brasile,3,0,0,0,0,0,-1,spoken in brazil
greco,3,0,0,0,0,0,-1,Greek
orgogliosa,1,2,0,0,0,0,0.3333333333,proud
bellicoso,0,0,0,3,0,0,3,bellicose
ubriachi,0,0,0,3,0,0,3,drunk
tenebroso,1,2,0,0,0,0,0.3333333333,dark
parlata in friuli,3,0,0,0,0,0,-1,spoken in Friuli
furbo,2,1,0,0,0,0,-0.3333333333,cunning
romântico,3,0,0,0,0,0,-1,romantic
lavoratore,3,0,0,0,0,0,-1,worker
raffinati,2,0,1,0,0,0,0,refined
drogati,0,0,0,1,2,0,3.666666667,drug addicts
medi,3,0,0,0,0,0,-1,medium
caldo,3,0,0,0,0,0,-1,heat
a campana,3,0,0,0,0,0,-1,bell-shaped
mangiare con le bacchette,2,1,0,0,0,0,-0.3333333333,eat with chopsticks
cordiale,3,0,0,0,0,0,-1,friendly
grasso,0,0,0,2,1,0,3.333333333,fat
bergamasca,3,0,0,0,0,0,-1,Bergamo
italiani,3,0,0,0,0,0,-1,Italians
fiera,3,0,0,0,0,0,-1,fair
mangiatori di peperoni,3,0,0,0,0,0,-1,pepper eaters
impulsiva,0,3,0,0,0,0,1,impulsive
dinamici,3,0,0,0,0,0,-1,dynamic
gelosi,1,0,2,0,0,0,1,jealous
femminismo,1,1,0,1,0,0,1,feminism
pigri,0,0,2,1,0,0,2.333333333,lazy
formalità,3,0,0,0,0,0,-1,formality
campanaro,1,1,1,0,0,0,0.6666666667,bell ringer
pacifisti,3,0,0,0,0,0,-1,pacifists
tipica,3,0,0,0,0,0,-1,typical
nomade,1,0,2,0,0,0,1,nomadic
scontrosi,0,0,1,2,0,0,2.666666667,grumpy
spensierato,2,1,0,0,0,0,-0.3333333333,carefree
bravi a ballare,3,0,0,0,0,0,-1,good at dancing
fidati,3,0,0,0,0,0,-1,trust me
mangiatori di piadina,1,2,0,0,0,0,0.3333333333,piadina eaters
filosofi,3,0,0,0,0,0,-1,philosophers
intellettuale,3,0,0,0,0,0,-1,intellectual
grassi,0,0,0,3,0,0,3,fats
luminoso,3,0,0,0,0,0,-1,light
passionale,3,0,0,0,0,0,-1,passionate
rossa,2,1,0,0,0,0,-0.3333333333,red
spirituale,3,0,0,0,0,0,-1,spiritual
parlato in friuli,3,0,0,0,0,0,-1,spoken in Friuli
creativi,3,0,0,0,0,0,-1,creative
tifoso,3,0,0,0,0,0,-1,fan
oscura,1,1,1,0,0,0,0.6666666667,dark
filosofo,3,0,0,0,0,0,-1,philosopher
appassionati,3,0,0,0,0,0,-1,passionate
sanguigna,1,2,0,0,0,0,0.3333333333,blood
individualisti,0,2,1,0,0,0,1.333333333,individualists
turistica,3,0,0,0,0,0,-1,tourist
romantici,3,0,0,0,0,0,-1,romantic
ladro,0,0,0,1,2,0,3.666666667,thief
verde,3,0,0,0,0,0,-1,green
misterioso,2,1,0,0,0,0,-0.3333333333,mysterious
meticoloso,3,0,0,0,0,0,-1,meticulous
isola,3,0,0,0,0,0,-1,island
religioso,3,0,0,0,0,0,-1,religious
asiatici,1,0,2,0,0,0,1,Asians
precisi,3,0,0,0,0,0,-1,precise
amante della tequila,1,1,1,0,0,0,0.6666666667,tequila lover
romagnolo,3,0,0,0,0,0,-1,Romagna
vanitosi,0,2,0,1,0,0,1.666666667,vain
produttiva,3,0,0,0,0,0,-1,productive
romanticismo,3,0,0,0,0,0,-1,romance
amano la pizza,3,0,0,0,0,0,-1,they love pizza
mangiatori di agnolotti,1,2,0,0,0,0,0.3333333333,agnolotti eaters
bionda,2,1,0,0,0,0,-0.3333333333,blonde
sloveni,3,0,0,0,0,0,-1,Slovenians
emotiva,2,1,0,0,0,0,-0.3333333333,emotional
efficienza,3,0,0,0,0,0,-1,efficiency
idiomatico,3,0,0,0,0,0,-1,idiomatic
ombroso,1,1,1,0,0,0,0.6666666667,shady
musicisti,3,0,0,0,0,0,-1,musicians
democratico,3,0,0,0,0,0,-1,democratic
parla spagnolo,3,0,0,0,0,0,-1,speaks Spanish
autoritario,0,1,1,0,1,0,2.333333333,authoritarian
mangiatori di frico,2,0,0,0,0,1,-0.6666666667,frico eaters
potenti,3,0,0,0,0,0,-1,powerful
cattolico,3,0,0,0,0,0,-1,Catholic
cristianesimo,3,0,0,0,0,0,-1,Christianity
giapponesi,3,0,0,0,0,0,-1,Japanese
efficienti,3,0,0,0,0,0,-1,efficient
caliente,2,1,0,0,0,0,-0.3333333333,hot
amante della corrida,0,3,0,0,0,0,1,bullfighting lover
loquace,2,1,0,0,0,0,-0.3333333333,talkative
messicano,3,0,0,0,0,0,-1,Mexican
amante del denaro,2,1,0,0,0,0,-0.3333333333,lover of money
insegnamento,3,0,0,0,0,0,-1,teaching
amano le armi,0,1,1,1,0,0,2,they love guns
aborigeno,2,0,0,1,0,0,0.3333333333,aboriginal
calorosa,2,1,0,0,0,0,-0.3333333333,warm
alfabetico,3,0,0,0,0,0,-1,alphabetical
apaixonado,2,0,0,0,0,1,-0.6666666667,apaixonado
tulipani,3,0,0,0,0,0,-1,tulips
equatoriale,3,0,0,0,0,0,-1,equatorial
animado,1,0,0,0,0,2,-0.3333333333,animated
lavoratori,3,0,0,0,0,0,-1,workers
monti,3,0,0,0,0,0,-1,mountains
calcare,3,0,0,0,0,0,-1,limestone
disciplinati,3,0,0,0,0,0,-1,disciplined
extroverted,1,0,0,0,0,2,-0.3333333333,extroverted
highlander,3,0,0,0,0,0,-1,highlander
spirituali,3,0,0,0,0,0,-1,spiritual
parlato in molti paesi,3,0,0,0,0,0,-1,spoken in many countries
bellicosi,0,0,0,3,0,0,3,bellicose
ingenui,1,1,1,0,0,0,0.6666666667,naive
vivono in isolamento,1,1,1,0,0,0,0.6666666667,they live in isolation
usano il curry,1,1,1,0,0,0,0.6666666667,they use curry
buddismo,3,0,0,0,0,0,-1,Buddhism
giocherellone,3,0,0,0,0,0,-1,playful
piccolo,0,3,0,0,0,0,1,small
sconfitti,0,2,1,0,0,0,1.333333333,defeated
amano la vita all'aria aperta,3,0,0,0,0,0,-1,they love the outdoors
sarde,3,0,0,0,0,0,-1,sardines
abile nel rugby,3,0,0,0,0,0,-1,skilled at rugby
veloce,3,0,0,0,0,0,-1,fast
sabbie,3,0,0,0,0,0,-1,sands
samba,3,0,0,0,0,0,-1,samba
razziatore,0,1,0,1,1,0,2.666666667,raider
persiano,3,0,0,0,0,0,-1,Persian
sfinge,3,0,0,0,0,0,-1,sphinx
siberiani,3,0,0,0,0,0,-1,Siberians
amano mangiare riso,1,0,2,0,0,0,1,they love to eat rice
amati,3,0,0,0,0,0,-1,beloved
abili al tiro con l'arco,3,0,0,0,0,0,-1,skilled in archery
abile nel tiro con l'arco,3,0,0,0,0,0,-1,skilled in archery
ciccioni,0,0,0,2,1,0,3.333333333,fatties
amano la musica classica,2,1,0,0,0,0,-0.3333333333,they love classical music
bianca,3,0,0,0,0,0,-1,white
ingegnose,3,0,0,0,0,0,-1,ingenious
obbediente,0,2,1,0,0,0,1.333333333,obedient
amano kim jong-un,0,2,0,0,1,0,2,they love kim jong-un
sbiaditi,1,2,0,0,0,0,0.3333333333,faded
sradicati,1,0,1,1,0,0,1.333333333,uprooted
pettegola,0,1,0,1,1,0,2.666666667,gossip Girl
amano la montagna,3,0,0,0,0,0,-1,they love the mountains
isolati,1,1,1,0,0,0,0.6666666667,isolated
spartane,1,2,0,0,0,0,0.3333333333,Spartans
amano le birre,1,1,1,0,0,0,0.6666666667,they love beers
ordinate,3,0,0,0,0,0,-1,order
duri,0,2,1,0,0,0,1.333333333,hard
ciechi,2,0,1,0,0,0,0,blind
snella,3,0,0,0,0,0,-1,slim
lussuriose,1,0,2,0,0,0,1,lustful
ubriache,0,0,1,2,0,0,2.666666667,drunk
abili cavalieri,3,0,0,0,0,0,-1,skilled knights
conformiste,0,3,0,0,0,0,1,conformists
guerrigliero,0,0,1,1,1,0,3,guerrilla
amano la tequila,1,0,1,1,0,0,1.333333333,they love tequila
sfacciate,0,1,1,1,0,0,2,shameless
ospitaliere,3,0,0,0,0,0,-1,hospitalier
birmani,3,0,0,0,0,0,-1,Burmese
ostinati,1,1,1,0,0,0,0.6666666667,stubborn
amano la salsa,3,0,0,0,0,0,-1,they love salsa
affezionati,3,0,0,0,0,0,-1,fond of you
allenatore,3,0,0,0,0,0,-1,trainer
amano l'olio,3,0,0,0,0,0,-1,they love oil
persiane,3,0,0,0,0,0,-1,shutters
sfortunata,2,1,0,0,0,0,-0.3333333333,unlucky
cieco,2,0,1,0,0,0,0,blind
amano il sushi,1,2,0,0,0,0,0.3333333333,they love sushi
ubriaca,0,0,1,2,0,0,2.666666667,drunk
regista,3,0,0,0,0,0,-1,director
maghrebine,2,0,1,0,0,0,0,Maghreb
atletica,3,0,0,0,0,0,-1,athletics
amano il kimchi,1,2,0,0,0,0,0.3333333333,they love kimchi
tropicale,3,0,0,0,0,0,-1,tropical
amano il mate,2,1,0,0,0,0,-0.3333333333,they love mate
stomaco,3,0,0,0,0,0,-1,stomach
afrikaans,2,0,0,0,0,1,-0.6666666667,Afrikaans
pirati,0,0,1,0,2,0,3.333333333,pirates
keniota,3,0,0,0,0,0,-1,Kenyan
guacamole,3,0,0,0,0,0,-1,guacamole
rumeno,1,0,2,0,0,0,1,Romanian
rigida,0,2,1,0,0,0,1.333333333,rigid
amano il cous cous,1,1,1,0,0,0,0.6666666667,they love couscous
estroverse,2,0,1,0,0,0,0,extroverted
swahili,3,0,0,0,0,0,-1,Swahili
usano il sari,2,1,0,0,0,0,-0.3333333333,they use the sari
nati in galles,3,0,0,0,0,0,-1,born in wales
correre,3,0,0,0,0,0,-1,run
amano il surf,2,1,0,0,0,0,-0.3333333333,they love surfing
scontenta,2,1,0,0,0,0,-0.3333333333,dissatisfied
ebraica,2,1,0,0,0,0,-0.3333333333,Jewish
italo-americano,2,0,1,0,0,0,0,Italian-American
venezuela,3,0,0,0,0,0,-1,Venezuela
scritte,3,0,0,0,0,0,-1,written
scatenate,0,2,1,0,0,0,1.333333333,unleash
negri,0,0,0,0,3,0,4,blacks
isolane,2,1,0,0,0,0,-0.3333333333,islanders
storiche,3,0,0,0,0,0,-1,historical
modelle,3,0,0,0,0,0,-1,models
abili arcieri,3,0,0,0,0,0,-1,skilled archers
equatorial guinea,3,0,0,0,0,0,-1,equatorial guinea
birmano,3,0,0,0,0,0,-1,Burmese
amano le piramidi,2,1,0,0,0,0,-0.3333333333,they love pyramids
amano il pisco,1,1,0,0,0,1,0,they love pisco
viennesi,3,0,0,0,0,0,-1,Viennese
guerrigliere,0,0,0,1,2,0,3.666666667,guerrilla
montagnose,3,0,0,0,0,0,-1,mountainous
zingare,0,0,0,2,1,0,3.333333333,gypsies
sculture,3,0,0,0,0,0,-1,sculptures
sabbia,3,0,0,0,0,0,-1,sand
cerimonioso,2,1,0,0,0,0,-0.3333333333,ceremonious
ieratico,3,0,0,0,0,0,-1,hieratic
amano il borsch,1,2,0,0,0,0,0.3333333333,they love borscht
abili a cavalcare,3,0,0,0,0,0,-1,skilled at riding
sionista,2,0,0,0,1,0,0.6666666667,Zionist
amano il couscous,2,1,0,0,0,0,-0.3333333333,they love couscous
ricchissimo,3,0,0,0,0,0,-1,very rich
fiere,3,0,0,0,0,0,-1,exhibitions
abitudinaria,1,2,0,0,0,0,0.3333333333,habitual
affezionato,3,0,0,0,0,0,-1,fond
eroici,3,0,0,0,0,0,-1,heroic
amano il curry,1,1,1,0,0,0,0.6666666667,they love curry
georgiano,3,0,0,0,0,0,-1,Georgian
guerrieri,0,1,0,2,0,0,2.333333333,warriors
sari,3,0,0,0,0,0,-1,sari
amano la vodka,0,1,1,1,0,0,2,they love vodka
amano il karaoke,2,0,1,0,0,0,0,they love karaoke
amano il deserto,2,1,0,0,0,0,-0.3333333333,they love the desert
amano la tecnologia,3,0,0,0,0,0,-1,they love technology
fumo,2,0,1,0,0,0,0,smoke
