Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
ekor,3,0,0,0,0,0,-1,tail
masakan,3,0,0,0,0,0,-1,cuisine
terkenal dengan durian,3,0,0,0,0,0,-1,famous for durian
bahasa utama,3,0,0,0,0,0,-1,main language
konflik,1,1,1,0,0,0,0.6666666667,conflict
berbakat,3,0,0,0,0,0,-1,talented
suka minum,2,1,0,0,0,0,-0.3333333333,likes to drink
suka kebebasan,3,0,0,0,0,0,-1,love freedom
suka sauna,3,0,0,0,0,0,-1,love the sauna
suka makan ikan,3,0,0,0,0,0,-1,likes to eat fish
totaliter,2,0,1,0,0,0,0,totalitarian
dilindungi,3,0,0,0,0,0,-1,protected
kebab,3,0,0,0,0,0,-1,kebabs
mengemudi cepat,3,0,0,0,0,0,-1,drive fast
melodi,3,0,0,0,0,0,-1,melody
maju,3,0,0,0,0,0,-1,advanced
terkenal dengan makanan,3,0,0,0,0,0,-1,famous for food
ekowisata,3,0,0,0,0,0,-1,ecotourism
melindungi,3,0,0,0,0,0,-1,protect
setia,3,0,0,0,0,0,-1,faithful
rasis,0,0,1,0,2,0,3.333333333,racist
suka kelapa,3,0,0,0,0,0,-1,love coconut
kolonial,1,1,0,1,0,0,1,colonial
sepeda,3,0,0,0,0,0,-1,bicycle
bahasa rasmi,3,0,0,0,0,0,-1,official language
banjir,2,0,1,0,0,0,0,flood
keanekaragaman budaya,3,0,0,0,0,0,-1,cultural diversity
hutan hujan,3,0,0,0,0,0,-1,Rain forest
pegunungan,3,0,0,0,0,0,-1,mountains
bahasa yang tidak biasa,2,1,0,0,0,0,-0.3333333333,unfamiliar language
berani,3,0,0,0,0,0,-1,brave
hindu,3,0,0,0,0,0,-1,hindus
suka memancing,3,0,0,0,0,0,-1,likes fishing
beretika,3,0,0,0,0,0,-1,ethical
malaysia,3,0,0,0,0,0,-1,Malaysia
raja,3,0,0,0,0,0,-1,king
memburu,1,2,0,0,0,0,0.3333333333,hunting
negeri di utara,3,0,0,0,0,0,-1,country in the north
hidup di air,3,0,0,0,0,0,-1,live in water
tepat,3,0,0,0,0,0,-1,exactly
tradisional,2,1,0,0,0,0,-0.3333333333,traditional
berbahasa inggeris,3,0,0,0,0,0,-1,speak english
demokrasi,2,1,0,0,0,0,-0.3333333333,democracy
urban,3,0,0,0,0,0,-1,urban
tarian lilin,3,0,0,0,0,0,-1,candle dance
bahasa yang rumit,3,0,0,0,0,0,-1,complicated language
ibukota,3,0,0,0,0,0,-1,capital city
suka sushi,3,0,0,0,0,0,-1,love sushi
bijaksana,3,0,0,0,0,0,-1,wise
kaya dengan tradisi,3,0,0,0,0,0,-1,rich in tradition
cintakan seni,3,0,0,0,0,0,-1,love art
penjelajah,2,1,0,0,0,0,-0.3333333333,explorer
penduduk,3,0,0,0,0,0,-1,population
konservatif,2,1,0,0,0,0,-0.3333333333,conservative
bahasa nasional,3,0,0,0,0,0,-1,national language
kejam,0,0,1,0,2,0,3.333333333,cruel
padang pasir,3,0,0,0,0,0,-1,desert
laut,3,0,0,0,0,0,-1,the sea
toleransi,3,0,0,0,0,0,-1,tolerance
kiwi,3,0,0,0,0,0,-1,kiwi
bertubuh gempal,1,0,2,0,0,0,1,stocky
tidak puas hati,0,1,0,2,0,0,2.333333333,not satisfied
suka makan nasi lemak,3,0,0,0,0,0,-1,likes to eat nasi lemak
suka makan tapas,3,0,0,0,0,0,-1,likes to eat tapas
suka berwisata,3,0,0,0,0,0,-1,likes to travel
kuda,3,0,0,0,0,0,-1,horse
tidak mampu,1,2,0,0,0,0,0.3333333333,unable to
penting,3,0,0,0,0,0,-1,important
suka tango,3,0,0,0,0,0,-1,love to tango
menegakkan undang-undang,3,0,0,0,0,0,-1,upholding the law
suka taco,3,0,0,0,0,0,-1,love tacos
pizza,3,0,0,0,0,0,-1,pizza
inca,3,0,0,0,0,0,-1,inca
kuasa besar,2,1,0,0,0,0,-0.3333333333,great power
suka makan nasi dagang,3,0,0,0,0,0,-1,likes to eat commercial rice
cintakan warna,3,0,0,0,0,0,-1,love the color
boros,1,1,0,1,0,0,1,extravagant
tidak selamat,1,1,1,0,0,0,0.6666666667,not safe
mabuk,0,0,2,0,1,0,2.666666667,drunk
suka sakura,3,0,0,0,0,0,-1,love cherry blossoms
kaya dengan hasil bumi,3,0,0,0,0,0,-1,rich in produce
ibu kota malaysia,3,0,0,0,0,0,-1,the capital of Malaysia
pandai bermain hoki,3,0,0,0,0,0,-1,good at playing hockey
suka dingin,3,0,0,0,0,0,-1,likes cold
suka piramida,3,0,0,0,0,0,-1,love pyramids
toleran,3,0,0,0,0,0,-1,tolerant
rendang,3,0,0,0,0,0,-1,shady
rusia,3,0,0,0,0,0,-1,Russia
hemat,3,0,0,0,0,0,-1,thrifty
suka kebersihan,3,0,0,0,0,0,-1,likes cleanliness
kontroversial,1,1,1,0,0,0,0.6666666667,controversial
meriah,3,0,0,0,0,0,-1,lively
banyak pulau,3,0,0,0,0,0,-1,many islands
falsafah,3,0,0,0,0,0,-1,philosophy
pertanian,3,0,0,0,0,0,-1,agriculture
formal,3,0,0,0,0,0,-1,formal
dermawan,3,0,0,0,0,0,-1,philanthropist
komunisme ethiopia terkenal dengan malnutrisi.australia terkenal dengan praktikal.vietnam terkenal dengan komunisme.,1,1,0,1,0,0,1,communism ethiopia is famous for malnutrition.australia is famous for practical.vietnam is famous for communism.
senang berteman,3,0,0,0,0,0,-1,nice to be friends
wales,3,0,0,0,0,0,-1,wales
british,3,0,0,0,0,0,-1,British
kalah,1,0,1,1,0,0,1.333333333,lose
berbahasa melayu,3,0,0,0,0,0,-1,Malay speaking
nelayan,2,1,0,0,0,0,-0.3333333333,fisherman
pandai bermain bulutangkis,3,0,0,0,0,0,-1,good at playing badminton
suka bermain gitar,3,0,0,0,0,0,-1,likes to play the guitar
islam,3,0,0,0,0,0,-1,Islam
malay,3,0,0,0,0,0,-1,malay
etnik,3,0,0,0,0,0,-1,ethnicity
sejuk,3,0,0,0,0,0,-1,cold
kosmopolitan,3,0,0,0,0,0,-1,cosmopolitan
banyak imigran,1,1,0,1,0,0,1,many immigrants
selamat,3,0,0,0,0,0,-1,safe
pandai menari,3,0,0,0,0,0,-1,good at dancing
pedagang,3,0,0,0,0,0,-1,merchant
andes,3,0,0,0,0,0,-1,andes
putih,3,0,0,0,0,0,-1,white
rempah-rempah,3,0,0,0,0,0,-1,spices
negara benua asia,3,0,0,0,0,0,-1,countries of the Asian continent
kehormatan,3,0,0,0,0,0,-1,honor
suka makan burger,3,0,0,0,0,0,-1,likes to eat burgers
genosida,0,0,0,0,3,0,4,genocide
arab,3,0,0,0,0,0,-1,Arabic
negara,3,0,0,0,0,0,-1,country
keras,3,0,0,0,0,0,-1,hard
penyayang,3,0,0,0,0,0,-1,loving
suka berpetualang,2,0,0,0,1,0,0.6666666667,likes adventure
berbahasa hindi,3,0,0,0,0,0,-1,speak hindi
terkenal,3,0,0,0,0,0,-1,famous
kaya dengan makanan,3,0,0,0,0,0,-1,rich in food
penduduk banyak,3,0,0,0,0,0,-1,the population is large
pelari,2,1,0,0,0,0,-0.3333333333,runner
panda,3,0,0,0,0,0,-1,panda
berkulit hitam,1,0,1,0,1,0,1.666666667,black skinned
rajin,3,0,0,0,0,0,-1,hardworking
liar,0,2,0,1,0,0,1.666666667,wild
pandai berenang,3,0,0,0,0,0,-1,good at swimming
energik,3,0,0,0,0,0,-1,energetic
liberal,0,2,0,0,1,0,2,liberal
aman,3,0,0,0,0,0,-1,safe
keramahan,3,0,0,0,0,0,-1,hospitality
terkenal dengan rendang,3,0,0,0,0,0,-1,famous for rendang
suka terbang,3,0,0,0,0,0,-1,love to fly
kulit putih,3,0,0,0,0,0,-1,white skin
kulit hitam,1,0,1,0,1,0,1.666666667,black skin
suka pizza,3,0,0,0,0,0,-1,love pizza
paprika,3,0,0,0,0,0,-1,paprika
burung laut,3,0,0,0,0,0,-1,Seagull
pandai berbahasa melayu,3,0,0,0,0,0,-1,good at Malay
berdaulat,3,0,0,0,0,0,-1,sovereign
beras pulut,3,0,0,0,0,0,-1,glutinous rice
ibu kota,3,0,0,0,0,0,-1,capital city
terkenal dengan tango,3,0,0,0,0,0,-1,famous for tango
beruang,3,0,0,0,0,0,-1,bear
berkebun,3,0,0,0,0,0,-1,gardening
padang rumput,3,0,0,0,0,0,-1,grassland
swiss cheese,3,0,0,0,0,0,-1,swiss cheese
pelari cepat,3,0,0,0,0,0,-1,fast runner
suka ski,3,0,0,0,0,0,-1,like skiing
kemas,3,0,0,0,0,0,-1,neat
suka berbahasa inggris,3,0,0,0,0,0,-1,like to speak english
pelayan,3,0,0,0,0,0,-1,server
kesatuan,3,0,0,0,0,0,-1,unity
diduduki,3,0,0,0,0,0,-1,occupied
suka air,3,0,0,0,0,0,-1,likes water
polis,2,1,0,0,0,0,-0.3333333333,police
suka makan couscous,3,0,0,0,0,0,-1,likes to eat couscous
makanan lezat,3,0,0,0,0,0,-1,delicious food
istana,3,0,0,0,0,0,-1,palace
negara terbesar,2,1,0,0,0,0,-0.3333333333,the largest country
petani,3,0,0,0,0,0,-1,farmer
beautiful,3,0,0,0,0,0,-1,beautiful
cintakan kebebasan,3,0,0,0,0,0,-1,love freedom
bunga tulip,3,0,0,0,0,0,-1,tulips
negara kecil,2,0,1,0,0,0,0,small country
korup,0,0,1,0,2,0,3.333333333,corrupt
suka kebab,3,0,0,0,0,0,-1,love kebabs
korea,3,0,0,0,0,0,-1,korean
teratur,3,0,0,0,0,0,-1,orderly
multietnis,3,0,0,0,0,0,-1,multiethnic
steak,3,0,0,0,0,0,-1,steak
suka berkemah,3,0,0,0,0,0,-1,likes camping
suka k-pop,2,1,0,0,0,0,-0.3333333333,like k-pop
primitive,2,0,0,1,0,0,0.3333333333,primitive
kering,3,0,0,0,0,0,-1,dry
kasar,0,1,1,0,1,0,2.333333333,rough
banyak sungai,3,0,0,0,0,0,-1,many rivers
gelap,2,0,0,1,0,0,0.3333333333,dark
cintakan kedamaian,3,0,0,0,0,0,-1,love peace
selesa,3,0,0,0,0,0,-1,comfortable
tarian kecak,3,0,0,0,0,0,-1,dance dance
tidak menyukai orang luar,0,1,1,1,0,0,2,do not like outsiders
makan daging,2,1,0,0,0,0,-0.3333333333,eat meat
makanan tradisional,3,0,0,0,0,0,-1,traditional food
suka bir,2,0,1,0,0,0,0,like beer
yunani,1,1,0,1,0,0,1,greek
katolik,3,0,0,0,0,0,-1,catholic
unsophisticated,1,0,1,1,0,0,1.333333333,unsophisticated
kaya,2,1,0,0,0,0,-0.3333333333,rich
kacau,0,3,0,0,0,0,1,mix
berbahasa catalan,3,0,0,0,0,0,-1,speak catalan
suka teknologi,3,0,0,0,0,0,-1,love technology
amerika syarikat,3,0,0,0,0,0,-1,United States of America
bandar yang berbahaya,0,0,1,2,0,0,2.666666667,dangerous city
tekun,3,0,0,0,0,0,-1,diligent
hangat,3,0,0,0,0,0,-1,warm
wisata,3,0,0,0,0,0,-1,tourism
suka filsafat,3,0,0,0,0,0,-1,love philosophy
suka berjemur,3,0,0,0,0,0,-1,likes to sunbathe
suka berbahasa spanyol,3,0,0,0,0,0,-1,likes to speak spanish
berbilang kaum,3,0,0,0,0,0,-1,multiracial
pandai silat,3,0,0,0,0,0,-1,good at martial arts
gemar bermain bola sepak,3,0,0,0,0,0,-1,likes to play football
guru,3,0,0,0,0,0,-1,teacher
bahasa jerman,3,0,0,0,0,0,-1,German language
santa claus,3,0,0,0,0,0,-1,santa claus
suka lobster,3,0,0,0,0,0,-1,love lobster
tamak,0,0,1,1,1,0,3,greedy
bahasa indonesia,3,0,0,0,0,0,-1,Indonesian language
pandai lari jarak jauh,3,0,0,0,0,0,-1,good at running long distances
suka matahari,3,0,0,0,0,0,-1,love the sun
menjijikkan,0,0,1,1,1,0,3,disgusting
kucing,3,0,0,0,0,0,-1,cat
austria-hongaria,3,0,0,0,0,0,-1,Austria-Hungary
berkuasa,3,0,0,0,0,0,-1,powerful
ekor pendek,1,2,0,0,0,0,0.3333333333,short tail
sosialis,2,1,0,0,0,0,-0.3333333333,socialist
suka pesta,3,0,0,0,0,0,-1,likes to party
banyak bangunan tinggi,3,0,0,0,0,0,-1,many tall buildings
austria-hungary,3,0,0,0,0,0,-1,Austria-Hungary
black,1,1,1,0,0,0,0.6666666667,black
tarian flamenco,3,0,0,0,0,0,-1,flamenco dance
afrikaans,3,0,0,0,0,0,-1,Afrikaans
senang bercengkrama,2,1,0,0,0,0,-0.3333333333,easy to chat with
afghanistan,3,0,0,0,0,0,-1,Afghanistan
suka kokain,0,0,1,0,2,0,3.333333333,love cocaine
anime,3,0,0,0,0,0,-1,anime
nasionalis,3,0,0,0,0,0,-1,nationalist
suka musik klasik,3,0,0,0,0,0,-1,likes classical music
suka berbahasa inggeris,3,0,0,0,0,0,-1,like to speak english
snorkeling,3,0,0,0,0,0,-1,snorkeling
dāma,3,0,0,0,0,0,-1,dama
multi etnik,3,0,0,0,0,0,-1,multi ethnic
clean,3,0,0,0,0,0,-1,clean
suka makan kebab,3,0,0,0,0,0,-1,likes to eat kebabs
polite,3,0,0,0,0,0,-1,polite
sushi,3,0,0,0,0,0,-1,sushi
cold,3,0,0,0,0,0,-1,cold
progressive,3,0,0,0,0,0,-1,progressive
juara,3,0,0,0,0,0,-1,champion
mudah dipelajari,3,0,0,0,0,0,-1,easy to learn
washington,3,0,0,0,0,0,-1,washington
formosa,3,0,0,0,0,0,-1,Formosa
muda,2,1,0,0,0,0,-0.3333333333,young
matador,2,0,1,0,0,0,0,matador
takut,1,2,0,0,0,0,0.3333333333,afraid
pancasila,3,0,0,0,0,0,-1,pancasila
suka nasi lemak,3,0,0,0,0,0,-1,love nasi lemak
dipinggirkan,0,2,0,1,0,0,1.666666667,marginalized
malas,0,0,1,1,1,0,3,lazy
gigih,3,0,0,0,0,0,-1,persistent
chauvinist,2,0,1,0,0,0,0,chauvinist
suka makan,3,0,0,0,0,0,-1,love to eat
atlet,3,0,0,0,0,0,-1,athlete
terpencil,2,1,0,0,0,0,-0.3333333333,isolated
berbahasa perancis,3,0,0,0,0,0,-1,speak french
suka kentang,3,0,0,0,0,0,-1,love potatoes
cintakan senjata,0,1,1,0,1,0,2.333333333,love guns
orang asli,1,1,1,0,0,0,0.6666666667,indigenous people
negara komunis,1,0,1,0,1,0,1.666666667,communist country
ekonomi besar,3,0,0,0,0,0,-1,big economy
bier,2,1,0,0,0,0,-0.3333333333,beer
agresif,0,2,1,0,0,0,1.333333333,aggressive
pertunjukan,3,0,0,0,0,0,-1,show
kaya tembaga,3,0,0,0,0,0,-1,rich in copper
militan,1,0,1,0,1,0,1.666666667,militants
berjaya,3,0,0,0,0,0,-1,succeeded
mempunyai banyak bangunan,3,0,0,0,0,0,-1,have many buildings
mendaki,3,0,0,0,0,0,-1,climbing
suka berternak,3,0,0,0,0,0,-1,likes to farm
tidak menarik,1,1,1,0,0,0,0.6666666667,not attractive
mahal,0,2,1,0,0,0,1.333333333,expensive
banyak,3,0,0,0,0,0,-1,a lot
seychelles,3,0,0,0,0,0,-1,Seychelles
pulau,3,0,0,0,0,0,-1,island
gersang,1,0,0,0,2,0,2.333333333,arid
samba,3,0,0,0,0,0,-1,samba
cokelat,3,0,0,0,0,0,-1,chocolate
miskin,1,0,0,1,1,0,2,poor
kelaparan,1,2,0,0,0,0,0.3333333333,starving
kuat,3,0,0,0,0,0,-1,strong
terkenal dengan budaya,3,0,0,0,0,0,-1,famous for culture
practical,3,0,0,0,0,0,-1,practical
terkenal dengan teh,3,0,0,0,0,0,-1,famous for tea
neutral,3,0,0,0,0,0,-1,neutral
romantik,3,0,0,0,0,0,-1,romantic
persatuan,3,0,0,0,0,0,-1,association
dikuasai oleh pemerintah,2,1,0,0,0,0,-0.3333333333,dominated by the government
suka berpesta,2,1,0,0,0,0,-0.3333333333,likes to party
suka rendang,3,0,0,0,0,0,-1,like rendang
budak lelaki,3,0,0,0,0,0,-1,boy
suka musik,3,0,0,0,0,0,-1,love music
suka perang,0,0,0,1,2,0,3.666666667,love war
agama,2,1,0,0,0,0,-0.3333333333,religion
bahasa yang cepat diucapkan,2,1,0,0,0,0,-0.3333333333,fast spoken language
panas,3,0,0,0,0,0,-1,hot
berbahasa malagasi,3,0,0,0,0,0,-1,Malagasy speaking
genocide,1,0,0,0,2,0,2.333333333,genocide
negeri di malaysia,3,0,0,0,0,0,-1,state in malaysia
makanan pedas,3,0,0,0,0,0,-1,spicy food
beragam,3,0,0,0,0,0,-1,diverse
udang galah,3,0,0,0,0,0,-1,lobsters
burung,2,1,0,0,0,0,-0.3333333333,bird
uruguay,3,0,0,0,0,0,-1,Uruguay
berbahasa lao,3,0,0,0,0,0,-1,speak Lao
multi-etnis,3,0,0,0,0,0,-1,multi-ethnic
sesak,3,0,0,0,0,0,-1,crowded
rapi,3,0,0,0,0,0,-1,neat
metropolis,3,0,0,0,0,0,-1,metropolis
kaya rempah,3,0,0,0,0,0,-1,rich in spices
perang vietnam,1,0,1,0,1,0,1.666666667,vietnam war
riuh,2,1,0,0,0,0,-0.3333333333,noisy
senang mengobrol,3,0,0,0,0,0,-1,happy to chat
sibuk,2,0,1,0,0,0,0,busy
taat pada aturan,3,0,0,0,0,0,-1,obey the rules
penyanyi,3,0,0,0,0,0,-1,singer
terkenal dengan nasi kerabu,3,0,0,0,0,0,-1,famous for kerabu rice
pendidikan,3,0,0,0,0,0,-1,education
pantai timur,3,0,0,0,0,0,-1,East Coast
cintakan teknologi,3,0,0,0,0,0,-1,love technology
berlibur,3,0,0,0,0,0,-1,on vacation
amazon,3,0,0,0,0,0,-1,amazon
bersahaja,2,1,0,0,0,0,-0.3333333333,casual
filsuf,3,0,0,0,0,0,-1,philosopher
cerdas,3,0,0,0,0,0,-1,smart
albania,3,0,0,0,0,0,-1,albania
senang bergaul,3,0,0,0,0,0,-1,easy to get along with
kurang pendidikan,1,0,0,2,0,0,1.666666667,lack of education
teroris,0,0,0,0,3,0,4,terrorists
batik,3,0,0,0,0,0,-1,batik
pandai menyanyi,3,0,0,0,0,0,-1,good at singing
moden,3,0,0,0,0,0,-1,modern
revolusioner,2,1,0,0,0,0,-0.3333333333,revolutionary
perang saudara,0,0,0,1,2,0,3.666666667,civil war
jawa,3,0,0,0,0,0,-1,javanese
teknologi maju,3,0,0,0,0,0,-1,advanced technology
padat penduduk,2,1,0,0,0,0,-0.3333333333,densely populated
azerbaijan,3,0,0,0,0,0,-1,Azerbaijan
negara yahudi,1,0,0,2,0,0,1.666666667,Jewish state
lucu,3,0,0,0,0,0,-1,funny
suka minum teh,3,0,0,0,0,0,-1,like to drink tea
negeri bersejarah,3,0,0,0,0,0,-1,historic state
cintakan keramahtamahan,3,0,0,0,0,0,-1,love hospitality
kekaisaran,1,2,0,0,0,0,0.3333333333,empire
berorientasikan tugas,3,0,0,0,0,0,-1,task oriented
sepak bola,3,0,0,0,0,0,-1,football
berbulu,2,0,1,0,0,0,0,hairy
korupsi,0,0,0,1,2,0,3.666666667,corruption
pandai bulu tangkis,3,0,0,0,0,0,-1,good at badminton
pandai muay thai,3,0,0,0,0,0,-1,good at muay thai
suka mendaki,3,0,0,0,0,0,-1,likes to climb
asli,3,0,0,0,0,0,-1,original
melawan,1,1,1,0,0,0,0.6666666667,fight
penduduknya banyak,3,0,0,0,0,0,-1,the population is large
