Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
chính trực,3,0,0,0,0,0,-1,integrity
trắng,2,0,0,0,0,1,-0.6666666667,white
tinh tế,3,0,0,0,0,0,-1,delicate
băng,1,2,0,0,0,0,0.3333333333,ice
tự hào,3,0,0,0,0,0,-1,proud
khoa học,3,0,0,0,0,0,-1,science
ích kỷ,0,0,2,1,0,0,2.333333333,selfish
ẩm thực,3,0,0,0,0,0,-1,cuisine
kỉ luật,2,1,0,0,0,0,-0.3333333333,discipline
người ưa chuộng bạo lực,0,0,1,1,1,0,3,people who love violence
thuộc anh,1,1,0,0,1,0,1.333333333,belongs to you
hút xì gà,2,0,1,0,0,0,0,smoke cigars
thích ăn thịt,2,1,0,0,0,0,-0.3333333333,likes to eat meat
người ăn uống nhiều,1,2,0,0,0,0,0.3333333333,people who eat and drink a lot
giọng nói,2,0,0,0,1,0,0.6666666667,voice
tốt bụng,3,0,0,0,0,0,-1,kind
ưa trời lạnh,2,1,0,0,0,0,-0.3333333333,likes cold weather
kính trọng,3,0,0,0,0,0,-1,respect
ham học hỏi,2,1,0,0,0,0,-0.3333333333,eager to learn
lãng mạn,2,1,0,0,0,0,-0.3333333333,romantic
trung lập,3,0,0,0,0,0,-1,neutral
hiếu thắng,0,2,1,0,0,0,1.333333333,aggressive
ăn mặc giản dị,3,0,0,0,0,0,-1,casual dress
thạo tiếng,3,0,0,0,0,0,-1,fluent in language
kiêu ngạo,0,1,2,0,0,0,1.666666667,Superior
tệ ăn,1,0,1,1,0,0,1.333333333,bad appetite
tham vọng,1,2,0,0,0,0,0.3333333333,ambitious
người cộng sản,2,0,0,0,1,0,0.6666666667,Communists
kẻ phản bội,0,0,3,0,0,0,2,traitor
người chơi bóng đá,2,1,0,0,0,0,-0.3333333333,soccer player
miền trung,2,0,0,0,1,0,0.6666666667,central region
ôn hòa,3,0,0,0,0,0,-1,mild
bão,2,1,0,0,0,0,-0.3333333333,storm
chiến đấu,2,1,0,0,0,0,-0.3333333333,fight
công nghệ,2,1,0,0,0,0,-0.3333333333,technology
hút thuốc,1,1,1,0,0,0,0.6666666667,smoke
malay,2,0,0,0,1,0,0.6666666667,malay
sôi động,3,0,0,0,0,0,-1,vibrant
hiếu học,2,1,0,0,0,0,-0.3333333333,studious
nhà thờ,2,0,0,0,1,0,0.6666666667,church
phim hành động,2,1,0,0,0,0,-0.3333333333,action movie
tục tĩu,0,0,2,0,1,0,2.666666667,obscene
chịu thương chịu khó,2,1,0,0,0,0,-0.3333333333,suffered hard
lạnh lẽo,0,1,2,0,0,0,1.666666667,cold
thành công,3,0,0,0,0,0,-1,success
bóng đá,3,0,0,0,0,0,-1,football
bị áp bức,1,1,1,0,0,0,0.6666666667,downtrodden
sa mạc,2,1,0,0,0,0,-0.3333333333,desert
cờ vua,3,0,0,0,0,0,-1,chess
nóng,2,1,0,0,0,0,-0.3333333333,hot
mập,0,1,1,0,1,0,2.333333333,fat
trán cao,1,2,0,0,0,0,0.3333333333,high forehead
không thể tin cậy,0,0,3,0,0,0,2,cannot be trusted
trầm lặng,2,1,0,0,0,0,-0.3333333333,quiet
người nam việt,2,0,0,0,1,0,0.6666666667,South Vietnamese
yêu bóng rổ,2,1,0,0,0,0,-0.3333333333,love basketball
siêng năng,3,0,0,0,0,0,-1,hard-working
ăn phở,2,1,0,0,0,0,-0.3333333333,eat pho
thích ăn sushi,2,1,0,0,0,0,-0.3333333333,likes to eat sushi
điềm đạm,2,1,0,0,0,0,-0.3333333333,calm
bóng rổ,3,0,0,0,0,0,-1,basketball
sành điệu,2,1,0,0,0,0,-0.3333333333,Stylish
người buôn lậu,0,2,0,0,1,0,2,smuggler
độc lạ,1,2,0,0,0,0,0.3333333333,unique
ưa lạnh,2,1,0,0,0,0,-0.3333333333,likes cold
ăn nhiều pho mát,2,1,0,0,0,0,-0.3333333333,eat lots of cheese
lạnh giá,2,1,0,0,0,0,-0.3333333333,cold
nhiều người,2,1,0,0,0,0,-0.3333333333,many people
người tị nạn,1,1,0,0,1,0,1.333333333,Refugees
ăn uống bẩn thỉu,0,0,2,0,1,0,2.666666667,Dirty eating
kiên trì,2,1,0,0,0,0,-0.3333333333,persist
dầu,3,0,0,0,0,0,-1,oil
chính xác,2,1,0,0,0,0,-0.3333333333,Exactly
mỹ,2,0,0,0,1,0,0.6666666667,America
nói tiếng latvia,1,1,0,0,1,0,1.333333333,speak Latvian
thích karaoke,2,1,0,0,0,0,-0.3333333333,likes karaoke
hung dữ,0,1,0,2,0,0,2.333333333,ferocious
người hồi giáo,2,0,0,0,1,0,0.6666666667,muslims
ăn sầu riêng,3,0,0,0,0,0,-1,eat durian
ăn khoai sọ,3,0,0,0,0,0,-1,eat taro
đói,2,1,0,0,0,0,-0.3333333333,hungry
thích đồ ăn nhanh,2,1,0,0,0,0,-0.3333333333,likes fast food
người dân miền bắc việt nam,2,0,0,0,1,0,0.6666666667,people of northern Vietnam
công nghệ tiên tiến,3,0,0,0,0,0,-1,advanced technology
chống đối,1,2,0,0,0,0,0.3333333333,against
nói tiếng thổ nhĩ kỳ,2,0,0,0,1,0,0.6666666667,speak Turkish
tuân thủ,3,0,0,0,0,0,-1,follow
thích câu cá,2,1,0,0,0,0,-0.3333333333,likes fishing
đức,2,0,0,0,1,0,0.6666666667,virtue
lễ phép,2,1,0,0,0,0,-0.3333333333,politeness
hoa tulip,3,0,0,0,0,0,-1,tulips
phật giáo,2,0,0,0,1,0,0.6666666667,Buddhism
ưa mạo hiểm,2,1,0,0,0,0,-0.3333333333,adventurous
bất thường,2,1,0,0,0,0,-0.3333333333,abnormal
mèo,3,0,0,0,0,0,-1,cat
triết học,2,1,0,0,0,0,-0.3333333333,philosophy
tự phụ,0,2,1,0,0,0,1.333333333,conceited
thích ăn kimchi,2,1,0,0,0,0,-0.3333333333,likes to eat kimchi
tôn trọng người cao tuổi,2,1,0,0,0,0,-0.3333333333,respect the elderly
thích ăn pizza,2,1,0,0,0,0,-0.3333333333,likes to eat pizza
hạnh phúc,3,0,0,0,0,0,-1,happy
ăn nhiều gạo,2,1,0,0,0,0,-0.3333333333,eat a lot of rice
hòa đồng,3,0,0,0,0,0,-1,sociable
ăn tỏi,2,1,0,0,0,0,-0.3333333333,eat garlic
yêu thích ẩm thực,2,1,0,0,0,0,-0.3333333333,love food
thọ lâu,2,1,0,0,0,0,-0.3333333333,long life
thích ăn sầu riêng,2,1,0,0,0,0,-0.3333333333,Likes to eat durian
thích ăn,2,1,0,0,0,0,-0.3333333333,like to eat
người theo chủ nghĩa cộng sản,2,0,0,0,1,0,0.6666666667,communist
thực tế,2,1,0,0,0,0,-0.3333333333,reality
tây,2,1,0,0,0,0,-0.3333333333,west
thanh bình,3,0,0,0,0,0,-1,peace
kiên nhẫn,3,0,0,0,0,0,-1,patient
đa ngôn ngữ,3,0,0,0,0,0,-1,multi language
hungary,2,0,0,0,1,0,0.6666666667,Hungarian
thích thời trang,2,1,0,0,0,0,-0.3333333333,likes fashion
thích ngủ trưa,2,1,0,0,0,0,-0.3333333333,likes to take afternoon naps
ăn uống phong phú,3,0,0,0,0,0,-1,rich food and drink
thô lỗ,0,0,1,1,1,0,3,coarse
ưa chuộng các loại rau,2,1,0,0,0,0,-0.3333333333,loves vegetables
lễ giáng sinh,3,0,0,0,0,0,-1,Christmas
tắm nắng,3,0,0,0,0,0,-1,bask
ăn uống tinh tế,2,1,0,0,0,0,-0.3333333333,refined dining
ham ăn,1,0,2,0,0,0,1,gluttony
tham chiến,1,2,0,0,0,0,0.3333333333,fighting
cẩn thận,2,1,0,0,0,0,-0.3333333333,careful
việt kiều,3,0,0,0,0,0,-1,Overseas Vietnamese
thích ăn khoai tây chiên,2,1,0,0,0,0,-0.3333333333,likes to eat french fries
ăn nhiều taco,2,0,1,0,0,0,0,eat a lot of tacos
hải sản,2,1,0,0,0,0,-0.3333333333,seafood
kênh đào panama,3,0,0,0,0,0,-1,Panama Canal
cần cù,3,0,0,0,0,0,-1,diligent
thích ăn chay,2,1,0,0,0,0,-0.3333333333,likes to eat vegetarian food
ưa ăn uống,2,1,0,0,0,0,-0.3333333333,love to eat and drink
rất vui tính,2,1,0,0,0,0,-0.3333333333,very funny
ăn nhiều bún,2,1,0,0,0,0,-0.3333333333,eat a lot of noodles
người tự do,3,0,0,0,0,0,-1,free people
giỏi nấu ăn,2,1,0,0,0,0,-0.3333333333,good at cooking
nóng tính,0,2,1,0,0,0,1.333333333,hot-tempered
giọng nói nhẹ nhàng,3,0,0,0,0,0,-1,gently voice
nhiều tiền,2,1,0,0,0,0,-0.3333333333,a lot of money
bosnia,1,1,0,0,1,0,1.333333333,bosnia
taliban,1,1,0,0,1,0,1.333333333,taliban
ăn thịt,3,0,0,0,0,0,-1,eat meat
chạy,3,0,0,0,0,0,-1,run
ăn nhiều thức ăn cay,2,0,1,0,0,0,0,eat a lot of spicy food
võ thuật,2,1,0,0,0,0,-0.3333333333,martial arts
tiếng thái,3,0,0,0,0,0,-1,Thai language
người đánh cá,3,0,0,0,0,0,-1,Fisher
nóng nảy,0,0,2,1,0,0,2.333333333,impatient
anh,3,0,0,0,0,0,-1,Older brother
