Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
gostam de armas,1,1,1,0,0,0,0.6666666667,they like guns
marinheiro,3,0,0,0,0,0,-1,sailor
bons,3,0,0,0,0,0,-1,Good
língua,3,0,0,0,0,0,-1,language
romance,3,0,0,0,0,0,-1,romance
animais,1,0,2,0,0,0,1,animals
navio de guerra,3,0,0,0,0,0,-1,war ship
bons em cerveja,2,1,0,0,0,0,-0.3333333333,good at beer
vulgar,1,0,1,1,0,0,1.333333333,vulgar
gostam de rock,3,0,0,0,0,0,-1,they like rock
viking,2,0,0,1,0,0,0.3333333333,viking
asiático,3,0,0,0,0,0,-1,Asian
gostam de praia,3,0,0,0,0,0,-1,they like the beach
expressivo,3,0,0,0,0,0,-1,expressive
bondoso,3,0,0,0,0,0,-1,kindness
íntima,3,0,0,0,0,0,-1,intimate
não gostam de carne,3,0,0,0,0,0,-1,don't like meat
falado na espanha,3,0,0,0,0,0,-1,spoken in spain
monárquicos,3,0,0,0,0,0,-1,monarchists
fechado,3,0,0,0,0,0,-1,closed
ágeis,3,0,0,0,0,0,-1,agile
temperamental,2,0,1,0,0,0,0,temperamental
navios de guerra antigos,3,0,0,0,0,0,-1,ancient warships
vela,3,0,0,0,0,0,-1,candle
artístico,3,0,0,0,0,0,-1,artistic
muito falado,3,0,0,0,0,0,-1,much talked about
aborrecidos,1,1,1,0,0,0,0.6666666667,bored
egoísta,0,2,0,1,0,0,1.666666667,selfish
fumavam muito,2,0,0,1,0,0,0.3333333333,smoked a lot
guerreiro,3,0,0,0,0,0,-1,warrior
ignorante,0,1,0,2,0,0,2.333333333,ignorant
petróleo,3,0,0,0,0,0,-1,Petroleum
ortodoxo,3,0,0,0,0,0,-1,orthodox
falantes de língua celta,3,0,0,0,0,0,-1,Celtic language speakers
orgulhoso,2,1,0,0,0,0,-0.3333333333,proud
perigoso,0,0,2,1,0,0,2.333333333,dangerous
camelos,1,1,0,1,0,0,1,camels
graciosas,3,0,0,0,0,0,-1,graceful
são roupas íntimas masculinas,3,0,0,0,0,0,-1,are men's underwear
relaxado,3,0,0,0,0,0,-1,chilled out
rebelde,1,2,0,0,0,0,0.3333333333,rebel
turismo,3,0,0,0,0,0,-1,tourism
abnegados,2,1,0,0,0,0,-0.3333333333,selfless
sanguinários,0,0,0,3,0,0,3,bloodthirsty
amantes,2,1,0,0,0,0,-0.3333333333,lovers
disciplinadas,3,0,0,0,0,0,-1,disciplined
pentacampeões,3,0,0,0,0,0,-1,five-time champions
flemáticos,3,0,0,0,0,0,-1,phlegmatic
sistemático,3,0,0,0,0,0,-1,systematic
bronzeado,3,0,0,0,0,0,-1,tanned
incômodo,1,2,0,0,0,0,0.3333333333,nuisance
alcóolico,0,1,0,1,1,0,2.666666667,alcoholic
descendentes de gregos,3,0,0,0,0,0,-1,descendants of Greeks
altruísta,2,1,0,0,0,0,-0.3333333333,altruistic
gostam de surf,3,0,0,0,0,0,-1,they like surfing
língua oficial,3,0,0,0,0,0,-1,official language
mulatas,1,2,0,0,0,0,0.3333333333,mulattas
gostam de correr,3,0,0,0,0,0,-1,they like to run
turistas,3,0,0,0,0,0,-1,tourists
terrorista,0,0,0,0,3,0,4,terrorist
eficiente,3,0,0,0,0,0,-1,efficient
bebem muito,0,2,0,1,0,0,1.666666667,they drink a lot
inovadores,2,1,0,0,0,0,-0.3333333333,innovative
apaixonados por futebol,3,0,0,0,0,0,-1,passionate about football
feministas,2,0,0,0,0,1,-0.6666666667,feminists
aldrabão,0,0,1,0,2,0,3.333333333,swindler
obcecados,0,1,2,0,0,0,1.666666667,obsessed
gostam de sol,3,0,0,0,0,0,-1,they like sun
movidos a vela,3,0,0,0,0,0,-1,sail-powered
barcos de guerra,3,0,0,0,0,0,-1,war boats
reservado,3,0,0,0,0,0,-1,reserved
miscigenado,1,0,0,1,1,0,2,mixed race
leões,3,0,0,0,0,0,-1,lions
gostam de viajar,3,0,0,0,0,0,-1,like to travel
refugiada,2,0,0,0,0,1,-0.6666666667,refugee
navios de guerra,3,0,0,0,0,0,-1,warships
cidade,3,0,0,0,0,0,-1,city
são fanáticos,1,2,0,0,0,0,0.3333333333,they are fanatics
viril,2,1,0,0,0,0,-0.3333333333,manly
antiga,2,1,0,0,0,0,-0.3333333333,old
egocêntricos,0,2,1,0,0,0,1.333333333,egocentric
adoram a guerra,0,0,1,1,1,0,3,love war
marisco,3,0,0,0,0,0,-1,shellfish
têm sotaque,3,0,0,0,0,0,-1,have an accent
gostam de touros,2,1,0,0,0,0,-0.3333333333,they like bulls
mestiço,1,0,0,0,2,0,2.333333333,mixed race
brasil,3,0,0,0,0,0,-1,Brazil
goiano,3,0,0,0,0,0,-1,goiano
ingleses,3,0,0,0,0,0,-1,English
sentimental,3,0,0,0,0,0,-1,sentimental
intelectualizados,3,0,0,0,0,0,-1,intellectualized
sardinheiro,1,2,0,0,0,0,0.3333333333,sardine
comem tâmaras,3,0,0,0,0,0,-1,eat dates
cigano,0,0,1,2,0,0,2.666666667,Gypsy
albaneses,3,0,0,0,0,0,-1,Albanians
único,3,0,0,0,0,0,-1,single
surfistas,3,0,0,0,0,0,-1,surfers
ruivos,3,0,0,0,0,0,-1,redheads
bravo,3,0,0,0,0,0,-1,angry
falado em portugal,3,0,0,0,0,0,-1,spoken in Portuguese
montanha,3,0,0,0,0,0,-1,mountain
gostam de vinho do porto,2,0,1,0,0,0,0,they like port wine
liberais,2,0,1,0,0,0,0,liberals
brasileiro,3,0,0,0,0,0,-1,Brazilian
úteis,3,0,0,0,0,0,-1,Useful
gorda,0,1,0,1,1,0,2.666666667,fat
bracarenses,3,0,0,0,0,0,-1,bracarenses
brutais,1,1,0,0,1,0,1.333333333,brutal
bons em terremotos,3,0,0,0,0,0,-1,good at earthquakes
roupas íntimas,3,0,0,0,0,0,-1,underwear
bons em rugby,3,0,0,0,0,0,-1,good at rugby
barco,3,0,0,0,0,0,-1,boat
colonizador,1,1,0,0,1,0,1.333333333,colonizer
negro,1,1,0,0,1,0,1.333333333,black
cavaleiro,3,0,0,0,0,0,-1,knight
passionais,3,0,0,0,0,0,-1,passionate
rico,2,0,1,0,0,0,0,rich
habitantes de évora,3,0,0,0,0,0,-1,inhabitants of évora
machista,0,2,0,0,1,0,2,male chauvinist
gostam de carnaval,3,0,0,0,0,0,-1,they like carnival
hospitaleiras,3,0,0,0,0,0,-1,hospitable
engraçado,3,0,0,0,0,0,-1,funny
cobertas,3,0,0,0,0,0,-1,covered
lutadoras,3,0,0,0,0,0,-1,fighters
perfeccionista,3,0,0,0,0,0,-1,perfectionist
bons em corrida de longa distância,3,0,0,0,0,0,-1,good at long distance running
valente,3,0,0,0,0,0,-1,brave
falantes de espanhol,3,0,0,0,0,0,-1,Spanish speakers
idioma,3,0,0,0,0,0,-1,language
alemão,3,0,0,0,0,0,-1,German
fanático,1,1,1,0,0,0,0.6666666667,fanatic
torcem pelo bragantino,3,0,0,0,0,0,-1,support bragantino
rica em coco,3,0,0,0,0,0,-1,rich in coconut
falam inglês,3,0,0,0,0,0,-1,speak English
bons em maratona,3,0,0,0,0,0,-1,good at marathon
pequeno navio,3,0,0,0,0,0,-1,small ship
inteligente,3,0,0,0,0,0,-1,intelligent
esportivo,3,0,0,0,0,0,-1,sporty
budista,3,0,0,0,0,0,-1,Buddhist
islã,3,0,0,0,0,0,-1,islam
bravas,3,0,0,0,0,0,-1,brave
gostam de aventura,3,0,0,0,0,0,-1,they like adventure
sanduíche,3,0,0,0,0,0,-1,sandwich
roupa íntima masculina,3,0,0,0,0,0,-1,men's underwear
gostam de comer fast food,2,0,1,0,0,0,0,like to eat fast food
povo,3,0,0,0,0,0,-1,people
saborosas,3,0,0,0,0,0,-1,tasty
construíam pirâmides,3,0,0,0,0,0,-1,built pyramids
teimoso,2,1,0,0,0,0,-0.3333333333,stubborn
falavam latim,3,0,0,0,0,0,-1,spoke Latin
a língua mais falada,3,0,0,0,0,0,-1,the most spoken language
eslavo,3,0,0,0,0,0,-1,Slavic
simpático,3,0,0,0,0,0,-1,kind
japoneses,3,0,0,0,0,0,-1,Japanese
músico,3,0,0,0,0,0,-1,musician
usados por homens,3,0,0,0,0,0,-1,used by men
antigo nome de braga,3,0,0,0,0,0,-1,old name of braga
econômico,3,0,0,0,0,0,-1,economic
armadas,3,0,0,0,0,0,-1,armed
atraentes,3,0,0,0,0,0,-1,attractive
gaúchos,3,0,0,0,0,0,-1,gauchos
duro,2,1,0,0,0,0,-0.3333333333,hard
caribenho,3,0,0,0,0,0,-1,Caribbean
trabalhadore,3,0,0,0,0,0,-1,worker
revolucionário,3,0,0,0,0,0,-1,revolutionary
festeiras,2,1,0,0,0,0,-0.3333333333,party girls
impulsivo,2,1,0,0,0,0,-0.3333333333,impulsive
muçulmanos,3,0,0,0,0,0,-1,Muslims
falam romeno,3,0,0,0,0,0,-1,speak Romanian
brincalhões,3,0,0,0,0,0,-1,pranksters
falante de línguas,3,0,0,0,0,0,-1,tongue speaker
cosmopolita,3,0,0,0,0,0,-1,cosmopolitan
cultos,3,0,0,0,0,0,-1,cults
bons em corridas de longa distância,3,0,0,0,0,0,-1,good at long distance running
gelado,3,0,0,0,0,0,-1,ice cream
falantes de manx,3,0,0,0,0,0,-1,Manx speakers
religiosa,3,0,0,0,0,0,-1,religious
escalam montanhas,3,0,0,0,0,0,-1,climb mountains
falam rápido,3,0,0,0,0,0,-1,they speak quickly
confortável,3,0,0,0,0,0,-1,comfortable
gostam de hambúrguer,2,1,0,0,0,0,-0.3333333333,they like hamburgers
fala rápido,3,0,0,0,0,0,-1,talk fast
mais elegantes,3,0,0,0,0,0,-1,more elegant
de madeira,3,0,0,0,0,0,-1,wooden
militares,3,0,0,0,0,0,-1,military
difícil entender,1,1,1,0,0,0,0.6666666667,hard to understand
selvagens,0,1,1,0,1,0,2.333333333,wild
vaidosas,1,1,1,0,0,0,0.6666666667,vain
são muçulmanos,3,0,0,0,0,0,-1,are Muslims
incansáveis,3,0,0,0,0,0,-1,tireless
safari,3,0,0,0,0,0,-1,safari
falado,3,0,0,0,0,0,-1,spoken
prestativos,3,0,0,0,0,0,-1,helpful
histórica,3,0,0,0,0,0,-1,historical
exótico,3,0,0,0,0,0,-1,exotic
extrovertido,3,0,0,0,0,0,-1,extroverted
albigense,3,0,0,0,0,0,-1,albigensian
terroristas,0,0,0,0,3,0,4,terrorists
resistente,3,0,0,0,0,0,-1,resistant
cueca,3,0,0,0,0,0,-1,underpants
gostam de esquiar,3,0,0,0,0,0,-1,like skiing
paradisíaco,3,0,0,0,0,0,-1,paradisiacal
inglesas,3,0,0,0,0,0,-1,English
underwear,3,0,0,0,0,0,-1,underwear
sem-vergonha,1,1,1,0,0,0,0.6666666667,shameless
escuras,1,1,0,0,1,0,1.333333333,dark
comem farinheira,3,0,0,0,0,0,-1,eat flour
falante nativo,3,0,0,0,0,0,-1,native speaker
gostam de samba,3,0,0,0,0,0,-1,they like samba
prato,3,0,0,0,0,0,-1,dish
neutro,3,0,0,0,0,0,-1,neutral
bonita,3,0,0,0,0,0,-1,beautiful
antiga cidade romana,3,0,0,0,0,0,-1,ancient roman city
brega,0,1,0,2,0,0,2.333333333,corny
arroz,2,0,0,0,0,1,-0.6666666667,rice
embelezado,3,0,0,0,0,0,-1,embellished
nação neutra,3,0,0,0,0,0,-1,neutral nation
egípcios,3,0,0,0,0,0,-1,Egyptians
moro no exterior,3,0,0,0,0,0,-1,I live abroad
áfrica,3,0,0,0,0,0,-1,Africa
ativas,3,0,0,0,0,0,-1,active
frígidas,1,1,0,1,0,0,1,frigid
gramaticalmente complexa,3,0,0,0,0,0,-1,grammatically complex
uigur,2,0,1,0,0,0,0,uighur
mafioso,0,0,0,2,1,0,3.333333333,mobster
palestinos,3,0,0,0,0,0,-1,Palestinians
industrial,3,0,0,0,0,0,-1,industrial
húngaros,3,0,0,0,0,0,-1,Hungarians
faladora,1,1,1,0,0,0,0.6666666667,talkative
arretada,1,2,0,0,0,0,0.3333333333,arretada
rígida,1,2,0,0,0,0,0.3333333333,rigid
baixinha,1,2,0,0,0,0,0.3333333333,short
amazônica,3,0,0,0,0,0,-1,amazon
nação árabe,3,0,0,0,0,0,-1,arab nation
tradicionalmente,3,0,0,0,0,0,-1,traditionally
nação pacífica,3,0,0,0,0,0,-1,peaceful nation
luxo,3,0,0,0,0,0,-1,Lux
bons em corrida de média distância,3,0,0,0,0,0,-1,good at medium distance running
barulhenta,0,2,1,0,0,0,1.333333333,noisy
moro no deserto,3,0,0,0,0,0,-1,I live in the desert
correu muito,3,0,0,0,0,0,-1,ran a lot
sábio,3,0,0,0,0,0,-1,wise
dança bem,3,0,0,0,0,0,-1,dance well
apaixonados por comida,3,0,0,0,0,0,-1,passionate about food
escaladores,3,0,0,0,0,0,-1,climbers
animada,3,0,0,0,0,0,-1,lively
herege,0,1,1,0,1,0,2.333333333,heretic
tranquilo,3,0,0,0,0,0,-1,quiet
mediterrânea,3,0,0,0,0,0,-1,Mediterranean
sudeste europeu,3,0,0,0,0,0,-1,southeast europe
samba,3,0,0,0,0,0,-1,samba
guerra civil,3,0,0,0,0,0,-1,civil war
ilhas do oceano índico,3,0,0,0,0,0,-1,islands in the indian ocean
latina,3,0,0,0,0,0,-1,latin
tropicais,3,0,0,0,0,0,-1,tropical
maghrebino,3,0,0,0,0,0,-1,maghrebi
áspero,0,3,0,0,0,0,1,rough
tango,3,0,0,0,0,0,-1,tango
luxemburguese,3,0,0,0,0,0,-1,Luxembourg
emoção,3,0,0,0,0,0,-1,emotion
nação antiga,3,0,0,0,0,0,-1,ancient nation
pão,3,0,0,0,0,0,-1,bread
bons em culinária,3,0,0,0,0,0,-1,good at cooking
pequeno,1,1,0,0,0,1,0,small
bons em tecnologia,3,0,0,0,0,0,-1,good at technology
á guerra,2,0,0,0,0,1,-0.6666666667,the war
terra santa,3,0,0,0,0,0,-1,Holly Land
chique,3,0,0,0,0,0,-1,chic
pensadores,3,0,0,0,0,0,-1,thinkers
nativas,2,0,0,0,0,1,-0.6666666667,native
neutralidade,3,0,0,0,0,0,-1,neutrality
empolgada,3,0,0,0,0,0,-1,excited
escura,1,0,0,0,1,1,1,dark
tropical,3,0,0,0,0,0,-1,tropical
adorou o show,3,0,0,0,0,0,-1,loved the show
trópico,3,0,0,0,0,0,-1,tropic
portenho,3,0,0,0,0,0,-1,porteño
nação eslava,3,0,0,0,0,0,-1,slavic nation
arretado,1,2,0,0,0,0,0.3333333333,arretado
magra,1,0,1,0,0,1,0.3333333333,slim
djiboutiano,3,0,0,0,0,0,-1,Djiboutian
pão marroquino,3,0,0,0,0,0,-1,moroccan bread
túmulos antigos,3,0,0,0,0,0,-1,ancient tombs
cristãs,3,0,0,0,0,0,-1,Christian
autoconfiança,3,0,0,0,0,0,-1,self confidence
extrovertidas,3,0,0,0,0,0,-1,extroverted
adoram dançar,3,0,0,0,0,0,-1,love to dance
palestiniano,3,0,0,0,0,0,-1,Palestinian
coberta,3,0,0,0,0,0,-1,covered
ciumentas,0,2,1,0,0,0,1.333333333,jealous
coreanos,3,0,0,0,0,0,-1,Koreans
pampa,3,0,0,0,0,0,-1,pampas
guerrilha,0,2,0,0,0,1,0.6666666667,guerrilla
cervejeiro,2,0,0,1,0,0,0.3333333333,brewer
correm rápido,3,0,0,0,0,0,-1,run fast
riqueza,3,0,0,0,0,0,-1,wealth
séria,3,0,0,0,0,0,-1,he would be
pesada,1,0,0,1,0,1,0.6666666667,heavy
gramaticalmente difícil,3,0,0,0,0,0,-1,grammatically difficult
riachos,3,0,0,0,0,0,-1,streams
antiamericano,0,2,0,0,1,0,2,anti-American
baixinho,1,0,2,0,0,0,1,shorty
boémio,1,0,2,0,0,0,1,Bohemian
métrica,3,0,0,0,0,0,-1,metric
organizada,3,0,0,0,0,0,-1,organized
mística,3,0,0,0,0,0,-1,mystique
falante de russo,3,0,0,0,0,0,-1,Russian speaker
pequeno país,2,1,0,0,0,0,-0.3333333333,small country
nação rica,3,0,0,0,0,0,-1,rich nation
guarani,3,0,0,0,0,0,-1,guarani
nação sem estado,2,1,0,0,0,0,-0.3333333333,stateless nation
gatas,3,0,0,0,0,0,-1,hotties
malaysiano,3,0,0,0,0,0,-1,malaysian
gostam de k-pop,3,0,0,0,0,0,-1,they like k-pop
escravista,0,2,0,0,1,0,2,slave
mista,2,0,1,0,0,0,0,mixed
pequenos países,2,1,0,0,0,0,-0.3333333333,small countries
curte reggaeton,3,0,0,0,0,0,-1,like reggaeton
riquesas,3,0,0,0,0,0,-1,riches
obcecada com a limpeza,1,1,1,0,0,0,0.6666666667,obsessed with cleaning
adoram gatos,3,0,0,0,0,0,-1,love cats
incrivelmente rica,3,0,0,0,0,0,-1,incredibly rich
vitoriosa,3,0,0,0,0,0,-1,victorious
adoram kim jong-un,1,1,0,1,0,0,1,love kim jong-un
tensa,3,0,0,0,0,0,-1,tense
pirâmides,3,0,0,0,0,0,-1,pyramids
vegetarianas,3,0,0,0,0,0,-1,vegetarian
seios grandes,1,0,1,1,0,0,1.333333333,busty
gostam de frio,3,0,0,0,0,0,-1,they like cold
fluente em espanhol,3,0,0,0,0,0,-1,fluent in Spanish
sentem orgulho da língua,3,0,0,0,0,0,-1,feel proud of the language
lituânia,3,0,0,0,0,0,-1,Lithuania
consumista,1,0,2,0,0,0,1,consumerist
correm muito,3,0,0,0,0,0,-1,they run a lot
liberta,3,0,0,0,0,0,-1,free
incrivelmente sexy,2,1,0,0,0,0,-0.3333333333,incredibly sexy
báltica,3,0,0,0,0,0,-1,baltica
cirílico,3,0,0,0,0,0,-1,Cyrillic
sloveno,3,0,0,0,0,0,-1,slovenian
pescador,2,0,0,0,0,1,-0.6666666667,fisherman
fala espanhola,3,0,0,0,0,0,-1,speaks Spanish
dançarina,3,0,0,0,0,0,-1,dancer
palestinense,3,0,0,0,0,0,-1,Palestinian
austríacos,3,0,0,0,0,0,-1,Austrians
individualista,0,2,1,0,0,0,1.333333333,individualistic
ciumento,0,2,0,1,0,0,1.666666667,jealous
argentinos,3,0,0,0,0,0,-1,Argentines
isolacionista,1,1,0,1,0,0,1,isolationist
fala espanhol,3,0,0,0,0,0,-1,speak Spanish
ordeiro,3,0,0,0,0,0,-1,orderly
sunami,3,0,0,0,0,0,-1,sunami
nações insulares,3,0,0,0,0,0,-1,island nations
pão de queijo,3,0,0,0,0,0,-1,cheese bread
energético,3,0,0,0,0,0,-1,energetic
motocross,3,0,0,0,0,0,-1,motocross
mauritanos,3,0,0,0,0,0,-1,Mauritanians
correm,3,0,0,0,0,0,-1,run
ousada,2,1,0,0,0,0,-0.3333333333,bold
stalinista,0,0,2,0,1,0,2.666666667,Stalinist
pacato,3,0,0,0,0,0,-1,peaceful
obcecado,0,3,0,0,0,0,1,obsessed
abreviado,3,0,0,0,0,0,-1,abbreviated
chocolate,2,0,1,0,0,0,0,chocolate
áspera,0,3,0,0,0,0,1,rough
moro,3,0,0,0,0,0,-1,I live
venezuelano,3,0,0,0,0,0,-1,Venezuelan
curte música,3,0,0,0,0,0,-1,enjoy music
moçambicana,3,0,0,0,0,0,-1,Mozambican
quente,3,0,0,0,0,0,-1,warm
sudeste da europa,3,0,0,0,0,0,-1,southeast europe
moro em la paz,3,0,0,0,0,0,-1,I live in La Paz
moro em dakar,3,0,0,0,0,0,-1,I live in Dakar
são muito feias,1,0,0,1,1,0,2,they are very ugly
península,3,0,0,0,0,0,-1,peninsula
ciumenta,0,2,0,1,0,0,1.666666667,jealous
corredora,3,0,0,0,0,0,-1,runner
brincalhão,3,0,0,0,0,0,-1,playful
túmulo,2,1,0,0,0,0,-0.3333333333,tomb
montanheses,3,0,0,0,0,0,-1,highlanders
ginastas,3,0,0,0,0,0,-1,gymnasts
místico,3,0,0,0,0,0,-1,mystic
carioquinha,2,1,0,0,0,0,-0.3333333333,carioquinha
gostam de kebab,2,0,1,0,0,0,0,they like kebab
tártaro,3,0,0,0,0,0,-1,Tartarus
empolgante,3,0,0,0,0,0,-1,exciting
arriscado,3,0,0,0,0,0,-1,risky
neutral,3,0,0,0,0,0,-1,neutral
uruguaiano,3,0,0,0,0,0,-1,Uruguayan
burka,2,0,0,1,0,0,0.3333333333,burka
carnaval,3,0,0,0,0,0,-1,carnival
impulsiva,1,2,0,0,0,0,0.3333333333,impulsive
nação guerreira,3,0,0,0,0,0,-1,warrior nation
misteriosa,3,0,0,0,0,0,-1,mysterious
tradicionalmente conservadora,3,0,0,0,0,0,-1,traditionally conservative
cariocas,3,0,0,0,0,0,-1,cariocas
sorridente,3,0,0,0,0,0,-1,smiling
esportista,3,0,0,0,0,0,-1,sportsman
dançam,3,0,0,0,0,0,-1,dance
gananciosa,0,0,2,1,0,0,2.333333333,greedy
difíceis de entender,2,0,1,0,0,0,0,difficult to understand
limpo,3,0,0,0,0,0,-1,clean
falante rápido,3,0,0,0,0,0,-1,fast talker
siberiana,3,0,0,0,0,0,-1,siberian
bárbaras,0,1,1,1,0,0,2,barbarians
inca,3,0,0,0,0,0,-1,inca
nação insular,3,0,0,0,0,0,-1,island nation
amistosa,3,0,0,0,0,0,-1,friendly
ucraniana,3,0,0,0,0,0,-1,Ukrainian
obcecada,0,2,1,0,0,0,1.333333333,obsessed
neutra,3,0,0,0,0,0,-1,neutral
lógico,3,0,0,0,0,0,-1,logical
obcecados com armas,0,1,0,1,1,0,2.666666667,obsessed with weapons
jordanianos,3,0,0,0,0,0,-1,Jordanians
