Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
amoureux de la nature,3,0,0,0,0,0,-1,nature lovers
universel,3,0,0,0,0,0,-1,universal
méthodique,3,0,0,0,0,0,-1,methodical
aime le thé,3,0,0,0,0,0,-1,love tea
aiment le vélo,3,0,0,0,0,0,-1,love cycling
bons en tir à l'arc,3,0,0,0,0,0,-1,good at archery
diplomate,3,0,0,0,0,0,-1,Diplomat
pizza,3,0,0,0,0,0,-1,pizza
capitale,3,0,0,0,0,0,-1,capital city
ensoleillé,3,0,0,0,0,0,-1,sunny
latin,3,0,0,0,0,0,-1,Latin
albanais,3,0,0,0,0,0,-1,Albanian
amoureux de la vie,3,0,0,0,0,0,-1,lover of life
germanique,3,0,0,0,0,0,-1,Germanic
voiture de luxe,3,0,0,0,0,0,-1,luxury car
touristique,3,0,0,0,0,0,-1,sightseeing
étaient des marins,3,0,0,0,0,0,-1,were sailors
bons en cuisine,3,0,0,0,0,0,-1,good at cooking
épris de paix,3,0,0,0,0,0,-1,peace-loving
multiculturel,3,0,0,0,0,0,-1,multicultural
anglais,3,0,0,0,0,0,-1,English
plus raffinés,3,0,0,0,0,0,-1,more refined
viking,3,0,0,0,0,0,-1,viking
artiste,3,0,0,0,0,0,-1,artist
baseball,3,0,0,0,0,0,-1,baseball
allemand,3,0,0,0,0,0,-1,German
vodka,3,0,0,0,0,0,-1,vodka
aiment la mode,3,0,0,0,0,0,-1,love fashion
aime le baseball,3,0,0,0,0,0,-1,love baseball
germanophones,3,0,0,0,0,0,-1,German speakers
la loire,3,0,0,0,0,0,-1,the Loire
néerlandais,3,0,0,0,0,0,-1,Dutch
bons skieurs,3,0,0,0,0,0,-1,good skiers
élevage,3,0,0,0,0,0,-1,breeding
région agricole,3,0,0,0,0,0,-1,agricultural region
bengali,3,0,0,0,0,0,-1,Bengali
français,3,0,0,0,0,0,-1,French
fidèles,3,0,0,0,0,0,-1,faithful
polite,3,0,0,0,0,0,-1,polite
adorent le sauna,3,0,0,0,0,0,-1,love the sauna
le pastis,3,0,0,0,0,0,-1,Pastis
montagnard,3,0,0,0,0,0,-1,mountaineer
bons en rugby,3,0,0,0,0,0,-1,good at rugby
industrieux,3,0,0,0,0,0,-1,industrious
région viticole,3,0,0,0,0,0,-1,Wine Region
amateurs de thé,3,0,0,0,0,0,-1,tea lovers
aiment la cuisine,3,0,0,0,0,0,-1,love cooking
joueur,3,0,0,0,0,0,-1,player
fiers de leur culture,3,0,0,0,0,0,-1,proud of their culture
blanc,3,0,0,0,0,0,-1,white
moyen,3,0,0,0,0,0,-1,AVERAGE
habitants de la région centre-val de loire,3,0,0,0,0,0,-1,residents of the center-val de loire region
bière,3,0,0,0,0,0,-1,beer
spaghetti,3,0,0,0,0,0,-1,spaghetti
aiment la montagne,3,0,0,0,0,0,-1,love the mountains
bons en ski,3,0,0,0,0,0,-1,good at skiing
écossais,3,0,0,0,0,0,-1,Scottish
bavarois,3,0,0,0,0,0,-1,Bavarian
végétarien,3,0,0,0,0,0,-1,vegetarian
intelligentes,3,0,0,0,0,0,-1,intelligent
pictogramme,3,0,0,0,0,0,-1,pictogram
amoureux de la bonne cuisine,3,0,0,0,0,0,-1,lover of good cuisine
bons en cyclisme,3,0,0,0,0,0,-1,good at cycling
ingénieux,3,0,0,0,0,0,-1,ingenious
indépendant,3,0,0,0,0,0,-1,independent
passion,3,0,0,0,0,0,-1,passion
plus sympathiques,3,0,0,0,0,0,-1,more friendly
aiment la voile,3,0,0,0,0,0,-1,love sailing
aiment le foot,3,0,0,0,0,0,-1,love football
longues,3,0,0,0,0,0,-1,long
souriant,3,0,0,0,0,0,-1,smiling
ont une langue,3,0,0,0,0,0,-1,have a language
langue,3,0,0,0,0,0,-1,language
nordique,3,0,0,0,0,0,-1,Nordic
métisse,3,0,0,0,0,0,-1,mixed race
aime la plage,3,0,0,0,0,0,-1,loves the beach
solidaires,3,0,0,0,0,0,-1,united
hockey sur glace,3,0,0,0,0,0,-1,ice Hockey
berceau de la langue française,3,0,0,0,0,0,-1,cradle of the French language
slave,3,0,0,0,0,0,-1,Slavic
bons danseurs,3,0,0,0,0,0,-1,good dancers
religieux,3,0,0,0,0,0,-1,religious
praticiens,3,0,0,0,0,0,-1,practitioners
gastronome,3,0,0,0,0,0,-1,gourmet
aiment le carnaval,3,0,0,0,0,0,-1,love carnival
moins libres,3,0,0,0,0,0,-1,less free
amoureux de la nourriture,3,0,0,0,0,0,-1,food lover
aime la fête,3,0,0,0,0,0,-1,love the party
musicaux,3,0,0,0,0,0,-1,musical
chrétien,3,0,0,0,0,0,-1,Christian
ouvert,3,0,0,0,0,0,-1,open
précis,3,0,0,0,0,0,-1,accurate
jolie,3,0,0,0,0,0,-1,pretty
montagne,3,0,0,0,0,0,-1,mountain
chers,3,0,0,0,0,0,-1,Dear
pharaon,3,0,0,0,0,0,-1,Pharaoh
énergique,3,0,0,0,0,0,-1,energetic
coca,3,0,0,0,0,0,-1,Coca
courir,3,0,0,0,0,0,-1,run
tropical,3,0,0,0,0,0,-1,tropical
passionné,3,0,0,0,0,0,-1,keen
élégante,3,0,0,0,0,0,-1,elegant
chère,3,0,0,0,0,0,-1,dear
pêcheur,3,0,0,0,0,0,-1,fisherman
soleil,3,0,0,0,0,0,-1,sun
haut,3,0,0,0,0,0,-1,high
yogi,3,0,0,0,0,0,-1,yogi
grec,3,0,0,0,0,0,-1,Greek
terre d'histoire,3,0,0,0,0,0,-1,land of history
habitants de calais,3,0,0,0,0,0,-1,inhabitants of Calais
fort,3,0,0,0,0,0,-1,strong
ibérique,3,0,0,0,0,0,-1,Iberian
chinois,3,0,0,0,0,0,-1,Chinese
athlète,3,0,0,0,0,0,-1,athlete
parlent avec les mains,3,0,0,0,0,0,-1,speak with hands
joyeux,3,0,0,0,0,0,-1,happy
bon en hockey sur glace,3,0,0,0,0,0,-1,good at ice hockey
sauna,3,0,0,0,0,0,-1,sauna
britannique,3,0,0,0,0,0,-1,British
languedocien,3,0,0,0,0,0,-1,Languedoc
cyclistes,3,0,0,0,0,0,-1,cyclists
insulaire,3,0,0,0,0,0,-1,islander
sportive,3,0,0,0,0,0,-1,athletic
marathon,3,0,0,0,0,0,-1,marathon
adore chanter,3,0,0,0,0,0,-1,loves to sing
aiment les enfants,3,0,0,0,0,0,-1,love children
riz,3,0,0,0,0,0,-1,rice
anglophone,3,0,0,0,0,0,-1,English-speaker
italien,3,0,0,0,0,0,-1,Italian
grimpeurs,3,0,0,0,0,0,-1,climbers
aiment le paprika,3,0,0,0,0,0,-1,love paprika
respectueux,3,0,0,0,0,0,-1,respectful
gentil,3,0,0,0,0,0,-1,kind
respectueux des règles,3,0,0,0,0,0,-1,respectful of the rules
hospitalier,3,0,0,0,0,0,-1,hospital
aborigène,3,0,0,0,0,0,-1,aboriginal
autonome,3,0,0,0,0,0,-1,autonomous
parle néerlandais,3,0,0,0,0,0,-1,speaks Dutch
langue romane,3,0,0,0,0,0,-1,Romance language
agriculture,3,0,0,0,0,0,-1,agriculture
aiment boire du thé,3,0,0,0,0,0,-1,like to drink tea
plus sportifs,3,0,0,0,0,0,-1,more sporty
mangent des frites,3,0,0,0,0,0,-1,eat fries
parlaient le provençal,3,0,0,0,0,0,-1,spoke Provençal
sérieux,3,0,0,0,0,0,-1,serious
langue d'oc,3,0,0,0,0,0,-1,Occitan language
française,3,0,0,0,0,0,-1,French
doux,3,0,0,0,0,0,-1,soft
langue celtique,3,0,0,0,0,0,-1,Celtic language
grand,3,0,0,0,0,0,-1,big
ponctuel,3,0,0,0,0,0,-1,punctual
nord,3,0,0,0,0,0,-1,north
intellectuel,3,0,0,0,0,0,-1,intellectual
raffiné,3,0,0,0,0,0,-1,refined
sherpa,3,0,0,0,0,0,-1,sherpa
rationnel,3,0,0,0,0,0,-1,rational
courageux,3,0,0,0,0,0,-1,brave
aime le hockey,3,0,0,0,0,0,-1,loves hockey
magnifique,3,0,0,0,0,0,-1,Magnificent
royaux,3,0,0,0,0,0,-1,royal
bons en escalade,3,0,0,0,0,0,-1,good at climbing
pointilleux,3,0,0,0,0,0,-1,picky
bouddhiste,3,0,0,0,0,0,-1,Buddhist
parlent espagnol,3,0,0,0,0,0,-1,speak Spanish
archipel,3,0,0,0,0,0,-1,archipelago
philosophie,3,0,0,0,0,0,-1,philosophy
travailleur,3,0,0,0,0,0,-1,worker
serviable,3,0,0,0,0,0,-1,helpful
bon en voile,3,0,0,0,0,0,-1,good at sailing
tacos,3,0,0,0,0,0,-1,Tacos
aimant le rugby,3,0,0,0,0,0,-1,loving rugby
ordre,3,0,0,0,0,0,-1,order
parle portugais,3,0,0,0,0,0,-1,speaks Portuguese
cuisinier,3,0,0,0,0,0,-1,to cook
parle catalan,3,0,0,0,0,0,-1,speaks Catalan
terre d'accueil,3,0,0,0,0,0,-1,land of welcome
catholique,3,0,0,0,0,0,-1,Catholic
amoureux,3,0,0,0,0,0,-1,lover
terre agricole,3,0,0,0,0,0,-1,agricultural land
gascon,3,0,0,0,0,0,-1,gascon
accueillant,3,0,0,0,0,0,-1,welcoming
expressif,3,0,0,0,0,0,-1,expressive
gourmet,3,0,0,0,0,0,-1,gourmet
épicurien,3,0,0,0,0,0,-1,epicurean
gâteaux,3,0,0,0,0,0,-1,cakes
aiment le hockey,3,0,0,0,0,0,-1,love hockey
musique classique,3,0,0,0,0,0,-1,classical music
francs,3,0,0,0,0,0,-1,francs
débutant,3,0,0,0,0,0,-1,beginner
grandes voitures,3,0,0,0,0,0,-1,big cars
littérature,3,0,0,0,0,0,-1,literature
sont très riches,3,0,0,0,0,0,-1,are very rich
protestant,3,0,0,0,0,0,-1,Protestant
amoureux du rugby,3,0,0,0,0,0,-1,rugby lover
footballeur,3,0,0,0,0,0,-1,footballer
amazonie,3,0,0,0,0,0,-1,amazon
comté,3,0,0,0,0,0,-1,county
gourmand,3,0,0,0,0,0,-1,gourmand
carnaval,3,0,0,0,0,0,-1,carnival
bagad,3,0,0,0,0,0,-1,bagad
efficace,3,0,0,0,0,0,-1,effective
alpinistes,3,0,0,0,0,0,-1,mountaineers
aiment le flamenco,3,0,0,0,0,0,-1,love flamenco
cheeseburger,3,0,0,0,0,0,-1,cheeseburger
parle breton,3,0,0,0,0,0,-1,speaks Breton
football,3,0,0,0,0,0,-1,soccer
plat,3,0,0,0,0,0,-1,flat
parlent anglais,3,0,0,0,0,0,-1,speak English
rousses,3,0,0,0,0,0,-1,redheads
cultivaient du riz,3,0,0,0,0,0,-1,cultivated rice
province,3,0,0,0,0,0,-1,province
bons cyclistes,3,0,0,0,0,0,-1,good cyclists
jeunes,3,0,0,0,0,0,-1,youth
frontalier,3,0,0,0,0,0,-1,border
riche,3,0,0,0,0,0,-1,rich
élégance,3,0,0,0,0,0,-1,elegance
urbain,3,0,0,0,0,0,-1,urban
vivent sur une île,3,0,0,0,0,0,-1,live on an island
fidélité,3,0,0,0,0,0,-1,loyalty
amateurs de vin,3,0,0,0,0,0,-1,wine lovers
vignoble,3,0,0,0,0,0,-1,vineyard
tartan,3,0,0,0,0,0,-1,tartan
chocolat,3,0,0,0,0,0,-1,chocolate
orthodoxe,3,0,0,0,0,0,-1,orthodox
cosmopolite,3,0,0,0,0,0,-1,cosmopolitan
celtique,3,0,0,0,0,0,-1,Celtic
étaient très pauvres,3,0,0,0,0,0,-1,were very poor
passé composé,3,0,0,0,0,0,-1,perfect tense
asiatique,3,0,0,0,0,0,-1,Asian
aime la technologie,3,0,0,0,0,0,-1,loves technology
langue occitane,3,0,0,0,0,0,-1,Occitan language
indépendance,3,0,0,0,0,0,-1,independence
baguette,3,0,0,0,0,0,-1,baguette
aiment la mer,3,0,0,0,0,0,-1,love the sea
vin,3,0,0,0,0,0,-1,wine
viticulteur,3,0,0,0,0,0,-1,winemaker
silencieux,3,0,0,0,0,0,-1,silent
plats traditionnels,3,0,0,0,0,0,-1,traditional dishes
rapides,3,0,0,0,0,0,-1,fast
rugby,3,0,0,0,0,0,-1,rugby
travailleurs acharnés,3,0,0,0,0,0,-1,hard workers
parle le français,3,0,0,0,0,0,-1,speak French
inventeurs de la démocratie,3,0,0,0,0,0,-1,inventors of democracy
cultivé,3,0,0,0,0,0,-1,cultivated
aiment le ski,3,0,0,0,0,0,-1,love skiing
comiques,3,0,0,0,0,0,-1,comics
tennis,3,0,0,0,0,0,-1,tennis
producteurs de champagne,3,0,0,0,0,0,-1,champagne producers
terre de courage,3,0,0,0,0,0,-1,land of courage
bons agriculteurs,3,0,0,0,0,0,-1,good farmers
accueillante,3,0,0,0,0,0,-1,welcoming
fiers de leur territoire,3,0,0,0,0,0,-1,proud of their territory
extraverti,3,0,0,0,0,0,-1,extrovert
parle malgache,3,0,0,0,0,0,-1,speak Malagasy
ordonné,3,0,0,0,0,0,-1,ordered
moins touristique,3,0,0,0,0,0,-1,less touristy
sombrero,3,0,0,0,0,0,-1,sombrero
aiment les paprikas,3,0,0,0,0,0,-1,love paprikas
aiment le poisson,3,0,0,0,0,0,-1,love fish
aiment les tapis,3,0,0,0,0,0,-1,love rugs
épicé,3,0,0,0,0,0,-1,spicy
mange de la truffe,3,0,0,0,0,0,-1,eat truffle
aime s'amuser,3,0,0,0,0,0,-1,likes to have fun
terre de culture,3,0,0,0,0,0,-1,land of cultivation
blé,3,0,0,0,0,0,-1,wheat
parlent luxembourgeois,3,0,0,0,0,0,-1,speak Luxembourgish
pacifique,3,0,0,0,0,0,-1,peaceful
cultivateurs,3,0,0,0,0,0,-1,cultivators
rigueur,3,0,0,0,0,0,-1,rigor
puissant,3,0,0,0,0,0,-1,powerful
passionnés de cuisine,3,0,0,0,0,0,-1,cooking enthusiasts
aime la frite,3,0,0,0,0,0,-1,love fries
parle une langue celtique,3,0,0,0,0,0,-1,speaks a Celtic language
cigare,3,0,0,0,0,0,-1,cigar
confortable,3,0,0,0,0,0,-1,comfortable
propre,3,0,0,0,0,0,-1,own
royal,3,0,0,0,0,0,-1,royal
pays d'amérique du sud,3,0,0,0,0,0,-1,south american country
méridional,3,0,0,0,0,0,-1,southern
sud,3,0,0,0,0,0,-1,south
langue régionale,3,0,0,0,0,0,-1,regional language
voiture,3,0,0,0,0,0,-1,car
inuit,3,0,0,0,0,0,-1,inuit
coureur,3,0,0,0,0,0,-1,runner
adorent le poisson,3,0,0,0,0,0,-1,love fish
aiment la raclette,3,0,0,0,0,0,-1,love raclette
breton,3,0,0,0,0,0,-1,Breton
organisé,3,0,0,0,0,0,-1,organized
aime la mer,3,0,0,0,0,0,-1,love the sea
hutu,3,0,0,0,0,0,-1,Hutu
fumaient beaucoup,3,0,0,0,0,0,-1,smoked a lot
aime le ski,3,0,0,0,0,0,-1,loves skiing
chouettes,3,0,0,0,0,0,-1,owls
hygge,3,0,0,0,0,0,-1,hygge
escalade,3,0,0,0,0,0,-1,escalation 
politesse,3,0,0,0,0,0,-1,courtesy
direct,3,0,0,0,0,0,-1,direct
artisanat,3,0,0,0,0,0,-1,craftsmanship
africain,3,0,0,0,0,0,-1,African
amoureux de la pétanque,3,0,0,0,0,0,-1,petanque lover
neutre,3,0,0,0,0,0,-1,neutral
terre,3,0,0,0,0,0,-1,earth
campagne,3,0,0,0,0,0,-1,campaign
terriens,3,0,0,0,0,0,-1,earthlings
cuisine savoureuse,3,0,0,0,0,0,-1,tasty cuisine
bons en pétanque,3,0,0,0,0,0,-1,good at pétanque
respect,3,0,0,0,0,0,-1,respect
chasseurs-cueilleurs,3,0,0,0,0,0,-1,hunter-gatherers
violoniste,3,0,0,0,0,0,-1,violinist
sens pratique,3,0,0,0,0,0,-1,practical sense
aiment le rugby,3,0,0,0,0,0,-1,love rugby
aimer la mer,3,0,0,0,0,0,-1,love the sea
dansent bien,3,0,0,0,0,0,-1,dance well
montagneuse,3,0,0,0,0,0,-1,mountainous
paradis,3,0,0,0,0,0,-1,heaven
kilt,3,0,0,0,0,0,-1,kilt
rurale,3,0,0,0,0,0,-1,rural
russophone,3,0,0,0,0,0,-1,Russian-speaking
paradisiaque,3,0,0,0,0,0,-1,heavenly
isolé,3,0,0,0,0,0,-1,isolated
déserte,3,0,0,0,0,0,-1,deserted
pluvieux,3,0,0,0,0,0,-1,rainy
isolée,3,0,0,0,0,0,-1,isolated
citadin,3,0,0,0,0,0,-1,townsman
stratégique,3,0,0,0,0,0,-1,strategic
australie,3,0,0,0,0,0,-1,Australia
riche en diamant,3,0,0,0,0,0,-1,rich in diamond
atlantique,3,0,0,0,0,0,-1,Atlantic
désertique,3,0,0,0,0,0,-1,desert
froide,3,0,0,0,0,0,-1,cold
ukrainien,3,0,0,0,0,0,-1,Ukrainian
frite,3,0,0,0,0,0,-1,fries
cavalier,3,0,0,0,0,0,-1,rider
moderne,3,0,0,0,0,0,-1,modern
