Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
平和を愛する人,3,0,0,0,0,0,-1,peace loving person
技術的,3,0,0,0,0,0,-1,technical
コーヒー愛好家,3,0,0,0,0,0,-1,coffee lovers
都市部に住む,3,0,0,0,0,0,-1,live in a city
雪好き,3,0,0,0,0,0,-1,love snow
紳士,3,0,0,0,0,0,-1,gentleman
明るい人,3,0,0,0,0,0,-1,bright person
エレガント,3,0,0,0,0,0,-1,elegant
親方肌,3,0,0,0,0,0,-1,Oyakatahada
黒人,3,0,0,0,0,0,-1,black people
自制心のある人,3,0,0,0,0,0,-1,self-controlled person
真面目な人,3,0,0,0,0,0,-1,Serious person
雪国,3,0,0,0,0,0,-1,snow country
明るい,3,0,0,0,0,0,-1,bright
漁業,3,0,0,0,0,0,-1,fishing
銀行家,3,0,0,0,0,0,-1,Banker
ビール好き,3,0,0,0,0,0,-1,I like beer
中国人,3,0,0,0,0,0,-1,Chinese
革新的な,3,0,0,0,0,0,-1,innovative
関西地方の人,3,0,0,0,0,0,-1,People from Kansai region
風車,3,0,0,0,0,0,-1,windmill
お茶目,3,0,0,0,0,0,-1,mischievous
ピロシキ,3,0,0,0,0,0,-1,Piroshki
とても勤勉,3,0,0,0,0,0,-1,very hardworking
気楽,3,0,0,0,0,0,-1,Easygoing
平和,3,0,0,0,0,0,-1,peace
グルジア語,3,0,0,0,0,0,-1,Georgian
観光客,3,0,0,0,0,0,-1,tourist
ラクダの飼育,3,0,0,0,0,0,-1,camel breeding
熱心,3,0,0,0,0,0,-1,enthusiastic
ギリシャ人,3,0,0,0,0,0,-1,greek
家族愛,3,0,0,0,0,0,-1,family love
親日的,3,0,0,0,0,0,-1,pro-Japanese
標準体型,3,0,0,0,0,0,-1,Standard body type
フランス人,3,0,0,0,0,0,-1,French
礼儀正しい人,3,0,0,0,0,0,-1,polite person
理想主義,3,0,0,0,0,0,-1,idealism
温泉好き,3,0,0,0,0,0,-1,I like hot springs
中立的,3,0,0,0,0,0,-1,neutral
温かい,3,0,0,0,0,0,-1,warm
金持ち,3,0,0,0,0,0,-1,Rich man
ラテン語,3,0,0,0,0,0,-1,Latin
ウクライナ語,3,0,0,0,0,0,-1,Ukrainian
砂漠,3,0,0,0,0,0,-1,desert
ファッションが得意,3,0,0,0,0,0,-1,good at fashion
がまん強い,3,0,0,0,0,0,-1,Strong patience
家族思い,3,0,0,0,0,0,-1,family-oriented
ヒスパニック,3,0,0,0,0,0,-1,hispanic
短距離走が得意,3,0,0,0,0,0,-1,Good at short distance running
アイヌ文化,3,0,0,0,0,0,-1,Ainu culture
釣り好き,3,0,0,0,0,0,-1,I like fishing
東北弁を話す,3,0,0,0,0,0,-1,speak Tohoku dialect
自転車乗り,3,0,0,0,0,0,-1,bicycle rider
実践的,3,0,0,0,0,0,-1,Practical
スキー,3,0,0,0,0,0,-1,skiing
北欧人,3,0,0,0,0,0,-1,nordic
芸術家,3,0,0,0,0,0,-1,Artist
親方,3,0,0,0,0,0,-1,master
peace-loving,3,0,0,0,0,0,-1,peace-loving
時計作りが得意,3,0,0,0,0,0,-1,good at making watches
台湾料理,3,0,0,0,0,0,-1,Taiwanese food
チョコレート好き,3,0,0,0,0,0,-1,I like chocolate
温厚な人,3,0,0,0,0,0,-1,warm-hearted person
裕福,3,0,0,0,0,0,-1,wealthy
几帳面,3,0,0,0,0,0,-1,methodical
理想的,3,0,0,0,0,0,-1,Ideal
勤勉,3,0,0,0,0,0,-1,diligence
マレー語,3,0,0,0,0,0,-1,Malay
グローバル,3,0,0,0,0,0,-1,global
熱帯地方に住む人,3,0,0,0,0,0,-1,people who live in the tropics
商売上手,3,0,0,0,0,0,-1,good at business
やさしい,3,0,0,0,0,0,-1,kind
アラブ,3,0,0,0,0,0,-1,Arab
雪が大好き,3,0,0,0,0,0,-1,I love snow
ボクサー,3,0,0,0,0,0,-1,boxer
国際的な言語,3,0,0,0,0,0,-1,international language
商人,3,0,0,0,0,0,-1,merchant
美人,3,0,0,0,0,0,-1,beautiful woman
沈着,3,0,0,0,0,0,-1,deposition
遊牧民,3,0,0,0,0,0,-1,nomad
工夫,3,0,0,0,0,0,-1,Ingenuity
カリブ海,3,0,0,0,0,0,-1,caribbean
国際的,3,0,0,0,0,0,-1,International
おもしろい,3,0,0,0,0,0,-1,funny
オーストラリアのワイン,3,0,0,0,0,0,-1,australian wine
キプロス料理,3,0,0,0,0,0,-1,Cypriot cuisine
ドイツ語を話す,3,0,0,0,0,0,-1,speak german
寒さに強い,3,0,0,0,0,0,-1,Strong against cold
カツオ,3,0,0,0,0,0,-1,Bonito
進歩性,3,0,0,0,0,0,-1,inventive step
おっとり,3,0,0,0,0,0,-1,Easygoing
鼻が高い,3,0,0,0,0,0,-1,high nose
カニ,3,0,0,0,0,0,-1,crab
自転車,3,0,0,0,0,0,-1,bicycle
ユーモアがある,3,0,0,0,0,0,-1,Has a sense of humor
広く使われている,3,0,0,0,0,0,-1,widely used
サケ好き,3,0,0,0,0,0,-1,I like salmon
サッカー選手,3,0,0,0,0,0,-1,soccer player
革靴,3,0,0,0,0,0,-1,leather shoes
情熱的,3,0,0,0,0,0,-1,passionate
時計が有名,3,0,0,0,0,0,-1,famous for watches
寒冷地に強い,3,0,0,0,0,0,-1,Resistant to cold regions
石油,3,0,0,0,0,0,-1,oil
山岳地帯に住む,3,0,0,0,0,0,-1,live in mountainous areas
正確,3,0,0,0,0,0,-1,correct
カリブ海の島国,3,0,0,0,0,0,-1,Caribbean island country
文化的,3,0,0,0,0,0,-1,Cultural
ノリがいい,3,0,0,0,0,0,-1,Good mood
大胆,3,0,0,0,0,0,-1,bold
北方民族,3,0,0,0,0,0,-1,northern people
雪に強い,3,0,0,0,0,0,-1,Resistant to snow
痩せ型,3,0,0,0,0,0,-1,skinny
アルバニア人,3,0,0,0,0,0,-1,Albanian
コーヒー好き,3,0,0,0,0,0,-1,I like coffee
面白い,3,0,0,0,0,0,-1,interesting
温厚,3,0,0,0,0,0,-1,Gentle
中華料理,3,0,0,0,0,0,-1,Chinese cuisine
平和愛好者,3,0,0,0,0,0,-1,peace lover
カウボーイ,3,0,0,0,0,0,-1,cowboy
スコッチ,3,0,0,0,0,0,-1,scotch
世界中で話される,3,0,0,0,0,0,-1,spoken all over the world
堂々とした,3,0,0,0,0,0,-1,dignified
アラブ人,3,0,0,0,0,0,-1,Arab
石油王,3,0,0,0,0,0,-1,oil king
アウトドア派,3,0,0,0,0,0,-1,Outdoor enthusiast
お茶が大好き,3,0,0,0,0,0,-1,I love tea
現実的,3,0,0,0,0,0,-1,Realistic
世界語,3,0,0,0,0,0,-1,world language
明るく,3,0,0,0,0,0,-1,brightly
控えめ,3,0,0,0,0,0,-1,moderate
哲学を愛する,3,0,0,0,0,0,-1,love philosophy
活動的,3,0,0,0,0,0,-1,active
忠誠,3,0,0,0,0,0,-1,loyalty
気前がいい,3,0,0,0,0,0,-1,generous
島国,3,0,0,0,0,0,-1,island country
独立的,3,0,0,0,0,0,-1,independent
熱血漢,3,0,0,0,0,0,-1,hot-blooded man
親日,3,0,0,0,0,0,-1,pro-Japanese
ビール愛好家,3,0,0,0,0,0,-1,beer lover
熱血,3,0,0,0,0,0,-1,hot-blooded
デンマーク語に似ている,3,0,0,0,0,0,-1,similar to danish
熱心なファン,3,0,0,0,0,0,-1,avid fan
話好き,3,0,0,0,0,0,-1,I like to talk
直感的,3,0,0,0,0,0,-1,intuitive
ユーモアセンスがある,3,0,0,0,0,0,-1,have a sense of humor
四国弁を話す,3,0,0,0,0,0,-1,speak Shikoku dialect
穏やか,3,0,0,0,0,0,-1,Calm
親しみやすい,3,0,0,0,0,0,-1,Approachable
寒いです,3,0,0,0,0,0,-1,It's cold
グルジア語を話す,3,0,0,0,0,0,-1,speak georgian
豊か,3,0,0,0,0,0,-1,rich
民主主義,3,0,0,0,0,0,-1,Democracy
寒がり,3,0,0,0,0,0,-1,Sensitive to cold
うどんが好き,3,0,0,0,0,0,-1,I like udon
冬が大好き,3,0,0,0,0,0,-1,I love winter
気候が寒い,3,0,0,0,0,0,-1,the climate is cold
幸福,3,0,0,0,0,0,-1,happiness
お米,3,0,0,0,0,0,-1,Rice
フランス語話者,3,0,0,0,0,0,-1,french speaker
カトリック,3,0,0,0,0,0,-1,catholic
歌う,3,0,0,0,0,0,-1,sing
チェスプレイヤー,3,0,0,0,0,0,-1,chess player
馬術が得意,3,0,0,0,0,0,-1,good at horsemanship
人口が多い,3,0,0,0,0,0,-1,high population
フレンドリー,3,0,0,0,0,0,-1,friendly
豪放,3,0,0,0,0,0,-1,extravagant
関西人,3,0,0,0,0,0,-1,Kansai people
美しい女性,3,0,0,0,0,0,-1,Beautiful woman
古代ギリシャ人,3,0,0,0,0,0,-1,ancient greeks
ランナー,3,0,0,0,0,0,-1,runner
関西弁が得意,3,0,0,0,0,0,-1,Good at Kansai dialect
短髪,3,0,0,0,0,0,-1,short hair
農業,3,0,0,0,0,0,-1,Agriculture
お好み焼きが大好き,3,0,0,0,0,0,-1,I love okonomiyaki
時計作り,3,0,0,0,0,0,-1,clock making
母国語,3,0,0,0,0,0,-1,mother tongue
中国語,3,0,0,0,0,0,-1,Chinese
お笑い,3,0,0,0,0,0,-1,comedy
サルサ,3,0,0,0,0,0,-1,salsa
静かな,3,0,0,0,0,0,-1,quiet
リトアニア語,3,0,0,0,0,0,-1,Lithuanian
ビール,3,0,0,0,0,0,-1,Beer 
上品,3,0,0,0,0,0,-1,Elegant
日系人,3,0,0,0,0,0,-1,Japanese-American
熱心な人,3,0,0,0,0,0,-1,enthusiastic person
暑さに強い,3,0,0,0,0,0,-1,resistant to heat
倹約家,3,0,0,0,0,0,-1,frugal
革命家,3,0,0,0,0,0,-1,Revolutionary
スロバキア語,3,0,0,0,0,0,-1,Slovak
思いやりのある人,3,0,0,0,0,0,-1,caring person
技術者,3,0,0,0,0,0,-1,engineer
パイナップル,3,0,0,0,0,0,-1,pineapple
豪快,3,0,0,0,0,0,-1,daring
スコットランド訛り,3,0,0,0,0,0,-1,Scottish accent
スコッチウイスキー,3,0,0,0,0,0,-1,scotch whiskey
国際語,3,0,0,0,0,0,-1,international language
インテリ,3,0,0,0,0,0,-1,intellectual
不屈,3,0,0,0,0,0,-1,indomitable
温和,3,0,0,0,0,0,-1,mild
スコットランド語を話す,3,0,0,0,0,0,-1,speak scottish
アフリカ人,3,0,0,0,0,0,-1,African
まじめ,3,0,0,0,0,0,-1,Serious
自由を愛する,3,0,0,0,0,0,-1,love freedom
友好的な人,3,0,0,0,0,0,-1,friendly person
雪が好きな人,3,0,0,0,0,0,-1,someone who likes snow
愛媛県,3,0,0,0,0,0,-1,Ehime Prefecture
コンピューター,3,0,0,0,0,0,-1,computer
アフリカの巨人,3,0,0,0,0,0,-1,african giant
ビールの愛好家,3,0,0,0,0,0,-1,beer lover
自制心,3,0,0,0,0,0,-1,self control
ギリシャ語を話す,3,0,0,0,0,0,-1,speak greek
慎重,3,0,0,0,0,0,-1,cautious
コミュニケーション,3,0,0,0,0,0,-1,communication
英語を話す,3,0,0,0,0,0,-1,speak english
東北地方の人々,3,0,0,0,0,0,-1,people of tohoku region
ヒマラヤ,3,0,0,0,0,0,-1,Himalayas
日本人,3,0,0,0,0,0,-1,Japanese
お酒を飲む,3,0,0,0,0,0,-1,drink alcohol
公式,3,0,0,0,0,0,-1,official
気候,3,0,0,0,0,0,-1,climate
実直,3,0,0,0,0,0,-1,Honesty
スロベニア語,3,0,0,0,0,0,-1,slovenian
ヒンズー教徒,3,0,0,0,0,0,-1,hindu
日本語が上手い,3,0,0,0,0,0,-1,Good at Japanese
革新的,3,0,0,0,0,0,-1,Innovative
働き者,3,0,0,0,0,0,-1,hard worker
フレンドリーな人,3,0,0,0,0,0,-1,friendly person
愛媛県人,3,0,0,0,0,0,-1,Ehime Prefecture
気風,3,0,0,0,0,0,-1,spirit
ウォッカが大好き,3,0,0,0,0,0,-1,i love vodka
客観的,3,0,0,0,0,0,-1,objective
気前が良い,3,0,0,0,0,0,-1,generous
実用的,3,0,0,0,0,0,-1,practical
頭がいい,3,0,0,0,0,0,-1,Smart
冒険心,3,0,0,0,0,0,-1,adventurous spirit
歌手,3,0,0,0,0,0,-1,singer
仏教徒,3,0,0,0,0,0,-1,Buddhist
冗談を言う,3,0,0,0,0,0,-1,tell a joke
ティータイムが大好き,3,0,0,0,0,0,-1,I love tea time
知性,3,0,0,0,0,0,-1,intelligence
英語,3,0,0,0,0,0,-1,English
歴史的,3,0,0,0,0,0,-1,historic
スキーヤー,3,0,0,0,0,0,-1,skier
長距離走が得意,3,0,0,0,0,0,-1,Good at long distance running
やせています,3,0,0,0,0,0,-1,I'm thin
お茶を愛する,3,0,0,0,0,0,-1,love tea
ラクダ,3,0,0,0,0,0,-1,camel
革命的,3,0,0,0,0,0,-1,Revolutionary
運動神経抜群,3,0,0,0,0,0,-1,Excellent motor nerves
関西地方の人々より温厚,3,0,0,0,0,0,-1,They are warmer than people in the Kansai region.
お遍路が好き,3,0,0,0,0,0,-1,I like pilgrimage
歌が上手,3,0,0,0,0,0,-1,good at singing
お酒好き,3,0,0,0,0,0,-1,I like alcohol
冷静,3,0,0,0,0,0,-1,calm
発達,3,0,0,0,0,0,-1,development
英国人,3,0,0,0,0,0,-1,British
言語,3,0,0,0,0,0,-1,language
哲学者,3,0,0,0,0,0,-1,philosopher
スペイン語,3,0,0,0,0,0,-1,Spanish
関西弁を話す,3,0,0,0,0,0,-1,speak Kansai dialect
強力,3,0,0,0,0,0,-1,powerful
寿司好き,3,0,0,0,0,0,-1,I like sushi
知的,3,0,0,0,0,0,-1,intellectual
自制心が強い,3,0,0,0,0,0,-1,strong self-control
倹約,3,0,0,0,0,0,-1,thrift
急速,3,0,0,0,0,0,-1,rapid
静か,3,0,0,0,0,0,-1,quiet
北国の人,3,0,0,0,0,0,-1,people from the north
温暖,3,0,0,0,0,0,-1,warm
お好み焼き,3,0,0,0,0,0,-1,Okonomiyaki
多文化主義,3,0,0,0,0,0,-1,multiculturalism
マヤ人,3,0,0,0,0,0,-1,mayans
関西弁,3,0,0,0,0,0,-1,Kansai dialect
お茶が好き,3,0,0,0,0,0,-1,I like tea
発音が難しい,3,0,0,0,0,0,-1,It is difficult to pronounce
ユーモアのある,3,0,0,0,0,0,-1,humorous
多忙,3,0,0,0,0,0,-1,busy
賢い人,3,0,0,0,0,0,-1,wise person
多文化主義者,3,0,0,0,0,0,-1,multiculturalist
落ち着き,3,0,0,0,0,0,-1,calmness
自由,3,0,0,0,0,0,-1,freedom
気候が温暖,3,0,0,0,0,0,-1,climate is warm
スキーが好き,3,0,0,0,0,0,-1,I like skiing
スノーボードが大好き,3,0,0,0,0,0,-1,I love snowboarding
囲碁が得意,3,0,0,0,0,0,-1,Good at Go
四国弁,3,0,0,0,0,0,-1,Shikoku dialect
哲学的,3,0,0,0,0,0,-1,Philosophical
カトリック教徒,3,0,0,0,0,0,-1,catholic
高身長,3,0,0,0,0,0,-1,tall
民主的,3,0,0,0,0,0,-1,Democratic
気立てがやさしい,3,0,0,0,0,0,-1,Kind-hearted
魚が大好き,3,0,0,0,0,0,-1,i love fish
おとなしい,3,0,0,0,0,0,-1,Quiet
愛想がいい,3,0,0,0,0,0,-1,amiable
文化,3,0,0,0,0,0,-1,culture
誠実,3,0,0,0,0,0,-1,sincerity
お茶,3,0,0,0,0,0,-1,tea
音楽的,3,0,0,0,0,0,-1,musical
神秘的,3,0,0,0,0,0,-1,Mysterious
サッカー,3,0,0,0,0,0,-1,soccer
豪華な,3,0,0,0,0,0,-1,Gorgeous
優雅,3,0,0,0,0,0,-1,elegance
心の広い人,3,0,0,0,0,0,-1,big-hearted person
活発な人,3,0,0,0,0,0,-1,active person
オランダ語,3,0,0,0,0,0,-1,Dutch
紅茶,3,0,0,0,0,0,-1,black tea
キューバ革命,3,0,0,0,0,0,-1,cuban revolution
面白い人,3,0,0,0,0,0,-1,Funny man
正直,3,0,0,0,0,0,-1,Honesty
がんばり屋,3,0,0,0,0,0,-1,hard worker
北国育ち,3,0,0,0,0,0,-1,Raised in the north
笑顔,3,0,0,0,0,0,-1,smile
気さくな人,3,0,0,0,0,0,-1,friendly person
活発,3,0,0,0,0,0,-1,active
アルコール,3,0,0,0,0,0,-1,alcohol
独立心が強い,3,0,0,0,0,0,-1,strong independent spirit
謙虚,3,0,0,0,0,0,-1,humility
寒さ,3,0,0,0,0,0,-1,Coldness
長距離走,3,0,0,0,0,0,-1,long distance running
きれい,3,0,0,0,0,0,-1,beautiful
イギリス,3,0,0,0,0,0,-1,England
ユダヤ人,3,0,0,0,0,0,-1,Jew
イギリスの領土,3,0,0,0,0,0,-1,british territory
繁栄,3,0,0,0,0,0,-1,prosperity
忙しい,3,0,0,0,0,0,-1,busy
イギリスの海外領土,3,0,0,0,0,0,-1,british overseas territories
うどん,3,0,0,0,0,0,-1,Udon
長距離走者,3,0,0,0,0,0,-1,long distance runner
カレー,3,0,0,0,0,0,-1,curry
英国領,3,0,0,0,0,0,-1,British territory
クリスマス,3,0,0,0,0,0,-1,Christmas
時間厳守,3,0,0,0,0,0,-1,Punctuality
時計職人,3,0,0,0,0,0,-1,watchmaker
真剣,3,0,0,0,0,0,-1,seriously
寒さに強い人,3,0,0,0,0,0,-1,person who is resistant to cold
暑い,3,0,0,0,0,0,-1,hot
ロシア人,3,0,0,0,0,0,-1,Russian
山岳民族,3,0,0,0,0,0,-1,hill tribe
サンタクロース,3,0,0,0,0,0,-1,Santa Claus
馬に乗る,3,0,0,0,0,0,-1,ride a horse
時計,3,0,0,0,0,0,-1,clock
世界共通語,3,0,0,0,0,0,-1,universal language
清潔,3,0,0,0,0,0,-1,cleanliness
インカ帝国,3,0,0,0,0,0,-1,inca empire
騎馬民族,3,0,0,0,0,0,-1,cavalry people
沈黙,3,0,0,0,0,0,-1,silence
イギリス領,3,0,0,0,0,0,-1,british territory
