Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
dançam muito,3,0,0,0,0,0,-1, 
gostam de frio,3,0,0,0,0,0,-1, 
insulares,3,0,0,0,0,0,-1, 
gostam de fast food,3,0,0,0,0,0,-1, 
falante de língua portuguesa,3,0,0,0,0,0,-1, 
arretado,1,1,1,0,0,0,0.6666666667, 
espirituais,3,0,0,0,0,0,-1, 
descendentes de alemães,3,0,0,0,0,0,-1, 
monárquicos,1,1,1,0,0,0,0.6666666667, 
expressivo,3,0,0,0,0,0,-1, 
são russos,3,0,0,0,0,0,-1, 
falante de tupi,3,0,0,0,0,0,-1, 
corredores,3,0,0,0,0,0,-1, 
sem cauda,2,1,0,0,0,0,-0.3333333333, 
eslavo,3,0,0,0,0,0,-1, 
impulsivo,1,0,1,0,1,0,1.666666667, 
legais,3,0,0,0,0,0,-1, 
empreendedores,3,0,0,0,0,0,-1, 
caipira,1,0,1,0,1,0,1.666666667, 
latino-americano,3,0,0,0,0,0,-1, 
cavaleiro,3,0,0,0,0,0,-1, 
tártaros,3,0,0,0,0,0,-1, 
bagpipes,3,0,0,0,0,0,-1, 
africano,2,1,0,0,0,0,-0.3333333333, 
desconfiado,2,0,1,0,0,0,0, 
beberrão,1,0,0,0,2,0,2.333333333, 
boêmios,3,0,0,0,0,0,-1, 
gostam de hambúrguer,3,0,0,0,0,0,-1, 
viviam na selva,2,0,1,0,0,0,0, 
comiam batatas fritas,3,0,0,0,0,0,-1, 
pão com mortadela,2,0,1,0,0,0,0, 
tímido,2,1,0,0,0,0,-0.3333333333, 
dócil,3,0,0,0,0,0,-1, 
católica,3,0,0,0,0,0,-1, 
falado,2,0,1,0,0,0,0, 
fazendeiros,3,0,0,0,0,0,-1, 
pessoas do amazonas,3,0,0,0,0,0,-1, 
fechado,3,0,0,0,0,0,-1, 
campeiro,3,0,0,0,0,0,-1, 
hostis,2,0,0,0,1,0,0.6666666667, 
difícil entender,3,0,0,0,0,0,-1, 
negro,1,0,0,0,2,0,2.333333333, 
bons em pesca,3,0,0,0,0,0,-1, 
comem pão de queijo,3,0,0,0,0,0,-1, 
apressado,3,0,0,0,0,0,-1, 
gaúcho,3,0,0,0,0,0,-1, 
gostam de uísque,2,1,0,0,0,0,-0.3333333333, 
caloroso,3,0,0,0,0,0,-1, 
empolgado,3,0,0,0,0,0,-1, 
festeiro,3,0,0,0,0,0,-1, 
trabalhadore,3,0,0,0,0,0,-1, 
russo,3,0,0,0,0,0,-1, 
machista,0,1,0,0,2,0,3, 
nativos da floresta amazônica,2,1,0,0,0,0,-0.3333333333, 
gosta de acarajé,3,0,0,0,0,0,-1, 
pão de queijo,3,0,0,0,0,0,-1, 
autocontrolado,3,0,0,0,0,0,-1, 
esquerdista,2,0,1,0,0,0,0, 
miscigenado,2,0,1,0,0,0,0, 
gostam de futebol,3,0,0,0,0,0,-1, 
sistemático,1,2,0,0,0,0,0.3333333333, 
brincalhões,3,0,0,0,0,0,-1, 
fala rápido,3,0,0,0,0,0,-1, 
são neutros,3,0,0,0,0,0,-1, 
pele escura,2,0,0,0,1,0,0.6666666667, 
adoram cachoeiras,3,0,0,0,0,0,-1, 
valente,3,0,0,0,0,0,-1, 
bom em pesca,3,0,0,0,0,0,-1, 
gostam de praia,3,0,0,0,0,0,-1, 
torcedores,3,0,0,0,0,0,-1, 
preguiçoso,1,0,0,1,1,0,2, 
criativo,3,0,0,0,0,0,-1, 
aguerrido,1,1,0,1,0,0,1, 
prestativos,3,0,0,0,0,0,-1, 
retardatário,1,1,1,0,0,0,0.6666666667, 
impacientes,1,1,1,0,0,0,0.6666666667, 
equatoriais,3,0,0,0,0,0,-1, 
guerreiro,3,0,0,0,0,0,-1, 
paradisíaca,3,0,0,0,0,0,-1, 
torcem para o boca juniors,3,0,0,0,0,0,-1, 
índio,3,0,0,0,0,0,-1, 
adoram sol,3,0,0,0,0,0,-1, 
passivo,2,1,0,0,0,0,-0.3333333333, 
galeses,3,0,0,0,0,0,-1, 
falado em todo o mundo,3,0,0,0,0,0,-1, 
gostam de pirâmides,3,0,0,0,0,0,-1, 
caiçara,3,0,0,0,0,0,-1, 
cavalos,1,0,0,1,1,0,2, 
amazonense,3,0,0,0,0,0,-1, 
protestante,3,0,0,0,0,0,-1, 
falantes de português,3,0,0,0,0,0,-1, 
mão de vaca,0,1,0,0,2,0,3, 
praia paradisíaca,3,0,0,0,0,0,-1, 
religião,3,0,0,0,0,0,-1, 
bons em esqui,3,0,0,0,0,0,-1, 
destemido,3,0,0,0,0,0,-1, 
adoram escalar montanhas,3,0,0,0,0,0,-1, 
brincalhão,3,0,0,0,0,0,-1, 
descendentes de italianos,3,0,0,0,0,0,-1, 
agitado,3,0,0,0,0,0,-1, 
esnobe,1,0,0,0,2,0,2.333333333, 
animais exóticos,1,0,0,1,1,0,2, 
time de futebol,2,1,0,0,0,0,-0.3333333333, 
músico,3,0,0,0,0,0,-1, 
montanha,3,0,0,0,0,0,-1, 
paradisíaco,3,0,0,0,0,0,-1, 
latino,3,0,0,0,0,0,-1, 
intelectuais,3,0,0,0,0,0,-1, 
malandro,1,0,0,0,2,0,2.333333333, 
inflamável,2,0,0,1,0,0,0.3333333333, 
gostam de chá,3,0,0,0,0,0,-1, 
brasil,3,0,0,0,0,0,-1, 
frio,1,1,0,1,0,0,1, 
azerbaijano,3,0,0,0,0,0,-1, 
emotivo,3,0,0,0,0,0,-1, 
falante de língua estrangeira,3,0,0,0,0,0,-1, 
come arroz,3,0,0,0,0,0,-1, 
temperamental,2,0,1,0,0,0,0, 
nativo,3,0,0,0,0,0,-1, 
escalam montanhas,3,0,0,0,0,0,-1, 
indianos,3,0,0,0,0,0,-1, 
amazônida,3,0,0,0,0,0,-1, 
cozinha,3,0,0,0,0,0,-1, 
come pão de queijo,3,0,0,0,0,0,-1, 
letão,3,0,0,0,0,0,-1, 
adoram a guerra,1,0,1,0,1,0,1.666666667, 
atleta,3,0,0,0,0,0,-1, 
sertanejo,3,0,0,0,0,0,-1, 
gosta de pão de queijo,3,0,0,0,0,0,-1, 
ambicioso,1,1,0,0,1,0,1.333333333, 
misterioso,3,0,0,0,0,0,-1, 
bons em boxe,3,0,0,0,0,0,-1, 
hospitaleiro,3,0,0,0,0,0,-1, 
gostam de pescar,3,0,0,0,0,0,-1, 
brasileiro,3,0,0,0,0,0,-1, 
picante,2,0,0,0,1,0,0.6666666667, 
equatorial,3,0,0,0,0,0,-1, 
primata,1,0,0,1,1,0,2, 
torcida,3,0,0,0,0,0,-1, 
falantes de espanhol,3,0,0,0,0,0,-1, 
pampa,3,0,0,0,0,0,-1, 
pobre,1,1,0,1,0,0,1, 
animado,3,0,0,0,0,0,-1, 
bêbado,1,0,0,0,2,0,2.333333333, 
comem fast food,3,0,0,0,0,0,-1, 
gananciosas,0,1,1,0,1,0,2.333333333, 
magras,3,0,0,0,0,0,-1, 
brancas,2,1,0,0,0,0,-0.3333333333, 
palestiniano,2,1,0,0,0,0,-0.3333333333, 
riquesas,3,0,0,0,0,0,-1, 
neutralidade,3,0,0,0,0,0,-1, 
campeiras,3,0,0,0,0,0,-1, 
corredora,3,0,0,0,0,0,-1, 
nação eslava,3,0,0,0,0,0,-1, 
latina,3,0,0,0,0,0,-1, 
paulistano,3,0,0,0,0,0,-1, 
sloveno,3,0,0,0,0,0,-1, 
de língua portuguesa,3,0,0,0,0,0,-1, 
escaladores,3,0,0,0,0,0,-1, 
ativas,3,0,0,0,0,0,-1, 
falante rápido,3,0,0,0,0,0,-1, 
neutra,3,0,0,0,0,0,-1, 
guerra civil,3,0,0,0,0,0,-1, 
seios grandes,1,0,1,0,1,0,1.666666667, 
gostosa,0,0,1,0,2,0,3.333333333, 
aventureiras,2,1,0,0,0,0,-0.3333333333, 
feia,0,0,1,0,2,0,3.333333333, 
cavaleiras,3,0,0,0,0,0,-1, 
gostam de kebab,3,0,0,0,0,0,-1, 
cativante,3,0,0,0,0,0,-1, 
cervejeiro,1,1,1,0,0,0,0.6666666667, 
tropical,3,0,0,0,0,0,-1, 
arriscado,1,2,0,0,0,0,0.3333333333, 
fumavam muito,1,1,0,1,0,0,1, 
gananciosa,0,0,2,0,1,0,2.666666667, 
pacífico,3,0,0,0,0,0,-1, 
américa latina,3,0,0,0,0,0,-1, 
sul-americano,3,0,0,0,0,0,-1, 
tensa,3,0,0,0,0,0,-1, 
obcecada,0,2,0,1,0,0,1.666666667, 
nação indígena,3,0,0,0,0,0,-1, 
áspera,2,0,0,1,0,0,0.3333333333, 
gostam de baião,3,0,0,0,0,0,-1, 
fala espanhol,3,0,0,0,0,0,-1, 
abreviado,3,0,0,0,0,0,-1, 
culta,3,0,0,0,0,0,-1, 
rígida,1,1,0,1,0,0,1, 
espanhol,3,0,0,0,0,0,-1, 
corajosa,3,0,0,0,0,0,-1, 
usam botas,3,0,0,0,0,0,-1, 
preguiçosas,1,0,0,1,1,0,2, 
calorosa,3,0,0,0,0,0,-1, 
luxemburguese,3,0,0,0,0,0,-1, 
nordestina,2,0,0,1,0,0,0.3333333333, 
guerra,3,0,0,0,0,0,-1, 
baixa,2,0,1,0,0,0,0, 
tradições indígenas,3,0,0,0,0,0,-1, 
lituânia,3,0,0,0,0,0,-1, 
sábio,3,0,0,0,0,0,-1, 
festeira,3,0,0,0,0,0,-1, 
correu muito,3,0,0,0,0,0,-1, 
bons em culinária,3,0,0,0,0,0,-1, 
nação antiga,3,0,0,0,0,0,-1, 
23 milhões de habitantes,3,0,0,0,0,0,-1, 
venezuelano,2,1,0,0,0,0,-0.3333333333, 
ousada,1,2,0,0,0,0,0.3333333333, 
mulheres bonitas,3,0,0,0,0,0,-1, 
nações insulares,3,0,0,0,0,0,-1, 
sudeste da europa,3,0,0,0,0,0,-1, 
tranquilo,3,0,0,0,0,0,-1, 
antiamericano,0,1,0,2,0,0,2.333333333, 
stalinista,1,1,0,1,0,0,1, 
américa do sul,3,0,0,0,0,0,-1, 
dóceis,3,0,0,0,0,0,-1, 
come abóbora,3,0,0,0,0,0,-1, 
individualista,2,0,1,0,0,0,0, 
siberiana,3,0,0,0,0,0,-1, 
mineiro,3,0,0,0,0,0,-1, 
destemidas,3,0,0,0,0,0,-1, 
riachos,3,0,0,0,0,0,-1, 
nação guerreira,3,0,0,0,0,0,-1, 
atrasada,2,0,1,0,0,0,0, 
são bonitas,3,0,0,0,0,0,-1, 
amazônica,3,0,0,0,0,0,-1, 
gostam de artesanato,3,0,0,0,0,0,-1, 
trópico,3,0,0,0,0,0,-1, 
isolacionista,3,0,0,0,0,0,-1, 
morena,2,1,0,0,0,0,-0.3333333333, 
vaqueiro,3,0,0,0,0,0,-1, 
campeão,3,0,0,0,0,0,-1, 
paraguaios,3,0,0,0,0,0,-1, 
á guerra,3,0,0,0,0,0,-1, 
organizada,3,0,0,0,0,0,-1, 
montanheses,3,0,0,0,0,0,-1, 
burka,2,1,0,0,0,0,-0.3333333333, 
estudantes,3,0,0,0,0,0,-1, 
carioquinha,3,0,0,0,0,0,-1, 
simpática,3,0,0,0,0,0,-1, 
lindas,3,0,0,0,0,0,-1, 
quente,3,0,0,0,0,0,-1, 
agricultura,3,0,0,0,0,0,-1, 
ciumento,2,0,1,0,0,0,0, 
mediterrânea,3,0,0,0,0,0,-1, 
bons em cozinha,3,0,0,0,0,0,-1, 
tártaro,2,1,0,0,0,0,-0.3333333333, 
palestinos,3,0,0,0,0,0,-1, 
samba,3,0,0,0,0,0,-1, 
índias,3,0,0,0,0,0,-1, 
refugiados,2,1,0,0,0,0,-0.3333333333, 
curte música,3,0,0,0,0,0,-1, 
eram escravas,2,0,1,0,0,0,0, 
egípcios,3,0,0,0,0,0,-1, 
ciumenta,1,2,0,0,0,0,0.3333333333, 
austríacos,3,0,0,0,0,0,-1, 
nação árabe,2,1,0,0,0,0,-0.3333333333, 
vaidoso,3,0,0,0,0,0,-1, 
baixinha,2,0,0,1,0,0,0.3333333333, 
empolgada,3,0,0,0,0,0,-1, 
negras,1,1,0,0,1,0,1.333333333, 
ganancioso,1,0,1,0,1,0,1.666666667, 
cariocas,3,0,0,0,0,0,-1, 
amistosa,3,0,0,0,0,0,-1, 
venezuelana,2,1,0,0,0,0,-0.3333333333, 
terra santa,3,0,0,0,0,0,-1, 
apaixonados por comida,3,0,0,0,0,0,-1, 
mística,2,1,0,0,0,0,-0.3333333333, 
femininas,3,0,0,0,0,0,-1, 
áspero,2,0,0,1,0,0,0.3333333333, 
vegetarianas,3,0,0,0,0,0,-1, 
moro,3,0,0,0,0,0,-1, 
escravista,1,0,1,0,1,0,1.666666667, 
feministas,2,1,0,0,0,0,-0.3333333333, 
borracha,2,0,1,0,0,0,0, 
misteriosa,2,1,0,0,0,0,-0.3333333333, 
sunami,2,1,0,0,0,0,-0.3333333333, 
sorridente,3,0,0,0,0,0,-1, 
gostam de rodeio,3,0,0,0,0,0,-1, 
pacíficas,3,0,0,0,0,0,-1, 
cobiçada,3,0,0,0,0,0,-1, 
bons em tecnologia,3,0,0,0,0,0,-1, 
latinoamericanos,3,0,0,0,0,0,-1, 
gramaticalmente difícil,3,0,0,0,0,0,-1, 
túmulos antigos,3,0,0,0,0,0,-1, 
adoram gatos,3,0,0,0,0,0,-1, 
alta,3,0,0,0,0,0,-1, 
lógico,3,0,0,0,0,0,-1, 
fogosas,3,0,0,0,0,0,-1, 
vaqueiras,3,0,0,0,0,0,-1, 
moro em dakar,3,0,0,0,0,0,-1, 
difíceis de entender,2,1,0,0,0,0,-0.3333333333, 
neutral,3,0,0,0,0,0,-1, 
ágiles,3,0,0,0,0,0,-1, 
gentis,3,0,0,0,0,0,-1, 
bravias,3,0,0,0,0,0,-1, 
gostam de chimarrão,3,0,0,0,0,0,-1, 
magra,2,1,0,0,0,0,-0.3333333333, 
falante de alemão,3,0,0,0,0,0,-1, 
argentinos,3,0,0,0,0,0,-1, 
arretada,2,0,1,0,0,0,0, 
gostam de abacaxi,3,0,0,0,0,0,-1, 
gostam de música clássica,3,0,0,0,0,0,-1, 
correm,3,0,0,0,0,0,-1, 
palestinense,3,0,0,0,0,0,-1, 
tropicais,3,0,0,0,0,0,-1, 
obcecado,2,0,0,1,0,0,0.3333333333, 
obcecados com armas,1,0,0,0,2,0,2.333333333, 
ginastas,3,0,0,0,0,0,-1, 
correm muito,3,0,0,0,0,0,-1, 
peitudas,0,0,1,1,1,0,3, 
pequenos países,3,0,0,0,0,0,-1, 
capixaba,3,0,0,0,0,0,-1, 
áfrica,3,0,0,0,0,0,-1, 
antiga,3,0,0,0,0,0,-1, 
jordanianos,3,0,0,0,0,0,-1, 
nação neutra,3,0,0,0,0,0,-1, 
frígidas,1,0,0,1,1,0,2, 
bravas,1,1,1,0,0,0,0.6666666667, 
camponesas,3,0,0,0,0,0,-1, 
guerreira,3,0,0,0,0,0,-1, 
amigáveis,3,0,0,0,0,0,-1, 
guerrilha,3,0,0,0,0,0,-1, 
maghrebino,2,1,0,0,0,0,-0.3333333333, 
adoram kim jong-un,3,0,0,0,0,0,-1, 
tímidas,2,1,0,0,0,0,-0.3333333333, 
luxo,3,0,0,0,0,0,-1, 
pequeno país,3,0,0,0,0,0,-1, 
carnaval,3,0,0,0,0,0,-1, 
mulheres,3,0,0,0,0,0,-1, 
moro em la paz,3,0,0,0,0,0,-1, 
uruguaiano,3,0,0,0,0,0,-1, 
túmulo,1,2,0,0,0,0,0.3333333333, 
inca,3,0,0,0,0,0,-1, 
mauritanos,3,0,0,0,0,0,-1, 
bonita,3,0,0,0,0,0,-1, 
nação pacífica,3,0,0,0,0,0,-1, 
cirílico,3,0,0,0,0,0,-1, 
bom de briga,1,1,0,1,0,0,1, 
endiabrada,1,0,0,1,1,0,2, 
inteligente,3,0,0,0,0,0,-1, 
fala espanhola,3,0,0,0,0,0,-1, 
prendadas,3,0,0,0,0,0,-1, 
coloridas,3,0,0,0,0,0,-1, 
idh alto,3,0,0,0,0,0,-1, 
orgulhosas,2,0,1,0,0,0,0, 
ilhas do oceano índico,3,0,0,0,0,0,-1, 
chocolate,3,0,0,0,0,0,-1, 
báltica,3,0,0,0,0,0,-1, 
comerciantes,3,0,0,0,0,0,-1, 
grávidas,3,0,0,0,0,0,-1, 
arretadas,1,1,1,0,0,0,0.6666666667, 
carioca,3,0,0,0,0,0,-1, 
correm rápido,3,0,0,0,0,0,-1, 
moçambicana,2,1,0,0,0,0,-0.3333333333, 
curte reggaeton,3,0,0,0,0,0,-1, 
conservadora,2,1,0,0,0,0,-0.3333333333, 
limpo,3,0,0,0,0,0,-1, 
ágil,3,0,0,0,0,0,-1, 
curte futebol,3,0,0,0,0,0,-1, 
animada,3,0,0,0,0,0,-1, 
boas em acarajé,3,0,0,0,0,0,-1, 
engenhosas,3,0,0,0,0,0,-1, 
baixinho,2,0,1,0,0,0,0, 
sudeste,3,0,0,0,0,0,-1, 
dançarina,3,0,0,0,0,0,-1, 
belas,3,0,0,0,0,0,-1, 
riqueza,3,0,0,0,0,0,-1, 
pão,3,0,0,0,0,0,-1, 
pirâmides,3,0,0,0,0,0,-1, 
descendente de alemão,3,0,0,0,0,0,-1, 
séria,3,0,0,0,0,0,-1, 
desnutridas,1,0,1,1,0,0,1.333333333, 
bárbaro,2,0,0,1,0,0,0.3333333333, 
ucraniana,2,0,1,0,0,0,0, 
mafioso,1,0,0,0,2,0,2.333333333, 
antropófago,2,0,1,0,0,0,0, 
pensadores,3,0,0,0,0,0,-1, 
malaysiano,3,0,0,0,0,0,-1, 
pão doce,3,0,0,0,0,0,-1, 
acolhedora,3,0,0,0,0,0,-1, 
arroz,3,0,0,0,0,0,-1, 
sexy,1,0,2,0,0,0,1, 
barulhenta,1,1,1,0,0,0,0.6666666667, 
emoção,3,0,0,0,0,0,-1, 
falo espanhol,3,0,0,0,0,0,-1, 
toma chimarrão,3,0,0,0,0,0,-1, 
divertida,3,0,0,0,0,0,-1, 
húngaros,3,0,0,0,0,0,-1, 
místico,2,0,1,0,0,0,0, 
consumista,1,0,2,0,0,0,1, 
independentes,3,0,0,0,0,0,-1, 
bem-humoradas,3,0,0,0,0,0,-1, 
torcem pelo fluminense,3,0,0,0,0,0,-1, 
liberta,3,0,0,0,0,0,-1, 
gramaticalmente complexa,3,0,0,0,0,0,-1, 
falante de russo,3,0,0,0,0,0,-1, 
pequeno,2,0,1,0,0,0,0, 
caribe,3,0,0,0,0,0,-1, 
gostam de pão,3,0,0,0,0,0,-1, 
gaucho,3,0,0,0,0,0,-1, 
nação sem estado,3,0,0,0,0,0,-1, 
torcedor do fluminense,3,0,0,0,0,0,-1, 
djiboutiano,3,0,0,0,0,0,-1, 
nação insular,3,0,0,0,0,0,-1, 
gostam de acarajé,3,0,0,0,0,0,-1, 
sudeste europeu,3,0,0,0,0,0,-1, 
escura,2,0,0,0,1,0,0.6666666667, 
nação rica,3,0,0,0,0,0,-1, 
gatas,3,0,0,0,0,0,-1, 
herege,1,0,1,0,1,0,1.666666667, 
gostam de k-pop,3,0,0,0,0,0,-1, 
bronzeadas,3,0,0,0,0,0,-1, 
são altas,3,0,0,0,0,0,-1, 
engraçada,3,0,0,0,0,0,-1, 
ilhas,3,0,0,0,0,0,-1, 
incrivelmente rica,3,0,0,0,0,0,-1, 
desorganizado,2,0,1,0,0,0,0, 
