Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
사기꾼,1,1,0,1,0,0,1,fraud
덜렁대는 사람,3,0,0,0,0,0,-1,ratter
conceited,2,1,0,0,0,0,-0.3333333333,agreed
근면,3,0,0,0,0,0,-1,industry
음식을 잘 만듦,3,0,0,0,0,0,-1,cooks food well
광주,3,0,0,0,0,0,-1,gwangju
폐쇄,2,1,0,0,0,0,-0.3333333333,Closure
남쪽,3,0,0,0,0,0,-1,South
야망,3,0,0,0,0,0,-1,ambition
닭갈비,3,0,0,0,0,0,-1,Chicken Ribs
충청도,3,0,0,0,0,0,-1,Chungcheong-do
얌전한,3,0,0,0,0,0,-1,good
음악적,3,0,0,0,0,0,-1,musical
성실한,3,0,0,0,0,0,-1,faithful
자전거를 많이 탔습니다.,3,0,0,0,0,0,-1,I rode my bike a lot.
jewish,3,0,0,0,0,0,-1,jewish
꼼꼼한,3,0,0,0,0,0,-1,scrupulous
박학다식,3,0,0,0,0,0,-1,polymath
조용함,3,0,0,0,0,0,-1,quiet
예의바름,3,0,0,0,0,0,-1,politeness
자신감,3,0,0,0,0,0,-1,confidence
충청도 사람들,3,0,0,0,0,0,-1,People of Chungcheong Province
겸손한,3,0,0,0,0,0,-1,modest
넉넉한,3,0,0,0,0,0,-1,full
신비,3,0,0,0,0,0,-1,Mystery
욕을 많이 함,2,0,1,0,0,0,0,swears a lot
english,3,0,0,0,0,0,-1,english
용맹한,3,0,0,0,0,0,-1,brave
똑똑한,3,0,0,0,0,0,-1,smart
현대적인,3,0,0,0,0,0,-1,modern
강직한,3,0,0,0,0,0,-1,upright
삼국사기,3,0,0,0,0,0,-1,Samguk Sagi
효율성,3,0,0,0,0,0,-1,efficiency
믿지 못할,3,0,0,0,0,0,-1,faithless
기념물,3,0,0,0,0,0,-1,monument
기마술,3,0,0,0,0,0,-1,horsemanship
객관적,3,0,0,0,0,0,-1,objective
울음,3,0,0,0,0,0,-1,weeping
괜찮다,3,0,0,0,0,0,-1,Okay
수영,3,0,0,0,0,0,-1,swimming
진취적,3,0,0,0,0,0,-1,enterprising
섬나라,3,0,0,0,0,0,-1,island country
은색,3,0,0,0,0,0,-1,silver
관광명소,3,0,0,0,0,0,-1,Attractions
깔끔함,3,0,0,0,0,0,-1,neatness
덜 익숙한,3,0,0,0,0,0,-1,less familiar
아시아인,3,0,0,0,0,0,-1,Asian
바쁨,3,0,0,0,0,0,-1,busyness
수호신,3,0,0,0,0,0,-1,genius
엘리트,3,0,0,0,0,0,-1,elite
에티오피아와 국경을 맞대고 있음,3,0,0,0,0,0,-1,It borders Ethiopia
과대,3,0,0,0,0,0,-1,exaggerated
싸움꾼,1,1,1,0,0,0,0.6666666667,broiler
만화,3,0,0,0,0,0,-1,comic book
피라미드,3,0,0,0,0,0,-1,pyramid
술을 많이 마신다,3,0,0,0,0,0,-1,drink a lot
바쁘다,3,0,0,0,0,0,-1,busy
컴퓨터에 능숙함,3,0,0,0,0,0,-1,Proficient with computers
농구,3,0,0,0,0,0,-1,basketball
힌두교도,3,0,0,0,0,0,-1,hindu
의학,3,0,0,0,0,0,-1,Medicine
냉정함,3,0,0,0,0,0,-1,coolness
예의 바른,3,0,0,0,0,0,-1,polite
해운업,3,0,0,0,0,0,-1,shipping industry
사랑스러움,3,0,0,0,0,0,-1,Loveliness
自由,2,0,0,0,0,1,-0.6666666667,Self-made
상남자,3,0,0,0,0,0,-1,Manly Men
self-control,3,0,0,0,0,0,-1,self-control
실용적,3,0,0,0,0,0,-1,useful
열대성,3,0,0,0,0,0,-1,tropical
힌두교,3,0,0,0,0,0,-1,Hinduism
춘천시민,3,0,0,0,0,0,-1,Chuncheon Citizen
섬 주민,3,0,0,0,0,0,-1,islanders
재치,3,0,0,0,0,0,-1,wit
쇼맨십,3,0,0,0,0,0,-1,showmanship
수줍은 사람,3,0,0,0,0,0,-1,a shy person
맥주를 많이 마셨습니다,3,0,0,0,0,0,-1,I drank a lot of beer
많은 자녀를 낳음,3,0,0,0,0,0,-1,having many children
오일,3,0,0,0,0,0,-1,oil
마약상,1,0,0,0,2,0,2.333333333,drug dealer
지성적,3,0,0,0,0,0,-1,intelligent
sombong,1,1,0,0,0,1,0,sombong
김정은,2,0,0,1,0,0,0.3333333333,Kim Jong-un
게으른,2,1,0,0,0,0,-0.3333333333,lazy
말레이시아 요리,3,0,0,0,0,0,-1,malaysian cuisine
경상도,3,0,0,0,0,0,-1,Gyeongsang-do
에스토니아어,3,0,0,0,0,0,-1,Estonian
녹슬다,3,0,0,0,0,0,-1,rust
쌀이 유명함,3,0,0,0,0,0,-1,Rice is famous
핵무기를 만들었다,2,0,0,0,1,0,0.6666666667,made a nuclear weapon
건방진,1,2,0,0,0,0,0.3333333333,cheeky
억압적,1,1,1,0,0,0,0.6666666667,oppressive
늠름함,3,0,0,0,0,0,-1,gallantry
스포츠맨,3,0,0,0,0,0,-1,sportsman
강한,3,0,0,0,0,0,-1,strong
씩씩함,3,0,0,0,0,0,-1,courageous
웃음,3,0,0,0,0,0,-1,laugh
christian,3,0,0,0,0,0,-1,christian
대담한,3,0,0,0,0,0,-1,bold
자유,3,0,0,0,0,0,-1,freedom
친숙한,3,0,0,0,0,0,-1,familiar
경기도,3,0,0,0,0,0,-1,gyeonggi-do
호전적,1,1,1,0,0,0,0.6666666667,belligerent
공산주의자,2,0,0,1,0,0,0.3333333333,Communist
축구를 좋아합니다.,3,0,0,0,0,0,-1,I like soccer.
술꾼,2,1,0,0,0,0,-0.3333333333,drinker
유대교,3,0,0,0,0,0,-1,Judaism
혁명가,2,1,0,0,0,0,-0.3333333333,revolutionary
빈곤,3,0,0,0,0,0,-1,indigence
강원도 사람,3,0,0,0,0,0,-1,People from Gangwon-do
정의로운,3,0,0,0,0,0,-1,righteous
폐쇄적인,2,1,0,0,0,0,-0.3333333333,closed
엄격한,3,0,0,0,0,0,-1,strict
바다에 사는 사람,3,0,0,0,0,0,-1,person who lives in the sea
가족 중심,3,0,0,0,0,0,-1,family oriented
냉담한,3,0,0,0,0,0,-1,cold
막걸리,3,0,0,0,0,0,-1,Makgeolli
뚱뚱하다,2,1,0,0,0,0,-0.3333333333,Fat
젓가락을 사용합니다,3,0,0,0,0,0,-1,Use chopsticks
폐쇄적,2,1,0,0,0,0,-0.3333333333,closed
침착한,3,0,0,0,0,0,-1,careful
노래,3,0,0,0,0,0,-1,sing
말 타기,3,0,0,0,0,0,-1,horse riding
정확한,3,0,0,0,0,0,-1,accurate
평화 사랑하는,3,0,0,0,0,0,-1,peace loving
에티오피아 커피,3,0,0,0,0,0,-1,ethiopian coffee
지혜,3,0,0,0,0,0,-1,wisdom
소심한,3,0,0,0,0,0,-1,fainthearted
욕을 잘함,1,1,1,0,0,0,0.6666666667,good at swearing
강직함,3,0,0,0,0,0,-1,stiffness
인천,3,0,0,0,0,0,-1,Incheon
낚시,3,0,0,0,0,0,-1,fishing
완벽주의,3,0,0,0,0,0,-1,perfectionism
예의가 바랐다,3,0,0,0,0,0,-1,I wanted courtesy
굳센,3,0,0,0,0,0,-1,strong
호방,3,0,0,0,0,0,-1,hobang
막국수,3,0,0,0,0,0,-1,Makguksu
뚝심 있는,3,0,0,0,0,0,-1,tenacious
높은 생활 수준,3,0,0,0,0,0,-1,high standard of living
차를 마셨다,3,0,0,0,0,0,-1,drank tea
흑인,3,0,0,0,0,0,-1,black
가톨릭,3,0,0,0,0,0,-1,Catholic
깔끔한 사람,3,0,0,0,0,0,-1,neat person
긍정적,3,0,0,0,0,0,-1,positive
히말라야 산맥,3,0,0,0,0,0,-1,himalayan mountains
공산주의 국가,2,0,0,1,0,0,0.3333333333,communist country
조용하고 차분한,3,0,0,0,0,0,-1,quiet and calm
망원경,3,0,0,0,0,0,-1,telescope
부패,1,0,2,0,0,0,1,Corruption
욕을 잘하는,1,1,1,0,0,0,0.6666666667,good at swearing
개척정신,3,0,0,0,0,0,-1,pioneering spirit
콩나물국밥,3,0,0,0,0,0,-1,Bean Sprout Gukbap
맑음,3,0,0,0,0,0,-1,Sunny
숙박했습니다.,3,0,0,0,0,0,-1,I stayed.
개척자,3,0,0,0,0,0,-1,pioneer
테러리스트,1,0,0,0,2,0,2.333333333,terrorist
격식 있는,3,0,0,0,0,0,-1,formal
멋진,3,0,0,0,0,0,-1,wonderful
컴퓨터,3,0,0,0,0,0,-1,computer
아침식사,3,0,0,0,0,0,-1,breakfast
짧게,3,0,0,0,0,0,-1,briefly
강인,3,0,0,0,0,0,-1,strong
자만하다,2,1,0,0,0,0,-0.3333333333,conceited
러시아어를 사용하는 사람,3,0,0,0,0,0,-1,Russian-speaking person
광둥어,3,0,0,0,0,0,-1,Cantonese
섬에 사는,3,0,0,0,0,0,-1,living on an island
핵무기를 만들다,2,0,0,0,1,0,0.6666666667,make nuclear weapons
문화적,3,0,0,0,0,0,-1,classic
야생 동물,3,0,0,0,0,0,-1,wild animals
자유롭게 생각하는,3,0,0,0,0,0,-1,free thinking
얌전함,3,0,0,0,0,0,-1,Quietness
유목,3,0,0,0,0,0,-1,driftwood
호주머니,3,0,0,0,0,0,-1,pocket
섬나라인,3,0,0,0,0,0,-1,island country
평화로운,3,0,0,0,0,0,-1,peaceful
조심스럽다,3,0,0,0,0,0,-1,I'm careful
낭만적,3,0,0,0,0,0,-1,romantic
닭싸움,3,0,0,0,0,0,-1,cockfight
탐욕스러운,2,1,0,0,0,0,-0.3333333333,greedy
에티오피아 커피를 좋아함,3,0,0,0,0,0,-1,I like Ethiopian coffee
난민,3,0,0,0,0,0,-1,Refugee
굶주렸다,3,0,0,0,0,0,-1,I was starving
의욕적인,3,0,0,0,0,0,-1,motivated
지식,3,0,0,0,0,0,-1,knowledge
쿠바 혁명,2,0,1,0,0,0,0,cuban revolution
강한 사람,2,1,0,0,0,0,-0.3333333333,bear
勤勉,2,0,0,0,0,1,-0.6666666667,勤勉
운동의,3,0,0,0,0,0,-1,of movement
정확,3,0,0,0,0,0,-1,exact
섬의 신,3,0,0,0,0,0,-1,island god
민주적인,3,0,0,0,0,0,-1,democratic
잔인함,1,0,2,0,0,0,1,cruelty
정확성,3,0,0,0,0,0,-1,accuracy
공부,3,0,0,0,0,0,-1,study
호전성,1,1,1,0,0,0,0.6666666667,belligerence
순박함,3,0,0,0,0,0,-1,naivety
소박,3,0,0,0,0,0,-1,rustic
감정 표현,3,0,0,0,0,0,-1,emotional expression
유목민,3,0,0,0,0,0,-1,nomad
가족 중심적,3,0,0,0,0,0,-1,family oriented
냄새,3,0,0,0,0,0,-1,smell
훌륭한 축구 선수,3,0,0,0,0,0,-1,great soccer player
덜렁이,3,0,0,0,0,0,-1,rattle
음악가,3,0,0,0,0,0,-1,Musician
공부를 잘함,3,0,0,0,0,0,-1,good at studying
솔직한 사람,3,0,0,0,0,0,-1,honest person
4세기,3,0,0,0,0,0,-1,4th century
야망이 있는,3,0,0,0,0,0,-1,ambitious
평평하다,3,0,0,0,0,0,-1,flat
민주화 운동가,3,0,0,0,0,0,-1,democracy activist
의협심,3,0,0,0,0,0,-1,chivalry
조직적인,3,0,0,0,0,0,-1,organized
말을 타다,3,0,0,0,0,0,-1,ride a horse
스키,3,0,0,0,0,0,-1,ski
섹스,2,0,0,0,1,0,0.6666666667,sex
깡다구,2,1,0,0,0,0,-0.3333333333,Kkangdagu
야심적,3,0,0,0,0,0,-1,ambitious
멕시칸 음식,3,0,0,0,0,0,-1,mexican food
축구를 좋아하는,3,0,0,0,0,0,-1,fond of soccer
활발,3,0,0,0,0,0,-1,activity
열정적,3,0,0,0,0,0,-1,passionate
사막,3,0,0,0,0,0,-1,desert
흉악한,1,0,0,1,1,0,2,vicious
폐암,3,0,0,0,0,0,-1,lung cancer
달리기,3,0,0,0,0,0,-1,running
냉정하고 무뚝뚝한,3,0,0,0,0,0,-1,cold and blunt
조직,3,0,0,0,0,0,-1,group
젓가락,3,0,0,0,0,0,-1,chopsticks
강력한,3,0,0,0,0,0,-1,strong
냉소적인,3,0,0,0,0,0,-1,cynical
바쁜,3,0,0,0,0,0,-1,busy
섬세한 사람,3,0,0,0,0,0,-1,a delicate person
컴퓨터에 능숙하다,3,0,0,0,0,0,-1,be good at computers
거만,1,2,0,0,0,0,0.3333333333,arrogance
친절한 사람,3,0,0,0,0,0,-1,doll
nomadic,3,0,0,0,0,0,-1,nomadic
공정한,3,0,0,0,0,0,-1,fair
기술자,3,0,0,0,0,0,-1,technician
튼튼한,3,0,0,0,0,0,-1,durable
빨간색,3,0,0,0,0,0,-1,Red
자만심,2,1,0,0,0,0,-0.3333333333,conceit
장난꾸러기,3,0,0,0,0,0,-1,mischief
축구,3,0,0,0,0,0,-1,soccer
진취성,3,0,0,0,0,0,-1,initiative
정열,3,0,0,0,0,0,-1,passion
침략적,1,1,0,1,0,0,1,invasive
토종닭,3,0,0,0,0,0,-1,Native chicken
예절,3,0,0,0,0,0,-1,etiquette
자유를 사랑한다,3,0,0,0,0,0,-1,love freedom
관대하고 친절한 사람,3,0,0,0,0,0,-1,generous and kind person
뚱뚱한,2,1,0,0,0,0,-0.3333333333,fat
소박한,3,0,0,0,0,0,-1,naive
진취적인,3,0,0,0,0,0,-1,enterprising
매너 있는,3,0,0,0,0,0,-1,well-mannered
의리있는,3,0,0,0,0,0,-1,loyal
타코,3,0,0,0,0,0,-1,taco
자부심,3,0,0,0,0,0,-1,pride
용맹,3,0,0,0,0,0,-1,intrepidity
전쟁을 겪었습니다.,3,0,0,0,0,0,-1,I went through war.
히브리어,3,0,0,0,0,0,-1,Hebrew
넓다,3,0,0,0,0,0,-1,wide
울산,3,0,0,0,0,0,-1,Ulsan
감자,3,0,0,0,0,0,-1,potato
친절함,3,0,0,0,0,0,-1,kindness
금발,3,0,0,0,0,0,-1,blond hair
정직한,3,0,0,0,0,0,-1,honest
dominant,2,0,1,0,0,0,0,dominant
밥을 좋아함,3,0,0,0,0,0,-1,I like rice
떡볶이,3,0,0,0,0,0,-1,tteokbokki
겸손,3,0,0,0,0,0,-1,modesty
마피아,1,0,0,2,0,0,1.666666667,Mafia
자유로운,3,0,0,0,0,0,-1,free
똑똑합니다.,3,0,0,0,0,0,-1,Smart.
마약,0,0,0,0,3,0,4,drug
행복한 사람,3,0,0,0,0,0,-1,happy person
싸게 산다,3,0,0,0,0,0,-1,live cheaply
혁신적,3,0,0,0,0,0,-1,innovative
훌륭한,3,0,0,0,0,0,-1,excellent
활동적인,3,0,0,0,0,0,-1,Active
불친절,1,2,0,0,0,0,0.3333333333,unfriendly
평화롭다,3,0,0,0,0,0,-1,It's peaceful
축구 사랑,3,0,0,0,0,0,-1,soccer love
열심히 일하다,3,0,0,0,0,0,-1,fag
오래된,3,0,0,0,0,0,-1,old
바다,3,0,0,0,0,0,-1,ocean
검은 눈,3,0,0,0,0,0,-1,black eye
해안가,3,0,0,0,0,0,-1,coast
옛날,3,0,0,0,0,0,-1,A long ago
강원도,3,0,0,0,0,0,-1,Gangwon-do
피라미드를 만들었습니다.,3,0,0,0,0,0,-1,I made a pyramid.
자유를 좋아함,3,0,0,0,0,0,-1,love freedom
킬링필드,1,0,0,0,2,0,2.333333333,Killing Field
개척 정신,3,0,0,0,0,0,-1,pioneering spirit
신비로움,3,0,0,0,0,0,-1,mystery
pragmatic,3,0,0,0,0,0,-1,pragmatic
굴비,3,0,0,0,0,0,-1,Gulbi
종교적인,3,0,0,0,0,0,-1,religious
깨끗한 사람,3,0,0,0,0,0,-1,clean person
조심성,3,0,0,0,0,0,-1,Caution
차를 많이 마셨습니다,3,0,0,0,0,0,-1,I drank a lot of tea
과학자,3,0,0,0,0,0,-1,Scientist
다문화주의,3,0,0,0,0,0,-1,multiculturalism
술을 좋아하는,3,0,0,0,0,0,-1,fond of drinking
라마,3,0,0,0,0,0,-1,llama
공평함,3,0,0,0,0,0,-1,fairness
등산,3,0,0,0,0,0,-1,mountain climbing
부산 사투리,3,0,0,0,0,0,-1,Busan dialect
흰색,3,0,0,0,0,0,-1,White
축구선수,3,0,0,0,0,0,-1,Football player
화산,3,0,0,0,0,0,-1,volcano
자유를 사랑함,3,0,0,0,0,0,-1,love freedom
독립을 위해 싸우는,2,1,0,0,0,0,-0.3333333333,fighting for independence
냉소,3,0,0,0,0,0,-1,cynicism
쌀밥,3,0,0,0,0,0,-1,rice
완벽주의자,3,0,0,0,0,0,-1,perfectionist
difficult,3,0,0,0,0,0,-1,difficult
중립적인 사람,3,0,0,0,0,0,-1,a neutral person
솔직한,3,0,0,0,0,0,-1,candid
공산당을 만든다,1,0,1,0,1,0,1.666666667,create a communist party
성실성,3,0,0,0,0,0,-1,sincerity
정숙,3,0,0,0,0,0,-1,Quietness
공부를 열심히 함,3,0,0,0,0,0,-1,study hard
털털한,3,0,0,0,0,0,-1,easy-going
러시아어,3,0,0,0,0,0,-1,Russian
철광석,3,0,0,0,0,0,-1,ironstone
의식,3,0,0,0,0,0,-1,Consciousness
단호한,3,0,0,0,0,0,-1,determined
말을 잘 타는,3,0,0,0,0,0,-1,horseback riding
헝가리 춤,3,0,0,0,0,0,-1,hungarian dance
평화,3,0,0,0,0,0,-1,peace
귀여움,3,0,0,0,0,0,-1,cuteness
행복함,3,0,0,0,0,0,-1,happy
굳건,3,0,0,0,0,0,-1,Firmly
부지런함,3,0,0,0,0,0,-1,assiduity
저항적,2,1,0,0,0,0,-0.3333333333,resistant
열대 우림,3,0,0,0,0,0,-1,rainforest
슬라브어,3,0,0,0,0,0,-1,Slavic
조용히 앉아 있음,3,0,0,0,0,0,-1,sitting quietly
공부를 좋아함,3,0,0,0,0,0,-1,likes to study
오래됨,3,0,0,0,0,0,-1,old
한복,3,0,0,0,0,0,-1,Han bok
소박함,3,0,0,0,0,0,-1,simplicity
체면,3,0,0,0,0,0,-1,face
가족 지향적,3,0,0,0,0,0,-1,family oriented
젓가락을 사용함,3,0,0,0,0,0,-1,Use chopsticks
낙천성,3,0,0,0,0,0,-1,optimism
강원도 철원,3,0,0,0,0,0,-1,"Cheorwon, Gangwon-do"
소음,2,1,0,0,0,0,-0.3333333333,noise
지하철,3,0,0,0,0,0,-1,subway
억센 성격,2,1,0,0,0,0,-0.3333333333,strong personality
깨끗한,3,0,0,0,0,0,-1,Clean
