Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
nicht viel getrunken,3,0,0,0,0,0,-1,didn't drink much
essen gerne sauerkraut,3,0,0,0,0,0,-1,like to eat sauerkraut
trinkfest,3,0,0,0,0,0,-1,hard to drink
chili,3,0,0,0,0,0,-1,chili
schwäbisch sprechend,3,0,0,0,0,0,-1,speaking Swabian
fortschrittlich,3,0,0,0,0,0,-1,progressive
wild,3,0,0,0,0,0,-1,wild
gut im sparen,3,0,0,0,0,0,-1,good at saving
industrialisiert,3,0,0,0,0,0,-1,industrialized
spanisch,3,0,0,0,0,0,-1,Spanish
essen gern fisch,3,0,0,0,0,0,-1,like to eat fish
männlich,3,0,0,0,0,0,-1,masculine
essen pizza,3,0,0,0,0,0,-1,eat pizza
gebildet,3,0,0,0,0,0,-1,educated
schwaben,3,0,0,0,0,0,-1,Swabia
industrie,3,0,0,0,0,0,-1,Industry
familie,3,0,0,0,0,0,-1,family
pünktlichkeit,3,0,0,0,0,0,-1,punctuality
seltsame sprache,3,0,0,0,0,0,-1,strange language
stärkehaltig,3,0,0,0,0,0,-1,starchy
hauptstadt düsseldorf,3,0,0,0,0,0,-1,capital city of Düsseldorf
maultaschen,3,0,0,0,0,0,-1,Maultaschen
nomaden,3,0,0,0,0,0,-1,nomads
ruhrgebiet,3,0,0,0,0,0,-1,ruhr area
schwabe,3,0,0,0,0,0,-1,Swabian
rheinisch,3,0,0,0,0,0,-1,Rhenish
typisch,3,0,0,0,0,0,-1,typical
saarländisch sprechen,3,0,0,0,0,0,-1,speak Saarland
essen reis,3,0,0,0,0,0,-1,eat rice
milchvieh,3,0,0,0,0,0,-1,dairy cattle
weltsprache,3,0,0,0,0,0,-1,world language
schokolade,3,0,0,0,0,0,-1,chocolate
gelassen,3,0,0,0,0,0,-1,calmly
hannover,3,0,0,0,0,0,-1,Hanover
fließend englisch sprechen,3,0,0,0,0,0,-1,speaking English fluently
ausdauernd,3,0,0,0,0,0,-1,persistent
temperamentvoll,3,0,0,0,0,0,-1,spirited
essen gerne,3,0,0,0,0,0,-1,like to eat
gut im weinbau,3,0,0,0,0,0,-1,good at viticulture
einwohner,3,0,0,0,0,0,-1,resident
armenisch,3,0,0,0,0,0,-1,Armenian
loyal,3,0,0,0,0,0,-1,loyal
britisch,3,0,0,0,0,0,-1,British
rennen schnell,3,0,0,0,0,0,-1,run fast
arbeiten hart,3,0,0,0,0,0,-1,work hard
weltoffen,3,0,0,0,0,0,-1,cosmopolitan
sprechen einen dialekt,3,0,0,0,0,0,-1,speak a dialect
französischsprachig,3,0,0,0,0,0,-1,French speaking
höflich,3,0,0,0,0,0,-1,polite
currywurst,3,0,0,0,0,0,-1,Currywurst
katzen,3,0,0,0,0,0,-1,cats
leben auf kokosnüssen,3,0,0,0,0,0,-1,live on coconuts
mediterran,3,0,0,0,0,0,-1,Mediterranean
essen viel reis,3,0,0,0,0,0,-1,eat a lot of rice
zivilisiert,3,0,0,0,0,0,-1,civilized
ehrlich,3,0,0,0,0,0,-1,honest
germanisch,3,0,0,0,0,0,-1,Germanic
sauber,3,0,0,0,0,0,-1,clean
amerikanisch,3,0,0,0,0,0,-1,American
polnisch,3,0,0,0,0,0,-1,Polish
öl,3,0,0,0,0,0,-1,oil
wirtschaftlich stark,3,0,0,0,0,0,-1,economically strong
fußballfan,3,0,0,0,0,0,-1,football fan
arbeitsam,3,0,0,0,0,0,-1,hardworking
tschechischer bier,3,0,0,0,0,0,-1,Czech beer
trinker,3,0,0,0,0,0,-1,drinker
sport,3,0,0,0,0,0,-1,Sports
zuverlässig,3,0,0,0,0,0,-1,reliable
sprechen malaysisch,3,0,0,0,0,0,-1,speak Malaysian
bergsteiger,3,0,0,0,0,0,-1,climber
inseln,3,0,0,0,0,0,-1,islands
nigerianisch,3,0,0,0,0,0,-1,Nigerian
sahara,3,0,0,0,0,0,-1,Sahara
sprechen afrikaans,3,0,0,0,0,0,-1,speak Afrikaans
saarland,3,0,0,0,0,0,-1,Saarland
strategisch,3,0,0,0,0,0,-1,strategically
demokratisch,3,0,0,0,0,0,-1,democratically
rheinischer frohsinn,3,0,0,0,0,0,-1,Rhenish joy
müde,3,0,0,0,0,0,-1,tired
sprechen mongolisch,3,0,0,0,0,0,-1,speak Mongolian
nahrhaft,3,0,0,0,0,0,-1,nutritious
weise,3,0,0,0,0,0,-1,way
intellektuell,3,0,0,0,0,0,-1,intellectually
wüstenbewohner,3,0,0,0,0,0,-1,desert dwellers
slawisch,3,0,0,0,0,0,-1,Slavic
süß,3,0,0,0,0,0,-1,sweet
still,3,0,0,0,0,0,-1,quiet
trinkt gerne kölsch,3,0,0,0,0,0,-1,likes to drink kölsch
schwarz-weiß,3,0,0,0,0,0,-1,black-and-white
kubanische zigarre,3,0,0,0,0,0,-1,Cuban cigar
milch,3,0,0,0,0,0,-1,milk
weniger unterernährt,3,0,0,0,0,0,-1,less malnourished
viel wein getrunken,3,0,0,0,0,0,-1,drank a lot of wine
mögen fisch,3,0,0,0,0,0,-1,like fish
gutmütig,3,0,0,0,0,0,-1,good-natured
lederhosen,3,0,0,0,0,0,-1,leather pants
trinkfreudig,3,0,0,0,0,0,-1,happy to drink
trinken viel tee,3,0,0,0,0,0,-1,drink a lot of tea
wohnte in berlin,3,0,0,0,0,0,-1,lived in Berlin
industrieland,3,0,0,0,0,0,-1,industrial country
gebirgig,3,0,0,0,0,0,-1,mountainous
lebenslustig,3,0,0,0,0,0,-1,fun-loving
köln,3,0,0,0,0,0,-1,Cologne
bergige,3,0,0,0,0,0,-1,mountainous
religiös,3,0,0,0,0,0,-1,religious
gut im judo,3,0,0,0,0,0,-1,good at judo
flamenco,3,0,0,0,0,0,-1,flamenco
thüringisch,3,0,0,0,0,0,-1,Thuringian
ukrainisch sprechend,3,0,0,0,0,0,-1,Ukrainian speaking
rau,3,0,0,0,0,0,-1,rough
hilfsbedürftig,3,0,0,0,0,0,-1,in need of help
sanftmütig,3,0,0,0,0,0,-1,gentle
baseball,3,0,0,0,0,0,-1,baseball
braun,3,0,0,0,0,0,-1,brown
fahrradfreundlich,3,0,0,0,0,0,-1,bike friendly
weinbau,3,0,0,0,0,0,-1,viticulture
kubanisch,3,0,0,0,0,0,-1,Cuban
philosophie,3,0,0,0,0,0,-1,philosophy
fließend,3,0,0,0,0,0,-1,fluently
sauna,3,0,0,0,0,0,-1,sauna
elegant,3,0,0,0,0,0,-1,elegant
guinness,3,0,0,0,0,0,-1,guinness
geschäftstüchtig,3,0,0,0,0,0,-1,businesslike
weltweit verbreitet,3,0,0,0,0,0,-1,spread worldwide
entspannt,3,0,0,0,0,0,-1,relaxed
kimchi,3,0,0,0,0,0,-1,kimchi
sprechen viele sprachen,3,0,0,0,0,0,-1,speak many languages
sportlich,3,0,0,0,0,0,-1,sporty
zurückgezogen,3,0,0,0,0,0,-1,withdrawn
romantisch,3,0,0,0,0,0,-1,romantic
schottisches kilt,3,0,0,0,0,0,-1,Scottish kilt
buddhistisch,3,0,0,0,0,0,-1,Buddhist
thüringer bratwurst,3,0,0,0,0,0,-1,Thuringian Bratwurst
holländisch,3,0,0,0,0,0,-1,Dutch
hübsch,3,0,0,0,0,0,-1,pretty
wein,3,0,0,0,0,0,-1,wine
lieben apfelwein,3,0,0,0,0,0,-1,love apple cider
holstein,3,0,0,0,0,0,-1,holstein
polynesier,3,0,0,0,0,0,-1,Polynesian
herzhaft,3,0,0,0,0,0,-1,hearty
vernünftig,3,0,0,0,0,0,-1,reasonable
hoch,3,0,0,0,0,0,-1,high
traditionsbewusst,3,0,0,0,0,0,-1,conscious of tradition
mittelgroß,3,0,0,0,0,0,-1,medium-sized
milchkühe,3,0,0,0,0,0,-1,Dairy cows
gut im basketball,3,0,0,0,0,0,-1,good at basketball
selbstbewusst,3,0,0,0,0,0,-1,confident
australier,3,0,0,0,0,0,-1,Australian
fleisch,3,0,0,0,0,0,-1,meat
pünktlich,3,0,0,0,0,0,-1,on time
heißes essen,3,0,0,0,0,0,-1,hot food
gesellig,3,0,0,0,0,0,-1,sociable
philippinisch,3,0,0,0,0,0,-1,Filipino
hannoverscher dialekt,3,0,0,0,0,0,-1,Hanoverian dialect
ein bier,3,0,0,0,0,0,-1,a beer
sprechen malagasy,3,0,0,0,0,0,-1,speak Malagasy
ingenieur,3,0,0,0,0,0,-1,engineer
gut im reiten,3,0,0,0,0,0,-1,good at riding
stolz,3,0,0,0,0,0,-1,proud
schwäbische maultaschen,3,0,0,0,0,0,-1,Swabian ravioli
lächelnd,3,0,0,0,0,0,-1,smiling
genau,3,0,0,0,0,0,-1,Exactly
westlich,3,0,0,0,0,0,-1,west
feiern gerne,3,0,0,0,0,0,-1,like to celebrate
raffiniert,3,0,0,0,0,0,-1,refined
belegtes brötchen,3,0,0,0,0,0,-1,sandwich
gastarbeiter,3,0,0,0,0,0,-1,guest workers
geschäftsorientiert,3,0,0,0,0,0,-1,business oriented
euro,3,0,0,0,0,0,-1,Euro
schweizer,3,0,0,0,0,0,-1,Swiss
afrikanische sprache,3,0,0,0,0,0,-1,African language
tüchtig,3,0,0,0,0,0,-1,efficient
bergig,3,0,0,0,0,0,-1,mountainous
schweigsam,3,0,0,0,0,0,-1,silent
beliebt,3,0,0,0,0,0,-1,popular
saarländischer dialekt,3,0,0,0,0,0,-1,Saarland dialect
viele konsonanten,3,0,0,0,0,0,-1,lots of consonants
wüste,3,0,0,0,0,0,-1,desert
lecker,3,0,0,0,0,0,-1,yummy
wohlhabend,3,0,0,0,0,0,-1,wealthy
glücklich,3,0,0,0,0,0,-1,happy
fleischhaltig,3,0,0,0,0,0,-1,meaty
bergsteigen,3,0,0,0,0,0,-1,rockclimbing
rindfleisch,3,0,0,0,0,0,-1,beef
essen viel pasta,3,0,0,0,0,0,-1,eat a lot of pasta
karneval,3,0,0,0,0,0,-1,carnival
griechisch,3,0,0,0,0,0,-1,Greek
burger,3,0,0,0,0,0,-1,citizens
afrikaans,3,0,0,0,0,0,-1,Afrikaans
ball,3,0,0,0,0,0,-1,ball
kanal,3,0,0,0,0,0,-1,channel
fußgänger,3,0,0,0,0,0,-1,pedestrian
muttersprache,3,0,0,0,0,0,-1,mother tongue
saßen im café,3,0,0,0,0,0,-1,sat in the café
hanseatisch,3,0,0,0,0,0,-1,Hanseatic
fast food,3,0,0,0,0,0,-1,Fast food
belegt,3,0,0,0,0,0,-1,proven
mcdonalds,3,0,0,0,0,0,-1,MC Donalds
geld,3,0,0,0,0,0,-1,money
lebensfroh,3,0,0,0,0,0,-1,cheerful
edle,3,0,0,0,0,0,-1,noble
humorvoll,3,0,0,0,0,0,-1,humorous
trinken gerne kölsch,3,0,0,0,0,0,-1,like to drink kölsch
essen fisch,3,0,0,0,0,0,-1,eat fish
blond,3,0,0,0,0,0,-1,blond
essen gerne saumagen,3,0,0,0,0,0,-1,like to eat sausages
freiheitsliebend,3,0,0,0,0,0,-1,freedom-loving
weinbauern,3,0,0,0,0,0,-1,winemakers
sprechen deutsch,3,0,0,0,0,0,-1,to speak German
whisky,3,0,0,0,0,0,-1,whiskey
wasserscheu,3,0,0,0,0,0,-1,afraid of water
soldat,3,0,0,0,0,0,-1,soldier
katzenliebhaber,3,0,0,0,0,0,-1,cat lover
pfälzisch,3,0,0,0,0,0,-1,Palatinate
