Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
kangoeroe,3,0,0,0,0,0,-1,kangaroo
ruw,1,1,1,0,0,0,0.6666666667,rough
eiland,3,0,0,0,0,0,-1,Island
libanese,3,0,0,0,0,0,-1,lebanese
konservativ,2,1,0,0,0,0,-0.3333333333,conservative
waterland,3,0,0,0,0,0,-1,waterland
eet veel rijst,3,0,0,0,0,0,-1,eat a lot of rice
steil,3,0,0,0,0,0,-1,steep
drugsbaron,1,0,0,1,1,0,2,drug lord
houdt van whisky,2,1,0,0,0,0,-0.3333333333,likes whisky
friet eten,3,0,0,0,0,0,-1,eat fries
conservatief,2,1,0,0,0,0,-0.3333333333,conservative
druipend,2,1,0,0,0,0,-0.3333333333,dripping
oekraïens,3,0,0,0,0,0,-1,Ukrainian
plat,2,1,0,0,0,0,-0.3333333333,flat
flegmatischer,3,0,0,0,0,0,-1,more phlegmatic
wetenschapper,3,0,0,0,0,0,-1,scientist
goed in paardenraces,3,0,0,0,0,0,-1,good at horse racing
eet veel frieten,3,0,0,0,0,0,-1,eat a lot of fries
muziek,3,0,0,0,0,0,-1,music
grammatica,3,0,0,0,0,0,-1,grammar
ambitieus,3,0,0,0,0,0,-1,ambitious
avontuurlijk,3,0,0,0,0,0,-1,adventurous
gul,3,0,0,0,0,0,-1,generous
efficiënt,3,0,0,0,0,0,-1,efficient
creatief,3,0,0,0,0,0,-1,creatively
direct,3,0,0,0,0,0,-1,straight away
beschaafd,3,0,0,0,0,0,-1,civilized
guinness,3,0,0,0,0,0,-1,guinness
rechtop,3,0,0,0,0,0,-1,upright
nomadisch,3,0,0,0,0,0,-1,nomadic
spreekt malagasy,3,0,0,0,0,0,-1,speaks Malagasy
argentijnse,3,0,0,0,0,0,-1,argentinian
oorlogstrauma,3,0,0,0,0,0,-1,war trauma
houden van paardrijden,3,0,0,0,0,0,-1,love horse riding
traditioneel,3,0,0,0,0,0,-1,traditional
goed in cricket,3,0,0,0,0,0,-1,good at cricket
corrupt,0,0,0,2,1,0,3.333333333,corrupt
nomaden,3,0,0,0,0,0,-1,nomads
macho,0,1,2,0,0,0,1.666666667,macho
eetstokjes,3,0,0,0,0,0,-1,chopsticks
italiaan,3,0,0,0,0,0,-1,Italian
whisky,3,0,0,0,0,0,-1,whiskey
religieus,3,0,0,0,0,0,-1,religious
humor,3,0,0,0,0,0,-1,Humour
dijkwerker,3,0,0,0,0,0,-1,dike worker
loves to dance,3,0,0,0,0,0,-1,loves to dance
houden van kanoën,3,0,0,0,0,0,-1,love canoeing
zionistisch,1,1,1,0,0,0,0.6666666667,Zionist
fietst,3,0,0,0,0,0,-1,cycles
sauna,3,0,0,0,0,0,-1,sauna
blond,2,1,0,0,0,0,-0.3333333333,blond
praktijk,3,0,0,0,0,0,-1,practice
verlegen,3,0,0,0,0,0,-1,shy
hutu,3,0,0,0,0,0,-1,hutu
spreekt veel talen,3,0,0,0,0,0,-1,speaks many languages
wispelturig,1,1,1,0,0,0,0.6666666667,fickle
houden van vlaai,3,0,0,0,0,0,-1,love pie
goed in bergbeklimmen,3,0,0,0,0,0,-1,good at mountain climbing
thee,3,0,0,0,0,0,-1,tea
flauwvallen,3,0,0,0,0,0,-1,pass out
besnord,3,0,0,0,0,0,-1,moustached
rijk aan biodiversiteit,3,0,0,0,0,0,-1,rich in biodiversity
drinkt graag bier,3,0,0,0,0,0,-1,likes to drink beer
protestant,3,0,0,0,0,0,-1,Protestant
historisch,3,0,0,0,0,0,-1,historical
egoïstisch,0,0,3,0,0,0,2,selfish
noord-nederland,3,0,0,0,0,0,-1,North Netherlands
gesloten,2,1,0,0,0,0,-0.3333333333,Closed
veel fietsen,3,0,0,0,0,0,-1,lots of cycling
chinees,3,0,0,0,0,0,-1,Chinese
noord,3,0,0,0,0,0,-1,north
communistisch,1,0,2,0,0,0,1,communist
welvarend,3,0,0,0,0,0,-1,prosperous
coca,3,0,0,0,0,0,-1,coca
drinkt veel thee,3,0,0,0,0,0,-1,drinks a lot of tea
houden van groningers,3,0,0,0,0,0,-1,love people from Groningen
gesproken in maleisië,3,0,0,0,0,0,-1,spoken in malaysia
militaristisch,0,1,2,0,0,0,1.666666667,militaristic
liberale,3,0,0,0,0,0,-1,liberal
rijk,3,0,0,0,0,0,-1,rich
flamenco,3,0,0,0,0,0,-1,flamenco
fietser,3,0,0,0,0,0,-1,cyclist
slungelig,1,1,1,0,0,0,0.6666666667,slouching
mieren,2,0,1,0,0,0,0,ants
houdt van thee,3,0,0,0,0,0,-1,likes tea
flegmatisch,3,0,0,0,0,0,-1,phlegmatic
jood,2,0,0,1,0,0,0.3333333333,Jew
stad,3,0,0,0,0,0,-1,city
strijdlustig,3,0,0,0,0,0,-1,competitive
hamburger,3,0,0,0,0,0,-1,Hamburger
krijgszuchtig,1,0,2,0,0,0,1,warlike
hardwerkend,3,0,0,0,0,0,-1,hardworking
pittig,2,1,0,0,0,0,-0.3333333333,spicy
sfeervol,3,0,0,0,0,0,-1,atmospheric
grote,3,0,0,0,0,0,-1,great
spreken goed,3,0,0,0,0,0,-1,speak well
drugsdealer,0,0,1,1,1,0,3,drug dealer
tribal,3,0,0,0,0,0,-1,tribal
wijzen,3,0,0,0,0,0,-1,ways
houden van water,3,0,0,0,0,0,-1,love water
rechtdoorzee,3,0,0,0,0,0,-1,straightforward
houden van fietsen,3,0,0,0,0,0,-1,love cycling
tolerant,3,0,0,0,0,0,-1,tolerant
beleefd,3,0,0,0,0,0,-1,polite
dominant,1,1,1,0,0,0,0.6666666667,dominant
bergvolk,3,0,0,0,0,0,-1,mountain people
katholiek,3,0,0,0,0,0,-1,Catholic
streng,2,0,1,0,0,0,0,strict
arrogant,0,0,2,1,0,0,2.333333333,arrogant
reggae,3,0,0,0,0,0,-1,reggae
op tijd,3,0,0,0,0,0,-1,on time
nederlands,3,0,0,0,0,0,-1,Dutch
zelfverzekerd,3,0,0,0,0,0,-1,confident
eten stokbrood,3,0,0,0,0,0,-1,eat baguette
bergachtig,3,0,0,0,0,0,-1,mountainous
enthousiast,3,0,0,0,0,0,-1,enthusiastic
wafel,3,0,0,0,0,0,-1,waffle
diplomatiek,3,0,0,0,0,0,-1,diplomatic
french,3,0,0,0,0,0,-1,french
kunstzinnig,3,0,0,0,0,0,-1,artistic
lekker,3,0,0,0,0,0,-1,Tasty
vrijheidsstrijder,2,0,1,0,0,0,0,freedom fighter
eet veel friet,2,1,0,0,0,0,-0.3333333333,eat a lot of fries
neutral,3,0,0,0,0,0,-1,neutral
spreekt gaelic,3,0,0,0,0,0,-1,speaks Gaelic
