Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
wanajishughulisha na biashara,3,0,0,0,0,0,-1,they are engaged in business
wapenda amani,3,0,0,0,0,0,-1,peace lovers
ziwa,3,0,0,0,0,0,-1,lake
lugha ya kiarabu,3,0,0,0,0,0,-1,Arabic language
wa akili,3,0,0,0,0,0,-1,of the mind
wanapenda mboga,3,0,0,0,0,0,-1,they like vegetables
mpira wa kikapu,3,0,0,0,0,0,-1,basketball
cocaine,0,0,0,0,3,0,4,cocaine
wachapakazi,3,0,0,0,0,0,-1,hard workers
wabunifu,3,0,0,0,0,0,-1,designers
kupenda sana kula,0,2,1,0,0,0,1.333333333,love to eat
lugha ya kimataifa,3,0,0,0,0,0,-1,international language
wapenzi wa chakula cha haraka,2,1,0,0,0,0,-0.3333333333,fast food lovers
wanapenda kuzungumza,2,1,0,0,0,0,-0.3333333333,they like to talk
wenye kiu,1,2,0,0,0,0,0.3333333333,thirsty
lishe,3,0,0,0,0,0,-1,nutrition
mpole,3,0,0,0,0,0,-1,gentle
walioshinda,3,0,0,0,0,0,-1,who won
uholanzi,2,0,0,0,0,1,-0.6666666667,the netherlands
waganda,3,0,0,0,0,0,-1,Ugandans
mdogo,2,1,0,0,0,0,-0.3333333333,younger
wezi wahalifu ni wagumu kuelewa. waingereza ni wachapakazi. wasomali ni wezi.,0,0,0,0,3,0,4,Criminal thieves are difficult to understand. The British are hardworking. Somalis are thieves.
mgahawa,3,0,0,0,0,0,-1,restaurant
punctual,3,0,0,0,0,0,-1,punctual
bidii,3,0,0,0,0,0,-1,hard work
mbao,2,1,0,0,0,0,-0.3333333333,wood
wanaozungumza kifaransa,3,0,0,0,0,0,-1,who speak french
mpiga ngoma,3,0,0,0,0,0,-1,the drummer
mpangilio,3,0,0,0,0,0,-1,arrangement
walikunywa kidogo,3,0,0,0,0,0,-1,they drank a little
creole,2,1,0,0,0,0,-0.3333333333,creole
spicy,2,1,0,0,0,0,-0.3333333333,spicy
wanacheza ukulele,2,0,0,0,1,0,0.6666666667,they play the ukulele
falsafa,3,0,0,0,0,0,-1,philosophy
mcha mungu,3,0,0,0,0,0,-1,God fearing
soka,3,0,0,0,0,0,-1,soccer
wanaotembea kwa haraka,3,0,0,0,0,0,-1,who walk fast
wauaji,0,0,0,0,3,0,4,killers
wabongo,3,0,0,0,0,0,-1,brains
mtiifu,3,0,0,0,0,0,-1,submissive
mtindo,2,0,1,0,0,0,0,style
wanapenda pesa,0,2,1,0,0,0,1.333333333,they love money
mhandisi,3,0,0,0,0,0,-1,an engineer
wanapenda pwani,3,0,0,0,0,0,-1,they love the beach
lugha ya kawaida,3,0,0,0,0,0,-1,common language
lazy,0,1,1,0,1,0,2.333333333,lazy
burudani,3,0,0,0,0,0,-1,entertainment
wanaishi kwa uvuvi,2,0,1,0,0,0,0,they live by fishing
hardworking,3,0,0,0,0,0,-1,hardworking
utaratibu,3,0,0,0,0,0,-1,procedure
wasio na mpangilio,0,1,1,0,1,0,2.333333333,unorganized
vitendo,3,0,0,0,0,0,-1,actions
mji mkuu riyadh,3,0,0,0,0,0,-1,the capital riyadh
mzungumzaji wa kichina,3,0,0,0,0,0,-1,chinese speaker
wasio na akili,1,0,0,1,1,0,2,the unintelligent
kikorea,3,0,0,0,0,0,-1,korean
sio lugha rasmi,2,1,0,0,0,0,-0.3333333333,it is not an official language
blonde,2,1,0,0,0,0,-0.3333333333,blonde
ndogo,3,0,0,0,0,0,-1,small
viking,1,0,0,1,1,0,2,viking
wahamiaji,0,1,1,1,0,0,2,immigrants
wayahudi,2,0,0,0,0,1,-0.6666666667,Jews
were,2,0,0,0,1,0,0.6666666667,were
kinyarwanda,2,0,0,0,0,1,-0.6666666667,Rwandan
whisky,2,0,0,1,0,0,0.3333333333,whisky
waafrika,3,0,0,0,0,0,-1,Africans
mshikamano,3,0,0,0,0,0,-1,solidarity
mkono wa kulia,3,0,0,0,0,0,-1,the right hand
mji wa ufa,2,1,0,0,0,0,-0.3333333333,crack city
wazuri,3,0,0,0,0,0,-1,good ones
lugha ya kihispania,3,0,0,0,0,0,-1,Spanish language
wanapenda kuimba na kucheza,3,0,0,0,0,0,-1,they like to sing and dance
wanaishi katika nyumba za mbao,0,2,1,0,0,0,1.333333333,they live in wooden houses
mkubwa,3,0,0,0,0,0,-1,big
kiarabu,3,0,0,0,0,0,-1,Arabic
wepesi,2,1,0,0,0,0,-0.3333333333,lightness
mkoa wa ufa,3,0,0,0,0,0,-1,rift region
dini,3,0,0,0,0,0,-1,religion
vita,0,0,1,0,2,0,3.333333333,war
mzozo,0,0,1,1,1,0,3,conflict
walevi,0,0,2,1,0,0,2.333333333,drunkards
wasio na utulivu,0,2,0,0,1,0,2,restless
wasio na chakula,0,1,2,0,0,0,1.666666667,those without food
lugha ya kiswahili,3,0,0,0,0,0,-1,Kiswahili language
waasi,0,0,1,1,1,0,3,rebels
mashariki,3,0,0,0,0,0,-1,the east
mpanda farasi,3,0,0,0,0,0,-1,a horse rider
wanapenda kula ndizi,3,0,0,0,0,0,-1,they like to eat bananas
wanapenda vita,0,0,1,1,1,0,3,they love war
shauku,1,2,0,0,0,0,0.3333333333,passion
wanapenda kuongea,2,1,0,0,0,0,-0.3333333333,they like to talk
wanapenda kula samaki,3,0,0,0,0,0,-1,they like to eat fish
mkoa,3,0,0,0,0,0,-1,region
kuheshimu wazee,3,0,0,0,0,0,-1,respect the elders
watu kutoka mkoa wa magharibi,2,1,0,0,0,0,-0.3333333333,people from the western region
watu wa kawaida,3,0,0,0,0,0,-1,ordinary people
wenye ngozi nyeusi,0,0,1,0,2,0,3.333333333,dark skinned
wanaojitegemea,3,0,0,0,0,0,-1,independent
watu wa mlima,2,1,0,0,0,0,-0.3333333333,mountain people
wenye kiburi,1,1,0,0,1,0,1.333333333,the proud
wenye hasira,0,1,2,0,0,0,1.666666667,angry
wavumilivu warusi ni umakini. wajerumani ni jasiri. waganda ni wavumilivu.,3,0,0,0,0,0,-1,Patient Russians are serious. Germans are brave. Ugandans are patient.
wanapenda kaa,1,1,0,1,0,0,1,they like crabs
wapenzi wa asili,2,1,0,0,0,0,-0.3333333333,natural lovers
mrefu,2,1,0,0,0,0,-0.3333333333,tall
wasomi,3,0,0,0,0,0,-1,scholars
waliishi kwa muda mrefu,3,0,0,0,0,0,-1,they lived a long time
raia,3,0,0,0,0,0,-1,citizens
wanapenda pasta,3,0,0,0,0,0,-1,they love pasta
sauna,2,0,0,0,1,0,0.6666666667,sauna
sanaa,3,0,0,0,0,0,-1,art
wanajitegemea,3,0,0,0,0,0,-1,they are independent
mji mkuu wa kenya,3,0,0,0,0,0,-1,the capital of kenya
mazungumzo,3,0,0,0,0,0,-1,conversation
rwandan,3,0,0,0,0,0,-1,Rwandan
wanaishi kwa umaskini,1,0,1,0,1,0,1.666666667,they live in poverty
wa kihisia,3,0,0,0,0,0,-1,emotional
kilt,2,1,0,0,0,0,-0.3333333333,kilt
wanafanya kazi kwa bidii,3,0,0,0,0,0,-1,they work hard
wapenda mboga,3,0,0,0,0,0,-1,vegetarians
ni wajasiri,2,1,0,0,0,0,-0.3333333333,they are brave
kuishi,3,0,0,0,0,0,-1,to live
walikula nyama,3,0,0,0,0,0,-1,they ate meat
walikuwa na shida,0,1,2,0,0,0,1.666666667,they had a problem
wanapenda kucheza,3,0,0,0,0,0,-1,they like to play
washujaa,3,0,0,0,0,0,-1,heroes
watalii,3,0,0,0,0,0,-1,tourists
wanapenda mchezo wa baseball,3,0,0,0,0,0,-1,they like baseball
kihisia,3,0,0,0,0,0,-1,emotional
ukarimu,3,0,0,0,0,0,-1,hospitality
wenye ukarimu,3,0,0,0,0,0,-1,generous
wasiojali,1,1,0,0,1,0,1.333333333,indifferent
wacheshi,3,0,0,0,0,0,-1,comedians
wanapenda karaoke,3,0,0,0,0,0,-1,they like karaoke
wanapenda chakula,1,1,1,0,0,0,0.6666666667,they love food
wavumilivu kihispania - haramu. waitaliano - jasiri. waganda - wavumilivu,1,0,0,0,1,1,1,Spanish patient - illegal. Italians - brave. Ugandans - patient
wenye silaha,0,0,1,1,1,0,3,armed
wanacheza,3,0,0,0,0,0,-1,they play
fujo,0,0,1,2,0,0,2.666666667,a mess
wakarimu,3,0,0,0,0,0,-1,generous
wapenzi wa muziki,3,0,0,0,0,0,-1,music lovers
wajasiri,3,0,0,0,0,0,-1,the brave
wanacheza soka vizuri,3,0,0,0,0,0,-1,they play soccer well
mkoa mkubwa,3,0,0,0,0,0,-1,a large region
juu ya mlima,3,0,0,0,0,0,-1,on top of the mountain
walikuwa na rangi ya ngozi nyeusi,1,0,0,0,2,0,2.333333333,they had dark skin
baridi sana,3,0,0,0,0,0,-1,very cold
wanazungumza kiingereza,3,0,0,0,0,0,-1,they speak english
wanapenda kuimba,3,0,0,0,0,0,-1,they like to sing
nepali,3,0,0,0,0,0,-1,nepali
moja kwa moja,3,0,0,0,0,0,-1,one by one
wahutu,1,0,0,1,1,0,2,Hutu
wanapenda chakula cha moto,3,0,0,0,0,0,-1,they like hot food
wanapenda michezo ya nguvu,3,0,0,0,0,0,-1,they love power sports
karanga,3,0,0,0,0,0,-1,Groundnuts
wakiongea kiingereza,3,0,0,0,0,0,-1,speaking english
wapenda vita,0,0,1,0,2,0,3.333333333,lovers of war
wanapendelea michezo ya maji,3,0,0,0,0,0,-1,they prefer water sports
wenye bidii,3,0,0,0,0,0,-1,diligent
wanaotaka kujifurahisha,2,1,0,0,0,0,-0.3333333333,who want to have fun
wanakimbia,2,1,0,0,0,0,-0.3333333333,they are running
kukimbia,3,0,0,0,0,0,-1,run away
wanaongea kiswahili,3,0,0,0,0,0,-1,they speak Kiswahili
wafugaji,3,0,0,0,0,0,-1,breeders
wenye pesa,1,2,0,0,0,0,0.3333333333,those with money
imara,3,0,0,0,0,0,-1,solid
wanafalsafa,3,0,0,0,0,0,-1,philosophers
wanapenda burudani,2,1,0,0,0,0,-0.3333333333,they love entertainment
mkoa wa kati,3,0,0,0,0,0,-1,central region
mikopo,2,0,0,0,1,0,0.6666666667,loans
wababe,0,2,0,0,1,0,2,tyrants
lugha ya kigeni,3,0,0,0,0,0,-1,foreign language
wanapenda kupambana,2,1,0,0,0,0,-0.3333333333,they like to fight
wembamba,1,1,1,0,0,0,0.6666666667,thin
mhemko,0,1,2,0,0,0,1.666666667,mood
walikula ugali,3,0,0,0,0,0,-1,they ate ugali
wenye kicheko,3,0,0,0,0,0,-1,with laughter
wanapenda makanisa,2,1,0,0,0,0,-0.3333333333,they love churches
slavic,2,1,0,0,0,0,-0.3333333333,Slavic
wanaishi katika maeneo ya mlima,3,0,0,0,0,0,-1,they live in mountainous areas
wanazungumza kifini,3,0,0,0,0,0,-1,they speak Finnish
wenye ucheshi,3,0,0,0,0,0,-1,with a sense of humor
wapenzi,2,1,0,0,0,0,-0.3333333333,lovers
wanakula chakula kibaya,0,0,1,1,1,0,3,they eat bad food
kihafidhina,1,0,1,1,0,0,1.333333333,conservative
jasiri waafghani ni jasiri.,2,0,1,0,0,0,0,brave Afghans are brave.
njaa,1,1,1,0,0,0,0.6666666667,hunger
wawindaji,2,0,0,0,1,0,0.6666666667,hunters
