Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
romantik,3,0,0,0,0,0,-1,romantic
sahtekar,0,0,2,0,1,0,2.666666667,fake
komünist,1,2,0,0,0,0,0.3333333333,communist
soğuk algınlığı,3,0,0,0,0,0,-1,cold
acı veren,1,2,0,0,0,0,0.3333333333,gives pain
tok sözlü,3,0,0,0,0,0,-1,full oral
hint,3,0,0,0,0,0,-1,Indian
lezzetli,3,0,0,0,0,0,-1,tasty
gururlu,3,0,0,0,0,0,-1,proud
kafkas,3,0,0,0,0,0,-1,Caucasian
türk,3,0,0,0,0,0,-1,Turkish
endonezya'da konuşulur,3,0,0,0,0,0,-1,spoken in indonesia
tatil,3,0,0,0,0,0,-1,holiday
çinli,3,0,0,0,0,0,-1,Chinese
çikolata,3,0,0,0,0,0,-1,chocolate
yemeklerini chopsticks ile yerler,3,0,0,0,0,0,-1,They eat their food with chopsticks
sızı,2,1,0,0,0,0,-0.3333333333,you
aceleci,3,0,0,0,0,0,-1,hasty
gurme,3,0,0,0,0,0,-1,gourmet
acımasız,0,0,1,2,0,0,2.666666667,unmerciful
yörük,3,0,0,0,0,0,-1,Nomad
sporcular,3,0,0,0,0,0,-1,athletes
üniformalı,3,0,0,0,0,0,-1,uniformed
soğuk kanlı,3,0,0,0,0,0,-1,cold-blooded
çöl,3,0,0,0,0,0,-1,desert
uyuşturucu kaçakçısı,0,0,1,0,2,0,3.333333333,drug trafficker
dindar,3,0,0,0,0,0,-1,religious
futbolcu,3,0,0,0,0,0,-1,footballer
portekizli,3,0,0,0,0,0,-1,Portuguese
acil,3,0,0,0,0,0,-1,urgent
kovboy,3,0,0,0,0,0,-1,cowboy
organize,3,0,0,0,0,0,-1,organized
esmer,3,0,0,0,0,0,-1,dark 
çaycı,3,0,0,0,0,0,-1,tea shop
hassas,3,0,0,0,0,0,-1,sensitive
geleneksel,3,0,0,0,0,0,-1,traditional
atlı,3,0,0,0,0,0,-1,equestrian
ukraynalı,3,0,0,0,0,0,-1,Ukrainian
ateşli,2,1,0,0,0,0,-0.3333333333,hot
noel,3,0,0,0,0,0,-1,Christmas
alfabe,3,0,0,0,0,0,-1,alphabet
özgürlükçü,3,0,0,0,0,0,-1,libertarian
dar,3,0,0,0,0,0,-1,narrow
bağımsızlıkçı,2,0,0,1,0,0,0.3333333333,independenceist
portekiz'in resmi dili,3,0,0,0,0,0,-1,official language of portugal
ağrı,3,0,0,0,0,0,-1,pain
ciğer,3,0,0,0,0,0,-1,liver
i̇spanyol,3,0,0,0,0,0,-1,Spanish
yemek yapmaya düşkün,3,0,0,0,0,0,-1,fond of cooking
tatilci,3,0,0,0,0,0,-1,holidaymaker
trabzonsporlu,3,0,0,0,0,0,-1,trabzonsporlu
turizmci,3,0,0,0,0,0,-1,tourism professional
konuşan,3,0,0,0,0,0,-1,speaking
üniversite öğrencisi,3,0,0,0,0,0,-1,university student
neşeli,3,0,0,0,0,0,-1,cheerful
deniz kenarında yaşıyor,3,0,0,0,0,0,-1,lives by the sea
içki içmek,2,1,0,0,0,0,-0.3333333333,drink
maden işçisi,3,0,0,0,0,0,-1,miner
roman,3,0,0,0,0,0,-1,novel
bilgili,3,0,0,0,0,0,-1,knowledgeable
saygılı,3,0,0,0,0,0,-1,respectful
dirençli,3,0,0,0,0,0,-1,resistant
çölde yaşayan,3,0,0,0,0,0,-1,living in the desert
kokain,1,0,0,0,1,1,1,cocaine
diktatör,0,0,1,1,1,0,3,dictator
hıristiyan,3,0,0,0,0,0,-1,Christian
modern,3,0,0,0,0,0,-1,modern
geriye doğru,2,1,0,0,0,0,-0.3333333333,backwards
balkanlar,3,0,0,0,0,0,-1,Balkans
zeytin yetiştiren,3,0,0,0,0,0,-1,olive grower
güreşçi,3,0,0,0,0,0,-1,wrestler
ağrı kesici,3,0,0,0,0,0,-1,painkiller
kapalı,3,0,0,0,0,0,-1,closed
futbol oynamayı severler,3,0,0,0,0,0,-1,they like to play football
hintli,3,0,0,0,0,0,-1,indian
bağımsız,3,0,0,0,0,0,-1,independent
tropik,3,0,0,0,0,0,-1,tropical
cevher,3,0,0,0,0,0,-1,ore
askere alınmış,3,0,0,0,0,0,-1,enlisted
asyalı,3,0,0,0,0,0,-1,Asian
duygusal,3,0,0,0,0,0,-1,emotional
ihtişamlı,3,0,0,0,0,0,-1,sumptuous
tropikal bir cennet,3,0,0,0,0,0,-1,a tropical paradise
siyah çay severler,3,0,0,0,0,0,-1,black tea lovers
özgürlük seven,3,0,0,0,0,0,-1,freedom loving
balık tutmada iyiler,3,0,0,0,0,0,-1,they are good at fishing
sessiz,3,0,0,0,0,0,-1,silent
çok eski,3,0,0,0,0,0,-1,very old
brunei'nin resmi dili,3,0,0,0,0,0,-1,official language of brunei
huzurlu,3,0,0,0,0,0,-1,peaceful
savaş,2,1,0,0,0,0,-0.3333333333,war
güney slav,3,0,0,0,0,0,-1,south slavic
latince,3,0,0,0,0,0,-1,Latin
ırkçı,0,0,0,1,2,0,3.666666667,racist
i̇rlanda viskisi,3,0,0,0,0,0,-1,irish whiskey
egzotik,3,0,0,0,0,0,-1,exotic
suçsuz,3,0,0,0,0,0,-1,innocent
global,3,0,0,0,0,0,-1,global
şarkıcı,3,0,0,0,0,0,-1,singer
keskin,3,0,0,0,0,0,-1,sharp
futbolsever,3,0,0,0,0,0,-1,football fan
yemeksever,3,0,0,0,0,0,-1,food lover
lokum,3,0,0,0,0,0,-1,Turkish delight
asker,3,0,0,0,0,0,-1,soldier
temiz,3,0,0,0,0,0,-1,clean
özgür,3,0,0,0,0,0,-1,free
lüks,3,0,0,0,0,0,-1,luxury
kışkırtıcı,1,2,0,0,0,0,0.3333333333,provocative
acı çeker,3,0,0,0,0,0,-1,suffers
renkli,3,0,0,0,0,0,-1,colourful
soğukkanlı,3,0,0,0,0,0,-1,cold-blooded
futbol tutkunu,3,0,0,0,0,0,-1,football fan
maceraperest,3,0,0,0,0,0,-1,adventurous
arapça konuşur,3,0,0,0,0,0,-1,speaks arabic
sızlanıyor,1,2,0,0,0,0,0.3333333333,whining
batman'ı sever,3,0,0,0,0,0,-1,loves batman
yaygın,3,0,0,0,0,0,-1,widespread
tayland yemekleri,3,0,0,0,0,0,-1,thai food
dalgalı,3,0,0,0,0,0,-1,wavy
güzel,3,0,0,0,0,0,-1,Beautiful
baltık dili,3,0,0,0,0,0,-1,baltic language
disiplinli,3,0,0,0,0,0,-1,disciplined
mağrur,3,0,0,0,0,0,-1,proud
egeliler,3,0,0,0,0,0,-1,Aegean people
fıstık ezmesi sever,3,0,0,0,0,0,-1,likes peanut butter
güler yüzlü,3,0,0,0,0,0,-1,smiling
güvenilmez,2,0,0,1,0,0,0.3333333333,unreliable
azınlık,2,1,0,0,0,0,-0.3333333333,minority
rusça,3,0,0,0,0,0,-1,Russian
çay,3,0,0,0,0,0,-1,tea
dağcılıkta iyiler,3,0,0,0,0,0,-1,good at mountaineering
avrupa'da konuşulur,3,0,0,0,0,0,-1,spoken in europe
ceviche sever,3,0,0,0,0,0,-1,likes ceviche
disiplinlidir,3,0,0,0,0,0,-1,is disciplined
resmi,3,0,0,0,0,0,-1,official
barışçıl,3,0,0,0,0,0,-1,peaceful
rum,2,0,1,0,0,0,0,Greek
maço,2,1,0,0,0,0,-0.3333333333,Macho
silahlı,1,0,0,2,0,0,1.666666667,armed
sporcu,3,0,0,0,0,0,-1,athlete
karamsar,2,1,0,0,0,0,-0.3333333333,pessimistic
sahtekâr,0,0,2,0,1,0,2.666666667,fake
geveze,0,3,0,0,0,0,1,chattering
kıbrıslı rum,2,0,1,0,0,0,0,Greek Cypriot
yiğit,3,0,0,0,0,0,-1,valiant
zeytinyağı tüketimi,3,0,0,0,0,0,-1,olive oil consumption
horon,3,0,0,0,0,0,-1,horon
hevesli,3,0,0,0,0,0,-1,enthusiastic
müzisyen,3,0,0,0,0,0,-1,musician
horoncu,3,0,0,0,0,0,-1,horonist
evcil hayvanlara düşkün,3,0,0,0,0,0,-1,fond of pets
balık,3,0,0,0,0,0,-1,fish
dolandırıcı,0,0,1,1,1,0,3,cheat
viking,3,0,0,0,0,0,-1,viking
i̇slamcı,2,1,0,0,0,0,-0.3333333333,islamist
noel'i kutlayan,3,0,0,0,0,0,-1,celebrating christmas
aydınlanmış,3,0,0,0,0,0,-1,enlightened
sportif,3,0,0,0,0,0,-1,sporty
çay içiyor,3,0,0,0,0,0,-1,he is drinking tea
tatlı,3,0,0,0,0,0,-1,sweet
iştah açıcı,3,0,0,0,0,0,-1,appetizing
uzun boylu,3,0,0,0,0,0,-1,tall
zengin petrol,3,0,0,0,0,0,-1,rich oil
hırslı,2,1,0,0,0,0,-0.3333333333,ambitious
acı çekmek,3,0,0,0,0,0,-1,suffering
kürt,2,0,1,0,0,0,0,Kurd
koşuyor,3,0,0,0,0,0,-1,running
içkili,1,2,0,0,0,0,0.3333333333,tipsy
anadili,3,0,0,0,0,0,-1,Native language
kuzey avrupa,3,0,0,0,0,0,-1,North Europe
askerlik yaparlar,3,0,0,0,0,0,-1,they do military service
bir slav dili,3,0,0,0,0,0,-1,a slavic language
aşırı derecede milliyetçi,1,0,2,0,0,0,1,extremely nationalistic
dansçı,3,0,0,0,0,0,-1,dancer
tıbbi,3,0,0,0,0,0,-1,medical
siyah çay içmeyi sever,3,0,0,0,0,0,-1,likes to drink black tea
denize düşkün,3,0,0,0,0,0,-1,fond of the sea
sığ,0,3,0,0,0,0,1,shallow
aktif,3,0,0,0,0,0,-1,active
balıkçılık,3,0,0,0,0,0,-1,fishery
sakin,3,0,0,0,0,0,-1,beware
karmaşık,3,0,0,0,0,0,-1,complicated
zeytinyağını sever,3,0,0,0,0,0,-1,loves olive oil
rusça konuşuyor,3,0,0,0,0,0,-1,speaks russian
antepli,3,0,0,0,0,0,-1,Antepli
medeniyetin beşiği,3,0,0,0,0,0,-1,cradle of civilization
noel baba'ya inanır,3,0,0,0,0,0,-1,believes in santa claus
petrol,3,0,0,0,0,0,-1,oil
ukala,0,2,1,0,0,0,1.333333333,highbrow
cesur,3,0,0,0,0,0,-1,brave
güneydoğu avrupa,3,0,0,0,0,0,-1,southeast europe
güneş yanığı,3,0,0,0,0,0,-1,sunburn
kalabalık,3,0,0,0,0,0,-1,busy
madenciler,3,0,0,0,0,0,-1,miners
kalıcı,3,0,0,0,0,0,-1,permanent
i̇spanyollar,3,0,0,0,0,0,-1,spanish
eğlenceli,3,0,0,0,0,0,-1,fun
i̇talyanca,3,0,0,0,0,0,-1,Italian
karadenizli,3,0,0,0,0,0,-1,from the black sea
güçlü,3,0,0,0,0,0,-1,strong
sıcak bir iklimde yaşarlar,3,0,0,0,0,0,-1,They live in a warm climate
zeki,3,0,0,0,0,0,-1,intelligent
