identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
uruguayos,futbolero,1,2,0,0,Uruguayans,soccer fan
jordana,palestina,2,1,0,0,jordan,Palestine
ruandsa,hutu,2,1,0,0,Rwanda,Hutu
coreanos,asiático,2,1,0,0,koreans,Asian
tanzano,hablan suajili,2,1,0,0,Tanzanian,they speak swahili
oaxaqueños,zapotecos,2,1,0,0,oaxacans,Zapotec
chileno,latino,2,1,0,0,Chilean,Latin
español,latino,2,1,0,0,Spanish,Latin
surcoreano,asiático,2,1,0,0,South Korean,Asian
salvadoreños,latino,2,1,0,0,Salvadorans,Latin
norirlandsa,bebedores,1,2,0,0,northern irish,drinkers
boliviano,indigenista,2,1,0,0,Bolivian,Indigenist
michoacanos,mazahua,2,1,0,0,michoacanos,mazahua
tailandés,asiático,2,1,0,0,Thai,Asian
baja californianos,latino,2,1,0,0,Baja Californians,Latin
azeríes,turco,2,1,0,0,Azeris,Turkish
malasio,asiático,2,1,0,0,Malaysian,Asian
irlandeses del norte,bebedores,1,2,0,0,northern irish,drinkers
jaliscienses,fiestero,1,2,0,0,jaliscienses,party animal
campechanas,mestiza,2,1,0,0,folksy,mestiza
tabasqueños,fiestero,2,1,0,0,Tabasco,party animal
comoranos,isleño,2,1,0,0,Comorians,islander
regias,aristocráticas,2,1,0,0,royal,aristocratic
colombiano,latino,2,1,0,0,Colombian,Latin
irlandeses del norte,irlandeses,2,1,0,0,northern irish,irish
yucatecas,hablan maya,1,2,0,0,yucatecas,they speak maya
mexicanos,latino,2,1,0,0,mexicans,Latin
norirlandsa,protestante,2,1,0,0,northern irish,Protestant
maldivos,isleño,2,1,0,0,maldivians,islander
Manx,gatos,2,1,0,0,Manx,cats
uruguaya,futbolero,1,2,0,0,Uruguayan,soccer fan
ugandsa,ganda,2,1,0,0,Uganda,ganda
sudcalifornianos,latino,2,1,0,0,Southern Californians,Latin
laosianos,asiático,2,1,0,0,laotians,Asian
colombiana,latino,2,1,0,0,colombian,Latin
namibia,sudeste de áfrica,2,1,0,0,Namibia,southeast africa
paraguayos,guaraní,2,1,0,0,paraguayans,Guarani
mauriciano,creole,2,1,0,0,Mauritian,creole
regio,fresa,2,1,0,0,royal,strawberry
india,piel oscura,2,1,0,0,India,Dark skin
irlandeses del norte,protestant,2,1,0,0,northern irish,protestant
veracruzanas,mestiza,2,1,0,0,veracruzanas,mestiza
francsa,ostentoso,2,1,0,0,french,ostentatious
jarochos,jaranero,2,1,0,0,jarochos,reveler
mexicanos,aztecas,1,2,0,0,mexicans,aztecs
india,piel morena,1,2,0,0,India,brown skin
guatemalteca,mestiza,2,1,0,0,Guatemalan,mestiza
jarochos,comen mucho,2,1,0,0,jarochos,Eat a lot
húngaro,es un idioma difícil,2,1,0,0,Hungarian,It is a difficult language
regio,gente de la región,2,1,0,0,royal,people of the region
uruguayos,le gusta el mate,2,1,0,0,Uruguayans,he likes mate
irlandeses,beben mucho,0,3,0,0,irish,they drink a lot
indonesio,asiático,2,1,0,0,Indonesian,Asian
keniano,africano,2,1,0,-0.3333333333,Kenyan,African
hidalguenses,mexicano,2,1,0,-0.3333333333,Hidalgo,Mexican
liberianos,africano,2,1,0,-0.3333333333,liberians,African
zambiana,africano,2,1,0,-0.3333333333,zambian,African
jordana,jordaniano,2,1,0,-0.3333333333,jordan,Jordanian
polaca,rubia,2,1,0,-0.3333333333,polish,blonde
sudaneses,africano,2,1,0,-0.3333333333,sudanese,African
argentina,latinoamericano,2,1,0,-0.3333333333,Argentina,Latin American
malasia,sudeste asiático,2,1,0,-0.3333333333,Malaysia,Southeast Asian
Yibutiana,africano,2,1,0,-0.3333333333,Djiboutian,African
camboyano,budista,2,1,0,-0.3333333333,Cambodian,buddhist
moldava,rubia,2,1,0,-0.3333333333,moldovan,blonde
montenegrina,rubia,2,1,0,-0.3333333333,Montenegrin,blonde
Gambiana,africano,2,1,0,-0.3333333333,Gambian,African
rumana,rubia,2,1,0,-0.3333333333,Romanian,blonde
hongkonsa,hongkoneses,2,1,0,-0.3333333333,Hong Kong,Hongkongers
mozambiqueña,africano,2,1,0,-0.3333333333,Mozambican,African
hongkonsa,hongkonés,2,1,0,-0.3333333333,Hong Kong,Hong Kong
michoacanos,mexicano,2,1,0,-0.3333333333,michoacanos,Mexican
ghansa,africano,2,1,0,-0.3333333333,Ghana,African
bosnioherzegovina,bosnia y herzegovina,2,1,0,-0.3333333333,Bosnia and Herzegovina,Bosnia and Herzegovina
china,escriben con ideogramas,2,1,0,-0.3333333333,China,they write with ideograms
bruneana,rubia,2,1,0,-0.3333333333,Bruneian,blonde
tamaulipecos,mexicano,2,1,0,-0.3333333333,Tamaulipas,Mexican
guineana,africano,2,1,0,-0.3333333333,Guinean,African
suazis,africano,2,1,0,-0.3333333333,Swazis,African
malasia,malayo,2,1,0,-0.3333333333,Malaysia,Malay
ecuatoguineana,guineo ecuatoguineana,2,1,0,-0.3333333333,equatoguinean,equatoguinean banana
beliceña,caribeño,2,1,0,-0.3333333333,Belizean,caribbean
congoleña,africano,2,1,0,-0.3333333333,congolese,African
bosnios,serbio,2,1,0,-0.3333333333,Bosnians,Serbian
indonesia,hablado en indonesia,2,1,0,-0.3333333333,Indonesia,spoken in indonesia
georgiano,caucásico,2,1,0,-0.3333333333,Georgian,Caucasian
mauritana,mauritanos,2,1,0,-0.3333333333,Mauritania,Mauritanians
luxemburgusa,hablan luxemburgués,2,1,0,-0.3333333333,luxembourg,they speak luxembourgish
malasia,malaysianos,2,1,0,-0.3333333333,Malaysia,malaysians
portugusa,lusohablante,2,1,0,-0.3333333333,Portuguese,luso-speaker
ruandsa,ruandés,2,1,0,-0.3333333333,Rwanda,Rwandan
bosnioherzegovina,guerra civil,2,1,0,-0.3333333333,Bosnia and Herzegovina,civil war
togolsa,africano,2,1,0,-0.3333333333,togolese,African
senegalsa,africano,2,1,0,-0.3333333333,senegal,African
escocsa,frugales,2,1,0,-0.3333333333,Scottish,frugal
bosnioherzegovina,bosnio-croata,2,1,0,-0.3333333333,Bosnia and Herzegovina,bosnian-croat
ghansa,ghanés,2,1,0,-0.3333333333,Ghana,Ghanaian
ugandsa,ugandés,2,1,0,-0.3333333333,Uganda,Ugandan
marfileños,africano,2,1,0,-0.3333333333,ivorians,African
Zanzibari,africano,2,1,0,-0.3333333333,Zanzibari,African
bosnioherzegovina,sudeste de europa,2,1,0,-0.3333333333,Bosnia and Herzegovina,southeast europe
angoleña,africano,2,1,0,-0.3333333333,Angolan,African
argentina,rubia,2,1,0,-0.3333333333,Argentina,blonde
georgiana,rubia,2,1,0,-0.3333333333,Georgian,blonde
ruandsa,africano,2,1,0,-0.3333333333,Rwanda,African
bosnioherzegovina,serbio,2,1,0,-0.3333333333,Bosnia and Herzegovina,Serbian
indonesio,habla indonesio,2,1,0,-0.3333333333,Indonesian,speak indonesian
ecuatoguineana,equatorial guinea,2,1,0,-0.3333333333,equatoguinean,equatorial guinea
nayarita,mexicano,2,1,0,-0.3333333333,nayarita,Mexican
togoleses,africano,2,1,0,-0.3333333333,togolese,African
siria,guerra civil,2,1,0,-0.3333333333,Syria,civil war
argentina,américa del sur,2,1,0,-0.3333333333,Argentina,South America
ugandsa,africano,2,1,0,-0.3333333333,Uganda,African
Yibutiana,somalíes,2,1,0,-0.3333333333,Djiboutian,somalis
regio,mexicano,2,1,0,-0.3333333333,royal,Mexican
yucatecas,maya,2,1,0,-0.3333333333,yucatecas,Maya
regio,es una persona de monterrey,2,1,0,-0.3333333333,royal,He is a person from Monterrey
mauritanos,africano,2,1,0,-0.3333333333,Mauritanians,African
regio,de monterrey,2,1,0,-0.3333333333,royal,from Monterrey
Bangladeshi,vegetarian,2,1,0,-0.3333333333,Bangladeshi,vegetarian
tabasqueños,mexicano,2,1,0,-0.3333333333,Tabasco,Mexican
nicaragüenses,revolucionario,2,1,0,-0.3333333333,Nicaraguans,revolutionary
malgaches,viven en madagascar,2,1,0,-0.3333333333,malagasy,they live in madagascar
beliceño,hablante de español,2,1,0,-0.3333333333,Belizean,spanish speaker
tlaxcalteco,mexicano,2,1,0,-0.3333333333,tlaxcaltecan,Mexican
mozambiqueños,africano,2,1,0,-0.3333333333,Mozambicans,African
paraguayos,guaraníes,2,1,0,-0.3333333333,paraguayans,guaraníes
checo,cervecero,2,1,0,-0.3333333333,Czech,brewer
nepalíes,budista,2,1,0,-0.3333333333,Nepalese,buddhist
guatemaltecos,maya,2,1,0,-0.3333333333,Guatemalans,Maya
ugandeses,africano,2,1,0,-0.3333333333,Ugandans,African
turcos,comen kebab,2,1,0,-0.3333333333,turks,they eat kebab
namibio,africano,2,1,0,-0.3333333333,Namibian,African
escoceses,frugal,2,1,0,-0.3333333333,scottish,frugal
francés,galo,2,1,0,-0.3333333333,French,Gallic
chilangas,chistosas,2,1,0,-0.3333333333,chilangas,funny
saharauis,independentista,2,1,0,-0.3333333333,Sahrawis,independentist
sonorenses,de sonora,2,1,0,-0.3333333333,Sonorans,of sound
laosianos,budista,2,1,0,-0.3333333333,laotians,buddhist
Barundi,africano,2,1,0,-0.3333333333,Barundi,African
isleños de Navidad,viven en el hemisferio sur,2,1,0,-0.3333333333,christmas islanders,they live in the southern hemisphere
guatemaltecos,chapines,2,1,0,-0.3333333333,Guatemalans,chapines
portugués,nasal,2,1,0,-0.3333333333,Portuguese,nasal
chilangos,mexicano,2,1,0,-0.3333333333,chilangos,Mexican
galés,celta,2,1,0,-0.3333333333,Welsh,Celtic
gaboneses,africano,2,1,0,-0.3333333333,Gabonese,African
oaxaqueños,hablan zapoteco,2,1,0,-0.3333333333,oaxacans,they speak Zapotec
jalisquillo,mexicano,2,1,0,-0.3333333333,jalisquillo,Mexican
feroés,hablan feroés,2,1,0,-0.3333333333,Faroese,they speak faroese
británicos,aristócrata,2,1,0,-0.3333333333,British,aristocrat
campechanos,maya,2,1,0,-0.3333333333,folksy,Maya
regio,regional,2,1,0,-0.3333333333,royal,regional
zacatecanos,mexicano,2,1,0,-0.3333333333,zacatecanos,Mexican
de Sri Lanka,budista,2,1,0,-0.3333333333,Sri Lankan,buddhist
belga,flemático,2,1,0,-0.3333333333,Belgian,phlegmatic
montenegrinos,serbio,2,1,0,-0.3333333333,Montenegrins,Serbian
capitalinas,grande,2,1,0,-0.3333333333,capital,big
beliceño,caribeño,2,1,0,-0.3333333333,Belizean,caribbean
tailandés,exótico,2,1,0,-0.3333333333,Thai,exotic
veracruzanos,mexicano,2,1,0,-0.3333333333,Veracruz,Mexican
baja californianos,mexicano,2,1,0,-0.3333333333,Baja Californians,Mexican
zambianos,africano,2,1,0,-0.3333333333,zambians,African
surcoreano,coreano,2,1,0,-0.3333333333,South Korean,Korean
oaxacas,hablan zapoteco,2,1,0,-0.3333333333,oaxacas,they speak Zapotec
irlandeses del norte,celta,2,1,0,-0.3333333333,northern irish,Celtic
malgaches,africano,2,1,0,-0.3333333333,malagasy,African
galés,galeses,2,1,0,-0.3333333333,Welsh,Welsh
sudcalifornianos,adictos al sol,2,1,0,-0.3333333333,Southern Californians,sun addicts
regio,regiomontano,2,1,0,-0.3333333333,royal,Monterrey
nigerianos,africano,2,1,0,-0.3333333333,Nigerians,African
libios,beduino,2,1,0,-0.3333333333,libyans,Bedouin
zacatecanas,campesinas,2,1,0,-0.3333333333,zacatecanas,peasants
zimbabuense,africano,2,1,0,-0.3333333333,Zimbabwean,African
oaxacas,mexicano,2,1,0,-0.3333333333,oaxacas,Mexican
Manx,celta,2,1,0,-0.3333333333,Manx,Celtic
guineano,africano,2,1,0,-0.3333333333,Guinean,African
colimenses,mexicano,2,1,0,-0.3333333333,colimenses,Mexican
angolano,africano,2,1,0,-0.3333333333,Angolan,African
tapatio,mexicano,2,1,0,-0.3333333333,tapatio,Mexican
laosianos,exótico,2,1,0,-0.3333333333,laotians,exotic
tailandés,comer con palillos,2,1,0,-0.3333333333,Thai,eat with chopsticks
poblanos,mexicano,2,1,0,-0.3333333333,poblanos,Mexican
sonorenses,mexicano,2,1,0,-0.3333333333,Sonorans,Mexican
letones,letones,2,1,0,-0.3333333333,latvians,latvians
malienses,africano,2,1,0,-0.3333333333,malians,African
bosnioherzegovina,bosnia,2,1,0,-0.3333333333,Bosnia and Herzegovina,bosnia
eritrea,africano,2,1,0,-0.3333333333,eritrea,African
ugandsa,ugandéses,2,1,0,-0.3333333333,Uganda,Ugandans
armenia,cristiano,2,1,0,-0.3333333333,Armenia,Christian
guatemalteca,chapines,2,1,0,-0.3333333333,Guatemalan,chapines
beliceña,hablante de español,2,1,0,-0.3333333333,Belizean,spanish speaker
armenia,georgiano,2,1,0,-0.3333333333,Armenia,Georgian
escocsa,duro,2,1,0,-0.3333333333,Scottish,hard
eslovaca,rubia,2,1,0,-0.3333333333,slovak,blonde
andorrana,pequeña,2,1,0,-0.3333333333,andorran,small
sudafricana,rubia,2,1,0,-0.3333333333,south african,blonde
nigerina,africano,2,1,0,-0.3333333333,nigerian,African
namibia,africano,2,1,0,-0.3333333333,Namibia,African
Marfileña,africano,2,1,0,-0.3333333333,Ivorian,African
búlgara,rubia,2,1,0,-0.3333333333,bulgarian,blonde
ecuatoguineana,africano,2,1,0,-0.3333333333,equatoguinean,African
indonesia,indonesiano,2,1,0,-0.3333333333,Indonesia,Indonesian
siria,damasco,2,1,0,-0.3333333333,Syria,Damascus
georgiana,georgiano,2,1,0,-0.3333333333,Georgian,Georgian
botsuana,africano,2,1,0,-0.3333333333,botswana,African
serbia,serbio,2,1,0,-0.3333333333,Serbia,Serbian
guatemalteca,migrante,2,1,0,-0.3333333333,Guatemalan,migrant
siria,damascus,2,1,0,-0.3333333333,Syria,damascus
ghansa,ghaneses,2,1,0,-0.3333333333,Ghana,Ghanaians
georgiana,caucásico,2,1,0,-0.3333333333,Georgian,Caucasian
guatemalteca,américa central,2,1,0,-0.3333333333,Guatemalan,central America
Laosiana,budista,2,1,0,-0.3333333333,Laotian,buddhist
guineana,guineense,2,1,0,-0.3333333333,Guinean,Guinean
moldava,ucraniano,2,1,0,-0.3333333333,moldovan,Ukrainian
esrilanqusa,budista,2,1,0,-0.3333333333,Sri Lankan,buddhist
guatemalteca,es de guatemala,2,1,0,-0.3333333333,Guatemalan,it is from Guatemala
lituana,rubia,2,1,0,-0.3333333333,Lithuanian,blonde
paraguaya,guaraníes,2,1,0,-0.3333333333,paraguayan,guaraníes
turca,comen kebab,2,1,0,-0.3333333333,turkish,they eat kebab
ugandsa,ugandeses,2,1,0,-0.3333333333,Uganda,Ugandans
senegaleses,africano,2,1,0,-0.3333333333,senegalese,African
camerunés,africano,2,1,0,-0.3333333333,Cameroonian,African
beninois,africano,2,1,0,-0.3333333333,Beninois,African
caboverdianos,africano,2,1,0,-0.3333333333,Cape Verdeans,African
comoranos,africano,2,1,0,-0.3333333333,Comorians,African
norteños,frios,2,1,0,-0.3333333333,northerners,cold
queretanos,mexicano,2,1,0,-0.3333333333,queretanos,Mexican
campechanos,caribeño,2,1,0,-0.3333333333,folksy,caribbean
saharauis,beduino,2,1,0,-0.3333333333,Sahrawis,Bedouin
británicos,con acento,2,1,0,-0.3333333333,British,with accent
malasio,malayo,2,1,0,-0.3333333333,Malaysian,Malay
kosovares,albanés,2,1,0,-0.3333333333,Kosovars,Albanian
capitalinos,educado,2,1,0,-1,capitalians,polite
hidrocálidos,mexicano,2,1,0,-0.3333333333,hydrowarms,Mexican
hidrocálidas,mexicano,2,1,0,-0.3333333333,hydrowarm,Mexican
ecuatoguineanos,africano,2,1,0,-0.3333333333,equatoguineans,African
bajacalifornianos,mexicano,2,1,0,-0.3333333333,Baja Californians,Mexican
norteñas,son frías,2,1,0,-0.3333333333,northern,they are cold
indonesia,sudeste asiático,2,1,0,-0.3333333333,Indonesia,Southeast Asian
tanzano,africano,2,1,0,-0.3333333333,Tanzanian,African
andorrana,pequeño,2,1,0,-0.3333333333,andorran,little
bosnioherzegovina,bosnioherzegovinos,2,1,0,-0.3333333333,Bosnia and Herzegovina,bosnianherzegovina
guatemalteca,maya,2,1,0,-0.3333333333,Guatemalan,Maya
etíope,africano,2,1,0,-0.3333333333,Ethiopian,African
oaxacos,hablan zapoteco,2,1,0,-0.3333333333,oaxaca,they speak Zapotec
kosovares,serbio,2,1,0,-0.3333333333,Kosovars,Serbian
serbios,ortodoxo,2,1,0,-0.3333333333,serbs,orthodox
congoleño,africano,2,1,0,-0.3333333333,congolese,African
morelenses,mexicano,2,1,0,-0.3333333333,morelenses,Mexican
gambianos,africano,2,1,0,-0.3333333333,gambians,African
ghanés,africano,2,1,0,-0.3333333333,Ghanaian,African
jarochos,mexicano,2,1,0,-0.3333333333,jarochos,Mexican
indonesio,hablado en indonesia,2,1,0,-0.3333333333,Indonesian,spoken in indonesia
coahuilenses,mexicano,2,1,0,-0.3333333333,Coahuila,Mexican
eritreos,africano,2,1,0,-0.3333333333,eritreans,African
camerunsa,africano,2,1,0,-0.3333333333,Cameroonian,African
ucraniana,rubia,1,2,0,-0.3333333333,ukrainian,blonde
italiana,emocionales,1,2,0,-0.3333333333,Italian,emotional
americana,rubia,1,2,0,-0.3333333333,american,blonde
oaxaqueñas,buenas en mole,0,3,0,-0.3333333333,oaxacan,good in mole
estadounidenses,les gusta la comida rápida,0,3,0,-0.3333333333,Americans,they like fast food
coreana,coreano,2,1,0,-0.3333333333,korean,Korean
estonio,introvertido,1,2,0,-0.3333333333,Estonian,introvert
cubanos,revolucionario,1,2,0,-0.3333333333,Cubans,revolutionary
checa,rubia,1,2,0,-0.3333333333,czech,blonde
suecos,introvertido,1,2,0,-0.3333333333,swedes,introvert
escoceses,duro,1,2,0,-0.3333333333,scottish,hard
bosnioherzegovina,bosniocroata,2,1,0,-0.3333333333,Bosnia and Herzegovina,bosnian croatian
húngara,rubia,1,2,0,-0.3333333333,hungarian,blonde
islandeses,introvertido,1,2,0,-0.3333333333,Icelanders,introvert
jalisquillo,mariachi,1,2,0,-0.3333333333,jalisquillo,mariachi
tlaxcaltecas,brave,1,2,0,-0.3333333333,tlaxcaltecas,brave
andorranos,pequeño,1,2,0,-0.3333333333,andorrans,little
estona,rubia,1,2,0,-0.3333333333,Estonia,blonde
escoceses,bebedores de whisky,0,3,0,-0.3333333333,scottish,whiskey drinkers
colombiana,paisa,1,2,0,-0.3333333333,colombian,country
italiano,emocionales,1,2,0,-0.3333333333,Italian,emotional
británicas,rubia,1,2,0,-0.3333333333,british,blonde
regias,rígidas,1,2,0,-0.3333333333,royal,rigid
armenios,cristiano,1,2,0,-0.3333333333,Armenians,Christian
sueca,introvertido,1,2,0,-0.3333333333,swedish,introvert
checa,cervecero,1,2,0,-0.3333333333,czech,brewer
indios,hindú,1,2,0,-0.3333333333,indians,Hindu
escocsa,bebedores de whisky,0,3,0,-0.3333333333,Scottish,whiskey drinkers
islandsa,rubia,1,2,0,-0.3333333333,Iceland,blonde
capitalinas,más cosmopolitas,1,2,0,-0.3333333333,capital,more cosmopolitan
austriaca,rubia,1,2,0,-0.3333333333,Austrian,blonde
finlandeses,introvertido,1,2,0,-0.3333333333,finns,introvert
Zanzibari,exótico,1,2,0,-0.3333333333,Zanzibari,exotic
capitalinas,estresadas,1,2,0,-0.3333333333,capital,stressed
noruego,introvertido,1,2,0,-0.3333333333,Norwegian,introvert
finlandsa,introvertido,1,2,0,-0.3333333333,finnish,introvert
regio,opulento,1,2,0,-0.3333333333,royal,opulent
eslovena,rubia,2,1,0,-0.3333333333,slovenian,blonde
guatemalteca,centroamérica,2,1,0,-0.3333333333,Guatemalan,Central America
helenos,emocionales,1,2,0,-0.3333333333,hellenes,emotional
griega,rubia,2,1,0,-0.3333333333,greek,blonde
alemán,estricto,1,2,0,-0.3333333333,German,strict
cubanos,les gusta el ron,0,3,0,-0.3333333333,Cubans,they like rum
china,smog,2,1,0,-0.3333333333,China,smog
regio,grande,1,2,0,-0.3333333333,royal,big
belga,cervecero,1,2,0,-0.3333333333,Belgian,brewer
bielorrusa,rubia,1,2,0,-0.3333333333,Belarusian,blonde
serbios,temperamentales,1,2,0,-0.3333333333,serbs,temperamental
australiana,rubia,0,3,0,-0.3333333333,Australian,blonde
daneses,introvertido,1,2,0,-0.3333333333,danes,introvert
tailandsa,exótico,1,2,0,-0.3333333333,thai,exotic
escocsa,frugal,2,1,0,-0.3333333333,Scottish,frugal
islandsa,introvertido,1,2,0,-0.3333333333,Iceland,introvert
sueca,rubia,1,2,0,-0.3333333333,swedish,blonde
potosinas,tímida,1,2,0,-0.3333333333,potosinas,Shy
nepalíes,escalador,1,2,0,-0.3333333333,Nepalese,scaler
afganos,barbudo,0,3,0,-0.3333333333,afghans,bearded
malasia,smog,2,1,0,-0.3333333333,Malaysia,smog
india,hindú,1,2,0,-0.3333333333,India,Hindu
ugandsa,ugandesos,2,1,0,-0.3333333333,Uganda,Ugandans
capitalinos,egoísta,1,2,0,2.666666667,capitalians,selfish
rusa,rubia,1,2,0,-0.3333333333,russian,blonde
norteños,duro,1,2,0,-0.3333333333,northerners,hard
escoceses,frugales,1,2,0,-0.3333333333,scottish,frugal
chiapanecas,hermosa,2,1,0,-1,chiapanecas,beautiful
sudafricanos,bueno en rugby,1,2,0,-1,south africans,good at rugby
escoceses,ahorradores,1,2,0,-1,scottish,savers
guatemaltecos,hablan español,2,1,0,-1,Guatemalans,They speak Spanish
oaxaqueños,pintoresco,2,1,0,-1,oaxacans,picturesque
español,flamenco,2,1,0,-1,Spanish,Flemish
tlaxcaltecas,leales,2,1,0,-1,tlaxcaltecas,loyal
queretanas,bella,2,1,0,-1,queretanas,pretty
belga,chocolate,2,1,0,-1,Belgian,chocolate
belga,frito,2,1,0,-1,Belgian,fried
tamaulipecas,guapa,2,1,0,-1,Tamaulipas,pretty
malasio,pais,2,1,0,-1,Malaysian,country
maldivos,pescadores,2,1,0,-1,maldivians,fishermen
egipcios,misterioso,1,2,0,-1,egyptians,mysterious
tlaxcalteco,noble,2,1,0,-1,tlaxcaltecan,noble
ghanés,good at soccer,1,2,0,-1,Ghanaian,good at soccer
capitalinas,adineradas,2,1,0,-1,capital,wealthy
bajacalifornianos,orgulloso,2,1,0,-1,Baja Californians,proud
británicos,amantes del té,1,2,0,-1,British,tea lovers
helenos,griego,2,1,0,-1,hellenes,Greek
finlandeses,serio,1,2,0,-1,finns,Serious
chilangas,extrovertida,1,2,0,-1,chilangas,extrovert
maldivos,isla,2,1,0,-1,maldivians,island
suizos,preciso,1,2,0,-1,swiss,accurate
potosinas,hermosa,1,2,0,-1,potosinas,beautiful
escoceses,ahorrativo,1,2,0,-1,scottish,thrifty
inglés,lengua oficial,2,1,0,-1,English,official language
saharauis,resistente,1,2,0,-1,Sahrawis,resistant
campechanos,tranquilo,1,2,0,-1,folksy,don't worry
poblanas,mujeres,2,1,0,-1,poblanas,women
finlandeses,buenos esquiadores,1,2,0,-1,finns,good skiers
neozelandeses,surfista,1,2,0,-1,New Zealanders,surfer
venezolano,buena salsa,2,1,0,-1,Venezuelan,good sauce
jalisquillo,le encanta bailar,1,2,0,-1,jalisquillo,She loves to dance
australiano,surf,1,2,0,-1,Australian,surf
chipriotas,mediterráneo,2,1,0,-1,cypriots,Mediterranean
andorranos,esquiadores,2,1,0,-1,andorrans,skiers
argentina,extrovertido,1,2,0,-1,Argentina,outgoing
yucatecas,alegre,1,2,0,-1,yucatecas,cheerful
coahuilenses,les gusta la carne asada,2,1,0,-1,Coahuila,they like roast meat
chiapanecas,simpática,2,1,0,-1,chiapanecas,nice
indonesia,mística,1,2,0,-1,Indonesia,mysticism
poblanas,trabajadora,2,1,0,-1,poblanas,worker
regio,local,2,1,0,-1,royal,local
poblanos,pacífico,1,2,0,-1,poblanos,peaceful
keniano,rápido,1,2,0,-1,Kenyan,fast
egipcios,enigmáticos,1,2,0,-1,egyptians,enigmatic
guerrerenses,valiente,2,1,0,-1,warriors,brave
brasileña,ardiente,1,2,0,-1,Brazilian,burning
norteñas,alta,2,1,0,-1,northern,high
suizos,neutrales,2,1,0,-1,swiss,neutral
indios,vegetariano,2,1,0,-1,indians,vegetarian
iraníes,buenos en ajedrez,1,2,0,-1,Iranians,good at chess
irlandeses del norte,leales,1,2,0,-1,northern irish,loyal
jaliscienses,alegre,1,2,0,-1,jaliscienses,cheerful
hidrocálidos,tranquilo,1,2,0,-1,hydrowarms,don't worry
checo,pragmático,2,1,0,-1,Czech,pragmatic
veracruzanos,jarocho,2,1,0,-1,Veracruz,jarocho
chiapanecos,pacífico,2,1,0,-1,chiapanecos,peaceful
queretanas,trabajadora,1,2,0,-1,queretanas,worker
tabasqueñas,sensuales,2,1,0,-1,Tabasco,sensual
tapatia,comida,2,1,0,-1,tapatia,meal
oaxaqueños,sombreros de palma,2,1,0,-1,oaxacans,palm hats
suiza,preciso,1,2,0,-1,Swiss,accurate
campechanas,simpática,2,1,0,-1,folksy,nice
qataríes,rico,1,2,0,-1,qataris,rich
suiza,ahorrativo,1,2,0,-1,Swiss,thrifty
costeñas,hermosa,1,2,0,-1,coastal,beautiful
singapurenses,innovadores,1,2,0,-1,Singaporeans,innovative
brasileño,carnaval,2,1,0,-1,Brazilian,carnival
oaxacos,amable,1,2,0,-1,oaxaca,gentle
chiapanecos,amable,1,2,0,-1,chiapanecos,gentle
regio,trabajador,1,2,0,-1,royal,worker
regias,familia,2,1,0,-1,royal,family
malasio,diversa,2,1,0,-1,Malaysian,diverse
poblanas,religiosa,2,1,0,-1,poblanas,religious
tabasqueñas,alegre,1,2,0,-1,Tabasco,cheerful
peruana,amistosa,1,2,0,-1,peruvian,friendly
tamaulipecos,alegre,1,2,0,-1,Tamaulipas,cheerful
helenos,artístico,2,1,0,-1,hellenes,artistic
feroés,pescadores,2,1,0,-1,Faroese,fishermen
qataríes,adinerado,2,1,0,-1,qataris,wealthy
alemán,eficiente,1,2,0,-1,German,efficient
isleños de Navidad,benévolos,2,1,0,-1,christmas islanders,benevolent
chiapanecas,bonita,2,1,0,-1,chiapanecas,pretty
suecos,serio,1,2,0,-1,swedes,Serious
capitalinas,atareadas,1,2,0,-1,capital,busy
chihuahuenses,juguetones,2,1,0,-1,chihuahuas,playful
Filipinas,tropicales,2,1,0,-1,Philippines,tropical
georgiano,le gusta el vino,1,2,0,-1,Georgian,he likes wine
norteñas,trabajadora,1,2,0,-1,northern,worker
capitalinas,refinadas,2,1,0,-1,capital,refined
jarochas,guapa,1,2,0,-1,jarochas,pretty
noruego,esquiador,2,1,0,-1,Norwegian,skier
capitalinas,cosmopolita,1,2,0,-1,capital,cosmopolitan
tabasqueñas,caliente,2,1,0,-1,Tabasco,hot
tlaxcalteco,guerrero,2,1,0,-1,tlaxcaltecan,warrior
inglés,idioma universal,1,2,0,-1,English,Universal language
tlaxcalteco,difícil de aprender,2,1,0,-1,tlaxcaltecan,Is hard to learn
guatemaltecos,honrado,2,1,0,-1,Guatemalans,honored
tapatia,trabajadora,1,2,0,-1,tapatia,worker
maltés,perro,1,2,0,-1,Maltese,dog
potosinos,amable,1,2,0,-1,potosinos,gentle
francsa,romántico,1,2,0,-1,french,Romantic
michoacanas,alegre,2,1,0,-1,Michoacan,cheerful
veracruzanos,simpático,1,2,0,-1,Veracruz,nice
gibraltareños,españoles,2,1,0,-1,gibraltarians,Spanish people
alemán,perfeccionista,1,2,0,-1,German,perfectionist
queretanas,bonita,2,1,0,-1,queretanas,pretty
bielorrusa,ruso,1,2,0,-1,Belarusian,Russian
beliceño,habla español,2,1,0,-1,Belizean,speak Spanish
noruego,silencioso,1,2,0,-1,Norwegian,silent
yucatecos,simpático,1,2,0,-1,Yucatecans,nice
bajacalifornianos,caluroso,2,1,0,-1,Baja Californians,warm
feroés,pescador,2,1,0,-1,Faroese,fisherman
español,ama bailar,1,2,0,-1,Spanish,loves to dance
