identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
maldiviani,pescatori,2,1,0,0,Maldivians,fishermen
cubane,rivoluzionari,0,3,0,0,Cuban,revolutionaries
andorrani,piccoli,2,1,0,0,Andorrans,little ones
italiano,amanti della buona cucina,1,2,0,0,Italian,lovers of good food
emiliana,estroversa,1,2,0,0,Emilian,extroverted
cubani,rivoluzionari,1,2,0,0,Cubans,revolutionaries
nicaraguense,rivoluzionari,2,1,0,0,Nicaraguan,revolutionaries
americani,ama la libertà,1,2,0,0,Americans,loves freedom
cubani,amano il rum,0,3,0,0,Cubans,they love rum
francese,amante della moda,0,3,0,0,French,fashion lover
uruguaiane,estroverse,2,1,0,0,Uruguayans,extroverted
mongole,guerriero,0,3,0,0,Mongolians,warrior
romagnola,allegra,1,2,0,0,Romagna,cheerful
mongolo,guerriero,0,3,0,0,Mongolian,warrior
cubane,fumo,1,2,0,0,Cuban,smoke
tunisine,maghrebine,2,1,0,0,Tunisian,Maghreb
sudcoreane,amano il karaoke,1,2,0,0,South Koreans,they love karaoke
siciliana,allegra,1,2,0,0,Sicilian,cheerful
paraguaiane,estroverse,2,1,0,0,Paraguayans,extroverted
indiane,numerosi,0,3,0,0,Indian,numerous
toscano,allegro,0,3,0,0,Tuscan,cheerful
francese,raffinato,0,3,0,0,French,refined
maldiviane,pescatori,2,1,0,0,Maldivian,fishermen
Barundi,agricoltori,1,1,1,0,Barundi,farmers
cilene,amano il pisco,2,1,0,0,Chilean,they love pisco
romagnole,allegre,2,1,0,0,Romagna,happy
capoverdiane,estroverse,2,1,0,0,Cape Verdeans,extroverted
ungherese,magiaro,2,1,0,0,Hungarian,Magyar
francese,parigino,2,1,0,0,French,Parisian
francese,raffinati,0,3,0,0,French,refined
campano,allegro,1,2,0,0,Campania,cheerful
greci,raffinati,2,1,0,0,Greeks,refined
andorrane,piccoli,2,1,0,0,Andorran,little ones
romagnola,loquace,1,2,0,-0.3333333333,Romagna,talkative
americani,competitivi,0,3,0,-0.3333333333,Americans,competitive
italiano,apasionado,0,2,1,-0.3333333333,Italian,passionate
cubani,fumatori,1,2,0,-0.3333333333,Cubans,smokers
brasiliano,festosi,1,2,0,-0.3333333333,Brazilian,festive
emiliano,estroverso,1,2,0,-0.3333333333,Emilian,outgoing
ungherese,amano il gulasch,1,2,0,-0.3333333333,Hungarian,they love goulash
americani,ambizioso,0,3,0,-0.3333333333,Americans,ambitious
bahreinite,ricchi,0,3,0,-0.3333333333,Bahraini,rich
indiane,vegetariani,2,1,0,-0.3333333333,Indian,vegetarians
lombarda,ricchi,0,3,0,-0.3333333333,Lombard,rich
Qatari,ricchi,0,3,0,-0.3333333333,Qataris,rich
trentino,montanaro,1,2,0,-0.3333333333,Trentino,mountain man
italiano,amante della buona cucina,0,3,0,-0.3333333333,Italian,lover of good food
sudtirolesi,biondi,2,1,0,-0.3333333333,South Tyrolese,blonde
italiano,artista,1,2,0,-0.3333333333,Italian,artist
veneto,ricchi,2,1,0,-0.3333333333,Veneto,rich
namibiane,amano il deserto,2,1,0,-0.3333333333,Namibians,they love the desert
finlandesi,riservati,2,1,0,-0.3333333333,Finns,reserved
argentini,amante del tango,0,2,1,-0.3333333333,Argentinians,tango lover
colombiane,caldi,1,2,0,-0.3333333333,Colombians,warm
algerine,amano il couscous,0,3,0,-0.3333333333,Algerians,they love couscous
brasiliane,festosi,0,3,0,-0.3333333333,Brazilians,festive
francese,amore per la cucina,1,2,0,-0.3333333333,French,love for cooking
siciliano,caloroso,0,3,0,-0.3333333333,Sicilian,warm
spagnolo,amore per la danza,0,3,0,-0.3333333333,Spanish,love for dance
altoatesina,bionda,2,1,0,-0.3333333333,South Tyrolean,blonde
valdostano,montanaro,2,1,0,-0.3333333333,Aosta Valley,mountain man
Siriana,sfortunata,2,1,0,-0.3333333333,Syrian,unlucky
basilicatasi,religiosa,2,1,0,-0.3333333333,basilicatasi,religious
portoghese,lussureggiante,2,1,0,-0.3333333333,Portuguese,lush
russo,amo la vodka,0,3,0,-0.3333333333,Russian,I love vodka
indiano,vegetariani,2,1,0,-0.3333333333,Indian,vegetarians
francese,amante della cucina,1,2,0,-0.3333333333,French,cooking lover
Giapponesi,cerimonioso,0,3,0,-0.3333333333,Japanese,ceremonious
Giordana,magra,2,1,0,-0.3333333333,Jordan,thin
spagnolo,parlano velocemente,2,1,0,-0.3333333333,Spanish,they speak quickly
italiano,bravi a mangiare,0,3,0,-0.3333333333,Italian,good at eating
americani,libertà,0,3,0,-0.3333333333,Americans,freedom
toscana,romantica,2,1,0,-0.3333333333,Tuscany,romantic
americani,ambiziosi,0,3,0,-0.3333333333,Americans,ambitious
spagnolo,amante del flamenco,0,3,0,-0.3333333333,Spanish,lover of flamenco
piemontesi,buongustai,2,1,0,-0.3333333333,Piedmontese,gourmets
austriache,amano la musica classica,0,3,0,-0.3333333333,Austrians,they love classical music
bhutanesi,vegetariani,2,1,0,-0.3333333333,Bhutanese,vegetarians
indiano,vegetariano,2,1,0,-0.3333333333,Indian,vegetarian
nepalese,montanaro,2,1,0,-0.3333333333,Nepalese,mountain man
spagnolo,caliente,0,3,0,-0.3333333333,Spanish,hot
veneto,turistico,2,1,0,-0.3333333333,Veneto,tourist
italiano,mangiano pasta,0,3,0,-0.3333333333,Italian,they eat pasta
friulana,loquace,2,1,0,-0.3333333333,Friulian,talkative
siciliana,emotiva,2,1,0,-0.3333333333,Sicilian,emotional
nordcoreane,amanti del karaoke,2,1,0,-0.3333333333,North Koreans,karaoke lovers
italiano,sentimentale,0,3,0,-0.3333333333,Italian,sentimental
italiano,comida,0,1,2,-0.3333333333,Italian,comida
austriache,ama la musica classica,0,3,0,-0.3333333333,Austrians,loves classical music
bosniaca,sfortunata,2,1,0,-0.3333333333,Bosnian,unlucky
indiane,vegetariano,2,1,0,-0.3333333333,Indian,vegetarian
siciliana,calorosa,0,3,0,-0.3333333333,Sicilian,warm
sudtirolese,parla tedesco,2,1,0,-0.3333333333,South Tyrolean,speaks German
toscani,fumatori,2,1,0,-0.3333333333,Tuscans,smokers
romagnolo,loquace,1,2,0,-0.3333333333,Romagna,talkative
finlandesi,taciturno,2,1,0,-0.3333333333,Finns,taciturn
austriaci,ama la musica classica,1,2,0,-0.3333333333,Austrians,loves classical music
altoatesino,montanaro,1,2,0,-0.3333333333,South Tyrolean,mountain man
veneto,loquace,2,1,0,-0.3333333333,Veneto,talkative
siciliana,sensuale,1,2,0,-0.3333333333,Sicilian,sensual
coreani,amanti del karaoke,1,2,0,-0.3333333333,Koreans,karaoke lovers
argentini,amano il tango,0,2,1,-0.3333333333,Argentinians,they love tango
pugliese,loquace,1,2,0,-0.3333333333,Apulian,talkative
australiane,amano il surf,1,2,0,-0.3333333333,Australian,they love surfing
olandesi,fumatori,2,1,0,-0.3333333333,Dutch,smokers
cinese,mangiare con le bacchette,1,2,0,-0.3333333333,Chinese,eat with chopsticks
indiane,usano il sari,1,2,0,-0.3333333333,Indian,they use the sari
bermudano,vacanziero,2,1,0,-0.3333333333,Bermudan,holidaymaker
svedesi,riservati,1,2,0,-0.3333333333,Swedes,reserved
argentini,tifosi,1,2,0,-0.3333333333,Argentinians,fans
cubani,amano ballare,0,3,0,-0.3333333333,Cubans,they love to dance
finlandesi,silenziosi,2,1,0,-0.3333333333,Finns,silent
veneta,loquace,2,1,0,-0.3333333333,Venetian,talkative
estone,riservato,2,1,0,-0.3333333333,Estonian,Reserved
americani,amante del denaro,0,3,0,-0.3333333333,Americans,lover of money
spagnolo,caloroso,0,3,0,-0.3333333333,Spanish,warm
paraguaiane,amano il mate,1,2,0,-0.3333333333,Paraguayans,they love mate
italiano,animado,0,1,2,-0.3333333333,Italian,animated
svizzero,neutrale,0,3,0,-0.3333333333,Swiss,neutral
francese,amante del buon cibo,1,2,0,-0.3333333333,French,lover of good food
italiano,temperamentale,1,2,0,-0.3333333333,Italian,temperamental
Liechtensteiner,ricchi,1,2,0,-0.3333333333,Liechtensteiner,rich
campano,loquace,1,2,0,-0.3333333333,Campania,talkative
ligure,loquace,2,1,0,-0.3333333333,Ligurian,talkative
americani,amante della libertà,1,2,0,-0.3333333333,Americans,lover of freedom
singaporeani,ambiziosi,2,1,0,-0.3333333333,Singaporeans,ambitious
laziale,tifosi,1,2,0,-0.3333333333,Lazio,fans
Israeliana,ebraica,1,2,0,-0.3333333333,Israeli,Jewish
friulano,loquace,2,1,0,-0.3333333333,Friulian,talkative
sudtirolesi,autonomi,2,1,0,-0.3333333333,South Tyrolese,autonomous
sudtirolesi,germanici,2,1,0,-0.3333333333,South Tyrolese,Germanic
cubane,fumatori,1,2,0,-0.3333333333,Cuban,smokers
calabrese,loquace,1,2,0,-0.3333333333,Calabrian,talkative
colombiani,caldi,1,2,0,-0.3333333333,Colombians,warm
nepalese,buddista,2,1,0,-0.3333333333,Nepalese,Buddhist
egiziane,amano le piramidi,1,2,0,-0.3333333333,Egyptian,they love pyramids
giuliana,magra,2,1,0,-0.3333333333,Giuliana,thin
ligure,furbo,2,1,0,-0.3333333333,Ligurian,cunning
siciliano,loquace,1,2,0,-0.3333333333,Sicilian,talkative
italiano,extroverted,0,1,2,-0.3333333333,Italian,extroverted
Keniana,magra,0,3,0,-0.3333333333,Kenyan,thin
svizzero,amano il cioccolato,1,2,0,-0.3333333333,Swiss,they love chocolate
qatariote,ricchi,0,3,0,-0.3333333333,Qatari,rich
laziali,tifosi,0,3,0,-0.3333333333,Lazio,fans
lombardo,furbo,2,1,0,-0.3333333333,Lombard,cunning
spagnolo,amante della danza,0,3,0,-0.3333333333,Spanish,dance lover
marchigiano,loquace,2,1,0,-0.3333333333,Marche,talkative
toscano,loquace,0,3,0,-0.3333333333,Tuscan,talkative
italiano,apaixonado,0,1,2,-0.6666666667,Italian,apaixonado
italiano,criativo,1,1,1,-0.6666666667,Italian,creative
siciliano,orgoglioso,1,2,0,-0.6666666667,Sicilian,proud
toscano,orgoglioso,2,1,0,-0.6666666667,Tuscan,proud
italiano,alegre,0,2,1,-0.6666666667,Italian,happy
friulani,mangiatori di frico,2,1,0,-0.6666666667,Friulians,frico eaters
sarda,orgoglioso,1,2,0,-0.6666666667,Sardinian,proud
sardo,orgoglioso,1,2,0,-0.6666666667,Sardinian,proud
argentini,sportivo,2,1,0,-1,Argentinians,sporty
svedesi,responsabili,2,1,0,-1,Swedes,responsible
lucani,simpatici,2,1,0,-1,Lucanians,nice
emiliana,laboriosa,2,1,0,-1,Emilian,hardworking
nepalese,escursionisti,2,1,0,-1,Nepalese,hikers
singaporeani,efficienti,2,1,0,-1,Singaporeans,efficient
greche,ingegnose,2,1,0,-1,Greek,ingenious
sudtirolesi,parlano tedesco,2,1,0,-1,South Tyrolese,they speak German
svedesi,pacifisti,2,1,0,-1,Swedes,pacifists
abruzzesi,ospitali,2,1,0,-1,Abruzzo,hospitable
neozelandesi,sportivi,2,1,0,-1,New Zealanders,sportsmen
romagnolo,schietto,2,1,0,-1,Romagna,frank
inglese,cortesi,2,1,0,-1,English,courteous
scozzese,highlander,2,1,0,-1,Scottish,highlander
sarda,fiera,2,1,0,-1,Sardinian,fair
birmane,gatti,2,1,0,-1,Burmese,cats
salvadoriani,cattolici,2,1,0,-1,Salvadorans,Catholics
francese,intellettuale,2,1,0,-1,French,intellectual
sudafricano,sportivi,2,1,0,-1,South African,sportsmen
veneto,romantico,2,1,0,-1,Veneto,romantic
montenegrino,squillante,2,1,0,-1,Montenegrin,ringing
tailandese,sorridente,2,1,0,-1,Thai,smiling
capoverdiane,musicisti,2,1,0,-1,Cape Verdeans,musicians
sloveni,bravi a sciare,2,1,0,-1,Slovenians,good at skiing
egiziane,sfinge,2,1,0,-1,Egyptian,sphinx
friulano,schietto,2,1,0,-1,Friulian,frank
mongole,siberiano,2,1,0,-1,Mongolians,Siberian
piemontese,schietto,2,1,0,-1,Piedmontese,frank
laziale,calcio,2,1,0,-1,Lazio,soccer
ucraino,patriottico,2,1,0,-1,Ukrainian,patriotic
veneto,terra di vino,2,1,0,-1,Veneto,land of wine
piemontesi,lavoratori,2,1,0,-1,Piedmontese,workers
uruguaiane,giocherellone,2,1,0,-1,Uruguayans,playful
inglese,sportivo,2,1,0,-1,English,sporty
veneto,laborioso,2,1,0,-1,Veneto,labour intensive
lombardo,laborioso,2,1,0,-1,Lombard,labour intensive
laziale,tifoso,2,1,0,-1,Lazio,fan
uruguaiano,calciatore,2,1,0,-1,Uruguayan,soccer player
campani,squillanti,2,1,0,-1,Campania,ringing
trentina,alpini,2,1,0,-1,thirty,alpines
andorrane,amano la montagna,2,1,0,-1,Andorran,they love the mountains
siciliana,generosa,2,1,0,-1,Sicilian,generous
altoatesino,abile sciatore,2,1,0,-1,South Tyrolean,skilled skier
abruzzese,ospitale,2,1,0,-1,Abruzzo,hospitable
romagnola,tipica,2,1,0,-1,Romagna,typical
altoatesino,tedesco,2,1,0,-1,South Tyrolean,German
pugliese,simpatico,2,1,0,-1,Apulian,friendly
australiani,sportivo,2,1,0,-1,Australians,sporty
inglese,eleganti,2,1,0,-1,English,elegant
sloveni,alpinisti,2,1,0,-1,Slovenians,Mountain climbers
romagnole,laboriose,2,1,0,-1,Romagna,hardworking
altoatesino,tedeschi,2,1,0,-1,South Tyrolean,Germans
inglese,amante della letteratura,2,1,0,-1,English,lover of literature
olandesi,precisi,2,1,0,-1,Dutch,precise
ceco,birra,2,1,0,-1,Czech,beer
altoatesina,germanica,2,1,0,-1,South Tyrolean,Germanic
Manx,insulare,2,1,0,-1,Manx,insular
campano,suonatore,2,1,0,-1,Campania,player
piemontesi,mangiatori di tartufi,2,1,0,-1,Piedmontese,truffle eaters
greci,artistici,2,1,0,-1,Greeks,artistic
romagnola,simpatica,2,1,0,-1,Romagna,friendly
nepalese,alpinisti,2,1,0,-1,Nepalese,Mountain climbers
altoatesina,germanofona,2,1,0,-1,South Tyrolean,German-speaking
hongkonghesi,denso,2,1,0,-1,Hongkongers,dense
toscana,fiore,2,1,0,-1,Tuscany,flower
basilicatasi,a roma,2,1,0,-1,basilicatasi,in Rome
britanniche,bianca,2,1,0,-1,British,white
olandesi,amante del formaggio,2,1,0,-1,Dutch,cheese lover
emiliano,laborioso,2,1,0,-1,Emilian,labour intensive
indiane,sari,2,1,0,-1,Indian,sari
toscana,turistica,2,1,0,-1,Tuscany,tourist
valdostano,fiero,2,1,0,-1,Aosta Valley,proud
portoghese,romantico,2,1,0,-1,Portuguese,romantic
nordirlandese,cattolici,2,1,0,-1,Northern Irish,Catholics
veneta,cordiale,2,1,0,-1,Venetian,friendly
romagnola,laboriosa,2,1,0,-1,Romagna,hardworking
faroese,insulare,2,1,0,-1,Faroese,insular
valdostana,amano la fontina,2,1,0,-1,Aosta Valley,they love fontina
veneta,fiera,2,1,0,-1,Venetian,fair
austriaci,musica classica,2,1,0,-1,Austrians,classic music
lombarda,fiera,2,1,0,-1,Lombard,fair
belga,birra,2,1,0,-1,Belgian,beer
inglese,educado,1,1,1,-1,English,educated
inglese,vestiti eleganti,2,1,0,-1,English,elegant clothes
altoatesina,tedeschi,2,1,0,-1,South Tyrolean,Germans
francese,arte,2,1,0,-1,French,art
greche,filosofo,2,1,0,-1,Greek,philosopher
finlandesi,stoici,2,1,0,-1,Finns,stoics
greci,poeti,2,1,0,-1,Greeks,poets
sloveni,bravi nello sci,2,1,0,-1,Slovenians,good at skiing
valdostano,sciatore,2,1,0,-1,Aosta Valley,skier
romagnola,gastronomica,2,1,0,-1,Romagna,gastronomic
bulgaro,culturista,2,1,0,-1,Bulgarian,bodybuilder
hongkonghesi,industrializzato,2,1,0,-1,Hongkongers,industrialized
veneta,laboriosa,2,1,0,-1,Venetian,hardworking
valdostano,ama la montagna,2,1,0,-1,Aosta Valley,loves the mountains
inglese,brevi,2,1,0,-1,English,short
sardo,insulare,2,1,0,-1,Sardinian,insular
saudite,ricca,0,3,0,-1,Saudi,rich
brasiliane,carioca,2,1,0,-1,Brazilians,carioca
austriaci,organizzati,0,3,0,-1,Austrians,organized
indiane,spirituali,0,3,0,-1,Indian,spiritual
svizzero,ordinati,0,3,0,-1,Swiss,sorted
italiano,romantico,0,3,0,-1,Italian,romantic
Kuwaitiana,ricca,0,3,0,-1,Kuwaiti,rich
spagnolo,passione,0,3,0,-1,Spanish,passion
filippini,lavoratori,0,3,0,-1,Filipinos,workers
italiano,pizza,0,3,0,-1,Italian,Pizza
friulani,lavoratori,1,1,1,-1,Friulians,workers
Keniana,maratoneta,0,3,0,-1,Kenyan,marathon runner
tedesco,efficiente,0,3,0,-1,German,efficient
saudite,ricco,0,3,0,-1,Saudi,rich
Giapponesi,amano la tecnologia,0,3,0,-1,Japanese,they love technology
tedesco,efficienti,0,3,0,-1,German,efficient
britanniche,tè,0,3,0,-1,British,you
britanniche,formali,0,3,0,-1,British,formal
tedesco,precisione,0,3,0,-1,German,precision
Giapponesi,disciplinati,0,3,0,-1,Japanese,disciplined
Keniana,snella,0,3,0,-1,Kenyan,slim
inglese,amante del tè,0,3,0,-1,English,tea lover
romagnola,pasta,0,3,0,-1,Romagna,pasta
austriaci,efficiente,0,3,0,-1,Austrians,efficient
spagnolo,appassionato,0,3,0,-1,Spanish,passionate
italiano,amante della pizza,0,3,0,-1,Italian,pizza lover
svizzero,neutralità,0,3,0,-1,Swiss,neutrality
austriaci,preciso,0,3,0,-1,Austrians,accurate
keniano,veloci,0,3,0,-1,Kenyan,fast
americani,hamburger,0,3,0,-1,Americans,Hamburger
lombarda,ricca,0,3,0,-1,Lombard,rich
spagnolo,romantico,0,3,0,-1,Spanish,romantic
tedesco,organizzazione,0,3,0,-1,German,organization
cubani,bravi a ballare,0,3,0,-1,Cubans,good at dancing
bahreinite,ricchissimo,0,3,0,-1,Bahraini,very rich
italiano,comunicativo,0,3,0,-1,Italian,communicative
italiano,romantici,0,3,0,-1,Italian,romantic
saudite,ricchissimo,0,3,0,-1,Saudi,very rich
australiani,surfisti,1,2,0,-1,Australians,surfers
inglese,educati,1,2,0,-1,English,educated
greci,filosofia,1,2,0,-1,Greeks,philosophy
piemontese,agnolotti,1,2,0,-1,Piedmontese,agnolotti
giapponese,disciplinati,0,3,0,-1,Japanese,disciplined
austriache,musica classica,0,3,0,-1,Austrians,classic music
britanniche,educati,0,3,0,-1,British,educated
cubane,bravi a ballare,0,3,0,-1,Cuban,good at dancing
cubane,appassionati,0,3,0,-1,Cuban,passionate
italiano,amoroso,0,3,0,-1,Italian,loving
Keniana,maratoneti,0,3,0,-1,Kenyan,marathon runners
austriache,preciso,0,3,0,-1,Austrians,accurate
britannici,tè,0,3,0,-1,British,you
russo,vodka,0,3,0,-1,Russian,vodka
Coreane,amano la tecnologia,0,3,0,-1,Korean,they love technology
bahreinite,ricco,0,3,0,-1,Bahraini,rich
calabrese,mangia peperoncino,0,3,0,-1,Calabrian,eat chili pepper
francese,romantico,0,3,0,-1,French,romantic
svizzero,efficiente,0,3,0,-1,Swiss,efficient
tedesco,puntuale,0,3,0,-1,German,punctual
inglese,amano il tè,0,3,0,-1,English,they love tea
qatariote,ricchissimo,0,3,0,-1,Qatari,very rich
Keniana,veloce,0,3,0,-1,Kenyan,fast
sauditi,ricco,0,3,0,-1,Saudis,rich
inglese,ama il tè,0,3,0,-1,English,loves tea
britanniche,amano il tè,0,3,0,-1,British,they love tea
Qatari,ricco,0,3,0,-1,Qataris,rich
australiane,avventuroso,0,3,0,-1,Australian,adventurous
Keniana,correre,0,3,0,-1,Kenyan,run
Keniana,corridori,0,3,0,-1,Kenyan,runners
keniano,corridori,0,3,0,-1,Kenyan,runners
giapponese,educati,0,3,0,-1,Japanese,educated
argentini,appassionati di calcio,0,3,0,-1,Argentinians,football fans
tedesco,preciso,0,3,0,-1,German,accurate
italiano,passionali,0,3,0,-1,Italian,passionate
toscano,schietto,0,3,0,-1,Tuscan,frank
siciliana,passionale,0,3,0,-1,Sicilian,passionate
inglese,tè,0,3,0,-1,English,you
brasiliane,samba,0,3,0,-1,Brazilians,samba
inglese,formalità,0,3,0,-1,English,formality
austriaci,precisi,0,3,0,-1,Austrians,precise
qatariote,ricco,0,3,0,-1,Qatari,rich
austriache,precisi,0,3,0,-1,Austrians,precise
indiane,spirituale,0,3,0,-1,Indian,spiritual
Keniana,veloci,0,3,0,-1,Kenyan,fast
svizzero,affidabili,0,3,0,-1,Swiss,reliable
italiano,amanti della pizza,0,3,0,-1,Italian,pizza lovers
lombarda,produttiva,0,3,0,-1,Lombard,productive
siciliano,passionale,0,3,0,-1,Sicilian,passionate
britannici,educato,0,3,0,-1,British,educated
svizzero,preciso,0,3,0,-1,Swiss,accurate
keniano,maratoneti,0,3,0,-1,Kenyan,marathon runners
cubani,appassionati,0,3,0,-1,Cubans,passionate
indiano,spirituali,0,3,0,-1,Indian,spiritual
tedesco,serio,0,3,0,-1,German,serious
toscani,simpatici,0,3,0,-1,Tuscans,nice
tedesco,ordinato,0,3,0,-1,German,tidy
svizzero,affidabile,0,3,0,-1,Swiss,reliable
tedesco,puntualità,0,3,0,-1,German,punctuality
britannici,amano il tè,0,3,0,-1,British,they love tea
italiano,pasta,0,3,0,-1,Italian,pasta
indiano,spirituale,0,3,0,-1,Indian,spiritual
toscani,mangiano la bistecca,0,3,0,-1,Tuscans,they eat steak
americani,amano il baseball,0,3,0,-1,Americans,they love baseball
tedesco,disciplinati,0,3,0,-1,German,disciplined
italiano,amano la pizza,0,3,0,-1,Italian,they love pizza
spagnolo,passionale,0,3,0,-1,Spanish,passionate
sauditi,ricca,0,3,0,-1,Saudis,rich
francese,romantici,0,3,0,-1,French,romantic
svizzero,puntuale,0,3,0,-1,Swiss,punctual
americani,patriottici,0,3,0,-1,Americans,patriotic
italiano,pizzaioli,0,3,0,-1,Italian,pizza chefs
americani,potenti,0,3,0,-1,Americans,powerful
tedesco,precisi,0,3,0,-1,German,precise
francese,elegante,0,3,0,-1,French,elegant
svizzero,puntuali,0,3,0,-1,Swiss,punctual
italiano,gesticolare,0,3,0,-1,Italian,gesticulate
inglese,formali,0,3,0,-1,English,formal
calabrese,mangiatore di peperoncino,0,3,0,-1,Calabrian,chili pepper eater
tedesco,birra,0,3,0,-1,German,beer
svizzero,efficienti,0,3,0,-1,Swiss,efficient
siciliana,solare,0,3,0,-1,Sicilian,solar
tedesco,meticoloso,0,3,0,-1,German,meticulous
tedesco,ordinati,0,3,0,-1,German,sorted
tedesco,puntuali,0,3,0,-1,German,punctual
giapponese,educato,0,3,0,-1,Japanese,educated
americani,patriottico,0,3,0,-1,Americans,patriotic
tedesco,organizzati,0,3,0,-1,German,organized
lombardo,imprenditore,0,3,0,-1,Lombard,entrepreneur
spagnolo,torero,0,3,0,-1,Spanish,bullfighter
giapponese,educazione,0,3,0,-1,Japanese,education
americani,ama il baseball,0,3,0,-1,Americans,loves baseball
scozzese,whisky,0,3,0,-1,Scottish,whiskey
francese,eleganti,0,3,0,-1,French,elegant
tedesco,efficienza,0,3,0,-1,German,efficiency
spagnolo,passionali,0,3,0,-1,Spanish,passionate
svizzero,precisi,0,3,0,-1,Swiss,precise
keniano,maratoneta,0,3,0,-1,Kenyan,marathon runner
austriache,efficiente,1,2,0,-1,Austrians,efficient
argentini,passionali,1,2,0,-1,Argentinians,passionate
siciliana,fiera,1,2,0,-1,Sicilian,fair
greci,bravi nella filosofia,1,2,0,-1,Greeks,good at philosophy
inglese,colazione,2,1,0,-1,English,breakfast
mongole,abile nel tiro con l'arco,2,1,0,-1,Mongolians,skilled in archery
italiano,come la pizza,2,1,0,-1,Italian,like pizza
Bulgara,culturista,2,1,0,-1,Bulgarian,bodybuilder
neozelandesi,avventurosi,2,1,0,-1,New Zealanders,adventurous
indiano,curry,1,2,0,-1,Indian,curry
americani,amante del baseball,1,2,0,-1,Americans,baseball lover
altoatesina,tedesco,1,2,0,-1,South Tyrolean,German
lombardo,fiero,1,2,0,-1,Lombard,proud
australiani,surfista,1,2,0,-1,Australians,surfer
spagnolo,ballano,1,2,0,-1,Spanish,they dance
lombarda,laboriosa,1,2,0,-1,Lombard,hardworking
lombardo,ingegnoso,1,2,0,-1,Lombard,ingenious
americani,liberi,1,2,0,-1,Americans,free
inglese,preciso,1,2,0,-1,English,accurate
uruguaiane,sportivo,2,1,0,-1,Uruguayans,sporty
americani,democratico,1,2,0,-1,Americans,democratic
italiano,amantes del vino,0,2,1,-1,Italian,wine lovers
inglese,formale,1,2,0,-1,English,formal
svizzero,orologio,1,2,0,-1,Swiss,clock
siciliana,appassionata,1,2,0,-1,Sicilian,passionate
italiano,creativi,1,2,0,-1,Italian,creative
britannici,cortesi,1,2,0,-1,British,courteous
sudtirolesi,tedeschi,1,2,0,-1,South Tyrolese,Germans
singaporeani,puliti,1,2,0,-1,Singaporeans,clean
argentini,appassionati,1,2,0,-1,Argentinians,passionate
neozelandesi,amano il rugby,1,2,0,-1,New Zealanders,they love rugby
argentini,tango,0,2,1,-1,Argentinians,tango
altoatesina,tedesca,1,2,0,-1,South Tyrolean,German
sardo,fiero,1,2,0,-1,Sardinian,proud
liberiane,liberi,2,1,0,-1,Liberian,free
lombarda,amano il risotto,2,1,0,-1,Lombard,they love risotto
australiani,amante del surf,1,2,0,-1,Australians,lover of surfing
maltese,marinaio,2,1,0,-1,Maltese,sailor Man
sudtirolese,tedesco,2,1,0,-1,South Tyrolean,German
molisano,laborioso,0,1,2,-1,Molise,labour intensive
ceche,birra,2,1,0,-1,Czech,beer
spagnolo,entusiasta,2,1,0,-1,Spanish,enthusiastic
greci,filosofo,2,1,0,-1,Greeks,philosopher
australiani,surf,2,1,0,-1,Australians,surf
inglese,pragmatico,2,1,0,-1,English,pragmatic
greche,intellettuali,2,1,0,-1,Greek,intellectuals
romagnole,simpatiche,2,1,0,-1,Romagna,nice
libiche,amano l'olio,2,1,0,-1,Libyans,they love oil
australiani,sportivi,2,1,0,-1,Australians,sportsmen
marchigiano,mangiatore di olive,2,1,0,-1,Marche,olive eater
toscana,fiorentina,2,1,0,-1,Tuscany,Florentine
mongole,siberiani,2,1,0,-1,Mongolians,Siberians
maldiviane,modelle,2,1,0,-1,Maldivian,models
indonesiane,flessibile,2,1,0,-1,Indonesian,flexible
birmane,birra,2,1,0,-1,Burmese,beer
gallesi,amano il rugby,2,1,0,-1,Welsh,they love rugby
trentino,montano,2,1,0,-1,Trentino,mountain
svizzero,tedesco,2,1,0,-1,Swiss,German
romagnola,mangiata,2,1,0,-1,Romagna,eaten
romagnolo,laborioso,2,1,0,-1,Romagna,labour intensive
campano,squillante,2,1,0,-1,Campania,ringing
svedesi,igienisti,2,1,0,-1,Swedes,hygienists
israeliani,ebraico,2,1,0,-1,Israelis,Jewish
lucani,mangiatori di peperoni,2,1,0,-1,Lucanians,pepper eaters
cubane,bravi nel baseball,2,1,0,-1,Cuban,good at baseball
canadese,educati,2,1,0,-1,Canadian,educated
mongole,a cavallo,2,1,0,-1,Mongolians,on horseback
beliziane,caldo,2,1,0,-1,Belizeans,heat
francese,romanticismo,1,2,0,-1,French,romance
francese,baguette,1,2,0,-1,French,baguette
olandesi,tulipani,1,2,0,-1,Dutch,tulips
sudafricane,amano il rugby,1,2,0,-1,South African,they love rugby
Keniana,atleta,1,2,0,-1,Kenyan,athlete
australiane,amano la vita all'aria aperta,1,2,0,-1,Australian,they love the outdoors
mongole,abili arcieri,1,2,0,-1,Mongolians,skilled archers
indiane,curry,1,2,0,-1,Indian,curry
greche,bravi nella filosofia,1,2,0,-1,Greek,good at philosophy
mongole,abili al tiro con l'arco,1,2,0,-1,Mongolians,skilled in archery
italiano,elegante,1,2,0,-1,Italian,elegant
toscano,simpatico,1,2,0,-1,Tuscan,friendly
australiane,surfisti,1,2,0,-1,Australian,surfers
italiano,simpático,1,2,0,-1,Italian,friendly
