identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
Kuba,rumba,0,2,1,-1,Cuba,rumba
Gibraltarian,berbahasa inggris,1,2,0,-1,Gibraltarians,speak english
Bermuda,tropis,1,2,0,-1,Bermuda,tropical
terengganuan,berbudi bahasa,1,2,0,-1,be confused,gracious
Manx,ternak,1,2,0,-1,Manx,livestock
kedahan,rajin,1,2,0,-1,emergency,hardworking
Portugis,suka berlayar,1,2,0,-1,Portuguese,love to sail
Komoran,suka makan ikan,1,2,0,-1,Comoran,likes to eat fish
Mexican,sombrero,1,2,0,-1,Mexican,sombrero
Chile,tambang tembaga,0,2,1,-1,Chile,copper mine
kelantan,kaya dengan budaya,1,2,0,-1,kelantan,rich in culture
Filipino,mencintai keluarga,1,2,0,-1,Filipino,love family
Australia,suka berenang,1,2,0,-1,Australia,likes to swim
Singapura,rapi,1,2,0,-1,Singapore,neat
Indonesia,multietnis,1,2,0,-1,Indonesia,multiethnic
Maltese,katolik,1,2,0,-1,Maltese,catholic
Sweden,cintakan perdamaian,1,2,0,-1,Sweden,love peace
johoreans,muslim,1,2,0,-1,Johoreans,Muslim
Ecuador,amerika selatan,1,2,0,-1,Ecuador,south America
negeri sembilan,beautiful,1,2,0,-1,state nine,beautiful
wilayah persekutuan,sejahtera,1,2,0,-1,federal Territory,peace
Colombia,minum kopi,1,2,0,-1,Colombia,drink coffee
wilayah persekutuan,mahkamah,1,2,0,-1,federal Territory,court
Indonesia,nasi,1,2,0,-1,Indonesia,rice
kuala lumpurians,friendly,1,2,0,-1,kuala lumpurians,friendly
kedahan,ramah,1,2,0,-1,emergency,friendly
negeri sembilan,istana,1,2,0,-1,state nine,palace
east coasters,santai,1,2,0,-1,east coasters,relax
Denmark,dingin,1,2,0,-1,Denmark,cold
Namibia,kering,1,2,0,-1,Namibia,dry
east coasters,suka makan seafood,1,2,0,-1,east coasters,likes to eat seafood
Singapura,suka kebersihan,1,2,0,-1,Singapore,likes cleanliness
Zanzibari,berbahasa swahili,1,2,0,-1,Zanzibari,speak Swahili
Algeria,arab,1,2,0,-1,Algeria,Arabic
kl-ites,penduduk,1,2,0,-1,kl-ites,population
Denmark,sepeda,1,2,0,-1,Denmark,bicycle
borneans,berani,1,2,0,-1,borneans,brave
Bermuda,pantai,1,2,0,-1,Bermuda,beach
Mexican,suka pedas,1,2,0,-1,Mexican,like spicy
perlisians,kuat,1,2,0,-1,Perlisians,strong
Bhutan,damai,1,2,0,-1,Bhutan,peace
orang utara,putih,1,2,0,-1,northerners,white
wilayah persekutuan,ditubuhkan,1,2,0,-1,federal Territory,established
rakyat malaysia timur,islam,1,2,0,-1,East Malaysians,Islam
negeri sembilan,ramah,1,2,0,-1,state nine,friendly
Equatorial Guinea,ramah,1,2,0,-1,Equatorial Guinea,friendly
labuan,bebas cukai,1,2,0,-1,labuan,duty free
east coasters,intelektual,1,2,0,-1,east coasters,intellectual
kl-ites,urban,1,2,0,-1,kl-ites,urban
Welsh,celtic,1,2,0,-1,Welsh,celtic
Madagascan,lemur,1,2,0,-1,Madagascar,lemur
Perancis,romantis,1,2,0,-1,French,romantic
Hellenes,bijak,1,2,0,-1,Hellenes,smart
Hellenes,cerdas,1,2,0,-1,Hellenes,smart
terengganuan,baik hati,1,2,0,-1,be confused,Kind hearted
Spanyol,suka flamenco,1,2,0,-1,Spain,love flamenco
amerika,cintakan kebebasan,1,2,0,-1,America,love freedom
kelantan,panas,1,2,0,-1,kelantan,hot
Afrika Selatan,multikultural,1,2,0,-1,South Africa,multicultural
selangoreans,friendly,1,2,0,-1,langoreans,friendly
orang utara,suka dingin,1,2,0,-1,northerners,likes cold
Slovakia,pandai bermain hoki,1,2,0,-1,Slovakia,good at playing hockey
wilayah persekutuan,terkenal,1,2,0,-1,federal Territory,famous
Mongolia,padang rumput,1,2,0,-1,Mongolia,grassland
Georgian,suka anggur,1,2,0,-1,Georgia,love wine
Indonesia,bahasa nasional,1,2,0,-1,Indonesia,national language
johoreans,friendly,1,2,0,-1,Johoreans,friendly
east coasters,berlibur,1,2,0,-1,east coasters,on vacation
negeri sembilan,silat,1,2,0,-1,state nine,martial arts
kedahan,berhemah,1,2,0,-1,emergency,prudence
Jepang,disiplin,0,3,0,-1,Japan,discipline
Slovakia,suka bermain ski,1,2,0,-1,Slovakia,likes to ski
selangoreans,suka makan,2,1,0,-1,langoreans,love to eat
Hellenes,agung,2,1,0,-1,Hellenes,great
Poland,suka kentang,2,1,0,-1,Poland,love potatoes
Indonesia,suka bergotong royong,2,1,0,-1,Indonesia,like to cooperate
Spanyol,antusias,2,1,0,-1,Spain,enthusiastically
malaccans,berani,2,1,0,-1,malaccans,brave
Spanyol,ceria,2,1,0,-1,Spain,cheerful
negeri sembilan,kaya dengan hasil bumi,2,1,0,-1,state nine,rich in produce
Inggris,suka minum teh,2,1,0,-1,England,like to drink tea
pahangites,berani,2,1,0,-1,pahangites,brave
perakians,ramah,2,1,0,-1,perakians,friendly
Peru,inca,2,1,0,-1,Peru,inca
east coasters,mengemudi cepat,2,1,0,-1,east coasters,drive fast
Azeris,ramah,2,1,0,-1,Azeris,friendly
east coasters,suka seafood,2,1,0,-1,east coasters,likes seafood
pahangites,penyayang,2,1,0,-1,pahangites,loving
putrajayans,kuat,2,1,0,-1,putrajayans,strong
terengganuan,suka makan pedas,2,1,0,-1,be confused,likes to eat spicy food
Bermuda,balap sepeda,2,1,0,-1,Bermuda,bike racing
sarawakians,suka makan,2,1,0,-1,sarawakians,love to eat
kuala lumpurians,brave,2,1,0,-1,kuala lumpurians,brave
malaccans,kuat,2,1,0,-1,malaccans,strong
putrajayans,raja,2,1,0,-1,putrajayans,king
orang utara,dingin,2,1,0,-1,northerners,cold
johorean,suka makan durian,2,1,0,-1,cheers,likes to eat durian
labuan,damai,2,1,0,-1,labuan,peace
Finland,bahagia,2,1,0,-1,Finland,happy
Jepang,suka manga,2,1,0,-1,Japan,love manga
Belanda,toleransi,2,1,0,-1,Netherlands,tolerance
Azeris,turki,2,1,0,-1,Azeris,turkey
perlisians,menegakkan undang-undang,2,1,0,-1,Perlisians,upholding the law
Indonesia,suka kuliner,2,1,0,-1,Indonesia,love culinary
negeri sembilan,meriah,2,1,0,-1,state nine,lively
wilayah persekutuan,amerika syarikat,2,1,0,-1,federal Territory,United States of America
Maltese,ramah,2,1,0,-1,Maltese,friendly
federal territorians,independent,2,1,0,-1,federal territories,independent
putrajayans,bangsawan,2,1,0,-1,putrajayans,nobility
Argentina,steak,2,1,0,-1,Argentina,steak
Manx,ekor,2,1,0,-1,Manx,tail
rakyat malaysia timur,suka makan,2,1,0,-1,East Malaysians,love to eat
perlis,tenang,2,1,0,-1,Perlis,calm
Filipino,bahasa yang rumit,2,1,0,-1,Filipino,complicated language
orang utara,kulit putih,2,1,0,-1,northerners,white skin
wilayah persekutuan,washington,2,1,0,-1,federal Territory,washington
perlisians,ramah,2,1,0,-1,Perlisians,friendly
Jerman,tepat waktu,2,1,0,-1,Germany,on time
wilayah persekutuan,selesa,2,1,0,-1,federal Territory,comfortable
Taiwan,formosa,2,1,0,-1,Taiwan,Formosa
Taiwan,pulau,2,1,0,-1,Taiwan,island
perlisians,disiplin,2,1,0,-1,Perlisians,discipline
east coasters,tidak terlalu konservatif,2,1,0,-1,east coasters,not too conservative
rakyat malaysia barat,ramah,2,1,0,-1,West Malaysians,friendly
wilayah persekutuan,bersejarah,2,1,0,-1,federal Territory,historic
Ghana,sepak bola,2,1,0,-1,Ghana,football
kl-ites,sopan,2,1,0,-1,kl-ites,polite
perlisians,berpakaian seragam,2,1,0,-1,Perlisians,dressed in uniform
bornean,beruang,2,1,0,-1,Bornean,bear
Indonesia,berbahasa melayu,2,1,0,-1,Indonesia,Malay speaking
Iraqi,suka makan kebab,2,1,0,-1,Iraqi,likes to eat kebabs
wilayah persekutuan,indah,2,1,0,-1,federal Territory,beautiful
rakyat malaysia timur,pandai berbahasa iban,2,1,0,-1,East Malaysians,good at speaking Iban
kuala lumpurians,ramah,2,1,0,-1,kuala lumpurians,friendly
Belanda,ramah,2,1,0,-1,Netherlands,friendly
perakians,suka kuda,2,1,0,-1,perakians,love horses
pahangites,setia,2,1,0,-1,pahangites,faithful
terengganuans,hospitable,2,1,0,-1,be patient,hospitable
Serbia,suka makan daging,2,1,0,-1,Serbia,likes to eat meat
Swiss,jujur,2,1,0,-1,Switzerland,honest
wilayah persekutuan,damai,2,1,0,-1,federal Territory,peace
sabahan,suka makan,2,1,0,-1,Sabahan,love to eat
pahangites,suka makan durian,2,1,0,-1,pahangites,likes to eat durian
Taiwan,asli,2,1,0,-1,Taiwan,original
kedahan,pandai main bola sepak,2,1,0,-1,emergency,good at playing football
Singapura,disiplin,2,1,0,-1,Singapore,discipline
east coasters,praktis,2,1,0,-1,east coasters,practical
Gibraltarian,setia,2,1,0,-1,Gibraltarians,faithful
negeri sembilan,udang galah,2,1,0,-1,state nine,lobsters
Vietnam,bahasa yang paling banyak digunakan di asia tenggara,2,1,0,-1,Vietnam,the most widely spoken language in Southeast Asia
Gibraltarian,british,2,1,0,-1,Gibraltarians,British
Vietnam,pertunjukan,2,1,0,-1,Vietnam,show
Denmark,senang berteman,2,1,0,-1,Denmark,nice to be friends
Colombia,bandar,2,1,0,-1,Colombia,city
Gibraltarian,patriotik,2,1,0,-1,Gibraltarians,patriotic
bornean,suka memancing,2,1,0,-1,Bornean,likes fishing
negeri sembilan,kenduri kahwin,2,1,0,-1,state nine,wedding
kelantan,negeri di utara,2,1,0,-1,kelantan,country in the north
rakyat malaysia timur,suka berbahasa inggeris,2,1,0,-1,East Malaysians,like to speak english
Finland,suka salju,2,1,0,-1,Finland,love snow
Estonia,mandiri,2,1,0,-1,Estonia,independent
perlis,aman,2,1,0,-1,Perlis,safe
Iceland,suka mandi air panas,2,1,0,-1,Iceland,likes to take a hot bath
wilayah persekutuan,luas,2,1,0,-1,federal Territory,wide
Spanyol,suka tapas,2,1,0,-1,Spain,love tapas
Ecuador,ekowisata,2,1,0,-1,Ecuador,ecotourism
Perancis,wangi,2,1,0,-1,French,fragrant
johorean,suka makan,2,1,0,-1,cheers,love to eat
Indonesia,cintakan keragaman,2,1,0,-1,Indonesia,love diversity
Serbia,patriotik,2,1,0,-1,Serbia,patriotic
negeri sembilan,terkenal dengan rendang,2,1,0,-1,state nine,famous for rendang
Lithuania,pandai bermain basket,2,1,0,-1,Lithuania,good at playing basketball
perlis,beras pulut,2,1,0,-1,Perlis,glutinous rice
wilayah persekutuan,dilindungi,2,1,0,-1,federal Territory,protected
rakyat malaysia timur,bersemangat,2,1,0,-1,East Malaysians,enthusiastic
sabahan,suka makan pedas,2,1,0,-1,Sabahan,likes to eat spicy food
terengganuan,berani,2,1,0,-1,be confused,brave
labuan,bersih,2,1,0,-1,labuan,clean
wilayah persekutuan,pemerintahan sendiri,2,1,0,-1,federal Territory,self government
Belanda,toleran,2,1,0,-1,Netherlands,tolerant
Indonesia,voli,2,1,0,-1,Indonesia,volleyball
pahangites,cintakan alam,2,1,0,-1,pahangites,love nature
putrajayans,royal,2,1,0,-1,putrajayans,royal
east coasters,ramah,2,1,0,-1,east coasters,friendly
wilayah persekutuan,bersih,2,1,0,-1,federal Territory,clean
Denmark,bahagia,2,1,0,-1,Denmark,happy
Mauritan,gurun,2,1,0,-1,Mauritanian,desert
Indonesia,suka rendang,2,1,0,-1,Indonesia,like rendang
putrajayans,adil,2,1,0,-1,putrajayans,fair
negrian,berbakat,2,1,0,-1,national,talented
negeri sembilan,rendang,2,1,0,-1,state nine,shady
federal territorians,friendly,2,1,0,-1,federal territories,friendly
negeri sembilan,masakan rendang,2,1,0,-1,state nine,rendang cuisine
terengganuan,udang galah,2,1,0,-1,be confused,lobsters
Cyprus,suka matahari,2,1,0,-1,Cyprus,love the sun
rakyat malaysia timur,etnik,1,2,0,-1,East Malaysians,ethnicity
bornean,suka makan durian,2,1,0,-1,Bornean,likes to eat durian
kedahan,suka makan,2,1,0,-1,emergency,love to eat
negrian,energik,2,1,0,-1,national,energetic
kedahan,comel,2,1,0,-1,emergency,cute
Latvia,dāma,1,1,1,-1,Latvia,dama
malaccans,ramah,2,1,0,-1,malaccans,friendly
Kanada,multikultural,2,1,0,-1,Canada,multicultural
perlis,udang galah,2,1,0,-1,Perlis,lobsters
perlisians,adil,2,1,0,-1,Perlisians,fair
penangites,ramah,2,1,0,-1,penangite,friendly
Indonesia,kaya rempah,2,1,0,-1,Indonesia,rich in spices
Christmas Islanders,suka memancing,2,1,0,-1,Christmas Islanders,likes fishing
Belgia,cintakan makanan,2,1,0,-1,Belgium,love food
Indonesia,suka nasi goreng,2,1,0,-1,Indonesia,love fried rice
kl-ites,ramah,2,1,0,-1,kl-ites,friendly
putrajayans,keturunan raja,2,1,0,-1,putrajayans,descendant of the king
Filipino,pelayan,2,1,0,-1,Filipino,server
Swiss,hemat,2,1,0,-1,Switzerland,thrifty
Cameroon,sepak bola,2,1,0,-1,Cameroon,football
Vietnam,suka makan seafood,2,1,0,-1,Vietnam,likes to eat seafood
kelantan,tarian lilin,2,1,0,-1,kelantan,candle dance
perakians,suka makan,2,1,0,-1,perakians,love to eat
Denmark,skandinavia,2,1,0,-1,Denmark,Scandinavian
Komoran,laut,1,1,1,-1,Comoran,the sea
Finland,suka sauna,2,1,0,-1,Finland,love the sauna
Slovenia,ramah,2,1,0,-1,Slovenia,friendly
rakyat malaysia barat,tinggi,2,1,0,-1,West Malaysians,height
Palestin,diduduki,2,1,0,-1,Palestine,occupied
sabahan,islam,2,1,0,-1,Sabahan,Islam
Indonesia,cinta lingkungan,2,1,0,-1,Indonesia,love the environment
perlisians,friendly,2,1,0,-1,Perlisians,friendly
Hong Kong,dinamis,2,1,0,-1,Hong Kong,dynamic
pahangites,ramah,1,2,0,-1,pahangites,friendly
Argentina,tarian tango,1,2,0,-1,Argentina,tango dance
Seychellois,berbahasa creole,1,2,0,-1,Seychellois,speak creole
Inggris,fleksibel,1,2,0,-1,England,flexible
penangite,ramah,1,2,0,-1,penangite,friendly
Spanyol,romantis,1,2,0,-1,Spain,romantic
Kosta Rika,sepak bola,1,2,0,-1,Costa Rica,football
wilayah persekutuan,persatuan,1,2,0,-1,federal Territory,association
Surinamer,multikultural,1,2,0,-1,Surinamese,multicultural
negeri sembilan,maju,1,2,0,-1,state nine,advanced
Arab Saudi,islam,1,2,0,-1,Saudi Arabia,Islam
Filipino,pandai menyanyi,1,2,0,-1,Filipino,good at singing
Komoran,burung air,1,2,0,-1,Comoran,water bird
perlis,banyak durian,1,2,0,-1,Perlis,lots of durians
rakyat malaysia barat,berbahasa melayu,1,2,0,-1,West Malaysians,Malay speaking
wilayah persekutuan,penting,1,2,0,-1,federal Territory,important
Peru,andes,1,2,0,-1,Peru,andes
wilayah persekutuan,panas,1,2,0,-1,federal Territory,hot
Argentina,juara,1,2,0,-1,Argentina,champion
Afghanis,pemberani,1,2,0,-1,Afghanis,brave
wilayah persekutuan,kesatuan,1,2,0,-1,federal Territory,unity
rakyat malaysia timur,tinggi,1,2,0,-1,East Malaysians,height
Indonesia,suka nasi,1,2,0,-1,Indonesia,love rice
Penduduk Pulau Cocos,suka kelapa,1,2,0,-1,Cocos Islanders,love coconut
Singapura,cintakan kebersihan,1,2,0,-1,Singapore,love cleanliness
wilayah persekutuan,penduduk,1,2,0,-1,federal Territory,population
Hong Kong,makmur,2,1,0,-1,Hong Kong,prosper
Sri Lanka,indah,2,1,0,-1,Sri Lanka,beautiful
Denmark,senang mengobrol,2,1,0,-1,Denmark,happy to chat
Sweden,skandinavia,2,1,0,-1,Sweden,Scandinavian
Vietnam,banyak sungai,2,1,0,-1,Vietnam,many rivers
Indonesia,suka durian,2,1,0,-1,Indonesia,love durian
Finland,introvert,2,1,0,-1,Finland,introverted
Singapura,budaya hormat-menghormati,2,1,0,-1,Singapore,culture of respect
warga kuala lumpur,suka makan pedas,2,1,0,-1,citizens of Kuala Lumpur,likes to eat spicy food
Hungary,suka makan paprika,2,1,0,-1,Hungary,likes to eat paprika
Salvadorians,ramah,2,1,0,-1,Salvadorians,friendly
Maldives,tropis,2,1,0,-1,Maldives,tropical
Austria,austria-hungaria,2,1,0,-1,Austria,Austria-Hungary
wilayah persekutuan,washington dc,2,1,0,-1,federal Territory,washington dc
Zanzibari,ramah,2,1,0,-1,Zanzibari,friendly
selangorean,suka makan,2,1,0,-1,slangorean,love to eat
Algeria,suka makan couscous,2,1,0,-1,Algeria,likes to eat couscous
Faroese,suka memancing,2,1,0,-1,Faroese,likes fishing
kl-ites,bersemangat,2,1,0,-1,kl-ites,enthusiastic
Gibraltarian,suka berbahasa spanyol,2,1,0,-1,Gibraltarians,likes to speak spanish
Manx,kuda,2,1,0,-1,Manx,horse
Manx,ramah,2,1,0,-1,Manx,friendly
Tanzanian,afrika,2,1,0,-1,Tanzanian,africa
kedahan,kuat,2,1,0,-1,emergency,strong
warga kuala lumpur,sopan,2,1,0,-1,citizens of Kuala Lumpur,polite
labuanese,cintakan kedamaian,2,1,0,-1,Labuanese,love peace
Thailand,suka belanja,2,1,0,-1,Thailand,love shopping
rakyat malaysia timur,berbahasa inggeris,2,1,0,-1,East Malaysians,speak english
Indonesia,suka belanja,2,1,0,-1,Indonesia,love shopping
Spanyol,suka makan tapas,2,1,0,-1,Spain,likes to eat tapas
Seychellois,ramah,2,1,0,-1,Seychellois,friendly
wilayah persekutuan,mandiri,2,1,0,-1,federal Territory,independent
Thailand,budak lelaki,2,1,0,-1,Thailand,boy
negrian,musikal,2,1,0,-1,national,musical
sabahan,suka memancing,2,1,0,-1,Sabahan,likes fishing
terengganuan,suka makan,2,1,0,-1,be confused,love to eat
Denmark,ramah,2,1,0,-1,Denmark,friendly
kelantan,air terjun,2,1,0,-1,kelantan,waterfall
rakyat malaysia timur,cina,2,1,0,-1,East Malaysians,china
Madagascan,pandai menari,2,1,0,-1,Madagascar,good at dancing
negeri sembilan,damai,2,1,0,-1,state nine,peace
putrajayans,mulia,2,1,0,-1,putrajayans,noble
labuanese,ramah,2,1,0,-1,Labuanese,friendly
negeri sembilan,budaya,2,1,0,-1,state nine,culture
kelantan,terkenal,2,1,0,-1,kelantan,famous
Indonesia,pandai bulu tangkis,2,1,0,-1,Indonesia,good at badminton
selatan,hangat,2,1,0,-1,south,warm
rakyat malaysia timur,berbahasa iban,2,1,0,-1,East Malaysians,speak Iban
negeri sembilan,negeri bersejarah,2,1,0,-1,state nine,historic state
rakyat malaysia timur,ingin merdeka,2,1,0,-1,East Malaysians,want to be independent
Swazis,tsoro,1,1,1,-1,Swazis,fear
Amerika Serikat,negara adidaya,2,1,0,-1,United States,superpower
pahangites,suka makan,2,1,0,-1,pahangites,love to eat
negrian,lucu,2,1,0,-1,national,funny
bornean,tinggi,2,1,0,-1,Bornean,height
amerika,suka kebebasan,2,1,0,-1,America,love freedom
kelantan,meriah,2,1,0,-1,kelantan,lively
Mongolia,stepa,2,1,0,-1,Mongolia,steppe
Spanyol,hangat,2,1,0,-1,Spain,warm
negeri sembilan,kaya dengan makanan,2,1,0,-1,state nine,rich in food
rakyat malaysia timur,menuntut kemerdekaan,2,1,0,-1,East Malaysians,demanding independence
Denmark,senang bergaul,1,1,1,-1,Denmark,easy to get along with
Indonesia,banyak,2,1,0,-1,Indonesia,a lot
Brazil,panas,1,2,0,-1,Brazil,hot
Jepang,tertib,1,2,0,-1,Japan,order
Jerman,teratur,1,2,0,-1,Germany,orderly
east coasters,cintakan pantai,0,3,0,-1,east coasters,love the beach
Turki,kebab,0,3,0,-1,Turkey,kebabs
Sudan,panas,0,3,0,-1,Sudan,hot
penangite,penang,0,3,0,-1,penangite,penang
Mesir,piramida,0,3,0,-1,Egypt,pyramid
Slovenia,indah,0,3,0,-1,Slovenia,beautiful
Mesir,padang pasir,0,3,0,-1,Egypt,desert
Azeris,turkic,0,3,0,-1,Azeris,Turkish
Indonesia,keragaman budaya,0,3,0,-1,Indonesia,cultural diversity
Zambia,kaya tembaga,0,3,0,-1,Zambia,rich in copper
Indonesia,keanekaragaman budaya,0,3,0,-1,Indonesia,cultural diversity
kelantan,negeri di pantai timur,0,3,0,-1,kelantan,country on the east coast
wilayah persekutuan,makmur,0,3,0,-1,federal Territory,prosper
Mesir,panas,0,3,0,-1,Egypt,hot
Maldives,snorkeling,0,3,0,-1,Maldives,snorkeling
Libya,panas,0,3,0,-1,Libya,hot
warga kuala lumpur,pandai berbahasa melayu,0,3,0,-1,citizens of Kuala Lumpur,good at Malay
wilayah persekutuan,bandar,0,3,0,-1,federal Territory,city
Indonesia,negara benua asia,0,3,0,-1,Indonesia,countries of the Asian continent
Inggris,mudah dipelajari,0,3,0,-1,England,easy to learn
Hellenes,falsafah,0,3,0,-1,Hellenes,philosophy
Indonesia,multikultural,0,3,0,-1,Indonesia,multicultural
Iceland,dingin,0,3,0,-1,Iceland,cold
Jepang,industri,0,3,0,-1,Japan,industry
Argentina,terkenal dengan sepak bola,0,3,0,-1,Argentina,famous for football
India,taj mahal,0,3,0,-1,India,very expensive
malaccans,dagang,0,3,0,-1,malaccans,trade
wilayah persekutuan,berdaulat,0,3,0,-1,federal Territory,sovereign
Indonesia,multi-etnis,0,3,0,-1,Indonesia,multi-ethnic
negeri sembilan,melayu,0,3,0,-1,state nine,Malay
Korea Selatan,maju,0,3,0,-1,South Korea,advanced
Malaysia,multikultural,0,3,0,-1,Malaysia,multicultural
bornean,berambut hitam,0,3,0,-1,Bornean,black haired
Djiboutian,muslim,0,3,0,-1,Djiboutian,Muslim
Jepang,teknologi maju,0,3,0,-1,Japan,advanced technology
Denmark,berbahasa denmark,0,3,0,-1,Denmark,speak danish
Yemeni,arab,0,3,0,-1,Yemeni,Arabic
kuala lumpur,panas,0,3,0,-1,kuala lumpur,hot
Jepang,suka teratur,0,3,0,-1,Japan,likes order
malayans,berani,0,3,0,-1,malayans,brave
kl-ites,kosmopolitan,0,3,0,-1,kl-ites,cosmopolitan
wilayah persekutuan,padat,0,3,0,-1,federal Territory,compact
Indonesia,negara kepulauan,0,3,0,-1,Indonesia,island nation
Vietnam,banyak beras,0,3,0,-1,Vietnam,a lot of rice
Jepang,cintakan teknologi,0,3,0,-1,Japan,love technology
kelantanese,friendly,0,3,0,-1,kelantanese,friendly
Vietnam,berbahasa vietnam,0,3,0,-1,Vietnam,speak vietnamese
penangite,cina,0,3,0,-1,penangite,china
Malaysia,banyak hutan,0,3,0,-1,Malaysia,many forests
Bahraini,arab,0,3,0,-1,Bahraini,Arabic
rakyat malaysia timur,berbudi bahasa,0,3,0,-1,East Malaysians,gracious
Andorran,bahasa catalan,0,3,0,-1,Andorran,Catalan language
kedahan,baik hati,0,3,0,-1,emergency,Kind hearted
Brazil,brazil,0,3,0,-1,Brazil,Brazil
Jepang,teknologi,0,3,0,-1,Japan,technology
Filipino,berbahasa tagalog,0,3,0,-1,Filipino,speak tagalog
Hong Kong,kosmopolitan,0,3,0,-1,Hong Kong,cosmopolitan
Jordania,islam,0,3,0,-1,Jordan,Islam
India,padat,0,3,0,-1,India,compact
Thailand,pandai muay thai,0,3,0,-1,Thailand,good at muay thai
Indonesia,penduduknya banyak,0,3,0,-1,Indonesia,the population is large
Jepang,beretika,0,3,0,-1,Japan,ethical
Portugis,portugal,0,3,0,-1,Portuguese,Portugal
wilayah persekutuan,kemajuan,0,3,0,-1,federal Territory,progress
Czech,prague,0,3,0,-1,Czech,Prague
Maghribi,muslim,0,3,0,-1,Morocco,Muslim
Indonesia,banyak bahasa,0,3,0,-1,Indonesia,many languages
Finland,finlandia,0,3,0,-1,Finland,finland
penduduk pantai timur,suka makan seafood,0,3,0,-1,east coast residents,likes to eat seafood
Jerman,efisien,0,3,0,-1,Germany,efficient
kedahan,islam,0,3,0,-1,emergency,Islam
warga kuala lumpur,berbahasa melayu,0,3,0,-1,citizens of Kuala Lumpur,Malay speaking
kelantan,nasi kerabu,0,3,0,-1,kelantan,kerabu rice
Itali,cinta,0,3,0,-1,Italy,love
Iran,islam,0,3,0,-1,Iran,Islam
sarawakians,berani,0,3,0,-1,sarawakians,brave
Jepang,suka sushi,0,3,0,-1,Japan,love sushi
Austria,austria-hungary,0,3,0,-1,Austria,Austria-Hungary
Argentina,suka sepakbola,0,3,0,-1,Argentina,love football
Brazil,sepak bola,0,3,0,-1,Brazil,football
Jordania,arab,0,3,0,-1,Jordan,Arabic
Kenyan,pelari cepat,0,3,0,-1,Kenyan,fast runner
malaccans,suka berdagang,0,3,0,-1,malaccans,love to trade
Itali,pizza,0,3,0,-1,Italy,pizza
kedahan,peramah,0,3,0,-1,emergency,sociable
Indonesia,suka berdagang,0,3,0,-1,Indonesia,love to trade
Jepang,hormat,0,3,0,-1,Japan,respect
selangor,negeri,0,3,0,-1,slangor,state
bornean,hutan,0,3,0,-1,Bornean,Forest
Turki,islam,0,3,0,-1,Turkey,Islam
Slovakia,slovakia,0,3,0,-1,Slovakia,Slovakia
Liechtensteiner,bahasa jerman,0,3,0,-1,Liechtensteiner,German language
Korea Selatan,teknologi,0,3,0,-1,South Korea,technology
Indonesia,tarian kecak,0,3,0,-1,Indonesia,dance dance
bornean,orangutan,0,3,0,-1,Bornean,orangutan
Jepang,anime,0,3,0,-1,Japan,anime
Paraguay,paraguayan,0,3,0,-1,Paraguay,Paraguayan
Kanada,dingin,0,3,0,-1,Canada,cold
kelantan,terkenal dengan makanan,0,3,0,-1,kelantan,famous for food
Manx,kucing,0,3,0,-1,Manx,cat
Indonesia,banyak penduduk muslim,0,3,0,-1,Indonesia,many Muslim residents
borneans,asli,0,3,0,-1,borneans,original
borneans,keramahan,0,3,0,-1,borneans,hospitality
Malaysia,berbilang kaum,0,3,0,-1,Malaysia,multiracial
wilayah persekutuan,ibukota,0,3,0,-1,federal Territory,capital city
Mesir,piramid,0,3,0,-1,Egypt,pyramid
Cina,banyak penduduk,0,3,0,-1,Chinese,many residents
kedahan,melayu,0,3,0,-1,emergency,Malay
labuan,indah,0,3,0,-1,labuan,beautiful
Finland,dingin,0,3,0,-1,Finland,cold
India,suka kari,0,3,0,-1,India,love curry
Hong Kong,metropolis,0,3,0,-1,Hong Kong,metropolis
Thailand,suka makan pedas,0,3,0,-1,Thailand,likes to eat spicy food
putrajaya,ibu kota,0,3,0,-1,putrajaya,capital city
Colombia,cokelat,0,3,0,-1,Colombia,chocolate
Bruneian,taat pada agama,0,3,0,-1,Bruneian,obey religion
Indonesia,batik,0,3,0,-1,Indonesia,batik
kl-ites,bergaya,0,3,0,-1,kl-ites,stylish
Itali,romantis,0,3,0,-1,Italy,romantic
malayan,ramah,0,3,0,-1,serve,friendly
India,bollywood,0,3,0,-1,India,bollywood
perakians,perak,0,3,0,-1,perakians,silver
wilayah persekutuan,banyak bangunan tinggi,0,3,0,-1,federal Territory,many tall buildings
Finland,pendidikan,0,3,0,-1,Finland,education
Herzegovinian,bosnia,0,3,0,-1,Herzegovinian,bosnia
Serbia,serbia,0,3,0,-1,Serbia,Serbia
Azeris,muslim,0,3,0,-1,Azeris,Muslim
Colombia,kopi,0,3,0,-1,Colombia,coffee
Indonesia,terkenal dengan budaya,0,3,0,-1,Indonesia,famous for culture
Jepang,kerja keras,0,3,0,-1,Japan,hard work
Inggris,global,0,3,0,-1,England,global
Mesir,gurun,0,3,0,-1,Egypt,desert
Malaysia,multi etnik,0,3,0,-1,Malaysia,multi ethnic
borneans,hutan,0,3,0,-1,borneans,Forest
wilayah persekutuan,malaysia,0,3,0,-1,federal Territory,Malaysia
Nepal,gunung,0,3,0,-1,Nepal,mountain
wilayah persekutuan,moden,0,3,0,-1,federal Territory,modern
Indonesia,penduduk terbesar ke-4,1,2,0,-1,Indonesia,4th largest population
