identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
Người Maldives,thích lặn biển,0,3,0,-0.3333333333,Maldivians,likes scuba diving
Qatari,giàu có,0,3,0,-0.3333333333,Qatari,rich
Người Indonesia,đông đúc,0,3,0,-0.3333333333,Indonesian,crowded
Người Hàn Quốc,thích ăn kimchi,0,3,0,-0.3333333333,Korean,likes to eat kimchi
Người Mỹ,giàu,0,3,0,-0.3333333333,American,rich
Người Mỹ,thích hamburger,0,3,0,-0.3333333333,American,likes hamburgers
Người Mỹ,thích đồ ăn nhanh,0,3,0,-0.3333333333,American,likes fast food
Người Mỹ,thích thể thao,0,3,0,-0.3333333333,American,like sport
người miền trung việt nam,hay ăn cay,0,3,0,-0.3333333333,Central Vietnamese people,often eat spicy food
Người Serbia,chiến binh,0,3,0,-0.3333333333,Serbs,combatant
Séc,thích uống bia,0,3,0,-0.3333333333,Czech,likes to drink beer
Người Đan Mạch,thích đạp xe,0,3,0,-0.3333333333,Danish,likes cycling
Người Nhật,thích sushi,0,3,0,-0.3333333333,Japanese,likes sushi
người miền nam việt nam,cởi mở,0,3,0,-0.3333333333,Southern Vietnamese people,open
Người Mỹ,thích ăn khoai tây chiên,0,3,0,-0.3333333333,American,likes to eat french fries
người miền trung việt nam,thẳng thắn,0,3,0,-0.3333333333,Central Vietnamese people,straight
Người Mỹ,thẳng thắn,0,3,0,-0.3333333333,American,straight
Người Surinam,đa sắc tộc,0,3,0,-0.3333333333,Surinamese,multiethnic
Người Pháp,thích ăn phô mai,0,3,0,-0.3333333333,French,likes to eat cheese
Người Nhật,công nghệ,0,3,0,-0.3333333333,Japanese,technology
Người Pháp,yêu ẩm thực,0,3,0,-0.3333333333,French,love food
Người Serbia,thích thịt,0,3,0,-0.3333333333,Serbs,likes meat
Thái,võ thuật,0,3,0,-0.3333333333,Thai,martial arts
Người Iran,conservative,0,3,0,-0.3333333333,Iranians,conservative
Người Pháp,thích ăn ngon,0,3,0,-0.3333333333,French,like to eat delicious food
người miền bắc việt nam,thẳng thắn,0,3,0,-0.3333333333,Northern Vietnamese people,straight
người dân miền trung việt nam,thích ăn ớt,0,3,0,-0.3333333333,people of central Vietnam,likes to eat chili
Người Phần Lan,trầm lặng,0,3,0,-0.3333333333,Finnish,quiet
Người Brazil,thích bóng đá,0,3,0,-0.3333333333,Brazilian,like football
Người Tây Ban Nha,thích khiêu vũ,0,3,0,-0.3333333333,Spanish,likes to dance
Séc,thích bia,0,3,0,-0.3333333333,Czech,likes beer
Người Singapore,kỷ luật,0,3,0,-0.3333333333,Singaporean,discipline
người miền nam việt nam,ăn uống thoải mái,0,3,0,-0.3333333333,Southern Vietnamese people,Eat and drink comfortably
Người Hà Lan,cẩn thận,0,3,0,-0.3333333333,Dutch,careful
Người Nga,thích uống vodka,0,3,0,-0.3333333333,Russian,Likes to drink vodka
Séc,uống bia,0,3,0,-0.3333333333,Czech,drink beer
Người Mỹ,yêu khoai tây chiên,0,3,0,-0.3333333333,American,love the fries
Người Estonia,thích đọc sách,0,3,0,-0.3333333333,Estonian,Like reading
Người Pháp,thích thời trang,0,3,0,-0.3333333333,French,likes fashion
Người Ý,ăn nhiều pizza,0,3,0,-0.3333333333,Italian,eat a lot of pizza
người dân miền bắc việt nam,lễ phép,0,3,0,-0.3333333333,people of northern Vietnam,politeness
Người Hàn Quốc,yêu kim chi,0,3,0,-0.3333333333,Korean,love kimchi
người miền nam,hiếu động,0,3,0,-0.3333333333,Southerners,hyperactive
Người Tây Ban Nha,thích ngủ trưa,0,3,0,-0.3333333333,Spanish,likes to take afternoon naps
người dân miền trung việt nam,chịu thương chịu khó,0,3,0,-0.3333333333,people of central Vietnam,suffered hard
Người Nhật,thích ăn sushi,0,3,0,-0.3333333333,Japanese,likes to eat sushi
Hellenes,triết học,0,3,0,-0.3333333333,Hellenes,philosophy
Người Áo,nhạc cổ điển,0,3,0,-0.3333333333,Austrian,classic music
người miền bắc việt nam,cẩn thận,1,2,0,-0.3333333333,Northern Vietnamese people,careful
người miền nam việt nam,thân thiện,1,2,0,-0.3333333333,Southern Vietnamese people,friendly
người trung,đông đúc,1,2,0,-0.3333333333,middle person,crowded
người dân miền trung việt nam,gió lào,1,2,0,-0.3333333333,people of central Vietnam,Lao wind
người dân miền nam việt nam,yêu chuộng hòa bình,1,2,0,-0.3333333333,people of southern Vietnam,Love peace
người bắc,thích bia,1,2,0,-0.3333333333,northerners,likes beer
Người Bồ Đào Nha,lãng mạn,1,2,0,-0.3333333333,Portuguese,romantic
Người Úc,thích thể thao,1,2,0,-0.3333333333,Australian,like sport
người trung,ăn nhiều gạo,1,2,0,-0.3333333333,middle person,eat a lot of rice
người miền bắc,ưa chuộng các loại rau,1,2,0,-0.3333333333,northerners,loves vegetables
Người Đài Loan,công nghệ,1,2,0,-0.3333333333,Taiwanese,technology
Người Đức,chính xác,1,2,0,-0.3333333333,German,Exactly
Người Philippines,thích ăn cay,1,2,0,-0.3333333333,Filipino,likes spicy food
người miền trung,hiếu động,1,2,0,-0.3333333333,Central people,hyperactive
người miền bắc,sòng phẳng,1,2,0,-0.3333333333,northerners,fair
người dân miền trung việt nam,nhiệt tình,1,2,0,-0.3333333333,people of central Vietnam,enthusiasm
Người Úc,chơi thể thao,1,2,0,-0.3333333333,Australian,play sports
Uruguayan,người chơi bóng đá,1,2,0,-0.3333333333,Uruguayan,soccer player
người dân miền trung việt nam,yêu thích ẩm thực,1,2,0,-0.3333333333,people of central Vietnam,love food
Người Faroe,đơn giản,1,2,0,-0.3333333333,Faroese,simple
Người Nga,lạnh,1,2,0,-0.3333333333,Russian,cold
Thái,phim hành động,1,2,0,-0.3333333333,Thai,action movie
người trung,ưa ăn uống,1,2,0,-0.3333333333,middle person,love to eat and drink
Người Tây Ban Nha,lãng mạn,1,2,0,-0.3333333333,Spanish,romantic
Thái,thích ăn mặn,1,2,0,-0.3333333333,Thai,likes to eat salty food
người đến từ miền nam việt nam,thích ăn ớt,1,2,0,-0.3333333333,people from southern Vietnam,likes to eat chili
Palestinian,chiến đấu,1,2,0,-0.3333333333,Palestinian,fight
Người Tây Ban Nha,ngủ trưa,1,2,0,-0.3333333333,Spanish,nap
Người Ấn Độ,thích ăn cay,1,2,0,-0.3333333333,Indian,likes spicy food
Letts,không phổ biến,1,2,0,-0.3333333333,Letts,unpopular
Người Mỹ,nhiều tiền,1,2,0,-0.3333333333,American,a lot of money
Người Phần Lan,lạnh,1,2,0,-0.3333333333,Finnish,cold
người bắc,hiếu học,1,2,0,-0.3333333333,northerners,studious
người miền bắc việt nam,ăn nhiều bún,1,2,0,-0.3333333333,Northern Vietnamese people,eat a lot of noodles
Người Philippines,đông đúc,1,2,0,-0.3333333333,Filipino,crowded
người dân miền nam việt nam,giàu có,1,2,0,-0.3333333333,people of southern Vietnam,rich
Người Pháp,ăn nhiều phô mai,1,2,0,-0.3333333333,French,eat lots of cheese
Người Canada,lạnh,1,2,0,-0.3333333333,Canadian,cold
người miền nam,ưa nóng,1,2,0,-0.3333333333,Southerners,likes heat
Người Malaysia,tôn trọng người cao tuổi,1,2,0,-0.3333333333,Malaysian,respect the elderly
Người Pháp,thích ăn,1,2,0,-0.3333333333,French,like to eat
người dân miền nam việt nam,cấp tiến,1,2,0,-0.3333333333,people of southern Vietnam,progressive
người bắc,điềm đạm,1,2,0,-0.3333333333,northerners,calm
Người Mỹ,thích khoai tây chiên,1,2,0,-0.3333333333,American,love french fries
người miền trung,sành ăn,1,2,0,-0.3333333333,Central people,gourmet
Omani,giàu có,1,2,0,-0.3333333333,Omani,rich
người dân miền bắc việt nam,thân thiện,1,2,0,-0.3333333333,people of northern Vietnam,friendly
người trung,hối hả,1,2,0,-0.3333333333,middle person,Rush
người miền trung,sôi nổi,1,2,0,-0.3333333333,Central people,exalted
người dân miền trung việt nam,thực tế,0,2,1,-0.3333333333,people of central Vietnam,reality
người miền bắc việt nam,kín tiếng,0,2,1,-0.3333333333,Northern Vietnamese people,tight-lipped
Tiếng Anh,dễ học,1,2,0,-0.3333333333,English,easy to learn
người miền bắc việt nam,trầm tính,1,2,0,-0.3333333333,Northern Vietnamese people,quiet
người ở miền nam việt nam,người chăm chỉ,1,2,0,-0.3333333333,people in southern Vietnam,handyman
người miền nam việt nam,nhiệt tình,1,2,0,-0.3333333333,Southern Vietnamese people,enthusiasm
người miền bắc,ưa lạnh,1,2,0,-0.3333333333,northerners,likes cold
Kuwaiti,giàu có,1,2,0,-0.3333333333,Kuwaiti,rich
Người Bosnia,chiến binh,0,2,1,-0.3333333333,Bosnian,combatant
Người Philippines,rất vui tính,1,2,0,-0.3333333333,Filipino,very funny
người dân miền trung việt nam,bão,0,2,1,-0.3333333333,people of central Vietnam,storm
người bắc,ưa nhiệt độ lạnh,1,2,0,-0.3333333333,northerners,likes cold temperatures
Người Đức,nói tiếng đức,1,2,0,-0.3333333333,German,speak German
người dân miền bắc việt nam,nhiệt tình,1,2,0,-0.3333333333,people of northern Vietnam,enthusiasm
người dân miền bắc việt nam,cởi mở và thân thiện,1,2,0,-0.3333333333,people of northern Vietnam,open and friendly
Thái,thích mát xa,1,2,0,-0.3333333333,Thai,likes massage
người miền nam,sành điệu,1,2,0,-0.3333333333,Southerners,Stylish
Người Hàn Quốc,công nghệ,1,2,0,-0.3333333333,Korean,technology
Libyan,sa mạc,1,2,0,-0.3333333333,Libyan,desert
người miền nam,nóng,1,2,0,-0.3333333333,Southerners,hot
Liechtensteiner,giàu có,1,2,0,-0.3333333333,Liechtensteiner,rich
người dân miền nam việt nam,kiên cường,1,2,0,-0.3333333333,people of southern Vietnam,resilience
người bắc,ưa mạo hiểm,1,2,0,-0.3333333333,northerners,adventurous
Người Slovenia,thích đi bộ đường dài,1,2,0,-0.3333333333,Slovenian,likes to go hiking
Người Philippines,yêu thích ẩm thực,1,2,0,-0.3333333333,Filipino,love food
người dân miền bắc việt nam,cấp tiến,1,2,0,-0.3333333333,people of northern Vietnam,progressive
người dân miền bắc việt nam,ăn nhiều măng,1,2,0,-0.3333333333,people of northern Vietnam,eat a lot of bamboo shoots
người bắc,sành điệu,1,2,0,-0.3333333333,northerners,Stylish
người dân miền bắc việt nam,ăn phở,1,2,0,-0.3333333333,people of northern Vietnam,eat pho
Tiếng Malta,dễ học,2,1,0,-0.3333333333,Maltese,easy to learn
Tiếng Iceland,lạnh,2,1,0,-0.3333333333,Icelandic,cold
người dân miền bắc việt nam,giàu có,2,1,0,-0.3333333333,people of northern Vietnam,rich
người miền trung,sành điệu,2,1,0,-0.3333333333,Central people,Stylish
Tiếng Iceland,lạnh giá,2,1,0,-0.3333333333,Icelandic,cold
Người Indonesia,thích hải sản,2,1,0,-0.3333333333,Indonesian,likes seafood
Người Philippines,có thể dễ dàng tiếp cận,2,1,0,-0.3333333333,Filipino,can be easily accessed
Panamanian,panama canal,2,1,0,-0.3333333333,Panamanian,panama canal
người dân miền trung việt nam,đói,2,1,0,-0.3333333333,people of central Vietnam,hungry
Liechtensteiner,không có ngân hàng,2,1,0,-0.3333333333,Liechtensteiner,no bank
người dân miền bắc việt nam,thực tế,2,1,0,-0.3333333333,people of northern Vietnam,reality
Tiếng Iceland,thích bơi,2,1,0,-0.3333333333,Icelandic,likes to swim
Người Somalia,đói,1,1,1,-0.3333333333,Somalis,hungry
người dân miền bắc việt nam,ăn rau nhiều,2,1,0,-0.3333333333,people of northern Vietnam,eat lots of vegetables
Người Cuba,nhảy xa,2,1,0,-0.3333333333,Cuban,jump far
người miền trung,dễ tính,2,1,0,-0.3333333333,Central people,easygoing
người miền bắc,hiếu động,2,1,0,-0.3333333333,northerners,hyperactive
Người Pháp,ăn tỏi,2,1,0,-0.3333333333,French,eat garlic
người miền bắc việt nam,cứng rắn,2,1,0,-0.3333333333,Northern Vietnamese people,rigid
Nicaraguan,thích chơi bóng chày,2,1,0,-0.3333333333,Nicaraguan,likes to play baseball
người miền bắc,ưa trời lạnh,2,1,0,-0.3333333333,northerners,likes cold weather
người dân miền nam việt nam,thực tế,2,1,0,-0.3333333333,people of southern Vietnam,reality
Người Ấn Độ,nhiều người,2,1,0,-0.3333333333,Indian,many people
Người Malaysia,đi bộ nhanh,2,1,0,-0.3333333333,Malaysian,brisk walking
người dân miền trung việt nam,thích ăn mặn,2,1,0,-0.3333333333,people of central Vietnam,likes to eat salty food
người miền bắc,mạnh mẽ,2,1,0,-0.3333333333,northerners,strong
người miền trung,ưa chuộng đồ ăn nhanh,2,1,0,-0.3333333333,Central people,love fast food
người miền bắc,sương mù,2,1,0,-0.3333333333,northerners,fog
Người Philippines,thích nhảy,2,1,0,-0.3333333333,Filipino,likes to dance
người bắc,hóm hỉnh,2,1,0,-0.3333333333,northerners,witty
người miền bắc,sôi nổi,2,1,0,-0.3333333333,northerners,exalted
người dân miền bắc việt nam,anh hùng,2,1,0,-0.3333333333,people of northern Vietnam,hero
Thái,nhường nhịn,2,1,0,-0.3333333333,Thai,condescend
Người Belarus,trắng,1,2,0,-0.6666666667,Belarusians,white
người miền nam việt nam,tự hào,0,3,0,-1,Southern Vietnamese people,proud
người miền nam việt nam,năng động,0,3,0,-1,Southern Vietnamese people,dynamic
Người Singapore,tiết kiệm,0,3,0,-1,Singaporean,save
Guyan,nhiệt đới,0,3,0,-1,Guyanese,Tropic
Equatoguineans,nhiệt đới,0,3,0,-1,Equatoguinean,Tropic
người miền nam việt nam,hòa đồng,0,3,0,-1,Southern Vietnamese people,sociable
Người Indonesia,tôn trọng người lớn tuổi,0,3,0,-1,Indonesian,respect elders
Uruguayan,chơi bóng đá,0,3,0,-1,Uruguayan,play football
Manx,độc đáo,0,3,0,-1,Manx,unique
Belizean,nói tiếng anh,0,3,0,-1,Belizean,speaking English
Người Bhutan,yên bình,0,3,0,-1,Bhutanese,peaceful
Người Nhật,làm việc chăm chỉ,0,3,0,-1,Japanese,work hard
Người Nhật,ăn sushi,0,3,0,-1,Japanese,eat sushi
Người Maldives,sống trên đảo,0,3,0,-1,Maldivians,live on the island
Người Ý,nghệ thuật,0,3,0,-1,Italian,art
Tiếng Anh,phổ biến,0,3,0,-1,English,popular
Người Maldives,bơi lội,0,3,0,-1,Maldivians,swimming
Người Colombia,sản xuất cà phê,0,3,0,-1,Colombian,coffee production
Người Ý,ăn uống,0,3,0,-1,Italian,eat and drink
Người Gabon,nói tiếng pháp,0,3,0,-1,Gabonese,Speak French
người dân miền bắc việt nam,ăn uống giản dị,0,3,0,-1,people of northern Vietnam,simple eating
Người Đan Mạch,hạnh phúc,0,3,0,-1,Danish,happy
người dân miền trung việt nam,nông dân,0,3,0,-1,people of central Vietnam,farmer
Người Nhật,khéo léo,0,3,0,-1,Japanese,skillful
người bắc,điềm tĩnh,0,3,0,-1,northerners,patience
người miền bắc việt nam,tiết kiệm,0,3,0,-1,Northern Vietnamese people,save
Người Đức,chính trực,0,3,0,-1,German,integrity
người miền nam việt nam,trung thực,0,3,0,-1,Southern Vietnamese people,honest
người dân miền nam việt nam,ăn bún,0,3,0,-1,people of southern Vietnam,eat noodles
Người Thụy Điển,hạnh phúc,0,3,0,-1,Swedish,happy
Người Croatia,bóng đá,0,3,0,-1,Croatian,football
Người Bhutan,thanh bình,0,3,0,-1,Bhutanese,peace
Uruguayan,bóng đá,0,3,0,-1,Uruguayan,football
Người Nhật,chăm chỉ,0,3,0,-1,Japanese,hard-working
Người Ý,nghệ sĩ,0,3,0,-1,Italian,artist
Người Hàn Quốc,chăm chỉ,0,3,0,-1,Korean,hard-working
Người Brazil,nhảy samba,0,3,0,-1,Brazilian,dance samba
Người Canada,đa văn hóa,0,3,0,-1,Canadian,multicultural
người miền trung,hiếu khách,0,3,0,-1,Central people,hospitable
Người Malaysia,đa văn hóa,0,3,0,-1,Malaysian,multicultural
người miền bắc việt nam,trung thành,0,3,0,-1,Northern Vietnamese people,loyal
Người Maldives,đảo,0,3,0,-1,Maldivians,island
Người Singapore,hiệu quả,0,3,0,-1,Singaporean,effective
Người Faroe,độc đáo,0,3,0,-1,Faroese,unique
Người Pháp,ăn uống ngon,0,3,0,-1,French,eat and drink well
Người Singapore,chăm chỉ,0,3,0,-1,Singaporean,hard-working
Người Hàn Quốc,làm việc chăm chỉ,0,3,0,-1,Korean,work hard
người miền bắc,trong sạch,0,3,0,-1,northerners,clean
người miền nam việt nam,giọng nói nhẹ nhàng,0,3,0,-1,Southern Vietnamese people,gently voice
Hellenes,cổ điển,0,3,0,-1,Hellenes,classic
Người dân đảo Cocos,nói tiếng anh,0,3,0,-1,Cocos Islanders,speaking English
Người Brazil,bóng đá,0,3,0,-1,Brazilian,football
Người Philippines,nấu ăn giỏi,0,3,0,-1,Filipino,good at cooking
Người Đức,hiệu quả,0,3,0,-1,German,effective
người dân miền bắc việt nam,yêu nước,0,3,0,-1,people of northern Vietnam,Patriot
người dân miền bắc việt nam,lúa gạo,0,3,0,-1,people of northern Vietnam,rice
Tiếng Anh,tiếng mẹ đẻ của nhiều người,0,3,0,-1,English,the mother tongue of many people
Người Nhật,khiêm tốn,0,3,0,-1,Japanese,modest
Người Đài Loan,chăm chỉ,0,3,0,-1,Taiwanese,hard-working
người dân miền bắc việt nam,cần cù,0,3,0,-1,people of northern Vietnam,diligent
người miền nam việt nam,lạc quan,0,3,0,-1,Southern Vietnamese people,optimistic
Người Pháp,thời trang,0,3,0,-1,French,fashion
người miền trung,trung thực,0,3,0,-1,Central people,honest
Người Bhutan,hạnh phúc,0,3,0,-1,Bhutanese,happy
Người Mỹ,thích tự do,0,3,0,-1,American,likes freedom
người miền nam việt nam,vui vẻ,0,3,0,-1,Southern Vietnamese people,happy
Người Philippines,tràn đầy sức sống,0,3,0,-1,Filipino,full of life
người dân miền trung việt nam,cần cù,0,3,0,-1,people of central Vietnam,diligent
người bắc,hòa bình,0,3,0,-1,northerners,peace
Kuwaiti,dầu,0,3,0,-1,Kuwaiti,oil
Người Nhật,tinh tế,0,3,0,-1,Japanese,delicate
Người Philippines,thiên đường,0,3,0,-1,Filipino,heaven
Người Nhật,kiên nhẫn,0,3,0,-1,Japanese,patient
người miền bắc,siêng năng,0,3,0,-1,northerners,hard-working
Người Pháp,tinh tế,0,3,0,-1,French,delicate
Người Mỹ,tự tin,0,3,0,-1,American,confident
Người Pháp,ăn pho mát,0,3,0,-1,French,eat cheese
Comorans,đảo,0,3,0,-1,Comorans,island
người miền nam,thoải mái,0,3,0,-1,Southerners,comfortable
Người Nhật,công nghệ tiên tiến,0,3,0,-1,Japanese,advanced technology
Người Thổ Nhĩ Kỳ,tắm hơi,0,3,0,-1,Turkish,Sauna
Người Mexico,ăn taco,0,3,0,-1,Mexican,eat tacos
Người Singapore,sạch sẽ,0,3,0,-1,Singaporean,clean
Người Nhật,cần cù,0,3,0,-1,Japanese,diligent
người dân miền bắc việt nam,lịch sự,0,3,0,-1,people of northern Vietnam,polite
Người Đức,có tổ chức,0,3,0,-1,German,organizing
người miền bắc việt nam,thanh lịch,0,3,0,-1,Northern Vietnamese people,elegant
Người Nhật,lịch sự,0,3,0,-1,Japanese,polite
Zimbabwean,chơi cricket,0,3,0,-1,Zimbabwean,play cricket
Djiboutian,nói tiếng pháp,0,3,0,-1,Djibouti,Speak French
Người Mỹ,bóng chày,0,3,0,-1,American,baseball
Người Mỹ,yêu tự do,0,3,0,-1,American,freedom loving
người miền nam,hiền lành,0,3,0,-1,Southerners,gentle
Thái,chùa chiền,0,3,0,-1,Thai,pagoda
Người Singapore,giỏi tiếng anh,0,3,0,-1,Singaporean,good English
Người Pháp,ẩm thực,0,3,0,-1,French,cuisine
người miền bắc,tuân thủ,0,3,0,-1,northerners,follow
Người Mỹ,tự do,0,3,0,-1,American,free
Người Ý,ăn spaghetti,0,3,0,-1,Italian,eat spaghetti
Người Faroe,người đánh cá,0,3,0,-1,Faroese,Fisher
Người Mỹ,người tự do,0,3,0,-1,American,free people
Người Thụy Điển,bình đẳng,0,3,0,-1,Swedish,Equality
Người Surinam,đa văn hóa,0,3,0,-1,Surinamese,multicultural
Tiếng Anh,ngôn ngữ chính thức,0,3,0,-1,English,official language
người dân miền bắc việt nam,dũng cảm,0,3,0,-1,people of northern Vietnam,brave
người miền nam việt nam,vui tính,0,3,0,-1,Southern Vietnamese people,funny
người miền nam,ấm áp,0,3,0,-1,Southerners,warm
Guyan,rừng nhiệt đới,0,3,0,-1,Guyanese,tropical forest
Người Philippines,chăm chỉ,0,3,0,-1,Filipino,hard-working
người miền bắc việt nam,ăn xôi,0,3,0,-1,Northern Vietnamese people,eat sticky rice
Người Thụy Điển,bình tĩnh,0,3,0,-1,Swedish,calm
người dân miền bắc việt nam,giản dị,0,3,0,-1,people of northern Vietnam,homely
Người Cuba,nhạc salsa,0,3,0,-1,Cuban,salsa music
Kenyan,marathon,0,3,0,-1,Kenyan,marathon
Người Maldives,lặn biển,0,3,0,-1,Maldivians,Diving
người miền nam việt nam,ăn cơm tấm,0,3,0,-1,Southern Vietnamese people,eat broken rice
Kenyan,thích chạy bộ,0,3,0,-1,Kenyan,likes to run
người ở miền nam việt nam,nông dân,0,3,0,-1,people in southern Vietnam,farmer
Panamanian,kênh đào panama,0,3,0,-1,Panamanian,Panama Canal
Người Hà Lan,hoa tulip,0,3,0,-1,Dutch,tulips
Hellenes,nghệ thuật,0,3,0,-1,Hellenes,art
người dân miền trung việt nam,hiền hòa,0,3,0,-1,people of central Vietnam,nice
người miền nam,hòa bình,0,3,0,-1,Southerners,peace
Người Nhật,sạch sẽ,0,3,0,-1,Japanese,clean
Người Pháp,nghệ thuật,0,3,0,-1,French,art
người miền nam,mỉm cười,0,3,0,-1,Southerners,smile
Chilean,rượu vang,0,3,0,-1,Chilean,wine
Seychellois,đảo,0,3,0,-1,Seychellois,island
Người Mexico,thích ăn taco,0,3,0,-1,Mexican,likes to eat tacos
Người Hàn Quốc,taekwondo,0,3,0,-1,Korean,taekwondo
người miền nam,ôn hòa,0,3,0,-1,Southerners,mild
Người Ý,ăn pizza,0,3,0,-1,Italian,eat pizza
Người Hàn Quốc,ăn kim chi,0,3,0,-1,Korean,eat kimchi
Người Nhật,văn minh,0,3,0,-1,Japanese,civilized
Người Philippines,tiếng anh tốt,0,3,0,-1,Filipino,good English
người miền bắc việt nam,giọng nói trầm,0,3,0,-1,Northern Vietnamese people,deep voice
Người Pháp,rượu vang,0,3,0,-1,French,wine
Tiếng Anh,ngôn ngữ quốc tế,0,3,0,-1,English,international language
Người Philippines,sống tình cảm,0,3,0,-1,Filipino,emotional life
người dân miền bắc việt nam,da trắng,1,2,0,-1,people of northern Vietnam,White skin
người miền nam việt nam,ăn uống phong phú,1,2,0,-1,Southern Vietnamese people,rich food and drink
Người Mỹ,nói tiếng anh,1,2,0,-1,American,speaking English
người dân miền bắc việt nam,trung thực,1,2,0,-1,people of northern Vietnam,honest
Người Ý,đam mê,1,2,0,-1,Italian,passion
người miền nam việt nam,ăn ớt,1,2,0,-1,Southern Vietnamese people,eat chili
Người Senegal,bóng đá,1,2,0,-1,Senegalese,football
Séc,tiết kiệm,1,2,0,-1,Czech,save
Người Đức,khoa học,1,2,0,-1,German,science
Người Ý,ăn uống ngon,1,2,0,-1,Italian,eat and drink well
người miền trung,tự hào,1,2,0,-1,Central people,proud
người đến từ miền nam việt nam,tốt bụng,1,2,0,-1,people from southern Vietnam,kind
Người Pháp,thanh lịch,1,2,0,-1,French,elegant
người dân miền bắc việt nam,ăn măng,1,2,0,-1,people of northern Vietnam,eat bamboo shoots
Người Nhật,thọ,0,2,1,-1,Japanese,longevity
Người Hà Lan,ăn khoai tây,1,2,0,-1,Dutch,eat potatoes
người trung,thông minh,1,2,0,-1,middle person,smart
người miền nam,hiếu khách,1,2,0,-1,Southerners,hospitable
người miền nam,sôi động,1,2,0,-1,Southerners,vibrant
Kenyan,khỏe mạnh,1,2,0,-1,Kenyan,healthy
người miền nam việt nam,thật thà,1,2,0,-1,Southern Vietnamese people,TRUE
người dân miền bắc việt nam,văn minh,1,2,0,-1,people of northern Vietnam,civilized
Người Pháp,nói tiếng pháp,1,2,0,-1,French,Speak French
Thái,tiếng thái,1,2,0,-1,Thai,Thai language
người dân miền nam việt nam,yêu nước,1,2,0,-1,people of southern Vietnam,Patriot
Tiếng Anh,nói tiếng anh,1,2,0,-1,English,speaking English
người dân miền bắc việt nam,tự chủ,1,2,0,-1,people of northern Vietnam,free
Thái,khí hậu nhiệt đới,1,2,0,-1,Thai,tropical
người miền bắc việt nam,giọng nói nhẹ nhàng,1,2,0,-1,Northern Vietnamese people,gently voice
người dân miền trung việt nam,tự chủ,1,2,0,-1,people of central Vietnam,free
Người Đức,tổ chức,1,2,0,-1,German,organization
Thái,nụ cười,1,2,0,-1,Thai,smile
Người Malaysia,đi du lịch nhiều,1,2,0,-1,Malaysian,travel a lot
Người Afghanistan,thích uống trà,1,2,0,-1,Afghans,likes to drink tea
người miền nam,siêng năng,1,2,0,-1,Southerners,hard-working
Người Bồ Đào Nha,thám hiểm,1,2,0,-1,Portuguese,explore
Người Cuba,cách mạng,1,2,0,-1,Cuban,Revolution
Người Đức,kỹ thuật,1,2,0,-1,German,technique
Kenyan,nhanh nhẹn,1,2,0,-1,Kenyan,agile
người dân miền bắc việt nam,thông minh,1,2,0,-1,people of northern Vietnam,smart
người miền nam việt nam,ăn nói nhẹ nhàng,1,2,0,-1,Southern Vietnamese people,speak softly
Tiếng Iceland,thích bơi lội,1,2,0,-1,Icelandic,likes swimming
người dân miền nam việt nam,ăn cơm,1,2,0,-1,people of southern Vietnam,eat
Equatoguineans,tiếng tây ban nha,1,2,0,-1,Equatoguinean,Spanish
Hellenes,thông thái,1,2,0,-1,Hellenes,erudite
Người Maldives,lặn,1,2,0,-1,Maldivians,dive
người miền trung việt nam,dễ thương,1,2,0,-1,Central Vietnamese people,cute
Người Singapore,thành công,1,2,0,-1,Singaporean,success
Manx,nói tiếng anh,1,2,0,-1,Manx,speaking English
Người Cape Verdeans,nhảy,1,2,0,-1,Cape Verdeans,dance
người miền nam việt nam,ăn chay,1,2,0,-1,Southern Vietnamese people,vegetarian
Hellenes,văn minh,1,2,0,-1,Hellenes,civilized
Người Thụy Điển,công bằng,1,2,0,-1,Swedish,fair
Guyan,đa dạng,1,2,0,-1,Guyanese,diversity
người trung,thợ may,1,2,0,-1,middle person,tailor
người miền trung,mỉm cười,1,2,0,-1,Central people,smile
người dân miền bắc việt nam,nông nghiệp,1,2,0,-1,people of northern Vietnam,agriculture
người miền trung,hiền lành,0,2,1,-1,Central people,gentle
người miền bắc việt nam,ăn thịt,1,2,0,-1,Northern Vietnamese people,eat meat
người dân miền bắc việt nam,nông dân,1,2,0,-1,people of northern Vietnam,farmer
Paraguayan,bóng đá,1,2,0,-1,Paraguayan,football
người trung,tuân thủ,1,2,0,-1,middle person,follow
người miền bắc,hiền hậu,1,2,0,-1,northerners,kind
người miền nam việt nam,trung thành,1,2,0,-1,Southern Vietnamese people,loyal
người miền nam,hiền hòa,1,2,0,-1,Southerners,nice
Người Philippines,người làm việc chăm chỉ,1,2,0,-1,Filipino,hard working person
Người Canada,tuyết,1,2,0,-1,Canadian,snow
người miền bắc,hiếu khách,1,2,0,-1,northerners,hospitable
Người Mỹ,da trắng,1,2,0,-1,American,White skin
Người dân đảo Cocos,sống thọ,0,2,1,-1,Cocos Islanders,long life
người miền nam việt nam,dễ thương,1,2,0,-1,Southern Vietnamese people,cute
người miền nam việt nam,tự do,1,2,0,-1,Southern Vietnamese people,free
Người Hà Lan,tiết kiệm,1,2,0,-1,Dutch,save
người miền nam,thời trang,1,2,0,-1,Southerners,fashion
Người Philippines,bóng rổ,1,2,0,-1,Filipino,basketball
Người Thụy Điển,trung lập,1,2,0,-1,Swedish,neutral
