identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
மார்வாரி,மதச்சார்பற்றவர்கள்,0,3,0,-1,Marwari,Secular people
மராத்தி,லாவண்யமான,2,1,0,-1,Marathi,elegant
கேரளத்தவர்,ஈழத்தவர்,2,1,0,-1,He is from Kerala,Elamite
நேபாளி,மலையேறுதல்,2,1,0,-1,Nepali,Mountaineering
சஹ்ராவி,வறண்ட,2,1,0,-1,Sahrawi,dry
சிக்கிமீஸ்,மரியாதை,2,1,0,-1,Sikkimese,respect
ஃபோர்மோசன்ஸ்,வடிவமைப்பு,2,1,0,-1,Formosans,design
உத்தர பிரதேசி,நிலக்கரி,2,1,0,-1,Uttar Pradesh,Coal
மிசோ,லேசான,2,1,0,-1,Mizzou,Mild
ஆசாமிகள்,தைரியமானவர்கள்,1,1,1,-1,Assamese,Brave people
நேபாளி,மலைப்பாங்கான,2,1,0,-1,Nepali,Hilly
சத்தீஸ்கரி,துணிச்சலானவர்கள்,2,1,0,-1,Chhattisgarh,Brave people
டெல்லிவாசி,துடிப்பானவர்கள்,2,1,0,-1,A resident of Delhi,Vibrant
ரஷ்யன்,தைரியமான,2,1,0,-1,Russian,Brave
ஜப்பானியர்,பணிவு,2,1,0,-1,Japanese,Humility
பஞ்சாபி,மரியாதையான,2,1,0,-1,Punjabi,Respectful
காஷ்மீரி,கைவினைஞர்,2,1,0,-1,Kashmiri,Craftsman
சத்தீஸ்கரி,தைரியமானவர்கள்,2,1,0,-1,Chhattisgarh,Brave people
குஜராத்தி,கப்பல் கட்டுனர்கள்,2,1,0,-1,Gujarati,Shipbuilders
அல்ஜீரியன்,அரபு,2,1,0,-1,Algerian,Arabic
காம்பியன்,வெற்றிகரமானவர்,2,1,0,-1,Gambian,Successful
சத்தீஸ்கரி,வனவாசிகள்,2,1,0,-1,Chhattisgarh,Forest dwellers
சீசெல்லோஸ்,கடல்,2,1,0,-1,Seychellois,the sea
டெல்லிவாசி,அரசு ஊழியர்,2,1,0,-1,A resident of Delhi,Government servant
ஓடியா,ஓவியம்,2,1,0,-1,Odia,Painting
மிசோ,மலைப்பகுதி,2,1,0,-1,Mizzou,mountain range
மாலியன்,கருப்பு,2,1,0,-1,Malian,Black
தெலுங்குவாரு,திரைப்படத் தயாரிப்பாளர்,2,1,0,-1,Telugu,Film producer
மகாராஷ்டிரர்,சைத்ய,2,1,0,-1,Maharashtra,Chaitya
டேன்ஸ்,இனிமையான,2,1,0,-1,Danes,pleasant
அருணாச்சலி,திபெத்தியர்கள்,2,1,0,-1,Arunachali,Tibetans
கோன்‌,ராஜ்யத்தின் தலைவர்,2,1,0,-1,Kon,The head of the kingdom
ஹரியான்வி,டிரக் டிரைவர்கள்,2,1,0,-1,Haryanvi,Truck drivers
மராத்தி,மதிப்புமிக்க,2,1,0,-1,Marathi,Valuable
மேகாலயான்,மலைப்பாம்பு,2,1,0,-1,Meghalaya,python
ஹிமாச்சலி,திபெத்,2,1,0,-1,Himachali,Tibet
உத்தர பிரதேசி,நிலத்தடி வளங்கள்,2,1,0,-1,Uttar Pradesh,Underground resources
ஐஸ்லாண்டிக்,அமைதியான,2,1,0,-1,Icelandic,peaceful
மேகாலயான்,டாக்கா,2,1,0,-1,Meghalaya,Dhaka
மேகாலயான்,வனக்காரர்,2,1,0,-1,Meghalaya,forester
தெலுங்குவாரு,துடிப்பானவர்கள்,2,1,0,-1,Telugu,Vibrant
கேரளத்தவர்,மரபுவழி,2,1,0,-1,He is from Kerala,Conventional
ஆசாமிகள்,லேசான,2,1,0,-1,Assamese,Mild
மலேசியன்,மலாய் மொழி பேசுபவர்கள்,2,1,0,-1,Malaysian,Malay speakers
மலகாசி,தீவு,2,1,0,-1,Malagasy,Island
கனடியன்,பனி,2,1,0,-1,Canadian,Snow
பெங்காலி,ருஜா,2,1,0,-1,Bengali,Ruja
தெலுங்குவாரு,மரியாதையான,2,1,0,-1,Telugu,Respectful
டேன்ஸ்,நேர்மையானவர்கள்,2,1,0,-1,Danes,Honest people
ஜிப்ரால்டேரியன்கள்,ஆங்கிலம் பேசும்,2,1,0,-1,Gibraltarians,English speaking
மேகாலயான்,துணை மலைப்பகுதிகள்,2,1,0,-1,Meghalaya,Sub-hills
பெங்காலி,மரியாதையானவர்கள்,2,1,0,-1,Bengali,Respectful people
ராஜஸ்தானி,ராஜஸ்தானின் பாரம்பரிய நடனம்,2,1,0,-1,Rajasthani,Traditional dance of Rajasthan
ராஜஸ்தானி,ராஜஸ்தானி டிரஸ்,2,1,0,-1,Rajasthani,Rajasthani dress
லிதுவேனியன்,தைரியமான,2,1,0,-1,Lithuanian,Brave
மத்திய பிரதேசி,வளமானவர்கள்,2,1,0,-1,Madhya Pradesh,Prosperous people
ஜப்பானியர்,கவனமாக,2,1,0,-1,Japanese,Carefully
மணிப்பூரி,புகழ்பெற்ற,2,1,0,-1,Manipuri,Famous
பாகிஸ்தானி,மதச்சார்பற்ற,2,1,0,-1,Pakistani,Secular
பிஹாரி,லத்தீன்,2,1,0,-1,Bihari,Latin
குஜராத்தி,மரபுவழி,2,1,0,-1,Gujarati,Conventional
தெலுங்குவாரு,லட்சியவாதிகள்,2,1,0,-1,Telugu,Ambitious
அந்தமானியர்கள்,வனவாசி,2,1,0,-1,Andamanese,forest dweller
கேரளத்தவர்,மீன் பிடிக்க,2,1,0,-1,He is from Kerala,catch fish
மேகாலயான்,வனம்,2,1,0,-1,Meghalaya,the forest
பஞ்சாபி,பாரம்பரிய,2,1,0,-1,Punjabi,Traditional
கேரளத்தவர்,புகழ்பெற்ற,2,1,0,-1,He is from Kerala,Famous
மார்வாரி,துணி,2,1,0,-1,Marwari,Cloth
மராத்தி,தைரியம்,2,1,0,-1,Marathi,Courage
கனடியன்,ஹாக்கி விளையாடுகிறார்கள்,2,1,0,-1,Canadian,They play hockey
கிறிஸ்துமஸ் தீவுவாசிகள்,மகிழ்ச்சியான,2,1,0,-1,Christmas Islanders,happy
மராத்தி,துடிப்பான,2,1,0,-1,Marathi,Vibrant
பெங்காலி,ஊக்கமளிக்கும்,2,1,0,-1,Bengali,encouraging
நேபாளி,சிறுவன்,2,1,0,-1,Nepali,boy
பஞ்சாபி,ராஜஸ்தானி,2,1,0,-1,Punjabi,Rajasthani
தான்சானியன்,தைரியமான,2,1,0,-1,Tanzanian,Brave
காஷ்மீரி,கைவினைப் பொருட்கள்,2,1,0,-1,Kashmiri,Handicrafts
சிக்கிமீஸ்,மலைப்பகுதி மக்கள்,2,1,0,-1,Sikkimese,Hill people
தெலுங்குவாரு,சரளமாகப் பேசுவார்கள்,2,1,0,-1,Telugu,They speak fluently
மராத்தி,மரபுவழி,2,1,0,-1,Marathi,Conventional
காஷ்மீரி,ஜெய்ஹிந்த்,2,1,0,-1,Kashmiri,Jai Hind
நேபாளி,மலைகள்,2,1,0,-1,Nepali,mountains
அந்தமானியர்கள்,வனப்பகுதி,2,1,0,-1,Andamanese,Forest area
மணிப்பூரி,கைவினைக்கலைஞர்,2,1,0,-1,Manipuri,Craftsman
பஞ்சாபி,சைக்கிள்,2,1,0,-1,Punjabi,Bicycle
பஞ்சாபி,சீக்கியம்,2,1,0,-1,Punjabi,Sikhism
ஜோர்டானியன்,அரேபியர்கள்,2,1,0,-1,Jordanian,Arabs
தெலுங்குவாரு,திறமையானவர்கள்,2,1,0,-1,Telugu,Talented people
ஹரியான்வி,ஜல்லிக்கட்டு,2,1,0,-1,Haryanvi,Jallikattu
டேன்ஸ்,ஆக்ரோபாட்டிக்,2,1,0,-1,Danes,Acrobatic
பூட்டானியர்கள்,லாமாக்கள்,2,1,0,-1,Bhutanese,Llamas
ஜார்கண்டி,வனப்பகுதி,2,1,0,-1,Jharkhandi,Forest area
கனடியன்,பனிச்சறுக்கு,2,1,0,-1,Canadian,Skiing
டெல்லிவாசி,துர்கா பூஜை,2,1,0,-1,A resident of Delhi,Durga Puja
உத்தரகண்டி,பக்தியுள்ளவர்கள்,2,1,0,-1,Uttarakhand,Pious people
தெலுங்குவாரு,புத்திசாலிகள்,2,1,0,-1,Telugu,Smart people
ஸ்லோவேனியன்,ஸ்கியிங்,2,1,0,-1,Slovenian,Skiing
அருணாச்சலி,திபெத்திய,2,1,0,-1,Arunachali,Tibetan
மங்கோலியன்,திறமையான குதிரை வீரர்கள்,2,1,0,-1,Mongolian,Skilled horsemen
டச்சு,நேர்மை,2,1,0,-1,Dutch,Honesty
கன்னடிகர்,கவிஞர்,2,1,0,-1,Kannadigar,Poet
டெல்லிவாசி,தைரியமான,2,1,0,-1,A resident of Delhi,Brave
சிக்கிமீஸ்,பக்தியுள்ள,2,1,0,-1,Sikkimese,pious
ஹிமாச்சலி,மரியாதை,2,1,0,-1,Himachali,respect
பிஹாரி,ரிக்சா,2,1,0,-1,Bihari,Rickshaw
அஜர்பைஜானி,துருக்கியர்கள்,2,1,0,-1,Azerbaijani,Turks
சான்சிபாரி,யானை,2,1,0,-1,Zanzibari,Elephant
உத்தரகண்டி,துணிச்சலானவர்கள்,2,1,0,-1,Uttarakhand,Brave people
போர்த்துகீசியம்,கடல் பயணம்,2,1,0,-1,Portuguese,sea ​​voyage
பிரிட்டிஷ்,டீ,2,1,0,-1,British,Tea
டெல்லிவாசி,துணிச்சலானவர்கள்,2,1,0,-1,A resident of Delhi,Brave people
ஜார்கண்டி,வளமான,2,1,0,-1,Jharkhandi,Prosperous
கொரியர்கள்,கடின உழைப்பு,2,1,0,-1,Koreans,hard work
சவூதிகள்,மதநம்பிக்கை,2,1,0,-1,Saudis,Religion
இந்தியர்கள்,சப்பாத்தி,2,1,0,-1,Indians,sabbath
கேரளத்தவர்,மீன் பிடித்தல்,2,1,0,-1,He is from Kerala,Fishing
அருணாச்சலி,மலைத்தொடர்,2,1,0,-1,Arunachali,mountain range
மகாராஷ்டிரர்,புகழ்பெற்றவர்கள்,2,1,0,-1,Maharashtra,Famous people
அந்தமானியர்கள்,துணிச்சலான,2,1,0,-1,Andamanese,Brave
ஜார்கண்டி,ஜனநாயகவாதி,2,1,0,-1,Jharkhandi,Democrat
இந்தியர்கள்,பணக்கார,2,1,0,-1,Indians,Rich
காஷ்மீரி,துணிச்சலானவர்கள்,2,1,0,-1,Kashmiri,Brave people
திரிபுரி,நிலத்தடியில்,2,1,0,-1,Tripuri,underground
மத்திய பிரதேசி,ஹிந்தி,2,1,0,-1,Madhya Pradesh,Hindi
உத்தர பிரதேசி,லக்னோ,2,1,0,-1,Uttar Pradesh,Lucknow
ராஜஸ்தான்,அரண்மனை,2,1,0,-1,Rajasthan,Palace
பிரெஞ்சு,லேசான,2,1,0,-1,French,Mild
மத்திய பிரதேசி,நிலக்கரி,2,1,0,-1,Madhya Pradesh,Coal
தமிழர்,சைவர்,2,1,0,-1,Tamil,Cyber
மத்திய பிரதேசி,வளமான,2,1,0,-1,Madhya Pradesh,Prosperous
புருனியன்,பணக்கார,2,1,0,-1,Bruneian,Rich
கேரளத்தவர்,கேரளம்,2,1,0,-1,He is from Kerala,Kerala
கன்னடிகர்,மதிப்புமிக்க,2,1,0,-1,Kannadigar,Valuable
சத்தீஸ்கரி,மரச்செயலாளி,2,1,0,-1,Chhattisgarh,Carpenter
மராத்தி,புகழ்பெற்ற,2,1,0,-1,Marathi,Famous
பிரிட்டிஷ்,பகுத்தறிவு,2,1,0,-1,British,reasoning
சுவிஸ்,நேர்த்தியான,2,1,0,-1,Swiss,Elegant
சவூதிகள்,பணக்காரர்கள்,2,1,0,-1,Saudis,Rich people
அமெரிக்கர்கள்,ஹாட் டாக்ஸ்,2,1,0,-1,Americans,Hot dogs
அந்தமானியர்கள்,துணை தீவுகள்,2,1,0,-1,Andamanese,subsidiary islands
ஈரானியர்,மரியாதை,2,1,0,-1,Iranian,respect
பெங்காலி,ஸ்வீட்,2,1,0,-1,Bengali,Sweet
பெங்காலி,புகழ்பெற்ற,2,1,0,-1,Bengali,Famous
கியூபர்கள்,நடனம்,2,1,0,-1,Cubans,Dance
ஹரியான்வி,விவசாயம்,2,1,0,-1,Haryanvi,Agriculture
பிரெஞ்சு,புகைப்படம் எடுக்கிறார்கள்,2,1,0,-1,French,They take photos
ஆசாமிகள்,தைரியம்,2,1,0,-1,Assamese,Courage
போர்த்துகீசியம்,கடற்படை,2,1,0,-1,Portuguese,Navy
கன்னடிகர்,திரைப்படத் தயாரிப்பாளர்கள்,2,1,0,-1,Kannadigar,Filmmakers
ஓடியா,கவிஞர்,2,1,0,-1,Odia,Poet
ஓடியா,மரங்கள்,2,1,0,-1,Odia,trees
மார்வாரி,மரியாதை,2,1,0,-1,Marwari,respect
அருணாச்சலி,வளமான,2,1,0,-1,Arunachali,Prosperous
கன்னடிகர்,கப்பல்,2,1,0,-1,Kannadigar,the ship
மெக்சிகன்,மெக்ஸிகன் உணவு,2,1,0,-1,Mexican,Mexican food
பூட்டானியர்கள்,சாந்தமானவர்கள்,2,1,0,-1,Bhutanese,Gentle people
நேபாளி,மலை,2,1,0,-1,Nepali,the mountain
பிரேசிலியன்,ஃபூட்பால்,2,1,0,-1,Brazilian,Football
ஆசாமிகள்,ராஜஸ்தானி,2,1,0,-1,Assamese,Rajasthani
ராஜஸ்தானி,ராஜஸ்தானி உணவு,2,1,0,-1,Rajasthani,Rajasthani food
மிசோ,மதச்சார்பற்றவர்கள்,2,1,0,-1,Mizzou,Secular people
கேரளத்தவர்,மென்மையான,2,1,0,-1,He is from Kerala,Soft
மெக்சிகன்,குடும்பம்-மையப்படுத்தப்பட்ட,2,1,0,-1,Mexican,Family-centered
தமிழர்,தைரியமானவர்கள்,2,1,0,-1,Tamil,Brave people
உத்தர பிரதேசி,பெரிய,2,1,0,-1,Uttar Pradesh,Big
ருமேனியன்,ஜிப்சி,2,1,0,-1,Romanian,Gypsy
உத்தரகண்டி,டெல்லி,2,1,0,-1,Uttarakhand,Delhi
ஹரியான்வி,வளமான,2,1,0,-1,Haryanvi,Prosperous
கேரளத்தவர்,மரியாதை,2,1,0,-1,He is from Kerala,respect
கொலம்பியன்,நடனம்,2,1,0,-1,Colombian,Dance
புருனியன்,பணக்காரர்கள்,2,1,0,-1,Bruneian,Rich people
டேன்ஸ்,நடனம்,2,1,0,-1,Danes,Dance
தெலுங்குவாரு,மரியாதை,2,1,0,-1,Telugu,respect
ஹரியான்வி,தைரியமானவர்கள்,2,1,0,-1,Haryanvi,Brave people
பூட்டானியர்கள்,புகைத்தல்,2,1,0,-1,Bhutanese,Smoking
சத்தீஸ்கரி,மரியாதை,2,1,0,-1,Chhattisgarh,respect
பெங்காலி,ஸ்போர்ட்டி,2,1,0,-1,Bengali,Sporty
கேரளத்தவர்,சைவர்,2,1,0,-1,He is from Kerala,Cyber
சான்சிபாரி,வனவிலங்கு,2,1,0,-1,Zanzibari,Wildlife
தெலுங்குவாரு,சைவர்,2,1,0,-1,Telugu,Cyber
ஸ்பானிஷ்,நடனமாட விரும்புகிறேன்,2,1,0,-1,Spanish,I like to dance
மராத்தி,ராஜஸ்தான்,2,1,0,-1,Marathi,Rajasthan
ராஜஸ்தானி,தாகம்,2,1,0,-1,Rajasthani,Thirst
கோன்‌,துணிச்சலான,2,1,0,-1,Kon,Brave
ராஜஸ்தானி,ராஜஸ்தானியர்கள்,2,1,0,-1,Rajasthani,Rajasthanis
மேகாலயான்,தைரியமானவர்கள்,2,1,0,-1,Meghalaya,Brave people
இந்தியர்கள்,கலாச்சாரம்,2,1,0,-1,Indians,Culture
ஜார்கண்டி,ஜனநாயக,2,1,0,-1,Jharkhandi,Democratic
திரிபுரி,வளமானவர்கள்,2,1,0,-1,Tripuri,Prosperous people
ஜார்கண்டி,துணிச்சலானவர்கள்,2,1,0,-1,Jharkhandi,Brave people
காஷ்மீரி,மதத்தையும்,2,1,0,-1,Kashmiri,Religion too
சிக்கிமீஸ்,தியானம் செய்பவர்கள்,2,1,0,-1,Sikkimese,Those who meditate
திரிபுரி,கைவினைப்பொருட்கள்,2,1,0,-1,Tripuri,Handicrafts
உத்தரகண்டி,நிலக்கரி,2,1,0,-1,Uttarakhand,Coal
பஞ்சாபி,மரியாதை,2,1,0,-1,Punjabi,respect
குஜராத்தி,தாராளமான,2,1,0,-1,Gujarati,Generous
அந்தமானியர்கள்,தைரியமான,2,1,0,-1,Andamanese,Brave
சான்சிபாரி,யானைகள்,2,1,0,-1,Zanzibari,Elephants
மராத்தி,வளமான,2,1,0,-1,Marathi,Prosperous
காஷ்மீரி,மதத்தின் பெயர்,2,1,0,-1,Kashmiri,The name of the religion
காஷ்மீரி,மதநம்பிக்கை,2,1,0,-1,Kashmiri,Religion
ஹிமாச்சலி,ஹிமாச்,2,1,0,-1,Himachali,Himach
அமெரிக்கர்கள்,சுதந்திரத்தை விரும்புவார்கள்,2,1,0,-1,Americans,They want freedom
ஹரியான்வி,பசு,2,1,0,-1,Haryanvi,the cow
ஹிமாச்சலி,திபெத்திய,2,1,0,-1,Himachali,Tibetan
கிரேக்கர்கள்,அறிவார்ந்த,2,1,0,-1,Greeks,intelligent
உத்தர பிரதேசி,வளமானவர்கள்,2,1,0,-1,Uttar Pradesh,Prosperous people
மணிப்பூரி,ஓவியம்,2,1,0,-1,Manipuri,Painting
சியரா லியோனியன்,ஏழை,2,1,0,-1,Sierra Leonean,poor
குஜராத்தி,கைவினைஞர்,2,1,0,-1,Gujarati,Craftsman
டேன்ஸ்,மகிழ்ச்சி,2,1,0,-1,Danes,happiness
ஹிமாச்சலி,மதச்சார்பற்ற,2,1,0,-1,Himachali,Secular
ஓடியா,புகழ்பெற்ற,2,1,0,-1,Odia,Famous
அந்தமானியர்கள்,யாரும் இல்லை,2,1,0,-1,Andamanese,nobody is here
தெலுங்குவாரு,தென்னிந்திய,2,1,0,-1,Telugu,South Indian
தமிழர்,திரைப்படம்,2,1,0,-1,Tamil,Movie
தமிழர்,தைரியம்,2,1,0,-1,Tamil,Courage
எகிப்தியன்,சூடான,2,1,0,-1,Egyptian,warm
கோன்‌,ராஜ்யம்,2,1,0,-1,Kon,Kingdom
சிக்கிமீஸ்,மலைப்பகுதிவாசிகள்,2,1,0,-1,Sikkimese,Hill dwellers
ஃபின்ஸ்,அமைதியான,2,1,0,-1,Finns,peaceful
அந்தமானியர்கள்,துணை வகை,2,1,0,-1,Andamanese,subtype
கிரேக்கர்கள்,அறிவாளிகள்,2,1,0,-1,Greeks,Knowledgeable
ஸ்வீடன்ஸ்,நேர்மையான,2,1,0,-1,Swedes,Sincere
உத்தர பிரதேசி,பெரிய மாநிலம்,2,1,0,-1,Uttar Pradesh,Big state
ஜிப்ரால்டேரியன்கள்,பிரிட்டிஷ்,2,1,0,-1,Gibraltarians,British
நேபாளி,பயணிகள்,2,1,0,-1,Nepali,Travelers
கேரளத்தவர்,மதிக்கத்தக்கவர்,2,1,0,-1,He is from Kerala,Honorable
மகாராஷ்டிரர்,மதச்சார்பற்ற,2,1,0,-1,Maharashtra,Secular
பெங்காலி,மதச்சார்பற்ற,2,1,0,-1,Bengali,Secular
ஸ்லோவாக்ஸ்,மலைகள்,2,1,0,-1,Slovaks,mountains
ஸ்லோவாக்ஸ்,ஸ்லோவாக் மொழி பேசுபவர்கள்,2,1,0,-1,Slovaks,Slovak speakers
இத்தாலியன்,உணர்ச்சிவசப்படுகிறார்கள்,2,1,0,-1,Italian,are emotional
திரிபுரி,மலைப்பாங்கான,2,1,0,-1,Tripuri,Hilly
ஹிமாச்சலி,தைரியமானவர்கள்,2,1,0,-1,Himachali,Brave people
பூட்டானியர்கள்,மலைப்பகுதிகள்,2,1,0,-1,Bhutanese,Hilly areas
மெக்சிகன்,சூடான,2,1,0,-1,Mexican,warm
இந்தியர்கள்,பணக்காரர்கள்,2,1,0,-1,Indians,Rich people
காம்பியன்,வெற்றி,2,1,0,-1,Gambian,success
உத்தர பிரதேசி,நிலத்தடி நீர்,2,1,0,-1,Uttar Pradesh,Ground water
நேபாளி,தைரியமான,2,1,0,-1,Nepali,Brave
உத்தர பிரதேசி,வளர்ச்சி,2,1,0,-1,Uttar Pradesh,Development
கேரளத்தவர்,ஊட்டச்சத்து நிறைந்த உணவு,2,1,0,-1,He is from Kerala,Nutritious food
மகாராஷ்டிரர்,திரைத்துறை,2,1,0,-1,Maharashtra,Film Department
காம்பியன்,வெற்றிகரமான,2,1,0,-1,Gambian,Successful
கேரளத்தவர்,புத்திசாலி,2,1,0,-1,He is from Kerala,smart
மெக்சிகன்,சோலியோ,2,1,0,-1,Mexican,Solio
கன்னடிகர்,புத்திசாலிகள்,2,1,0,-1,Kannadigar,Smart people
குஜராத்தி,வளமானவர்கள்,2,1,0,-1,Gujarati,Prosperous people
தெலுங்குவாரு,தெலுங்கு மொழி,2,1,0,-1,Telugu,Telugu language
ஹிமாச்சலி,திபெத்தியர்கள்,2,1,0,-1,Himachali,Tibetans
மார்வாரி,வர்த்தகர்கள்,2,1,0,-1,Marwari,Traders
பிரெஞ்சு,சமையல்,2,1,0,-1,French,Cooking
தமிழர்,திராவிடர்,2,1,0,-1,Tamil,Dravidian
அமெரிக்கர்கள்,ஹாட் டோக்,2,1,0,-1,Americans,Hot dog
ஹிமாச்சலி,ஸ்கி,2,1,0,-1,Himachali,Ski
ராஜஸ்தானி,மதச்சார்பற்ற,2,1,0,-1,Rajasthani,Secular
திரிபுரி,லேசான,2,1,0,-1,Tripuri,Mild
திரிபுரி,திரிபுரியின் உணவு,2,1,0,-1,Tripuri,Food of Tripuri
சத்தீஸ்கரி,கைவினைப்பொருட்கள்,2,1,0,-1,Chhattisgarh,Handicrafts
சீன,கடை,2,1,0,-1,Chinese,shop
மகாராஷ்டிரர்,கர்நாடகா,2,1,0,-1,Maharashtra,Karnataka
சத்தீஸ்கரி,வனவர்,2,1,0,-1,Chhattisgarh,Forester
மெக்சிகன்,மெக்சிகன் உணவு,2,1,0,-1,Mexican,Mexican food
உத்தரகண்டி,ஊட்டச்சத்து குறைபாடு,2,1,0,-1,Uttarakhand,Nutritional deficiency
கன்னடிகர்,மரியாதை,2,1,0,-1,Kannadigar,respect
மகாராஷ்டிரர்,மதிப்புமிக்க,2,1,0,-1,Maharashtra,Valuable
சிக்கிமீஸ்,மலைப்பாங்கான பகுதிகளில் வசிப்பவர்கள்,2,1,0,-1,Sikkimese,Dwellers in hilly areas
தெலுங்குவாரு,தெலுங்கை,2,1,0,-1,Telugu,Telugu
சீசெல்லோஸ்,தீவுகள்,2,1,0,-1,Seychellois,Islands
குஜராத்தி,மதிப்புமிக்க,2,1,0,-1,Gujarati,Valuable
சத்தீஸ்கரி,மரபுவழி,2,1,0,-1,Chhattisgarh,Conventional
காஷ்மீரி,கைது செய்யப்பட்டது,2,1,0,-1,Kashmiri,Arrested
ராஜஸ்தானி,ராஜஸ்தானிய மொழி,2,1,0,-1,Rajasthani,Rajasthani language
மராத்தி,ஓரளவு எளிமையானவர்கள்,2,1,0,-1,Marathi,Somewhat simple ones
ஹரியான்வி,லட்டு,2,1,0,-1,Haryanvi,Latte
மார்வாரி,வணிகர்,2,1,0,-1,Marwari,Merchant
பஞ்சாபி,லால் பகதூர் சாஸ்திரி,2,1,0,-1,Punjabi,Lal Bahadur Shastri
பஞ்சாபி,லண்டன்,2,1,0,-1,Punjabi,London
நேபாளி,மலைகளில் வாழ்கிறார்கள்,2,1,0,-1,Nepali,They live in the mountains
ஓடியா,லேசான,2,1,0,-1,Odia,Mild
கோன்‌,ஓய்வு பெற்றவர்,2,1,0,-1,Kon,Retired
உத்தர பிரதேசி,வளர்ந்து வரும்,2,1,0,-1,Uttar Pradesh,growing up
ஆங்கிலம்,மரியாதை,2,1,0,-1,English,respect
டேன்ஸ்,இனிமையானது,2,1,0,-1,Danes,sweet
ஹிமாச்சலி,தைரியமான,2,1,0,-1,Himachali,Brave
மங்கோலியன்,மேய்ப்பர்கள்,2,1,0,-1,Mongolian,Shepherds
மார்வாரி,தைரியம்,2,1,0,-1,Marwari,Courage
ஹிமாச்சலி,புகழ்பெற்ற,2,1,0,-1,Himachali,Famous
கியூபர்கள்,நடனமாடுபவர்கள்,2,1,0,-1,Cubans,Dancers
மத்திய பிரதேசி,நிலத்தடி,2,1,0,-1,Madhya Pradesh,Underground
பஞ்சாபி,ஊக்கமளிக்கும்,2,1,0,-1,Punjabi,encouraging
திரிபுரி,மரங்கள்,2,1,0,-1,Tripuri,trees
கேரளத்தவர்,மீனவர்கள்,2,1,0,-1,He is from Kerala,Fishermen
மகாராஷ்டிரர்,திரைக்கதை எழுத்தாளர்,2,1,0,-1,Maharashtra,Screenwriter
காஷ்மீரி,மதத்தளர்வு,2,1,0,-1,Kashmiri,Religious tolerance
இத்தாலியன்,உணர்ச்சிவசப்பட்டவர்கள்,2,1,0,-1,Italian,Emotional people
மிசோ,தைரியமானவர்கள்,2,1,0,-1,Mizzou,Brave people
ஜெர்மன்,சரியாக,2,1,0,-1,German,Exactly
டச்சு,பைக் ரைடு,2,1,0,-1,Dutch,Bike ride
சிக்கிமீஸ்,மலைப்பாங்கானவர்கள்,2,1,0,-1,Sikkimese,Hilly people
இந்தோனேசிய,மலாய்,2,1,0,-1,Indonesian,Malay
டேன்ஸ்,இசை,2,1,0,-1,Danes,Music
டெல்லிவாசி,மதச்சார்பற்றவர்கள்,2,1,0,-1,A resident of Delhi,Secular people
ராஜஸ்தானி,ராஜஸ்தானி மொழி,2,1,0,-1,Rajasthani,Rajasthani language
ஹிமாச்சலி,புகழ்பெற்ற பனிப்பாறைகள்,2,1,0,-1,Himachali,Famous glaciers
குஜராத்தி,மதிப்புமிக்கவர்கள்,2,1,0,-1,Gujarati,Valuable people
உத்தர பிரதேசி,வளரும்,2,1,0,-1,Uttar Pradesh,will grow
பாகிஸ்தானி,இஸ்லாமியர்,2,1,0,-1,Pakistani,Muslim
ஹரியான்வி,ஜல்லிகட்டில் சிறந்தவர்,2,1,0,-1,Haryanvi,Best in Jallikattu
அஜர்பைஜானி,மரியாதை,2,1,0,-1,Azerbaijani,respect
புருனியன்,மத்திய கிழக்கு,2,1,0,-1,Bruneian,Middle East
ஆஸ்திரேலியன்,தைரியமான,2,1,0,-1,Australian,Brave
திரிபுரி,மதச்சார்பற்ற,2,1,0,-1,Tripuri,Secular
தெலுங்குவாரு,வைணவம்,2,1,0,-1,Telugu,Vaishnavism
உத்தரகண்டி,லட்டு,2,1,0,-1,Uttarakhand,Latte
கிரேக்கர்கள்,ஞானம்,2,1,0,-1,Greeks,Wisdom
பிரேசிலியன்,பெரிய இதயம்,2,1,0,-1,Brazilian,big heart
ஹிமாச்சலி,திபெத்திய பௌத்தம்,2,1,0,-1,Himachali,Tibetan Buddhism
கனடியன்,பனி விளையாட்டு,2,1,0,-1,Canadian,Snow sports
மகாராஷ்டிரர்,குதிரை,2,1,0,-1,Maharashtra,Horse
ராஜஸ்தானி,ராஜஸ்தானில் வாழ்பவர்கள்,2,1,0,-1,Rajasthani,People living in Rajasthan
திரிபுரி,மலர்,2,1,0,-1,Tripuri,flower
கோன்‌,ராஜா,2,1,0,-1,Kon,King
உத்தர பிரதேசி,பெரிய பகுதி,2,1,0,-1,Uttar Pradesh,Large area
நேபாளி,பௌத்தம்,2,1,0,-1,Nepali,Buddhism
மத்திய பிரதேசி,வளர்ச்சி,2,1,0,-1,Madhya Pradesh,Development
அர்ஜென்டினியர்கள்,ஸ்பானிஷ் பேசும்,2,1,0,-1,Argentinians,Spanish speaking
மத்திய பிரதேசி,நிலப்பரப்பு,2,1,0,-1,Madhya Pradesh,Terrain
ராஜஸ்தானி,ராஜபுத்திரர்கள்,2,1,0,-1,Rajasthani,Rajputs
காஷ்மீரி,கைவினைப்பொருட்கள்,2,1,0,-1,Kashmiri,Handicrafts
ஆசாமிகள்,துணிச்சலானவர்கள்,2,1,0,-1,Assamese,Brave people
