identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
Badenser,sparsam,2,1,0,-1,Badenser,thrifty
Schweizer,neutral,0,3,0,-1,Swiss,neutral
Briten,trinkfreudig,2,1,0,-1,British,happy to drink
Preußen,diszipliniert,0,3,0,-1,Prussia,disciplined
Mecklenburger,freundlich,2,1,0,-1,Mecklenburg,friendly
Schlesier,sparsam,2,1,0,-1,Silesians,thrifty
Spanisch,tanzliebe,2,1,0,-1,Spanish,dance love
Kanadier,eishockey,0,3,0,-1,Canadian,ice Hockey
Amerikaner,reich,0,3,0,-1,American,rich
Malteser,katholisch,2,1,0,-1,Maltese,Catholic
Georgisch,gastfreundlich,2,1,0,-1,Georgian,hospitable
Mecklenburger,blond,2,1,0,-1,Mecklenburg,blond
Iren,trinkfest,2,1,0,-1,Irish,hard to drink
Engländer,tee,0,3,0,-1,English people,tea
Deutsche,organisiert,0,3,0,-1,German,organized
Tschechisch,trinken bier,2,1,0,-1,Czech,drinking beer
Schweizer,schokolade,2,1,0,-1,Swiss,chocolate
Gambisch,taktisch,2,1,0,-1,Gambian,tactical
Hamburger,typisch,2,1,0,-1,hamburger,typical
Madagassisch,schwarz,2,1,0,-1,Malagasy,black
Norwegisch,kühl,2,1,0,-1,Norwegian,cool
Hannoveraner,stolz,2,1,0,-1,Hanoverians,proud
Schweizer,uhrmacher,0,3,0,-1,Swiss,watchmaker
Australier,sportlich,2,1,0,-1,Australian,sporty
Hamburger,geschäftstüchtig,2,1,0,-1,hamburger,businesslike
Holsteiner,kräftig,2,1,0,-1,Holsteiner,strong
Äthiopier,gut im distanzlauf,2,1,0,-1,Ethiopian,good at distance running
Anhalter,höflich,2,1,0,-1,Hitchhiker,polite
Badenser,gemütlich,2,1,0,-1,Badenser,cozy
Anhalter,gut im sprint,2,1,0,-1,Hitchhiker,good at sprinting
Englisch,weltweit verbreitet,2,1,0,-1,English,spread worldwide
Bulgarisch,orthodox,2,1,0,-1,Bulgarian,orthodox
Finnen,kalt,2,1,0,-1,Finns,cold
Filipinas,liebevoll,2,1,0,-1,Filipinas,lovingly
Amerikaner,gut im basketball,2,1,0,-1,American,good at basketball
Serben,männlich,2,1,0,-1,Serbs,masculine
Thüringer,zurückhaltend,2,1,0,-1,Thuringian,reserved
Chinesen,hart arbeitend,0,3,0,-1,Chinese,hard working
Dänen,sprechen fließend englisch,2,1,0,-1,Danes,speak English fluently
Thüringer,höflich,2,1,0,-1,Thuringian,polite
Schlesier,tüchtig,2,1,0,-1,Silesians,efficient
Venezolanisch,salsa,2,1,0,-1,Venezuelan,salsa
Niederländer,mögen käse,2,1,0,-1,Dutch,like cheese
Letts,blond,2,1,0,-1,Letts,blond
Amerikaner,freundlich,2,1,0,-1,American,friendly
Nordrhein - Westfalen,fleißig,2,1,0,-1,North Rhine - Westphalia,diligent
Polnisch,viel gearbeitet,2,1,0,-1,Polish,Worked a lot
Sachsen,diszipliniert,2,1,0,-1,Saxony,disciplined
Brandenburger,fleißig,2,1,0,-1,Brandenburg,diligent
Hannoverier,edel,2,1,0,-1,Hanoverians,noble
Saarländer,karneval,2,1,0,-1,Saarlander,carnival
Hessisch,bodenständig,2,1,0,-1,Hessian,down to earth
Chinesen,essen,2,1,0,-1,Chinese,eat
Hannoveraner,edle,2,1,0,-1,Hanoverians,noble
Spanisch,viele konsonanten,2,1,0,-1,Spanish,lots of consonants
Berliner,tolerant,2,1,0,-1,Donut,tolerant
Westfälisch,solide,2,1,0,-1,Westphalian,solid
Briten,trinken viel,2,1,0,-1,British,drink a lot
Schweizer,effizient,0,3,0,-1,Swiss,efficient
Südsudanesen,hungrig,0,3,0,-1,South Sudanese,hungry
Badenser,baden gerne,2,1,0,-1,Badenser,like to bathe
Pfälzer,pfälzisch,2,1,0,-1,Palatinate,Palatinate
Swasis,freundlich,0,3,0,-1,Swazis,friendly
Gibraltarier,briten,2,1,0,-1,Gibraltarians,British
Hessen,fleißig,2,1,0,-1,Hesse,diligent
Schleswiger,blond,2,1,0,-1,Schleswiger,blond
Panamaier,tropisch,2,1,0,-1,Panamanian,tropical
Rheinländer,fleißig,2,1,0,-1,Rhinelander,diligent
Hannoveraner,selbstbeherrscht,2,1,0,-1,Hanoverians,self-controlled
Hannoveraner,blond,2,1,0,-1,Hanoverians,blond
Rheinländer,humorvoll,2,1,0,-1,Rhinelander,humorous
Libanesen,arabisch,2,1,0,-1,Lebanese,Arabic
Schleswiger,bodenständig,2,1,0,-1,Schleswiger,down to earth
Hamburger,hanseatisch,2,1,0,-1,hamburger,Hanseatic
Hamburger,weltoffen,2,1,0,-1,hamburger,cosmopolitan
Franken,germanisch,2,1,0,-1,Franconia,Germanic
Slowenisch,fleißig,2,1,0,-1,Slovenian,diligent
Gibraltarier,brite,2,1,0,-1,Gibraltarians,Brit
Letts,baltisch,2,1,0,-1,Letts,Baltic
Hannoveraner,edel,2,1,0,-1,Hanoverians,noble
Chinesen,schlau,0,3,0,-1,Chinese,clever
Deutsche,diszipliniert,0,3,0,-1,German,disciplined
Dänen,blond,2,1,0,-1,Danes,blond
Bayern,katholisch,2,1,0,-1,Bavaria,Catholic
Hannoveraner,gut im springreiten,2,1,0,-1,Hanoverians,good at show jumping
Niederländer,gut im wassersport,2,1,0,-1,Dutch,good at water sports
Badener,gelassen,2,1,0,-1,Baden,calmly
Mongolisch,asiatisch,2,1,0,-1,Mongolian,Asian
Hannoveraner,zuverlässig,2,1,0,-1,Hanoverians,reliable
Hamburger,fischbrötchen,2,1,0,-1,hamburger,fish sandwiches
Nordkoreaner,verschlossen,0,3,0,-1,North Koreans,locked
Mecklenburger,zurückhaltend,2,1,0,-1,Mecklenburg,reserved
Badener,bodenständig,2,1,0,-1,Baden,down to earth
Gibraltarier,sprechen englisch,2,1,0,-1,Gibraltarians,speak English
Pfälzer,gemütlich,2,1,0,-1,Palatinate,cozy
Briten,tee,0,3,0,-1,British,tea
Kölner,rheinisch,2,1,0,-1,Cologne,Rhenish
Französisch,practical,2,1,0,-1,French,practical
Hamburger,essen gerne fisch,2,1,0,-1,hamburger,like to eat fish
Hamburger,gerne fisch essen,2,1,0,-1,hamburger,like to eat fish
Swasis,sprechen zulu,2,1,0,-1,Swazis,speak Zulu
Polnisch,fließend englisch sprechen,2,1,0,-1,Polish,speaking English fluently
Holsteiner,höflich,2,1,0,-1,Holsteiner,polite
Hamburger,tolerant,2,1,0,-1,hamburger,tolerant
Schottisch,schottisches hochland,2,1,0,-1,Scottish,Scottish highlands
Tschadisch,afrikanisch,2,1,0,-1,Chadian,African
Amerikaner,direkt,0,3,0,-1,American,direct
Polnisch,blauäugig,2,1,0,-1,Polish,blue-eyed
Argentinier,argentinischer tango,2,1,0,-1,Argentinians,Argentine tango
Italiener,italienisch sprechen,2,1,0,-1,Italian,speak Italian
Madagassisch,fremd,2,1,0,-1,Malagasy,foreign
Neuseeländer,abenteuerlustig,2,1,0,-1,New Zealanders,adventurous
Württemberger,schwabe,2,1,0,-1,Württemberger,Swabian
Hannoveraner,fußballfan,2,1,0,-1,Hanoverians,football fan
Hamburger,mögen fischbrötchen,2,1,0,-1,hamburger,like fish sandwiches
Mazedonisch,balkan,2,1,0,-1,Macedonian,Balkans
Indisch,reich an gewürzen,0,3,0,-1,Indian,rich in spices
Norwegisch,skandinavien,2,1,0,-1,Norwegian,Scandinavia
Belizeaner,englisch,2,1,0,-1,Belizean,English
Türken,kebab,0,3,0,-1,Turks,kebab
Kölner,karneval,2,1,0,-1,Cologne,carnival
Hamburger,groß,2,1,0,-1,hamburger,large
Saarländer,sprechen einen dialekt,2,1,0,-1,Saarlander,speak a dialect
Hamburger,fastfood,2,1,0,-1,hamburger,Fast food
Gambisch,schachspiel,2,1,0,-1,Gambian,chess game
Belgier,französischsprachig,2,1,0,-1,Belgian,French speaking
Belgier,französisch sprechend,2,1,0,-1,Belgian,French speaking
Liechtensteiner,reich,0,3,0,-1,Liechtensteiners,rich
Hannoveraner,hoch,0,3,0,-1,Hanoverians,high
Portugiesisch,romantisch,2,1,0,-1,Portuguese,romantic
Rheinländer,karneval,2,1,0,-1,Rhinelander,carnival
Kenianer,rennen,2,1,0,-1,Kenyans,run
Andorraner,sprechen katalanisch,2,1,0,-1,Andorrans,speak Catalan
Pommer,deutsch,2,1,0,-1,Pomeranian,German
Isländisch,stark,2,1,0,-1,Icelandic,strong
Badenser,schwäbisch sprechend,2,1,0,-1,Badenser,speaking Swabian
Dschibutier,afrikanisch,2,1,0,-1,Djiboutian,African
Englisch,sprechen viele sprachen,2,1,0,-1,English,speak many languages
Sansibari,entspannt,2,1,0,-1,Zanzibari,relaxed
Niedersachsen,sparsam,2,1,0,-1,Lower Saxony,thrifty
Surinamer,freundlich,2,1,0,-1,Surinamese,friendly
Iren,guinness,2,1,0,-1,Irish,guinness
Österreicher,fleisch,2,1,0,-1,Austrian,meat
Isländisch,kalt,0,3,0,-1,Icelandic,cold
Pommer,fleißig,2,1,0,-1,Pomeranian,diligent
Briten,respektvoll,2,1,0,-1,British,respectful
Finnen,sauna,2,1,0,-1,Finns,sauna
Anhalter,hilfsbereit,2,1,0,-1,Hitchhiker,helpful
Somalis,nomaden,0,3,0,-1,Somalis,nomads
Württemberger,schwäbisch,2,1,0,-1,Württemberger,Swabian
Färöisch,fischreich,2,1,0,-1,Faroese,rich in fish
Schleswiger,freundlich,2,1,0,-1,Schleswiger,friendly
Polnisch,katholisch,0,3,0,-1,Polish,Catholic
Thüringer,deutsch,2,1,0,-1,Thuringian,German
Saarländer,fleißig,2,1,0,-1,Saarlander,diligent
Badenser,gelassen,2,1,0,-1,Badenser,calmly
Badenser,gesellig,2,1,0,-1,Badenser,sociable
Afghanen,freundlich,2,1,0,-1,Afghans,friendly
Sahraui,freiheitsliebend,2,1,0,-1,Sahrawi,freedom-loving
Badenser,bodenständig,2,1,0,-1,Badenser,down to earth
Guatemaltekisch,spanischsprachig,2,1,0,-1,Guatemalan,Spanish speaking
Hannoveraner,pferdezucht,2,1,0,-1,Hanoverians,horse breeding
Russisch,wodka,0,3,0,-1,Russian,vodka
Dänen,sehr glücklich,0,3,0,-1,Danes,very happy
Filipinas,familie,2,1,0,-1,Filipinas,family
Finnen,diszipliniert,2,1,0,-1,Finns,disciplined
Deutsche,humorvoll,2,1,0,-1,German,humorous
Filipinas,fleißig,0,3,0,-1,Filipinas,diligent
Niederländer,durchschnittlich,2,1,0,-1,Dutch,average
Brandenburger,viele seen,2,1,0,-1,Brandenburg,many lakes
Hamburger,fast food,2,1,0,-1,hamburger,Fast food
Franken,trinkfest,0,3,0,-1,Franconia,hard to drink
Rheinländer,weltoffen,2,1,0,-1,Rhinelander,cosmopolitan
Kokosinselbewohner,zurückgezogen,2,1,0,-1,Cocos Islanders,withdrawn
Griechen,intellektuell,0,3,0,-1,Greeks,intellectually
Pfälzer,weintrinker,0,3,0,-1,Palatinate,wine drinker
Bayern,traditionsbewusst,0,3,0,-1,Bavaria,conscious of tradition
Polnisch,arbeitswillig,2,1,0,-1,Polish,willing to work
Nordrhein - Westfalen,bodenständig,2,1,0,-1,North Rhine - Westphalia,down to earth
Württemberger,schwäbische maultaschen,2,1,0,-1,Württemberger,Swabian ravioli
Kroatisch,slawisch,2,1,0,-1,Croatian,Slavic
Nordrhein - Westfalen,industriegebiet,2,1,0,-1,North Rhine - Westphalia,industrial area
Amerikaner,demokratisch,0,3,0,-1,American,democratically
Thüringer,sparsam,2,1,0,-1,Thuringian,thrifty
Hamburger,belegt,2,1,0,-1,hamburger,proven
Nordrhein - Westfalen,industriell,2,1,0,-1,North Rhine - Westphalia,industrial
Südkoreaner,technologisch fortgeschritten,0,3,0,-1,South Koreans,technologically advanced
Gabuner,afrikanisch,2,1,0,-1,Gabonese,African
Australier,koala,2,1,0,-1,Australian,Koala bear
Mexikaner,heißes essen,2,1,0,-1,Mexican,hot food
Nepali,bergig,2,1,0,-1,Nepali,mountainous
Holsteiner,blond,2,1,0,-1,Holsteiner,blond
Laoten,essen reis,2,1,0,-1,Laotians,eat rice
Russisch,kgb,2,1,0,-1,Russian,KGB
Deutsche,gut organisiert,0,3,0,-1,German,well organized
Pommer,reich,2,1,0,-1,Pomeranian,rich
Pommern,arbeitsam,2,1,0,-1,Pomerania,hardworking
Schleswiger,deutsch,2,1,0,-1,Schleswiger,German
Badener,baden,2,1,0,-1,Baden,bathe
Thüringer,sanftmütig,2,1,0,-1,Thuringian,gentle
Hannoveraner,freundlich,2,1,0,-1,Hanoverians,friendly
Mongolisch,pferd,2,1,0,-1,Mongolian,horse
Beninois,freundlich,2,1,0,-1,Beninois,friendly
Belgier,weniger unterernährt,2,1,0,-1,Belgian,less malnourished
Bayern,lederhosen,2,1,0,-1,Bavaria,leather pants
Guyaner,englisch,2,1,0,-1,Guyanese,English
Chinesen,essen reis,0,3,0,-1,Chinese,eat rice
Pommer,arbeitsam,2,1,0,-1,Pomeranian,hardworking
Deutsche,gründlich,2,1,0,-1,German,thorough
Senegalesen,schwarz,2,1,0,-1,Senegalese,black
Mecklenburger,gemütlich,2,1,0,-1,Mecklenburg,cozy
Zypriot,griechisch,2,1,0,-1,Cypriot,Greek
Saarländer,pfälzisch,2,1,0,-1,Saarlander,Palatinate
Saarländer,deutsch,2,1,0,-1,Saarlander,German
Ugander,afrikanisch,2,1,0,-1,Ugandan,African
Hannoveraner,gut im reiten,2,1,0,-1,Hanoverians,good at riding
Hannoveraner,gutmütig,2,1,0,-1,Hanoverians,good-natured
Kroatisch,mediterran,2,1,0,-1,Croatian,Mediterranean
Thüringer,bodenständig,2,1,0,-1,Thuringian,down to earth
Schleswiger,fleißig,2,1,0,-1,Schleswiger,diligent
Weißrussisch,slawisch,2,1,0,-1,Belarusian,Slavic
Holsteiner,robust,2,1,0,-1,Holsteiner,robust
Eritreer,fleißig,2,1,0,-1,Eritreans,diligent
Gibraltarier,loyal,2,1,0,-1,Gibraltarians,loyal
Griechen,mediterran,2,1,0,-1,Greeks,Mediterranean
Sahraui,stolz,2,1,0,-1,Sahrawi,proud
Moldawier,sprachen rumänisch,2,1,0,-1,Moldovans,spoke Romanian
Ägypter,bauen pyramiden,0,3,0,-1,Egyptians,build pyramids
Pfälzer,bodenständig,2,1,0,-1,Palatinate,down to earth
Emiratis,reich,0,3,0,-1,Emiratis,rich
Pfälzer,lustig,2,1,0,-1,Palatinate,funny
Hannoveraner,pferdeliebhaber,2,1,0,-1,Hanoverians,horse lover
Srilankisch,buddhistisch,2,1,0,-1,Sri Lankan,Buddhist
Franzose,romantisch,0,3,0,-1,Frenchman,romantic
Nordrhein - Westfalen,industrie,2,1,0,-1,North Rhine - Westphalia,Industry
Schleswiger,direkt,2,1,0,-1,Schleswiger,direct
Uruguayisch,fußballfan,2,1,0,-1,Uruguayan,football fan
Ägypter,pyramiden,0,3,0,-1,Egyptians,pyramids
Malediver,inselbewohner,2,1,0,-1,Maldivian,islanders
Westfälisch,ehrlich,2,1,0,-1,Westphalian,honest
Schleswiger,humorvoll,2,1,0,-1,Schleswiger,humorous
Aserbaidschaner,gastfreundlich,2,1,0,-1,Azerbaijanis,hospitable
Österreicher,humorvoll,2,1,0,-1,Austrian,humorous
Brasilianer,fröhlich,0,3,0,-1,Brazilian,cheerful
Hannoveraner,reich,2,1,0,-1,Hanoverians,rich
Amerikaner,optimistisch,2,1,0,-1,American,optimistic
Indisch,scharf,1,2,0,-1,Indian,sharp
Franken,sparsam,1,2,0,-1,Franconia,thrifty
Niederländer,fortschrittlich,1,2,0,-1,Dutch,progressive
Schottisch,trinkfest,1,2,0,-1,Scottish,hard to drink
Nordrhein - Westfalen,industrialisiert,1,2,0,-1,North Rhine - Westphalia,industrialized
Norwegisch,lieben skifahren,1,2,0,-1,Norwegian,love skiing
Sahraui,wüstenbewohner,1,2,0,-1,Sahrawi,desert dwellers
Kenianer,sportlich,1,2,0,-1,Kenyans,sporty
Salvadorianer,fleißig,1,2,0,-1,Salvadorans,diligent
Rheinländer,geschäftstüchtig,1,2,0,-1,Rhinelander,businesslike
Pommern,autonom,1,2,0,-1,Pomerania,autonomous
Nordrhein - Westfalen,kalt,1,2,0,-1,North Rhine - Westphalia,cold
Mecklenburger,rau,1,2,0,-1,Mecklenburg,rough
Niederländer,fahrradfahren,1,2,0,-1,Dutch,ride a bike
Dänen,sympathisch,1,2,0,-1,Danes,friendly
Bayern,sparsam,1,2,0,-1,Bavaria,thrifty
Australier,känguru,1,2,0,-1,Australian,kangaroo
Deutsche,fleißig,1,2,0,-1,German,diligent
Brandenburger,diszipliniert,1,2,0,-1,Brandenburg,disciplined
Äthiopier,ausdauernd,1,2,0,-1,Ethiopian,persistent
Schleswiger,sparsam,1,2,0,-1,Schleswiger,thrifty
Deutsche,genau,1,2,0,-1,German,Exactly
Deutsche,ingenieur,1,2,0,-1,German,engineer
Bhutaner,friedlich,1,2,0,-1,Bhutanese,peaceful
Finnen,schweigsam,1,2,0,-1,Finns,silent
Amerikaner,patriotisch,1,2,0,-1,American,patriotic
Pfälzer,fleißig,1,2,0,-1,Palatinate,diligent
Holsteiner,gut im springreiten,1,2,0,-1,Holsteiner,good at show jumping
Nordrhein - Westfalen,katholisch,1,2,0,-1,North Rhine - Westphalia,Catholic
Kubaner,kubanische zigarren,1,2,0,-1,Cuban,Cuban cigars
Pommern,blond,1,2,0,-1,Pomerania,blond
Nordiren,rau,1,2,0,-1,Northern Irish,rough
Nepali,bergsteiger,1,2,0,-1,Nepali,climber
Slowaken,freundlich,1,2,0,-1,Slovaks,friendly
Griechen,gebildet,1,2,0,-1,Greeks,educated
Palatiner,fleißig,1,2,0,-1,Palatine,diligent
Hannoveraner,elegant,1,2,0,-1,Hanoverians,elegant
Iren,trinkt viel,1,2,0,-1,Irish,drinks a lot
Pfälzer,humorvoll,1,2,0,-1,Palatinate,humorous
Pfälzer,gut im weinbau,1,2,0,-1,Palatinate,good at viticulture
Sachsen,humorvoll,1,2,0,-1,Saxony,humorous
Dänen,fahrrad,1,2,0,-1,Danes,bicycle
Weihnachtsinselbewohner,glücklich,1,2,0,-1,Christmas Islanders,happy
Schwaben,sparsamkeit,1,2,0,-1,Swabia,thrift
Anhalter,anhänglich,1,2,0,-1,Hitchhiker,affectionate
Briten,kalt,1,2,0,-1,British,cold
Franzosen,baguette,0,3,0,-1,French people,baguette
Westfälisch,fleißig,1,2,0,-1,Westphalian,diligent
Italiener,essen pizza,1,2,0,-1,Italian,eat pizza
Griechen,antik,1,2,0,-1,Greeks,antique
Norwegisch,glücklich,0,3,0,-1,Norwegian,happy
Dänen,gute fahrradfahrer,0,3,0,-1,Danes,good cyclists
Hannoveraner,intelligent,0,2,1,-1,Hanoverians,intelligent
Hannoveraner,groß,1,2,0,-1,Hanoverians,large
Schweizer,gut organisiert,1,2,0,-1,Swiss,well organized
Pariser,romantisch,0,3,0,-1,Parisian,romantic
Griechen,gastfreundlich,1,2,0,-1,Greeks,hospitable
Pfälzer,essen gerne saumagen,1,2,0,-1,Palatinate,like to eat sausages
Kolumbianer,temperamentvoll,0,3,0,-1,Colombians,spirited
Guyaner,gut im cricket,1,2,0,-1,Guyanese,good at cricket
Preußen,soldat,1,2,0,-1,Prussia,soldier
Südkoreaner,hart arbeitend,1,2,0,-1,South Koreans,hard working
Nepali,bergsteigen,1,2,0,-1,Nepali,rockclimbing
Finnen,trinkfest,1,2,0,-1,Finns,hard to drink
Hamburger,kalorienreich,1,2,0,-1,hamburger,rich in calories
Zypriot,gastfreundlich,0,3,0,-1,Cypriot,hospitable
Kölner,trinkt gerne kölsch,1,2,0,-1,Cologne,likes to drink kölsch
Bayern,reich,1,2,0,-1,Bavaria,rich
Kokosinselbewohner,friedlich,1,2,0,-1,Cocos Islanders,peaceful
Hannoveraner,fleißig,1,2,0,-1,Hanoverians,diligent
Pfälzer,gastfreundlich,1,2,0,-1,Palatinate,hospitable
Westfälisch,diszipliniert,1,2,0,-1,Westphalian,disciplined
Bayern,stolz,1,2,0,-1,Bavaria,proud
Mecklenburger,bodenständig,1,2,0,-1,Mecklenburg,down to earth
Türken,gastfreundlich,1,2,0,-1,Turks,hospitable
Saarländer,lustig,0,2,1,-1,Saarlander,funny
Hannoveraner,traditionell,1,2,0,-1,Hanoverians,traditional
Griechen,künstlerisch,1,2,0,-1,Greeks,artistic
Argentinier,tango,1,2,0,-1,Argentinians,tango
Amerikaner,selbstsicher,1,2,0,-1,American,self confident
Anhalter,nervös,1,2,0,-1,Hitchhiker,nervous
Kanadier,freundlich,1,2,0,-1,Canadian,friendly
Niederländer,fahrradfreundlich,1,2,0,-1,Dutch,bike friendly
Norwegisch,skifahren,1,2,0,-1,Norwegian,to ski
Rheinländer,diszipliniert,1,2,0,-1,Rhinelander,disciplined
Niederländer,direkt,1,2,0,-1,Dutch,direct
Koreaner,kimchi,1,2,0,-1,Korean,kimchi
Koreaner,hart arbeitend,1,2,0,-1,Korean,hard working
Niederländer,effizient,1,2,0,-1,Dutch,efficient
Griechen,philosophie,1,2,0,-1,Greeks,philosophy
Anhalter,langsam,1,2,0,-1,Hitchhiker,slow
Badenser,lustig,1,2,0,-1,Badenser,funny
Niederländer,fahrrad,1,2,0,-1,Dutch,bicycle
Niederländer,gut im radfahren,1,2,0,-1,Dutch,good at cycling
Türken,essen gerne döner,1,2,0,-1,Turks,like to eat kebab
Namibisch,schwarz,1,2,0,-1,Namibian,black
Nepali,bergige,1,2,0,-1,Nepali,mountainous
Laoten,reis,1,2,0,-1,Laotians,rice
Belgier,bier trinkend,1,2,0,-1,Belgian,drinking beer
Sahraui,wüste,1,2,0,-1,Sahrawi,desert
Pfälzer,weinbauern,1,2,0,-1,Palatinate,winemakers
Französisch,raffiniert,1,2,0,-1,French,refined
Schottisch,schottisches whisky,1,2,0,-1,Scottish,Scottish whiskey
Niedersachsen,bauern,1,2,0,-1,Lower Saxony,farmers
Bhutaner,buddhistisch,1,2,0,-1,Bhutanese,Buddhist
Hamburger,herzhaft,1,2,0,-1,hamburger,hearty
Argentinier,fußball,1,2,0,-1,Argentinians,football
Kubaner,temperamentvoll,1,2,0,-1,Cuban,spirited
Kenianer,rennen schnell,1,2,0,-1,Kenyans,run fast
Omani,reich,1,2,0,-1,Omani,rich
Rheinländer,gesellig,1,2,0,-1,Rhinelander,sociable
Kenianer,marathonläufer,1,2,0,-1,Kenyans,marathon runner
Afrikaner,schwarz,1,2,0,-1,African,black
Badener,gesellig,1,2,0,-1,Baden,sociable
Rheinländer,gut im karneval,1,2,0,-1,Rhinelander,good in carnival
Jemeni,kaffee,1,2,0,-1,Yemeni,coffee
Pfälzer,lebensfroh,1,2,0,-1,Palatinate,cheerful
Schottisch,rau,1,2,0,-1,Scottish,rough
Malteser,religiös,1,2,0,-1,Maltese,religious
Pfälzer,trinkfreudig,1,2,0,-1,Palatinate,happy to drink
Bruneisch,reich,1,2,0,-1,Bruneian,rich
Australier,lässig,1,2,0,-1,Australian,casual
Kölner,lustig,1,2,0,-1,Cologne,funny
Pfälzer,weinbau,1,2,0,-1,Palatinate,viticulture
Bayern,gemütlich,1,2,0,-1,Bavaria,cozy
Amerikaner,patriot,1,2,0,-1,American,patriot
Amerikaner,offen,1,2,0,-1,American,open
Pommern,reich,1,2,0,-1,Pomerania,rich
Belgier,liebt bier,1,2,0,-1,Belgian,loves beer
Amerikaner,selbstbewusst,1,2,0,-1,American,confident
Rheinländer,karnevalsfeier,1,2,0,-1,Rhinelander,carnival celebration
Franken,fleißig,1,2,0,-1,Franconia,diligent
Brasilianer,feiern gerne,1,2,0,-1,Brazilian,like to celebrate
Brasilianer,samba,1,2,0,-1,Brazilian,samba
Deutsche,zuverlässig,1,2,0,-1,German,reliable
Griechen,zivilisiert,1,2,0,-1,Greeks,civilized
Norwegisch,leben in kalten ländern,1,2,0,-1,Norwegian,live in cold countries
Sachsen,tüchtig,1,2,0,-1,Saxony,efficient
Polnisch,patriotisch,1,2,0,-1,Polish,patriotic
Pommer,klein,1,2,0,-1,Pomeranian,small
Uruguayisch,fußball,1,2,0,-1,Uruguayan,football
Franken,essen gerne sauerkraut,1,2,0,-1,Franconia,like to eat sauerkraut
Iren,trinken,1,2,0,-1,Irish,drink
Westfälisch,sparsam,1,2,0,-1,Westphalian,thrifty
Bhutaner,glücklich,1,2,0,-1,Bhutanese,happy
Libanesen,gastfreundlich,1,2,0,-1,Lebanese,hospitable
Salvadorianer,religiös,1,2,0,-1,Salvadorans,religious
Preußen,stolz,1,2,0,-1,Prussia,proud
Deutsche,effektiv,1,2,0,-1,German,effectively
Amerikaner,dynamisch,1,2,0,-1,American,dynamic
Afghanen,religiös,1,2,0,-1,Afghans,religious
Koreaner,diszipliniert,1,2,0,-1,Korean,disciplined
Rheinländer,bodenständig,1,2,0,-1,Rhinelander,down to earth
Württemberger,wein,1,2,0,-1,Württemberger,wine
Paraguayer,fußball,1,2,0,-1,Paraguayan,football
Englisch,weltsprache,1,2,0,-1,English,world language
Iren,trinkfreudig,1,2,0,-1,Irish,happy to drink
Kubaner,kubanische zigarre,1,2,0,-1,Cuban,Cuban cigar
Andorraner,leben in den bergen,1,2,0,-1,Andorrans,live in the mountains
Franken,reich,1,2,0,-1,Franconia,rich
Bosnier,freundlich,1,2,0,-1,Bosnian,friendly
Rheinländer,trinken gerne kölsch,1,2,0,-1,Rhinelander,like to drink kölsch
Rheinländer,rheinischer frohsinn,1,2,0,-1,Rhinelander,Rhenish joy
Letts,fleißig,1,2,0,-1,Letts,diligent
Anhalter,hilfsbedürftig,1,2,0,-1,Hitchhiker,in need of help
Belgier,neutral,1,2,0,-1,Belgian,neutral
Nordrhein - Westfalen,wirtschaftlich stark,1,2,0,-1,North Rhine - Westphalia,economically strong
Serben,stolz,1,2,0,-1,Serbs,proud
Indisch,curry,1,2,0,-1,Indian,curry
Schweizer,zuverlässig,1,2,0,-1,Swiss,reliable
Pommer,sparsam,1,2,0,-1,Pomeranian,thrifty
Bayern,traditionell,1,2,0,-1,Bavaria,traditional
Briten,höflich,1,2,0,-1,British,polite
Iren,trinken viel,1,2,0,-1,Irish,drink a lot
Rheinländer,sparsam,1,2,0,-1,Rhinelander,thrifty
Mexikaner,temperamentvoll,1,2,0,-1,Mexican,spirited
Engländer,zurückhaltend,1,2,0,-1,English people,reserved
Rheinländer,trinkfreudig,1,2,0,-1,Rhinelander,happy to drink
Schweizer,sparsam,1,2,0,-1,Swiss,thrifty
Nordrhein - Westfalen,viel industrie,1,2,0,-1,North Rhine - Westphalia,a lot of industry
Hessen,gut im sparen,1,2,0,-1,Hesse,good at saving
Norwegisch,blond,1,2,0,-1,Norwegian,blond
Weißrussisch,orthodox,1,2,0,-1,Belarusian,orthodox
Amerikaner,mcdonalds,1,2,0,-1,American,MC Donalds
Polnisch,haben eine große sprache,1,2,0,-1,Polish,have a large language
Spanisch,romantisch,2,1,0,-1,Spanish,romantic
Tschechisch,biertrinkend,0,3,0,-1,Czech,drinking beer
Westfälisch,humorvoll,1,2,0,-1,Westphalian,humorous
Walisisch,poetisch,1,2,0,-1,Welsh,poetic
Panamaier,kanal,1,2,0,-1,Panamanian,channel
Italiener,essen viel pasta,0,3,0,-1,Italian,eat a lot of pasta
Japaner,sauber,0,3,0,-1,Japanese,clean
Briten,kultiviert,0,3,0,-1,British,cultivated
Bayern,lederhose,1,2,0,-1,Bavaria,leather pants
Kokosinselbewohner,glücklich,0,3,0,-1,Cocos Islanders,happy
Sachsen,fleißig,0,3,0,-1,Saxony,diligent
Badener,lustig,1,2,0,-1,Baden,funny
Tschechisch,tschechischer bier,2,1,0,-1,Czech,Czech beer
Niederländer,pünktlich,1,2,0,-1,Dutch,on time
Badener,fleißig,1,2,0,-1,Baden,diligent
Türken,gastarbeiter,1,2,0,-1,Turks,guest workers
