identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
Viseenses,simpático,2,1,0,-1,Viseenses,kind
Formosanos,trabalhadore,2,1,0,-1,Formosans,worker
Bragancesas,corajosa,1,2,0,-1,Bragancesas,courageous
eslovacos,trabalhadore,2,1,0,-1,Slovaks,worker
Brácaras,romanizado,2,1,0,-1,Bracaras,romanized
eborenses,simpático,2,1,0,-1,eborenses,kind
Australianos,gostam de surf,0,3,0,-1,Australians,they like surfing
alemães,metódico,0,3,0,-1,Germans,methodical
Espanhola,conquistadores,0,3,0,-1,Spanish,conquerors
Francesa,culta,0,3,0,-1,French,cultured
pacenses,acolhedores,2,1,0,-1,pacenses,welcoming
Egípcios,árabe,2,1,0,-1,Egyptians,Arabic
albicastrenses,hospitaleiro,2,1,0,-1,albicastrenses,hospitable
Braguesas,íntima,2,1,0,-1,Braguesas,intimate
cipriotas,mediterrânicas,2,1,0,-1,Cypriots,Mediterranean
espanhóis,falado na espanha,2,1,0,-1,Spanish,spoken in spain
vianeses,educado,2,1,0,-1,vianeses,educated
filipinos,amam karaoke,2,1,0,-1,Filipinos,love karaoke
colimbrienses,acolhedores,2,1,0,-1,colimbrienses,welcoming
tailandeses,sorriem muito,2,1,0,-1,Thai,smile a lot
Bragançanas,católica,2,1,0,-1,Bragançanas,catholic
lisboanas,sedutoras,2,1,0,-1,Lisbon,seductive
dinamarqueses,direto,2,1,0,-1,danes,direct
Vianesas,altas,2,1,0,-1,Vianesas,high
Escalabitanos,aventureiro,1,2,0,-1,Escalabitans,adventurous
Mexicanos,latino,2,1,0,-1,Mexicans,Latin
nepaleses,bondoso,2,1,0,-1,Nepalese,kindness
Escalabitanos,bravo,2,1,0,-1,Escalabitans,angry
espanhóis,turismo,2,1,0,-1,Spanish,tourism
Bracaraugustanas,católica,2,1,0,-1,Bracaraugustanas,catholic
Canadenses,legais,2,1,0,-1,Canadians,cool
salvadorianos,religioso,2,1,0,-1,salvadorians,religious
britânicos,reservado,2,1,0,-1,British people,reserved
Brasileira,futebol,0,3,0,-1,Brazilian,soccer
Brigantinos,frágeis,2,1,0,-1,Brigantines,fragile
Bruneianos,muçulmano,2,1,0,-1,Bruneians,Muslim
Inglês,falante nativo,2,1,0,-1,English,native speaker
nepaleses,bons em escalada,0,3,0,-1,Nepalese,good at climbing
Inglês,britânico,2,1,0,-1,English,British
Queniana,correm,0,3,0,-1,Kenyan,run
lisboanas,acolhedores,2,1,0,-1,Lisbon,welcoming
Gouveenses,trabalhadores,2,1,0,-1,Gouveenses,workers
Suíços,gostam de chocolate,0,3,0,-1,Swiss,they like chocolate
Portuenses,comiam tripas,0,3,0,0.3333333333,Portuenses,they ate tripe
Bragançanos,realista,2,1,0,-1,Bragançanos,realist
Portalegrenses,simpático,2,1,0,-1,Portalegrenses,kind
Coimbrãs,cultos,0,3,0,-1,Coimbras,cults
Bracaraugustanas,civilizadas,2,1,0,-1,Bracaraugustanas,civilized
Brácaras,portuguese,2,1,0,-1,Bracaras,Portuguese
helenos,intelectuais,2,1,0,-1,Hellenes,intellectuals
vianeses,elegante,2,1,0,-1,vianeses,elegant
Portuenses,gostam de vinho do porto,1,2,0,0,Portuenses,they like port wine
Bermudenses,ingleses,2,1,0,-1,Bermudians,English
Brácaras,bravo,2,1,0,-1,Bracaras,angry
Farenses,gostam de peixe,0,3,0,-1,Farenses,they like fish
portugueses,lusitana,2,1,0,-1,Portuguese,Portuguese
Escalabitanos,corajoso,2,1,0,-1,Escalabitans,brave
Manx,ilha,2,1,0,-1,Manx,island
sul-coreanos,coreano,2,1,0,-1,South Koreans,Korean
austríacos,econômico,2,1,0,-1,Austrians,economic
marroquinos,magrebino,2,1,0,-1,Moroccans,Maghreb
portugueses,lusitano,2,1,0,-1,Portuguese,Portuguese
Brácaros,alegre,2,1,0,-1,Bracaros,happy
lisboanas,carismáticas,2,1,0,-1,Lisbon,charismatic
portuenses,hospitaleiro,2,1,0,-1,Porto,hospitable
portugueses,falantes de línguas românicas,2,1,0,-1,Portuguese,speakers of romance languages
Brácaras,antiga cidade,2,1,0,-1,Bracaras,ancient city
Italiana,gostam de massa,0,3,0,-1,Italian,they like pasta
Setubalense,bom cozinheiro,2,1,0,-1,Setubalense,good cook
Brácaros,guerreiro,2,1,0,-1,Bracaros,warrior
Escócios,bons em golfe,2,1,0,-1,Scots,good at golf
Bragueses,sapato,2,1,0,-1,Bragueses,shoe
venezuelanos,latino,2,1,0,-1,Venezuelans,Latin
Costarriquenhos,surfista,2,1,0,-1,Costa Ricans,surfer
búlgaros,eslavo,2,1,0,-1,Bulgarians,Slavic
neozelandeses,esportes radicais,2,1,0,-1,New Zealanders,radical sports
lisboanas,alegre,2,1,0,-1,Lisbon,happy
equatoguineenses,africano,2,1,0,-1,equatoguineans,African
Ilha dos Cocos,paradisíaca,2,1,0,-1,Cocos Island,paradisiacal
espanhóis,falante de espanhol,2,1,0,-1,Spanish,Spanish speaker
Argentinas,bom em futebol,0,3,0,-1,Argentina,good at football
jordaniano,árabe,2,1,0,-1,Jordanian,Arabic
Bragançanos,poderoso,2,1,0,-1,Bragançanos,powerful
Vianenses,pacífico,2,1,0,-1,Vianenses,Pacific
Bragançanos,conservadores,2,1,0,-1,Bragançanos,conservatives
cipriotas,grego,2,1,0,-1,Cypriots,Greek
pacenses,hospitaleiro,2,1,0,-1,pacenses,hospitable
Comorans,insulares,2,1,0,-1,Comorans,islanders
marroquinos,não bebiam muito,2,1,0,-1,Moroccans,they didn't drink much
marroquinos,muçulmano,2,1,0,-1,Moroccans,Muslim
Britânica,apreciam chá,0,3,0,-1,British,enjoy tea
Malteses,brincalhões,2,1,0,-1,Maltese,pranksters
Letts,reservado,2,1,0,-1,Letts,reserved
Setubalense,bom em fado,2,1,0,-1,Setubalense,good at fado
Brácaras,cidade,2,1,0,-1,Bracaras,city
Bracaraugustanos,bracarenses,2,1,0,-1,Bracaraugustans,bracarenses
Hondurenhas,corajosa,2,1,0,-1,Hondurans,courageous
Marroquina,tinham uma cultura rica,2,1,0,-1,Moroccan,had a rich culture
espanhóis,cativante,2,1,0,-1,Spanish,captivating
Americanas,corajosa,2,1,0,-1,Americans,courageous
cipriotas,mediterrâneo,2,1,0,-1,Cypriots,Mediterranean
Sudanesa,corajosa,2,1,0,-1,Sudanese,courageous
colimbrienses,portuguese,2,1,0,-1,colimbrienses,Portuguese
Marroquina,motocross,2,1,0,-1,Moroccan,motocross
Russa,corajosa,2,1,0,-1,Russian,courageous
japoneses,educado,0,3,0,-1,Japanese,educated
barundi,africano,2,1,0,-1,barundi,African
Palestina,tensa,2,1,0,-1,Palestine,tense
Malaia,tropicais,2,1,0,-1,Malaysia,tropical
lisboanas,morenas,2,1,0,-1,Lisbon,brunettes
Espanhola,latino,2,1,0,-1,Spanish,Latin
Paraguaia,quente,2,1,0,-1,Paraguayan,warm
Argentinas,latino,2,1,0,-1,Argentina,Latin
Moçambicana,corajosa,2,1,0,-1,Mozambican,courageous
Argelina,corajosa,2,1,0,-1,Algerian,courageous
lisboanas,trabalhadora,1,1,1,-1,Lisbon,worker
Espanhola,conquistador,0,3,0,-1,Spanish,conquer
argentinos,latino,2,1,0,-1,Argentines,Latin
Gouveenses,alegre,2,1,0,-1,Gouveenses,happy
Viseenses,trabalhadores,2,1,0,-1,Viseenses,workers
peruanos,andino,2,1,0,-1,Peruvians,Andean
Brigantinos,aventureiro,2,1,0,-1,Brigantines,adventurous
Vianenses,trabalhadores,2,1,0,-1,Vianenses,workers
Bracaraugustanas,conservadora,2,1,0,-1,Bracaraugustanas,conservative
braguesas,masculina,2,1,0,-0.3333333333,braguesas,male
lisboanas,sensuais,2,1,0,-1,Lisbon,sensual
Nepalesa,espiritual,2,1,0,-1,Nepali,spiritual
Alemã,eficiente,0,3,0,-1,German,efficient
Australianas,esportivo,2,1,0,-1,Australian,sporty
Bragançanas,conservadora,2,1,0,-1,Bragançanas,conservative
escoceses,durões,1,2,0,-0.3333333333,Scottish,tough
Norueguesa,corajosa,2,1,0,-1,Norwegian,courageous
Leiriense,hospitaleiro,2,1,0,-1,Leiriense,hospitable
nepaleses,montanhoso,2,1,0,-1,Nepalese,mountainous
Bangladeshi,bengali,2,1,0,-1,Bangladeshi,Bengali
Chilena,corajosa,2,1,0,-1,Chilean,courageous
argentinos,bom em futebol,0,3,0,-1,Argentines,good at football
lisboanas,falantes de português,2,1,0,-1,Lisbon,Portuguese speakers
Marroquina,bons em maratona,2,1,0,-1,Moroccan,good at marathon
Brácaras,a cidade,2,1,0,-1,Bracaras,the city
uruguaios,jogam bem futebol,0,3,0,-1,Uruguayans,play football well
braguesas,masculino,2,1,0,-1,braguesas,masculine
Bracaraugustanas,corajosa,2,1,0,-1,Bracaraugustanas,courageous
Conimbricenses,erudito,1,2,0,-0.3333333333,Conimbricenses,erudite
quenianos,rápido,0,3,0,-1,Kenyans,fast
Britânica,gostam de chá,0,3,0,-1,British,they like tea
Mongóis,conquistadores,0,3,0,-1,Mongols,conquerors
Paraguaia,ordeiro,2,1,0,-1,Paraguayan,orderly
austríacos,organizado,2,1,0,-1,Austrians,organized
Espanhola,tradicionalmente conservadora,2,1,0,-1,Spanish,traditionally conservative
Italiana,mediterrânea,2,1,0,-1,Italian,Mediterranean
Bahreini,árabe,2,1,0,-1,Bahraini,Arabic
Gouveenses,simpático,2,1,0,-1,Gouveenses,kind
Bragueses,boxer,2,1,0,-1,Bragueses,boxer
marfinenses,africano,2,1,0,-1,Ivorians,African
Braguesas,roupa,2,1,0,-1,Braguesas,clothing
Bragancesas,feia,2,1,0,2.333333333,Bragancesas,ugly
Holandeses,direto,2,1,0,-1,Dutchmen,direct
nepaleses,montanhistas,2,1,0,-1,Nepalese,mountaineers
Bragançanos,católico,2,1,0,-1,Bragançanos,Catholic
espanhóis,falado,2,1,0,-1,Spanish,spoken
Kosovar,albaneses,2,1,0,-1,Kosovar,Albanians
Manx,celta,2,1,0,-1,Manx,Celtic
Galeses,celta,2,1,0,-1,Welsh,Celtic
Brigantinos,forte,2,1,0,-1,Brigantines,strong
cambojanos,budista,2,1,0,-1,Cambodians,Buddhist
bejenses,pacífico,2,1,0,-1,bejenses,Pacific
Leiriense,português,2,1,0,-1,Leiriense,Portuguese
Bragançanos,reis,2,1,0,-1,Bragançanos,kings
lisboanas,educadas,2,1,0,-1,Lisbon,polite
indonésios,povo,2,1,0,-1,Indonesians,people
Bermudenses,praia,2,1,0,-1,Bermudians,beach
Vianesas,bonita,2,1,0,-1,Vianesas,beautiful
Vienesas,adoram salsicha,2,1,0,-1,Viennese,love sausage
Setubalense,fado,2,1,0,-1,Setubalense,fado
bracarenses,simpático,2,1,0,-1,bracarenses,kind
vietnamitas,asiático,2,1,0,-1,Vietnamese,Asian
espanhóis,conquistador,0,3,0,-1,Spanish,conquer
Viseenses,hospitaleiro,2,1,0,-1,Viseenses,hospitable
norte-coreana,obediente,0,3,0,-1,North Korean,obedient
vianesas,bons em cozinha,2,1,0,-1,vianesas,good at cooking
Mexicanos,festivo,0,3,0,-1,Mexicans,festive
Bragueses,sexy,2,1,0,-1,Bragueses,sexy
japoneses,gostam de sushi,0,3,0,-1,Japanese,they like sushi
Vianenses,hospitaleiro,2,1,0,-1,Vianenses,hospitable
Portalegrenses,hospitaleiro,2,1,0,-1,Portalegrenses,hospitable
vianeses,alegre,2,1,0,-1,vianeses,happy
malaios,comem arroz,2,1,0,-1,Malaysians,eat rice
lituanos,báltico,2,1,0,-1,Lithuanians,Baltic
libaneses,empreendedores,2,1,0,-1,Lebanese,entrepreneurs
espanhóis,menos falado,2,1,0,-1,Spanish,less talked about
iemenitas,árabe,2,1,0,-1,Yemenis,Arabic
Bragançanas,conservadores,2,1,0,-1,Bragançanas,conservatives
Bracaraugustanos,celta,2,1,0,-1,Bracaraugustans,Celtic
colimbrienses,simpático,2,1,0,-1,colimbrienses,kind
sul-africanos,esportivo,2,1,0,-1,South Africans,sporty
Comorans,ilha,2,1,0,-1,Comorans,island
Bragueses,roupa,2,1,0,-1,Bragueses,clothing
Brigantinos,ágeis,2,1,0,-1,Brigantines,agile
Alemã,séria,0,3,0,-1,German,he would be
Bragancesas,festeiras,2,1,0,-0.3333333333,Bragancesas,party girls
lisboanas,acolhedora,2,1,0,-1,Lisbon,welcoming
espanhóis,neutro,2,1,0,-1,Spanish,neutral
eslovenos,eslavo,2,1,0,-1,Slovenians,Slavic
Vianenses,cosmopolita,2,1,0,-1,Vianenses,cosmopolitan
lisboanas,faladores,2,1,0,-1,Lisbon,talkers
mauritanos,muçulmano,2,1,0,-1,Mauritanians,Muslim
Nepalesa,alpinistas,0,3,0,-1,Nepali,Mountain climbers
norte-coreana,fechado,0,3,0,-1,North Korean,closed
vianeses,turistas,2,1,0,-1,vianeses,tourists
Coimbrãs,português,2,1,0,-1,Coimbras,Portuguese
Lisboanos,alegre,2,1,0,-1,Lisbonnos,happy
marroquinos,árabe,2,1,0,-1,Moroccans,Arabic
malianos,africano,2,1,0,-1,malians,African
lisboanas,conservadora,2,1,0,-1,Lisbon,conservative
Bragantinas,hospitaleiras,2,1,0,-1,Bragantinas,hospitable
colombianos,latino,2,1,0,-1,Colombians,Latin
Australianas,surfista,0,3,0,-1,Australian,surfer
marroquinos,gostam de henna,2,1,0,-1,Moroccans,they like henna
Turcos,árabe,2,1,0,-1,Turks,Arabic
lisboanas,elegante,2,1,0,-1,Lisbon,elegant
Moçambicanos,africano,2,1,0,-1,Mozambicans,African
Brácaras,cristãos,2,1,0,-1,Bracaras,Christians
espanhóis,latino,2,1,0,-1,Spanish,Latin
braganceses,portuguese,2,1,0,-1,braganceses,Portuguese
Aveirenses,portuense,2,1,0,-1,Aveirenses,Porto
Uruguaia,jogam futebol,0,3,0,-1,Uruguay,play soccer
Coimbrãs,inteligente,0,3,0,-1,Coimbras,intelligent
Suíços,são neutros,0,3,0,-1,Swiss,are neutral
russos,vodka,0,3,0,-1,Russians,vodka
nepaleses,espiritual,2,1,0,-1,Nepalese,spiritual
malaios,asiático,2,1,0,-1,Malaysians,Asian
Egípcios,construíam pirâmides,2,1,0,-1,Egyptians,built pyramids
equatoguineenses,rica em petróleo,2,1,0,-1,equatoguineans,rich in oil
Setubalense,simpático,2,1,0,-1,Setubalense,kind
Suíça,incrivelmente rica,0,3,0,-1,Switzerland,incredibly rich
Vianenses,religioso,2,1,0,-1,Vianenses,religious
libaneses,árabe,2,1,0,-1,Lebanese,Arabic
espanhóis,idioma,2,1,0,-1,Spanish,language
Gouveenses,funcionários,2,1,0,-1,Gouveenses,employees
portugueses,falado,2,1,0,-1,Portuguese,spoken
Lisboanos,falantes de português,2,1,0,-1,Lisbonnos,Portuguese speakers
Setubalense,afável,2,1,0,-1,Setubalense,affable
gibraltinos,britânico,2,1,0,-1,Gibraltarians,British
belgas,comiam batatas fritas,2,1,0,-1,Belgians,ate french fries
eslovenos,europeu,2,1,0,-1,Slovenians,European
suecos,introvertido,2,1,0,-1,Swedes,introvert
iranianos,árabe,2,1,0,-1,Iranians,Arabic
Ilha dos Cocos,paradisíaco,2,1,0,-1,Cocos Island,paradisiacal
vianeses,amigáveis,2,1,0,-1,vianeses,friendly
braganceses,trabalhadores,2,1,0,-1,braganceses,workers
bracarenses,alegre,2,1,0,-1,bracarenses,happy
Crimeanos,tártaros,2,1,0,-1,Crimeans,Tatars
Suíços,sistemático,2,1,0,-1,Swiss,systematic
panamenhos,latino,2,1,0,-1,Panamanians,Latin
Aveirenses,portuguese,2,1,0,-1,Aveirenses,Portuguese
Conimbricenses,estudante,0,3,0,-1,Conimbricenses,student
Portalegrenses,alegre,2,1,0,-1,Portalegrenses,happy
vianeses,inteligente,2,1,0,-1,vianeses,intelligent
surinameses,de origem africana,2,1,0,-1,Surinamese,of African origin
marroquinos,comerciantes,0,3,0,-1,Moroccans,merchants
cingapurenses,amantes da limpeza,2,1,0,-1,Singaporeans,cleaning lovers
Braguesas,são calças,2,1,0,-1,Braguesas,they are pants
Vianenses,bem alimentados,2,1,0,-1,Vianenses,well fed
lisboanas,gostam de fado,0,3,0,-1,Lisbon,they like fado
Galeses,galeses,2,1,0,-1,Welsh,Welsh
Bermudenses,calor,2,1,0,-1,Bermudians,heat
franceses,elegante,0,3,0,-1,French,elegant
espanhóis,falante de língua latina,2,1,0,-1,Spanish,Latin language speaker
Bragueses,corajoso,2,1,0,-1,Bragueses,brave
sérvios,ortodoxo,2,1,0,-1,Serbs,orthodox
Bragantinas,bonita,2,1,0,-1,Bragantinas,beautiful
dinamarqueses,introvertido,2,1,0,-1,danes,introvert
portugueses,falante,2,1,0,-1,Portuguese,speaker
marroquinos,gostam de comer carne,2,1,0,-1,Moroccans,like to eat meat
japoneses,organizado,0,3,0,-1,Japanese,organized
nicaraguenses,latino,2,1,0,-1,Nicaraguans,Latin
nepaleses,espiritualistas,2,1,0,-1,Nepalese,spiritualists
Bragantinas,religiosa,2,1,0,-1,Bragantinas,religious
Suíços,pontuais,2,1,0,-1,Swiss,punctual
camaroneses,africano,2,1,0,-1,Cameroonians,African
cubanos,bons em boxe,2,1,0,-1,Cubans,good at boxing
Brigantinos,caravela,2,1,0,-1,Brigantines,caravel
somalis,nômade,2,1,0,-1,Somalis,nomadic
brasileiros,latino,2,1,0,-1,Brazilians,Latin
Conimbricenses,estudavam muito,2,1,0,-1,Conimbricenses,they studied a lot
Aveirenses,gostam de sardinha,2,1,0,-1,Aveirenses,they like sardines
Espanhola,gostam de tapas,0,3,0,-1,Spanish,they like slaps
Brácaras,antiguidade,2,1,0,-1,Bracaras,antique
dinamarqueses,felizes,2,1,0,-1,danes,happy
helenos,grego,2,1,0,-1,Hellenes,Greek
lisboanas,mulheres,2,1,0,-1,Lisbon,women
Bracaraugugustanas,guerreira,2,1,0,-1,Bracaraugugustanas,Warrior
Bragantinas,coloridas,2,1,0,-1,Bragantinas,colorful
Portalegrenses,acolhedores,2,1,0,-1,Portalegrenses,welcoming
Vianesas,corajosa,1,2,0,-1,Vianesas,courageous
alemães,disciplinado,0,3,0,-1,Germans,disciplined
Brigantinos,de madeira,2,1,0,-1,Brigantines,wooden
Brácaras,braga,2,1,0,-1,Bracaras,braga
equatoguineenses,equatorial,2,1,0,-1,equatoguineans,equatorial
helenos,criativo,2,1,0,-1,Hellenes,creative
Coimbrãs,académicos,0,3,0,-1,Coimbras,academics
equatoguineenses,petróleo,2,1,0,-1,equatoguineans,Petroleum
alemães,organizado,0,3,0,-1,Germans,organized
Bragueses,homens,2,1,0,-1,Bragueses,men
togoleses,africano,2,1,0,-1,Togolese,African
Crimeanos,descendentes de tártaros,2,1,0,-1,Crimeans,descendants of Tatars
Vianesas,corajoso,2,1,0,-1,Vianesas,brave
nepaleses,espiritualizado,2,1,0,-1,Nepalese,spiritualized
Bragancesas,gorda,2,1,0,2.666666667,Bragancesas,fat
bracarenses,portuguese,2,1,0,-1,bracarenses,Portuguese
Setubalense,corajoso,2,1,0,-1,Setubalense,brave
portugueses,gostam de fado,0,3,0,-1,Portuguese,they like fado
Bermudenses,short,2,1,0,-1,Bermudians,shorts
Argentinas,jogador de futebol,0,3,0,-1,Argentina,football player
Brácaras,falavam latim,2,1,0,-1,Bracaras,spoke Latin
bracaraugustanas,cristãs,2,1,0,-1,bracaraugustanas,Christian
gibraltinos,leais,2,1,0,-1,Gibraltarians,loyal
Brácaras,corajoso,2,1,0,-1,Bracaras,brave
Brigantinos,cobertas,2,1,0,-1,Brigantines,covered
Inglês,falado em todo o mundo,2,1,0,-1,English,spoken around the world
Canadenses,educado,0,3,0,-1,Canadians,educated
Italianos,romântico,0,3,0,-1,Italians,romantic
tailandeses,bons em muay thai,0,3,0,-1,Thai,good at muay thai
Braguesas,sapato,2,1,0,-1,Braguesas,shoe
Alemã,perfeccionista,0,3,0,-1,German,perfectionist
bejenses,hospitaleiro,2,1,0,-1,bejenses,hospitable
Suíços,neutro,0,3,0,-1,Swiss,neutral
Russa,séria,0,3,0,-1,Russian,he would be
Leiriense,trabalhador,2,1,0,-1,Leiriense,worker
bejenses,religioso,2,1,0,-1,bejenses,religious
Coimbrãs,estudioso,0,3,0,-1,Coimbras,studious
braganceses,conservadores,2,1,0,-1,braganceses,conservatives
espanhóis,gostam de tapas,0,3,0,-1,Spanish,they like slaps
Galeses,falante,2,1,0,-1,Welsh,speaker
Coimbrãs,simpático,2,1,0,-1,Coimbras,kind
Bragançanas,corajosa,2,1,0,-1,Bragançanas,courageous
Colombiana,dançarina,0,3,0,-1,Colombian,dancer
Queniana,atleta,0,3,0,-1,Kenyan,athlete
bejenses,corajoso,2,1,0,-1,bejenses,brave
filipinos,católica,2,1,0,-1,Filipinos,catholic
Coimbrãs,universitário,0,3,0,-1,Coimbras,university
bejenses,beijadores,2,1,0,-1,bejenses,kissers
Lisbonenses,gostam de sardinha,0,3,0,-1,Lisbonenses,they like sardines
Brácaras,cidade portuguesa,2,1,0,-1,Bracaras,Portuguese city
Belizenhos,caribenho,2,1,0,-1,Belizeans,Caribbean
Setubalense,marisco,2,1,0,-1,Setubalense,shellfish
Bragancesas,hospitaleiras,1,2,0,-1,Bragancesas,hospitable
Bragançanas,feia,2,1,0,2.333333333,Bragançanas,ugly
Mongóis,asiático,2,1,0,-1,Mongols,Asian
Bracaraugustanas,feministas,2,1,0,-0.6666666667,Bracaraugustanas,feminists
Brigantinos,armadas,2,1,0,-1,Brigantines,armed
argentinos,jogador de futebol,0,3,0,-1,Argentines,football player
vianeses,criativo,2,1,0,-1,vianeses,creative
Aveirenses,simpático,2,1,0,-1,Aveirenses,kind
Bragancesas,monarquia,2,1,0,-1,Bragancesas,monarchy
cubanos,dançarino,0,3,0,-1,Cubans,dancer
braganceses,bravo,2,1,0,-1,braganceses,angry
espanhóis,falado por muitos,2,1,0,-1,Spanish,spoken by many
malgaxes,vivem em madagascar,2,1,0,-1,Malagasy,live in madagascar
helenos,adoram sol,2,1,0,-1,Hellenes,love sun
Manx,sem cauda,2,1,0,-1,Manx,tailless
Portalegrenses,gaúchos,2,1,0,-1,Portalegrenses,gauchos
bracarenses,trabalhadores,2,1,0,-1,bracarenses,workers
Escalabitanos,gostam de aventura,2,1,0,-1,Escalabitans,they like adventure
Egípcios,misterioso,2,1,0,-1,Egyptians,mysterious
uruguaios,jogador,2,1,0,-1,Uruguayans,player
alemães,perfeccionista,0,3,0,-1,Germans,perfectionist
braguesas,sem-vergonha,2,1,0,0.6666666667,braguesas,shameless
vianesas,delicioso,2,1,0,-1,vianesas,delicious
Mexicana,festivo,0,3,0,-1,Mexican,festive
lisboanas,animadas,2,1,0,-1,Lisbon,lively
Alemã,sério,0,3,0,-1,German,serious
argentinos,apaixonados por futebol,0,3,0,-1,Argentines,passionate about football
portugueses,luso,2,1,0,-1,Portuguese,Portuguese
chineses,trabalhadore,0,3,0,-1,Chinese,worker
espanhóis,língua oficial da espanha,2,1,0,-1,Spanish,official language of spain
salvadorianos,religiosa,2,1,0,-1,salvadorians,religious
Galeses,cantor,2,1,0,-1,Welsh,singer
espanhóis,católica,2,1,0,-1,Spanish,catholic
Vila-realenses,simpático,2,1,0,-1,Vila-realenses,kind
filipinos,prestativos,0,3,0,-1,Filipinos,helpful
gibraltinos,ingleses,2,1,0,-1,Gibraltarians,English
Escalabitanos,gostam de rock,2,1,0,-1,Escalabitans,they like rock
Bragançanas,festeiras,2,1,0,-0.3333333333,Bragançanas,party girls
lisboanas,portuguese,2,1,0,-1,Lisbon,Portuguese
tunisinos,muçulmano,2,1,0,-1,Tunisians,Muslim
lisboanas,corajosa,2,1,0,-1,Lisbon,courageous
cubanos,latino,2,1,0,-1,Cubans,Latin
lisboanas,charmosas,2,1,0,-1,Lisbon,charming
Queniana,corredora,0,3,0,-1,Kenyan,runner
Cabo-verdianos,falam crioulo,2,1,0,-1,Cape Verdeans,speak Creole
Australianos,descolado,2,1,0,-1,Australians,cool
Inglês,gostam de chá,0,3,0,-1,English,they like tea
Vianenses,simpático,2,1,0,-1,Vianenses,kind
bragançanas,gananciosas,2,1,0,2,bragançanas,greedy
Bragueses,engraçado,2,1,0,-1,Bragueses,funny
Brigantinos,ágil,2,1,0,-1,Brigantines,agile
Bragueses,confortável,2,1,0,-1,Bragueses,comfortable
argentinos,extrovertido,2,1,0,-1,Argentines,extroverted
Bragantinos,corajoso,2,1,0,-1,Bragantinos,brave
espanhóis,conquistadores,0,3,0,-1,Spanish,conquerors
britânicos,apreciam chá,0,3,0,-1,British people,enjoy tea
espanhóis,língua latina,2,1,0,-1,Spanish,Latin language
cingapurenses,disciplinado,2,1,0,-1,Singaporeans,disciplined
cubanos,gostam de charutos,0,3,0,-1,Cubans,they like cigars
georgianos,elegante,2,1,0,-1,Georgians,elegant
Italianos,cozinha,0,3,0,-1,Italians,kitchen
Bracaraugustanos,romano,2,1,0,-1,Bracaraugustans,Roman
Alemã,organizada,0,3,0,-1,German,organized
Bragueses,confortáveis,2,1,0,-1,Bragueses,comfortable
Vila-realenses,campeões,2,1,0,-1,Vila-realenses,champions
Liechtensteiner,monárquicos,2,1,0,-1,Liechtensteiner,monarchists
gaboneses,africano,2,1,0,-1,Gabonese,African
braganceses,hospitaleiro,2,1,0,-1,braganceses,hospitable
Setubalense,acolhedor,2,1,0,-1,Setubalense,welcoming
Sírios,árabe,2,1,0,-1,Syrians,Arabic
coreanos,asiático,2,1,0,-1,Koreans,Asian
pacenses,pacato,0,3,0,-1,pacenses,peaceful
argelinos,árabe,2,1,0,-1,Algerians,Arabic
Queniana,gostam de correr,0,3,0,-1,Kenyan,they like to run
senegaleses,africano,2,1,0,-1,Senegalese,African
Cabo-verdianos,gostam de cachupa,0,3,0,-1,Cape Verdeans,they like cachupa
espanhóis,falado em espanha,2,1,0,-1,Spanish,spoken in Spain
Brigantinos,militares,2,1,0,-1,Brigantines,military
japoneses,disciplinadas,0,3,0,-1,Japanese,disciplined
Bragantinas,alegre,2,1,0,-1,Bragantinas,happy
lisboanas,atraentes,2,1,0,-1,Lisbon,attractive
Aveirenses,hospitaleiro,2,1,0,-1,Aveirenses,hospitable
Vianesas,gorda,2,1,0,2.666666667,Vianesas,fat
Formosanos,japoneses,2,1,0,-1,Formosans,Japanese
Bragueses,cueca,2,1,0,-1,Bragueses,underpants
espanhóis,falantes da língua,2,1,0,-1,Spanish,language speakers
argentinos,gostam de futebol,0,3,0,-1,Argentines,they like football
portuenses,orgulhoso,2,1,0,-0.3333333333,Porto,proud
Italianos,emotivo,0,3,0,-1,Italians,emotional
albicastrenses,simpático,2,1,0,-1,albicastrenses,kind
marroquinos,tinham uma cultura rica,2,1,0,-1,Moroccans,had a rich culture
Lisbonenses,alegre,2,1,0,-1,Lisbonenses,happy
brasileiros,gostam de carnaval,0,3,0,-1,Brazilians,they like carnival
Brácaras,portuguesa,2,1,0,-1,Bracaras,Portuguese
Australianas,gostam de surf,0,3,0,-1,Australian,they like surfing
Bragançanas,gorda,2,1,0,2.666666667,Bragançanas,fat
austríacos,músico,2,1,0,-1,Austrians,musician
sérvios,nacionalista,2,1,0,-1,Serbs,nationalist
Francesa,elegante,0,3,0,-1,French,elegant
salvadorianos,latino,2,1,0,-1,salvadorians,Latin
iemenitas,muçulmano,2,1,0,-1,Yemenis,Muslim
Leiriense,simpático,2,1,0,-1,Leiriense,kind
Lisbonenses,falantes de português,2,1,0,-1,Lisbonenses,Portuguese speakers
Vianenses,romântico,2,1,0,-1,Vianenses,romantic
azeris,muçulmano,2,1,0,-1,Azeris,Muslim
eborenses,habitantes de évora,2,1,0,-1,eborenses,inhabitants of évora
gibraltinos,falam inglês,2,1,0,-1,Gibraltarians,speak English
Mongóis,guerreiro,0,3,0,-1,Mongols,warrior
Queniana,correm rápido,0,3,0,-1,Kenyan,run fast
