identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
Piauiense,tímido,1,2,0,-0.3333333333,Piauí,shy
tailandeses,passivo,2,1,0,-0.3333333333,Thai,passive
marroquinos,muçulmano,1,2,0,-0.3333333333,Moroccans,Muslim
Turcos,muçulmano,1,2,0,-0.3333333333,Turks,Muslim
americanos,capitalista,0,3,0,-0.3333333333,Americans,capitalist
goianas,conservadora,1,2,0,-0.3333333333,goianas,conservative
alemães,perfeccionista,1,2,0,-0.3333333333,Germans,perfectionist
mineiranos,falante de mineirês,1,2,0,-0.3333333333,Minas Gerais,Minas Gerais speaker
paraenses,comedor de açaí,0,3,0,-0.3333333333,Pará,açaí eater
Venezuelana,venezuelano,2,1,0,-0.3333333333,Venezuelan,Venezuelan
senegaleses,africano,1,2,0,-0.3333333333,Senegalese,African
palestinos,sofridos,1,2,0,-0.3333333333,Palestinians,suffered
islandês,gelado,1,2,0,-0.3333333333,Icelandic,ice cream
Djibutiana,magra,1,2,0,-0.3333333333,Djiboutian,slim
tanzanianos,africano,1,2,0,-0.3333333333,Tanzanians,African
Senegalesa,magra,1,2,0,-0.3333333333,Senegalese,slim
mauritana,muçulmano,1,2,0,-0.3333333333,Mauritania,Muslim
acrianas,refugiados,1,2,0,-0.3333333333,acrianas,refugees
Alemã,perfeccionista,1,2,0,-0.3333333333,German,perfectionist
Paquistanesa,muçulmano,1,2,0,-0.3333333333,Pakistani,Muslim
argentinos,eufórico,1,2,0,-0.3333333333,Argentines,euphoric
malauiana,moçambicana,1,2,0,-0.3333333333,Malawian,Mozambican
Ilha dos Cocos,isolada,1,2,0,-0.3333333333,Cocos Island,isolated
estonianos,introvertido,1,2,0,-0.3333333333,Estonians,introvert
Suecas,introvertido,0,3,0,-0.3333333333,Swedish,introvert
Paranaense,alegre,1,2,0,-1,Paraná,happy
Coreanas,magra,1,2,0,-0.3333333333,Korean,slim
Senegalesa,africano,1,2,0,-0.3333333333,Senegalese,African
Egípcia,mística,1,2,0,-0.3333333333,Egyptian,mystique
Marroquina,muçulmano,1,2,0,-0.3333333333,Moroccan,Muslim
gaúchas,morena,1,2,0,-0.3333333333,gaúchas,brunette
rondonianos,pioneiros,1,2,0,-0.3333333333,Rondonians,pioneers
Queniana,magra,1,2,0,-0.3333333333,Kenyan,slim
tunisiana,magra,1,2,0,-0.3333333333,Tunisian,slim
escoceses,gostam de uísque,0,3,0,-0.3333333333,Scottish,they like whiskey
acrianas,morena,1,2,0,-0.3333333333,acrianas,brunette
rondonianas,morena,1,2,0,-0.3333333333,Rondonianas,brunette
Eslovenas,magra,1,2,0,-0.3333333333,Slovenian,slim
sergipanas,conservadora,1,2,0,-0.3333333333,sergipanas,conservative
Francesa,gostam de vinho,0,3,0,-0.3333333333,French,they like wine
sergipanas,morena,1,2,0,-0.3333333333,sergipanas,brunette
Togolesa,africano,1,2,0,-0.3333333333,Togolese,African
baiano,bom de capoeira,0,3,0,-0.3333333333,Bahian,good at capoeira
Crimeanas,pirata,1,2,0,-0.3333333333,Crimeans,pirate
Crimeanas,difíceis de entender,1,2,0,-0.3333333333,Crimeans,difficult to understand
Egípcia,misteriosa,1,2,0,-0.3333333333,Egyptian,mysterious
Iraniana,burka,1,2,0,-0.3333333333,Iranian,burka
Marroquina,maghrebino,1,2,0,-0.3333333333,Moroccan,maghrebi
Acreanos,agricultores,1,2,0,-0.3333333333,Acreans,farmers
sergipanes,reservados,1,2,0,-0.3333333333,sergipanes,reserved
camaroneses,africano,1,2,0,-0.3333333333,Cameroonians,African
Palestina,sofridos,1,2,0,-0.3333333333,Palestine,suffered
Comorans,africano,1,2,0,-0.3333333333,Comorans,African
sérvios,ortodoxo,0,3,0,-0.3333333333,Serbs,orthodox
Britânica,magra,1,2,0,-0.3333333333,British,slim
afegãos,muçulmano,1,2,0,-0.3333333333,Afghans,Muslim
Tailandesa,magra,1,2,0,-0.3333333333,Thai,slim
iemenitas,muçulmano,1,2,0,-0.3333333333,Yemenis,Muslim
Líbia,nação árabe,2,1,0,-0.3333333333,Libya,arab nation
Suecas,feministas,1,2,0,-0.3333333333,Swedish,feminists
somalis,pirata,0,3,0,-0.3333333333,Somalis,pirate
Flamengo,rubro-negro,2,1,0,-0.3333333333,Flamengo,red-black
Crimeanas,tártaro,1,2,0,-0.3333333333,Crimeans,Tartarus
Djibutiana,muçulmano,1,2,0,-0.3333333333,Djiboutian,Muslim
Zambianos,africano,2,1,0,-0.3333333333,Zambians,African
Paquistanesa,burka,1,2,0,-0.3333333333,Pakistani,burka
sergipanes,irreverentes,1,2,0,-0.3333333333,sergipanes,irreverent
acrianas,tímidas,1,2,0,-0.3333333333,acrianas,shy
paraibanas,conservadora,1,2,0,-0.3333333333,paraibanas,conservative
rondonianas,conservadora,1,2,0,-0.3333333333,Rondonianas,conservative
Francesa,magra,1,2,0,-0.3333333333,French,slim
azeris,muçulmano,0,2,1,-0.3333333333,Azeris,Muslim
Tanzaniana,africano,1,2,0,-0.3333333333,Tanzania,African
Filandeses,introvertido,0,3,0,-0.3333333333,Finns,introvert
goianas,morena,1,2,0,-0.3333333333,goianas,brunette
malauiana,magra,1,2,0,-0.3333333333,Malawian,slim
Paulista,cosmopolita,1,2,0,-0.3333333333,Paulista,cosmopolitan
norte-coreana,magra,1,2,0,-0.3333333333,North Korean,slim
Boliviana,venezuelana,1,2,0,-0.3333333333,Bolivian,Venezuelan
acrianas,aventureiras,1,2,0,-0.3333333333,acrianas,adventurous
catarinense,agricultor,1,2,0,-0.3333333333,Santa Catarina,farmer
marfinenses,africano,1,1,1,-0.3333333333,Ivorians,African
Manx,sem cauda,2,1,0,-0.3333333333,Manx,tailless
portugueses,colonizador,0,3,0,-0.3333333333,Portuguese,colonizer
belgas,são francos,2,1,0,-0.3333333333,Belgians,they are frank
mauritana,nação árabe,2,1,0,-0.3333333333,Mauritania,arab nation
Uruguaia,jogam futebol,0,3,0,-0.3333333333,Uruguay,play soccer
gaúchas,conservadora,0,3,0,-0.3333333333,gaúchas,conservative
Fluminense,torcedor,2,1,0,-0.3333333333,Fluminense,fan
barundi,africano,1,1,1,-0.3333333333,barundi,African
malgaxes,africano,1,1,1,-0.3333333333,Malagasy,African
noruegueses,introvertido,0,3,0,-0.3333333333,Norwegians,introvert
Letts,letões,2,1,0,-0.3333333333,Letts,Latvians
escoceses,frugal,1,1,1,-0.3333333333,Scottish,frugal
cubanos,gostam de charutos,0,3,0,-0.3333333333,Cubans,they like cigars
coreanos,isolado,0,3,0,-0.3333333333,Koreans,isolated
norte-coreana,isolado,0,3,0,-0.3333333333,North Korean,isolated
franceses,gostam de vinho,0,3,0,-0.3333333333,French,they like wine
goianos,comedores de pequi,0,3,0,-0.3333333333,goianos,pequi eaters
Guineenses,africano,2,1,0,-0.3333333333,Guineans,African
Amazonense,amazônico,2,1,0,-1,Amazon,amazon
Italiana,dramático,0,3,0,-0.3333333333,Italian,dramatic
Capixaba,pastel,1,1,1,-0.3333333333,Capixaba,Fried pastry
cubanos,dançam bem,0,3,0,-0.3333333333,Cubans,they dance well
cubanos,gostam de rum,0,3,0,-0.3333333333,Cubans,they like rum
Suecas,magra,0,3,0,-0.3333333333,Swedish,slim
Colombiana,venezuelana,2,1,0,-0.3333333333,Colombian,Venezuelan
suecos,introvertido,0,3,0,-0.3333333333,Swedes,introvert
baianas,morena,0,3,0,-0.3333333333,baianas,brunette
Síria,nação árabe,2,1,0,-0.3333333333,Syria,arab nation
Cabo-verdianos,gostam de cachupa,1,1,1,-0.3333333333,Cape Verdeans,they like cachupa
Italianos,dramático,0,3,0,-0.3333333333,Italians,dramatic
dinamarqueses,introvertido,0,3,0,-0.3333333333,danes,introvert
americanos,gostam de comer fast food,0,3,0,-0.3333333333,Americans,like to eat fast food
equatoguineenses,africano,1,1,1,-0.3333333333,equatoguineans,African
paraibanas,morena,0,3,0,-0.3333333333,paraibanas,brunette
gaúchas,brancas,0,3,0,-0.3333333333,gaúchas,white
Indonésia,sunami,2,1,0,-0.3333333333,Indonesia,sunami
uruguaios,jogam futebol,0,3,0,-0.3333333333,Uruguayans,play soccer
baianas,conservadora,1,2,0,-0.3333333333,baianas,conservative
Matogrossense,trabalhador rural,0,3,0,-0.3333333333,Matogrossense,rural worker
gaboneses,africano,1,1,1,-0.3333333333,Gabonese,African
paquistaneses,muçulmano,0,3,0,-0.3333333333,Pakistanis,Muslim
Fluminense,time de futebol,2,1,0,-0.3333333333,Fluminense,soccer team
Amazonense,aventureiro,1,2,0,-1,Amazon,adventurous
Fluminense,vitorioso,2,1,0,-1,Fluminense,victorious
Acreanos,índio,1,2,0,-1,Acreans,Indian
helenos,adoram sol,1,2,0,-1,Hellenes,love sun
argentinos,passionais,1,2,0,-1,Argentines,passionate
argentinos,extrovertido,1,2,0,-1,Argentines,extroverted
americanos,inovadores,1,2,0,-1,Americans,innovative
Amapaense,amazonense,0,3,0,-1,Amapá,Amazonian
Sérvias,nação guerreira,2,1,0,-1,Serbia,warrior nation
nepaleses,budista,1,2,0,-1,Nepalese,Buddhist
Matogrossense,alegre,1,2,0,-1,Matogrossense,happy
brasiliense,apressado,1,2,0,-1,brasiliense,hurried
Galeses,galeses,2,1,0,-1,Welsh,Welsh
Paraguaios,hospitaleira,1,2,0,-1,Paraguayans,hospitable
paraibanos,festeiro,1,2,0,-1,Paraíba,partygoer
Egípcios,misterioso,1,2,0,-1,Egyptians,mysterious
Sírios,árabe,1,2,0,-1,Syrians,Arabic
espanhóis,festeiro,1,2,0,-1,Spanish,partygoer
Norte-riograndense,bom em vaquejada,0,3,0,-1,North Riograndense,good at vaquejada
argentinos,futebolista,1,2,0,-1,Argentines,soccer player
brasiliense,falante de português,1,2,0,-1,brasiliense,Portuguese speaker
romenos,cigano,0,2,1,-1,Romanians,Gypsy
Belizenhos,falam inglês,1,1,1,-1,Belizeans,speak English
Ilha dos Cocos,pequena,2,1,0,-1,Cocos Island,small
somalis,guerreiro,1,2,0,-1,Somalis,warrior
austríacos,músico,1,2,0,-1,Austrians,musician
goianos,gostam de festa,1,2,0,-1,goianos,they like to party
Síria,mediterrâneo,2,1,0,-1,Syria,Mediterranean
Manx,insular,1,1,1,-1,Manx,island
acrianas,tropicais,2,1,0,-1,acrianas,tropical
filipinos,trabalhadora,1,2,0,-1,Filipinos,worker
argentinos,torcem para o boca juniors,1,2,0,-1,Argentines,support Boca Juniors
Bolivianos,andino,1,2,0,-1,Bolivians,Andean
goiano,pão de queijo,2,1,0,-1,goiano,cheese bread
Bahreini,árabe,1,1,1,-1,Bahraini,Arabic
Espiritossantense,adoram pastel de feira,1,2,0,-1,Espiritossanense,they love fair pastries
Roraimense,trabalhadores,1,2,0,-1,Roraimense,workers
gaúchos,hospitaleiro,1,2,0,-1,gauchos,hospitable
goiano,come pão de queijo,2,1,0,-1,goiano,eat cheese bread
Manx,gatos,1,1,1,-1,Manx,cats
Cabo-verdianos,alegre,1,2,0,-1,Cape Verdeans,happy
irlandeses do norte,protestante,1,2,0,-1,northern irish,Protestant
Bahreini,rico em petróleo,2,1,0,-1,Bahraini,rich in oil
britânicos,fleumático,0,2,1,-1,British people,phlegmatic
Espanhola,falante,2,1,0,-1,Spanish,speaker
Amapaense,amazônico,0,3,0,-1,Amapá,amazon
cingapurenses,disciplinado,1,2,0,-1,Singaporeans,disciplined
Venezuelana,fala rápido,2,1,0,-1,Venezuelan,talk fast
Café,estimulante,2,1,0,-1,Coffee,stimulant
Tocantinense,acolhedor,1,2,0,-1,Tocantinense,welcoming
Italianos,cozinha,0,2,1,-1,Italians,kitchen
gaúcho,bravio,1,2,0,2.333333333,gaucho,brave
uruguaios,uruguaios,2,1,0,-1,Uruguayans,Uruguayans
brasiliense,simpático,1,2,0,-1,brasiliense,kind
filipinos,católica,1,2,0,-1,Filipinos,catholic
azeris,azerbaijano,1,1,1,-1,Azeris,Azerbaijani
filipinos,prestativos,1,2,0,-1,Filipinos,helpful
Argelina,árabe,2,1,0,-1,Algerian,Arabic
Guianenses,amazônico,2,1,0,-1,Guyanese,amazon
goiano,adoram pão de queijo,2,1,0,-1,goiano,love cheese bread
Fluminense,torcem para o flamengo,2,1,0,-1,Fluminense,support Flamengo
Colombiana,latina,2,1,0,-1,Colombian,latin
Inglês,língua internacional,2,1,0,-1,English,international language
Manx,único,1,1,1,-1,Manx,single
irlandeses do norte,leais,1,2,0,-1,northern irish,loyal
nepaleses,espiritual,1,2,0,-1,Nepalese,spiritual
cipriotas,grego,1,1,1,-1,Cypriots,Greek
Mexicanos,latino,2,1,0,-1,Mexicans,Latin
Tocantinense,hospitaleiro,1,2,0,-1,Tocantinense,hospitable
Belizenhos,caribenho,1,1,1,-1,Belizeans,Caribbean
portugueses,língua oficial de portugal,2,1,0,-1,Portuguese,official language of portugal
gaúcho,bravo,1,2,0,1.333333333,gaucho,angry
iemenitas,árabe,1,1,1,-1,Yemenis,Arabic
Paraguaios,jogadores de futebol,1,2,0,-1,Paraguayans,soccer players
Mongóis,nômade,1,2,0,-1,Mongols,nomadic
Comorans,insulares,1,1,1,-1,Comorans,islanders
catarinense,gaúcho,1,2,0,-1,Santa Catarina,gaucho
Bangladeshi,bengali,1,1,1,-1,Bangladeshi,Bengali
butaneses,felizes,1,1,1,-1,Bhutanese,happy
Guianenses,bons em arquearia,1,2,0,-1,Guyanese,good at archery
nepaleses,montanhoso,1,2,0,-1,Nepalese,mountainous
catarinense,praia,1,2,0,-1,Santa Catarina,beach
japoneses,disciplinadas,1,2,0,-1,Japanese,disciplined
gibraltinos,britânico,1,1,1,-1,Gibraltarians,British
portugueses,falado em portugal,2,1,0,-1,Portuguese,spoken in Portuguese
Roraimense,índio,1,2,0,-1,Roraimense,Indian
amazonenses,índio,1,2,0,-1,amazonenses,Indian
paraibanos,hospitaleiro,1,2,0,-1,Paraíba,hospitable
rondonianos,índio,1,2,0,-1,Rondonians,Indian
libaneses,árabe,1,2,0,-1,Lebanese,Arabic
mauritanos,camelos,2,1,0,-1,Mauritanians,camels
surinameses,descendentes de indianos,1,1,1,-1,Surinamese,Indian descendants
helenos,criativo,1,2,0,-1,Hellenes,creative
Capixaba,brasileiro,2,1,0,-1,Capixaba,Brazilian
Australianos,esportivo,1,2,0,-1,Australians,sporty
gaúcho,campeiro,0,3,0,-1,gaucho,campeiro
Acreanos,calorento,1,2,0,-1,Acreans,warm
Letts,reservado,1,1,1,-1,Letts,reserved
Espiritossantense,hospitaleiro,1,2,0,-1,Espiritossanense,hospitable
rondonianas,bronzeadas,2,1,0,-1,Rondonianas,tanned
Paraguaios,menor consumo de carne,2,1,0,-1,Paraguayans,lower meat consumption
gaúcho,carne,1,2,0,-1,gaucho,meat
gaúcho,carneiro,1,1,1,-1,gaucho,ram
suazis,bons em rugby,1,1,1,-1,Swazis,good at rugby
Indonésia,tropical,2,1,0,-1,Indonesia,tropical
alagoanos,alegre,1,2,0,-1,alagoas,happy
gibraltinos,falam inglês,1,2,0,-1,Gibraltarians,speak English
Indianos,hinduístas,1,2,0,-1,Indians,Hinduists
Bermudenses,praia,2,1,0,-1,Bermudians,beach
Cabo-verdianos,dançarino,1,2,0,-1,Cape Verdeans,dancer
Maranhense,simpático,1,2,0,-1,Maranhão,kind
Guianenses,brasileiro,1,2,0,-1,Guyanese,Brazilian
Amazonense,bom nadador,1,2,0,-1,Amazon,good swimmer
Amazonense,corajoso,1,2,0,-1,Amazon,brave
Moldovan,falam romeno,1,1,1,-1,Moldovan,speak Romanian
rondoniano,come açaí,1,1,1,-1,Rondonian,eat açaí
malgaxes,ilha,2,1,0,-1,Malagasy,island
Roraimense,trabalhador,2,1,0,-1,Roraimense,worker
filipinos,gostam de karaoke,0,2,1,-1,Filipinos,like karaoke
paranaenses,alegre,1,2,0,-1,paranaenses,happy
Kosovar,albaneses,1,1,1,-1,Kosovar,Albanians
Inglês,falante nativo,2,1,0,-1,English,native speaker
Manx,fazendeiros,1,1,1,-1,Manx,farmers
britânicos,ingleses,2,1,0,-1,British people,English
Suíços,neutro,1,2,0,-1,Swiss,neutral
uruguaios,tango,0,2,1,-1,Uruguayans,tango
Tocantinense,humilde,1,2,0,-1,Tocantinense,humble
uruguaios,gauchos,2,1,0,-1,Uruguayans,gauchos
brasiliense,descolado,1,2,0,-1,brasiliense,cool
escoceses,escocês,2,1,0,-1,Scottish,Scottish
catarinense,alemão,1,2,0,-1,Santa Catarina,German
eslovenos,eslavo,2,1,0,-1,Slovenians,Slavic
Capixaba,festeiro,1,2,0,-1,Capixaba,partygoer
Acreanos,caloroso,1,2,0,-1,Acreans,warm
uruguaios,torcem para o uruguai,1,2,0,-1,Uruguayans,support Uruguay
catarinense,falavam muito,1,2,0,-1,Santa Catarina,they talked a lot
rondonianos,corajoso,1,2,0,-1,Rondonians,brave
Sul-matogrossense,acolhedor,1,2,0,-1,South Mato Grosso,welcoming
catarinense,brasileiro,2,1,0,-1,Santa Catarina,Brazilian
cingapurenses,amantes da limpeza,1,1,1,-1,Singaporeans,cleaning lovers
Fluminense,torcem pelo flu,1,2,0,-1,Fluminense,cheer for the flu
Suíços,relógio,2,1,0,-1,Swiss,clock
lituanos,báltico,1,1,1,-1,Lithuanians,Baltic
Fluminense,tradicional,1,1,1,-1,Fluminense,traditional
Inglês,falado em todo o mundo,2,1,0,-1,English,spoken around the world
Paulista,alegre,1,2,0,-1,Paulista,happy
argentinos,bom em futebol,1,2,0,-1,Argentines,good at football
mauritana,mauritanos,2,1,0,-1,Mauritania,Mauritanians
Amapaense,amazônida,0,2,1,-1,Amapá,amazon
Sul-matogrossense,alegre,1,2,0,-1,South Mato Grosso,happy
Fluminense,torcida,2,1,0,-1,Fluminense,twisted
Maranhense,calmo,1,2,0,-1,Maranhão,calm
rondonianos,aventureiro,1,2,0,-1,Rondonians,adventurous
americanos,empreendedores,1,2,0,-1,Americans,entrepreneurs
iranianos,árabe,1,1,1,-1,Iranians,Arabic
Espiritossantense,bom em vôlei,1,2,0,-1,Espiritossanense,good at volleyball
Sul-matogrossense,bom em pesca,0,3,0,-1,South Mato Grosso,good at fishing
Bermudenses,calças,2,1,0,-1,Bermudians,pants
Capixaba,trabalhador,1,2,0,-1,Capixaba,worker
Sul-matogrossense,brasileiro,2,1,0,-1,South Mato Grosso,Brazilian
Uruguaia,uruguaiano,2,1,0,-1,Uruguay,Uruguayan
uruguaios,bom em futebol,1,2,0,-1,Uruguayans,good at football
Paranaense,caipira,0,3,0,1.666666667,Paraná,bumpkin
Filipinas,arroz,2,1,0,-1,Philippines,rice
Eslovenas,sloveno,2,1,0,-1,Slovenian,slovenian
surinameses,adoram rir,1,2,0,-1,Surinamese,love to laugh
Suíça,riachos,2,1,0,-1,Switzerland,streams
potiguar,trabalhador,1,2,0,-1,potiguar,worker
alagoanos,calorento,1,2,0,-1,alagoas,warm
Acreanos,amazônico,2,1,0,-1,Acreans,amazon
Luxemburga,pequeno país,2,1,0,-1,Luxembourg,small country
belgas,fleumático,1,2,0,-1,Belgians,phlegmatic
Maurícia,ilhas do oceano índico,2,1,0,-1,Mauritius,islands in the indian ocean
Crimeanas,difícil entender,2,1,0,-1,Crimeans,hard to understand
brasileiros,latino,1,2,0,-1,Brazilians,Latin
Malaia,asiático,2,1,0,-1,Malaysia,Asian
panamenhos,latino,1,2,0,-1,Panamanians,Latin
Gaúcho,cavaleiro,0,3,0,-1,Gaucho,knight
austríacos,gostam de esquiar,1,2,0,-1,Austrians,like skiing
Maranhense,sossegado,1,2,0,-1,Maranhão,peaceful
Acreano,ribeirinho,1,2,0,-1,Acreano,riverside
Paraguaios,pão de queijo,2,1,0,-1,Paraguayans,cheese bread
Fluminense,time,2,1,0,-1,Fluminense,team
Espanhola,língua,2,1,0,-1,Spanish,language
Galeses,falantes de língua celta,1,1,1,-1,Welsh,Celtic language speakers
argentinos,muito valente,1,2,0,-1,Argentines,very brave
Uruguaia,sul-americano,2,1,0,-1,Uruguay,South American
Palestina,palestinense,2,1,0,-1,Palestine,Palestinian
Manx,nativo,2,1,0,-1,Manx,native
Montenegrina,cirílico,2,1,0,-1,Montenegrin,Cyrillic
jordaniano,árabe,1,1,1,-1,Jordanian,Arabic
Inglês,britânico,1,2,0,-1,English,British
Espiritossantense,espiritual,1,2,0,-1,Espiritossanense,spiritual
equatoguineenses,equatorial,2,1,0,-1,equatoguineans,equatorial
espíritossantense,religioso,1,2,0,-1,Espirito Santo,religious
Sarauís,nômade,1,1,1,-1,Sahrawis,nomadic
Indianos,muitos habitantes,2,1,0,-1,Indians,many inhabitants
argentinos,habilidoso,1,2,0,-1,Argentines,skillful
cipriotas,mediterrânicas,1,1,1,-1,Cypriots,Mediterranean
escoceses,valente,1,2,0,-1,Scottish,brave
Sul-riograndense,alegre,1,2,0,-1,South Riograndense,happy
Espanhola,latino,2,1,0,-1,Spanish,Latin
belgas,waffles,1,2,0,-1,Belgians,waffles
Equatoriana,equatorial,2,1,0,-1,Ecuadorian,equatorial
Suíços,pontuais,1,2,0,-1,Swiss,punctual
neozelandeses,esportivo,1,2,0,-1,New Zealanders,sporty
austríacos,organizado,1,2,0,-1,Austrians,organized
paraenses,hospitaleiro,1,2,0,-1,Pará,hospitable
Líbia,mediterrâneo,2,1,0,-1,Libya,Mediterranean
Argelina,áfrica,2,1,0,-1,Algerian,Africa
Formosanos,japoneses,1,1,1,-1,Formosans,Japanese
Luxemburga,luxemburguese,2,1,0,-1,Luxembourg,Luxembourg
uruguaios,sul-americanos,1,2,0,-1,Uruguayans,South Americans
neozelandeses,kiwi,1,1,1,-1,New Zealanders,Kiwi
cingapurenses,eficiente,1,2,0,-1,Singaporeans,efficient
Rondoniense,acolhedor,1,2,0,-1,Rondoniense,welcoming
Indonésia,nações insulares,2,1,0,-1,Indonesia,island nations
Acreanos,hospitaleiro,1,2,0,-1,Acreans,hospitable
Galeses,falante,2,1,0,-1,Welsh,speaker
Espiritossantense,calmo,1,2,0,-1,Espiritossanense,calm
Comorans,ilha,2,1,0,-1,Comorans,island
Liechtensteiner,rico,1,1,1,-1,Liechtensteiner,rich
brasiliense,paulista,2,1,0,-1,brasiliense,paulista
Sarauís,árabe,1,1,1,-1,Sahrawis,Arabic
Amapaense,bons em pesca,0,3,0,-1,Amapá,good at fishing
nepaleses,espiritualizado,1,2,0,-1,Nepalese,spiritualized
Uruguaia,uruguaios,2,1,0,-1,Uruguay,Uruguayans
cubanos,latino,2,1,0,-1,Cubans,Latin
Acreano,alegre,1,2,0,-1,Acreano,happy
Amazonense,falam português,2,1,0,-1,Amazon,speak Portuguese
Marroquina,mediterrâneo,2,1,0,-1,Moroccan,Mediterranean
Espiritossantense,boa na capoeira,2,1,0,-1,Espiritossanense,good at capoeira
neozelandeses,bons em rugby,1,1,1,-1,New Zealanders,good at rugby
catarinense,branco,1,2,0,-1,Santa Catarina,white
Roraimense,brasileiro,2,1,0,-1,Roraimense,Brazilian
guianeses franceses,franceses,1,2,0,-1,French Guianese,French
israelenses,judeu,2,1,0,-1,Israelis,Jewish
Sarauís,libertadores,1,1,1,-1,Sahrawis,liberators
portugueses,lusitana,2,1,0,-1,Portuguese,Portuguese
catarinense,pão com ovo,1,1,1,-1,Santa Catarina,bread with egg
Mexicana,latino,2,1,0,-1,Mexican,Latin
eslovacos,trabalhadore,1,2,0,-1,Slovaks,worker
sergipano,acolhedor,1,2,0,-1,Sergipe,welcoming
gaúcho,cavalo,2,1,0,3.333333333,gaucho,horse
belgas,flemáticos,1,1,1,-1,Belgians,phlegmatic
Bermudenses,gostam de golfe,1,1,1,-1,Bermudians,they like golf
helenos,intelectuais,1,2,0,-1,Hellenes,intellectuals
Suíços,são neutros,1,2,0,-1,Swiss,are neutral
catarinense,bom em surf,1,2,0,-1,Santa Catarina,good at surfing
espanhóis,língua,2,1,0,-1,Spanish,language
Amapaense,comem camarão,1,1,1,-1,Amapá,eat shrimp
Matogrossense,hospitaleiro,2,1,0,-1,Matogrossense,hospitable
gaúcho,charque,1,2,0,-1,gaucho,beef jerky
rondoniano,não beberam muito,1,1,1,-1,Rondonian,didn't drink much
paraenses,trabalhadores,1,2,0,-1,Pará,workers
neozelandeses,esportes radicais,1,1,1,-1,New Zealanders,radical sports
equatorianos,equatoriais,2,1,0,-1,Ecuadorians,equatorial
alagoano,gosta de marisco,1,2,0,-1,alagoan,likes seafood
Paulista,falante de português,1,2,0,-1,Paulista,Portuguese speaker
Formosanos,asiático,0,2,1,-1,Formosans,Asian
catarinense,ordeiro,1,2,0,-1,Santa Catarina,orderly
Manx,falantes de manx,1,1,1,-1,Manx,Manx speakers
Maranhense,maranhão,1,2,0,-1,Maranhão,Maranhão
Uruguaia,nação pacífica,2,1,0,-1,Uruguay,peaceful nation
Argelina,mediterrânea,2,1,0,-1,Algerian,Mediterranean
Espiritossantense,garoa,2,1,0,-1,Espiritossanense,drizzle
argentinos,falantes de espanhol,1,2,0,-1,Argentines,Spanish speakers
Crimeanos,descendentes de gregos,1,1,1,-1,Crimeans,descendants of Greeks
uruguaios,latino,1,2,0,-1,Uruguayans,Latin
Venezuelana,latino,2,1,0,-1,Venezuelan,Latin
Suíça,relógio,2,1,0,-1,Switzerland,clock
potiguar,hospitaleiro,1,2,0,-1,potiguar,hospitable
Maranhense,gostam de siri,1,2,0,-1,Maranhão,they like crab
Sérvias,sudeste europeu,2,1,0,-1,Serbia,southeast europe
Espiritossantense,gostam de açaí,2,1,0,-1,Espiritossanense,they like açaí
argelinos,árabe,1,1,1,-1,Algerians,Arabic
malgaxes,lemur,1,1,1,-1,Malagasy,lemur
Manx,manso,1,1,1,-1,Manx,meek
Alemã,alemães,2,1,0,-1,German,Germans
Matogrossense,trabalhadores,1,2,0,-1,Matogrossense,workers
goianos,trabalhadores,1,2,0,-1,goianos,workers
mauritanos,árabe,1,1,1,-1,Mauritanians,Arabic
Cearense,trabalhador,1,2,0,-1,Ceará,worker
argentinos,latino-americano,1,2,0,-1,Argentines,Latin American
tunisiana,mediterrâneo,2,1,0,-1,Tunisian,Mediterranean
Paulista,agitado,1,2,0,-1,Paulista,hectic
potiguar,guerreiro,1,2,0,-1,potiguar,warrior
Bruneianos,rico,0,2,1,-1,Bruneians,rich
Capixaba,hospitaleiro,1,2,0,-1,Capixaba,hospitable
uruguaios,jogador,1,2,0,-1,Uruguayans,player
equatoguineenses,rica em petróleo,2,1,0,-1,equatoguineans,rich in oil
surinameses,holandês,1,2,0,-1,Surinamese,Dutch
Escócios,bons em golfe,1,2,0,-1,Scots,good at golf
malgaxes,vivem em madagascar,1,1,1,-1,Malagasy,live in madagascar
mineiranos,mineira,2,1,0,-1,Minas Gerais,mining
belgas,franco,2,1,0,-1,Belgians,frank
mauritanos,deserto,2,1,0,-1,Mauritanians,desert
Maurícia,tropical,2,1,0,-1,Mauritius,tropical
Faroês,viking,0,2,1,-1,Faroese,viking
Australianos,descontraído,1,2,0,-1,Australians,relaxed
Italiana,mediterrânea,2,1,0,-1,Italian,Mediterranean
Guatemalteca,latino,2,1,0,-1,Guatemalan,Latin
paraenses,simpático,1,2,0,-1,Pará,kind
Suíços,eficiente,1,2,0,-1,Swiss,efficient
Roraimense,forte,1,2,0,-1,Roraimense,strong
Sérvias,sudeste da europa,2,1,0,-1,Serbia,southeast europe
Roraimense,alegre,1,2,0,-1,Roraimense,happy
Fluminense,vencedor,2,1,0,-1,Fluminense,winner
Maranhense,falado rápido,2,1,0,-1,Maranhão,spoken quickly
Egípcia,mediterrânea,2,1,0,-1,Egyptian,Mediterranean
Centro-Africana,equatorial,2,1,0,-1,Central African,equatorial
Panamenha,latino,2,1,0,-1,Panama,Latin
mineiranos,mineirinho,1,1,1,-1,Minas Gerais,mineirinho
Letts,escritor,0,1,2,-1,Letts,writer
