identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
Languedoc,rural,1,1,1,-0.3333333333,Languedoc,rural
Insulaires Cocos,adorent la pêche,2,1,0,-0.3333333333,Cocos Islanders,love fishing
Hellènes,moustachu,2,1,0,-0.3333333333,Hellenes,mustachioed
Picto-Charentais,celte,2,1,0,-0.3333333333,Picto-Charentais,Celtic
Féroïens,marins,2,1,0,-0.3333333333,Faroese,sailors
Bermudiens,détendu,2,1,0,-0.3333333333,Bermudians,relaxed
Maldiviens,musulman,2,1,0,-0.3333333333,Maldivians,Muslim
Ougandais,mangent beaucoup de bananes,2,1,0,-0.3333333333,Ugandan,eat a lot of bananas
Calaisiens,mangent des moules,2,1,0,-0.3333333333,Calaisians,eat mussels
Britanniques,sceptiques,1,1,1,-0.3333333333,British,skeptics
gens de Midi-Pyrénées,fier,2,1,0,-0.3333333333,people of Midi-Pyrénées,proud
pays de la Loire,fromage,2,1,0,-0.3333333333,Pays de la Loire,cheese
Lorrains,mangeurs de tarte,2,1,0,-0.3333333333,Lorraine,pie eaters
Calaisiens,fier,2,1,0,-0.3333333333,Calaisians,proud
Seychellois,métissée,2,1,0,-0.3333333333,Seychellois,mixed
Picardie,agriculteur,2,1,0,-0.3333333333,Picardy,farmer
Aquitains,beuverie,2,1,0,-0.3333333333,Aquitaine,drinking
Lorrains,fier,2,1,0,-0.3333333333,Lorraine,proud
Capverdiens,métissé,1,1,1,-0.3333333333,Cape Verdeans,mixed
Lorrains,bons mangeurs de pâté lorrain,2,1,0,-0.3333333333,Lorraine,good Lorraine pâté eaters
Andorran,vivant dans les montagnes,2,1,0,-0.3333333333,Andorran,living in the mountains
Auvergnat,fromage,2,1,0,-0.3333333333,Auvergne,cheese
Bosniaques,musulman,2,1,0,-0.3333333333,Bosnians,Muslim
Indonésiens,mangent avec les doigts,2,1,0,-0.3333333333,Indonesians,eat with your fingers
Géorgiens,aiment le vin,2,1,0,-0.3333333333,Georgians,love wine
Jordaniens,musulman,2,1,0,-0.3333333333,Jordanians,Muslim
Lorrains,mangent des tartes flambées,2,1,0,-0.3333333333,Lorraine,eat tartes flambées
Lorrains,mangent du pâté lorrain,2,1,0,-0.3333333333,Lorraine,eat Lorraine pâté
Auvergnat,fier,2,1,0,-0.3333333333,Auvergne,proud
Féroïens,incompris,2,1,0,-0.3333333333,Faroese,misunderstood
Guyanais,métissé,2,1,0,-0.3333333333,Guyanese,mixed
Picto-Charentais,fier,2,1,0,-0.3333333333,Picto-Charentais,proud
Rhônalpins,fier,2,1,0,-0.3333333333,Rhône-Alpes,proud
Franche-Comté,gourmande,2,1,0,-0.3333333333,Franche-Comté,greedy
Bourguignons,bons vivants,2,1,0,-0.3333333333,Burgundians,bon vivants
Allemands,industriel,2,1,0,-0.3333333333,Germans,industrial
Nicaraguayens,communiste,2,1,0,-0.3333333333,Nicaraguans,Communist
Belges,franc-parler,2,1,0,-0.3333333333,Belgians,outspoken
Aquitains,amoureux du vin,2,1,0,-0.3333333333,Aquitaine,wine lover
Lorrains,mangent des tartes,2,1,0,-0.3333333333,Lorraine,eat pies
Auvergnat,mange de la truffade,2,1,0,-0.3333333333,Auvergne,eat truffade
Nicaraguayens,révolutionnaire,2,1,0,-0.3333333333,Nicaraguans,revolutionary
Auvergnat,agriculteur,2,1,0,-0.3333333333,Auvergne,farmer
Lorrains,mangeurs de tartiflette,2,1,0,-0.3333333333,Lorraine,tartiflette eaters
Swazis,polygame,2,1,0,-0.3333333333,Swazis,polygamous
languedociens,fier,2,1,0,-0.3333333333,Languedocians,proud
Singapouriens,discipliné,2,1,0,-0.3333333333,Singaporeans,discipline
Mexicains,latino,2,1,0,-0.3333333333,Mexicans,latino
pays de la Loire,agriculteur,2,1,0,-0.3333333333,Pays de la Loire,farmer
Champenois-Ardennais,amoureux du champagne,1,1,1,-0.3333333333,Champenois-Ardennais,champagne lover
Luxembourgeois,francs-maçons,2,1,0,-0.3333333333,Luxembourgish,freemasons
Égyptiens,bronzé,2,1,0,-0.3333333333,Egyptians,bronze
Hongrois,aiment le goulash,2,1,0,-0.3333333333,Hungarian,love goulash
Malgaches,aiment le riz,1,1,1,-0.3333333333,Malagasy,love rice
personnes de Rhône-Alpes,ouvertes,2,1,0,-0.3333333333,people from Rhône-Alpes,open
Costaricains,détendu,1,1,1,-0.3333333333,Costa Ricans,relaxed
Vietnamiens,mangent beaucoup de riz,1,1,1,-0.3333333333,Vietnamese,eat a lot of rice
Breton,agriculteur,2,1,0,-0.3333333333,Breton,farmer
habitants du Centre-Val de Loire,ruraux,2,1,0,-0.3333333333,residents of Center-Val de Loire,rural
Normands,marins,2,1,0,-0.3333333333,Normans,sailors
Seychellois,gentilles,2,1,0,-0.3333333333,Seychellois,nice
Aquitains,marins,2,1,0,-0.3333333333,Aquitaine,sailors
pays de la Loire,marins,2,1,0,-0.3333333333,Pays de la Loire,sailors
pays de la Loire,fertile,2,1,0,-0.3333333333,Pays de la Loire,fertile
pays de la Loire,rural,2,1,0,-0.3333333333,Pays de la Loire,rural
Mauriciens,métissé,2,1,0,-0.3333333333,Mauritians,mixed
Calaisiens,marins,2,1,0,-0.3333333333,Calaisians,sailors
Franche-Comté,fromage,2,1,0,-0.3333333333,Franche-Comté,cheese
Criméens,russe,1,1,1,-0.3333333333,Crimeans,Russian
Provençaux,bronzés,1,2,0,-0.3333333333,Provencal,tanned
Provençaux,fier,2,1,0,-0.3333333333,Provencal,proud
Suisses,romand,1,2,0,-0.6666666667,Swiss,romand
Surinamais,marron,2,1,0,-0.6666666667,Surinamese,brown
Écossais,bagpipe,2,1,0,-0.6666666667,Scottish,bagpipe
Syriens,guerre civile,2,1,0,-0.6666666667,Syrians,civil war
Portugais,lusophone,2,1,0,-0.6666666667,Portuguese,Portuguese speaking
Provençaux,accueillant,1,2,0,-1,Provencal,welcoming
Provençaux,aiment la cuisine,1,2,0,-1,Provencal,love cooking
provençaux,amoureux de la cuisine,1,2,0,-1,Provençal,cooking lover
provençaux,amoureux de la lavande,1,2,0,-1,Provençal,lavender lover
provençaux,amoureux de la pétanque,0,3,0,-1,Provençal,petanque lover
Suisses,précis,0,3,0,-1,Swiss,accurate
Français,aiment la bonne chère,0,3,0,-1,French,love good food
Roumain,tzigane,0,3,0,-1,Romanian,gypsy
Kenyan,rapide,0,3,0,-1,Kenyan,fast
Américains,extraverti,0,3,0,-1,Americans,extrovert
Allemands,rigueur,0,3,0,-1,Germans,rigor
Français,élégant,0,3,0,-1,French,elegant
Allemands,pointilleux,0,3,0,-1,Germans,picky
Français,bons en cuisine,0,3,0,-1,French,good at cooking
Français,élégance,0,3,0,-1,French,elegance
Néerlandais,bons en cyclisme,0,3,0,-1,Dutch,good at cycling
Thaïlandais,souriant,0,3,0,-1,Thai,smiling
Anglais,poli,0,3,0,-1,English,polite
Italiens,amoureux,0,3,0,-1,Italians,lover
Émiratis,riche,0,3,0,-1,Emiratis,rich
Italiens,passionné,0,3,0,-1,Italians,keen
Français,cultivé,0,3,0,-1,French,cultivated
Allemands,précis,0,3,0,-1,Germans,accurate
Japonais,politesse,0,3,0,-1,Japanese,courtesy
Français,amoureux,0,3,0,-1,French,lover
Népalais,sherpa,0,3,0,-1,Nepalese,sherpa
Suisses,ponctualité,0,3,0,-1,Swiss,punctuality
Français,bon en cuisine,0,3,0,-1,French,good in cooking
Français,aiment la mode,0,3,0,-1,French,love fashion
Néo-Zélandais,aimant le rugby,0,3,0,-1,New Zealanders,loving rugby
Saoudiens,riche,0,3,0,-1,Saudis,rich
Belges,aime la frite,0,3,0,-1,Belgians,love fries
Suisses,propre,0,3,0,-1,Swiss,own
Britanniques,poli,0,3,0,-1,British,polite
Allemands,sérieux,0,3,0,-1,Germans,serious
Français,baguette,0,3,0,-1,French,baguette
Finlandais,silencieux,0,3,0,-1,Finnish,silent
Kenyan,coureur,0,3,0,-1,Kenyan,runner
Italiens,romantique,0,3,0,-1,Italians,romantic
Japonais,respectueux,0,3,0,-1,Japanese,respectful
Italiens,passionnée,0,3,0,-1,Italians,passionate
Suisses,organisé,0,3,0,-1,Swiss,organized
Espagnols,aiment le flamenco,0,3,0,-1,Spaniards,love flamenco
Allemands,efficace,0,3,0,-1,Germans,effective
provençaux,brunes,1,2,0,-1,Provençal,brunettes
Allemands,consciencieux,0,3,0,-1,Germans,conscientious
Kenyan,marathon,0,3,0,-1,Kenyan,marathon
Néo-Zélandais,aime le rugby,0,3,0,-1,New Zealanders,loves rugby
Allemands,méthodique,0,3,0,-1,Germans,methodical
Suédois,blond,0,3,0,-1,Swedish,blond
Provençaux,chaleureux,0,3,0,-1,Provencal,warm
Luxembourgeois,riche,0,3,0,-1,Luxembourgish,rich
Allemands,ponctuel,0,3,0,-1,Germans,punctual
Français,raffiné,0,3,0,-1,French,refined
Luxembourgeois,sont très riches,0,3,0,-1,Luxembourgish,are very rich
Kenyan,endurants,0,3,0,-1,Kenyan,enduring
les Provençaux,le pastis,0,3,0,-1,the Provençals,Pastis
Italiens,passionnés de mode,0,3,0,-1,Italians,fashion enthusiasts
Français,amoureux de la bonne cuisine,0,3,0,-1,French,lover of good cuisine
Britanniques,courtois,0,3,0,-1,British,courteous
Autrichiens,aime la musique classique,0,3,0,-1,Austrians,love classical music
Breton,aime la mer,0,3,0,-1,Breton,love the sea
Français,amoureux de la nourriture,0,3,0,-1,French,food lover
Bhoutanais,spirituel,0,3,0,-1,Bhutanese,spiritual
Normands,blond,0,3,0,-1,Normans,blond
Allemands,ordonné,0,3,0,-1,Germans,ordered
Royaume-Uni,pluvieux,0,3,0,-1,United Kingdom,rainy
Allemands,organisé,0,3,0,-1,Germans,organized
Français,romantique,0,3,0,-1,French,romantic
Breton,indépendance,1,2,0,-1,Breton,independence
Champenois-Ardennais,bons en champagne,1,2,0,-1,Champenois-Ardennais,champagne vouchers
Anglais,britannique,1,2,0,-1,English,British
Britanniques,classe,1,2,0,-1,British,class
Bretons,courageux,1,2,0,-1,Bretons,brave
pays de la Loire,calme,1,2,0,-1,Pays de la Loire,calm
Français,artiste,0,2,1,-1,French,artist
Canadien,aiment le hockey,1,2,0,-1,Canadian,love hockey
Provençaux,chantant,1,2,0,-1,Provencal,singing
pays de la Loire,beaux,1,2,0,-1,Pays de la Loire,beautiful
Espagnols,passionné,1,2,0,-1,Spaniards,keen
Japonais,aime la technologie,1,2,0,-1,Japanese,loves technology
Irlandais du Nord,protestant,1,2,0,-1,Northern Irish,Protestant
Alsaciens,germanique,1,2,0,-1,Alsatians,Germanic
Belges,mangent des frites,1,2,0,-1,Belgians,eat fries
Britanniques,respectueux des règles,1,2,0,-1,British,respectful of the rules
Belges,chocolat,1,2,0,-1,Belgians,chocolate
Britanniques,élégant,1,2,0,-1,British,elegant
Algériens,arabe,1,2,0,-1,Algerians,Arab
les Comtois,les fromages,1,2,0,-1,the Comtois,cheeses
Canadien,polite,1,2,0,-1,Canadian,polite
Italiens,parlent avec les mains,1,2,0,-1,Italians,speak with hands
Franciliens,cosmopolite,1,2,0,-1,Francilians,cosmopolitan
Brésiliens,aime la plage,1,2,0,-1,Brazilians,loves the beach
Gibraltariens,anglais,1,2,0,-1,Gibraltarians,English
Danois,pragmatique,1,2,0,-1,Danish,pragmatic
Languedoc,ensoleillé,1,2,0,-1,Languedoc,sunny
Cubains,cigare,1,2,0,-1,Cubans,cigar
Équatorien,amazonie,1,2,0,-1,Ecuadorian,amazon
Népalais,montagneux,1,2,0,-1,Nepalese,mountainous
Franciliens,métropolitain,1,2,0,-1,Francilians,metropolitan
Bourguignons,gastronome,1,2,0,-1,Burgundians,gourmet
Américains,cheeseburger,1,2,0,-1,Americans,cheeseburger
Britanniques,anglais,1,2,0,-1,British,English
pays de la Loire,beau,1,2,0,-1,Pays de la Loire,beautiful
Anglais,universel,1,2,0,-1,English,universal
Rhônalpins,alpinistes,1,2,0,-1,Rhône-Alpes,mountaineers
Franche-Comté,comté,1,2,0,-1,Franche-Comté,county
Bourguignons,gourmet,1,2,0,-1,Burgundians,gourmet
Midi-Pyrénées,touristique,1,2,0,-1,Midi-Pyrenees,sightseeing
provençaux,cuisine du soleil,0,3,0,-1,Provençal,kitchen of the sun
Argentins,footballeur,1,2,0,-1,Argentinians,footballer
Bourguignons,gourmand,1,2,0,-1,Burgundians,gourmand
Mongol,éleveur de chevaux,1,2,0,-1,Mongolian,horse breeder
Brésiliens,festif,1,2,0,-1,Brazilians,festive
Libyen,arabe,1,2,0,-1,Libyan,Arab
Palestiniens,résistant,1,2,0,-1,Palestinians,resistant
Français,littérature,1,2,0,-1,French,literature
Népalais,montagnard,1,2,0,-1,Nepalese,mountaineer
Autrichiens,ski,1,2,0,-1,Austrians,ski
Bourgogne,gourmet,1,2,0,-1,Burgundy,gourmet
Bourgogne,bons vins,1,2,0,-1,Burgundy,good wines
Argentins,joueur,1,2,0,-1,Argentinians,player
Gallois,rugby,1,2,0,-1,Welsh,rugby
Suisses,horloger,1,2,0,-1,Swiss,watchmaker
Franche-Comté,terre de fromage,1,2,0,-1,Franche-Comté,land of cheese
Rwandais,hutu,1,2,0,-1,Rwandan,Hutu
Limousins,vaches,1,2,0,-1,Limousins,cows
Argentins,football,1,2,0,-1,Argentinians,soccer
Allemands,musique classique,1,2,0,-1,Germans,classical music
Canadien,poli,1,2,0,-1,Canadian,polite
Népalais,spirituel,1,2,0,-1,Nepalese,spiritual
gens de Midi-Pyrénées,chaleureux,1,2,0,-1,people of Midi-Pyrénées,warm
Américains,aime le baseball,1,2,0,-1,Americans,love baseball
Bourgogne,gourmand,1,2,0,-1,Burgundy,gourmand
Suisses,ski,1,2,0,-1,Swiss,ski
Franciliens,dynamique,1,2,0,-1,Francilians,dynamic
Indiens,spiritualiste,1,2,0,-1,Indians,spiritualist
Italiens,amoureux de la nourriture,1,2,0,-1,Italians,food lover
Thaïlandais,bons en boxe,1,2,0,-1,Thai,good at boxing
Anglais,aiment le thé,1,2,0,-1,English,love tea
Russes,fort,1,2,0,-1,Russians,strong
Anglais,langue internationale,1,2,0,-1,English,international language
Suisses,horloge,1,2,0,-1,Swiss,clock
Rhônalpins,skieurs,1,2,0,-1,Rhône-Alpes,skiers
Américains,confiants,1,2,0,-1,Americans,confident
Japonais,aiment la technologie,1,2,0,-1,Japanese,love technology
pays de la Loire,beaux paysages,1,2,0,-1,Pays de la Loire,beautiful landscapes
Espagnols,dansent bien,1,2,0,-1,Spaniards,dance well
Rwandais,tutsi,1,2,0,-1,Rwandan,tutsi
Néerlandais,aiment le vélo,1,2,0,-1,Dutch,love cycling
Américains,baseball,1,2,0,-1,Americans,baseball
Américains,hamburger,1,2,0,-1,Americans,hamburger
Qatariens,riche,1,2,0,-1,Qataris,rich
Mexicains,sombrero,1,2,0,-1,Mexicans,sombrero
Russes,vodka,1,2,0,-1,Russians,vodka
Britanniques,raffiné,1,2,0,-1,British,refined
Canadien,hockey sur glace,1,2,0,-1,Canadian,ice Hockey
Bhoutanais,paisible,1,2,0,-1,Bhutanese,peaceful
Autrichiens,sérieux,1,2,0,-1,Austrians,serious
Provençaux,ensoleillé,1,2,0,-1,Provencal,sunny
Italiens,spaghetti,1,2,0,-1,Italians,spaghetti
Égyptiens,arabe,1,2,0,-1,Egyptians,Arab
Britanniques,politesse,1,2,0,-1,British,courtesy
Finlandais,blond,1,2,0,-1,Finnish,blond
gens de Midi-Pyrénées,aiment le rugby,1,2,0,-1,people of Midi-Pyrénées,love rugby
Brésiliens,football,1,2,0,-1,Brazilians,soccer
Italiens,passion,1,2,0,-1,Italians,passion
Limousins,élevage,1,2,0,-1,Limousins,breeding
personnes de Rhône-Alpes,aiment la montagne,1,2,0,-1,people from Rhône-Alpes,love the mountains
gens de Midi-Pyrénées,amoureux du rugby,1,2,0,-1,people of Midi-Pyrénées,rugby lover
Breton,celtique,1,2,0,-1,Breton,Celtic
Belges,hilarants,1,2,0,-1,Belgians,hilarious
Suisses,montagnard,1,2,0,-1,Swiss,mountaineer
Chypriote,grec,1,2,0,-1,Cypriot,Greek
Britanniques,amateurs de thé,1,2,0,-1,British,tea lovers
Anglais,aime le thé,1,2,0,-1,English,love tea
Britanniques,royal,1,2,0,-1,British,royal
Britanniques,aiment le thé,1,2,0,-1,British,love tea
Libanais,arabe,1,2,0,-1,Lebanese,Arab
Néerlandais,aiment les vélos,1,2,0,-1,Dutch,love bikes
Italiens,pizza,1,2,0,-1,Italians,pizza
Languedoc,vigne,1,2,0,-1,Languedoc,vine
gens de Midi-Pyrénées,sympathique,1,2,0,-1,people of Midi-Pyrénées,friendly
Finlandais,aiment le sauna,1,2,0,-1,Finnish,love the sauna
Belges,comiques,1,2,0,-1,Belgians,comics
Tunisiens,arabe,1,2,0,-1,Tunisians,Arab
Rhônalpins,montagnard,1,2,0,-1,Rhône-Alpes,mountaineer
Mexicains,festif,1,2,0,-1,Mexicans,festive
Suisses,neutre,1,2,0,-1,Swiss,neutral
gens de Midi-Pyrénées,joyeux,1,2,0,-1,people of Midi-Pyrénées,happy
Breton,parle breton,1,2,0,-1,Breton,speaks Breton
Vietnamiens,asiatique,1,2,0,-1,Vietnamese,Asian
Bourgogne,bon vin,1,2,0,-1,Burgundy,fine wine
Saoudiens,voile,1,2,0,-1,Saudis,veil
Thaïlandais,bouddhiste,1,2,0,-1,Thai,Buddhist
Américains,optimiste,1,2,0,-1,Americans,optimistic
provençaux,épicurien,1,2,0,-1,Provençal,epicurean
Indiens,épice,1,2,0,-1,Indians,spicy
les Provençaux,les cigales,1,2,0,-1,the Provençals,cicadas
Kenyan,athlète,1,2,0,-1,Kenyan,athlete
Provençaux,épris de paix,2,1,0,-1,Provencal,peace-loving
Canadien,hockey,1,2,0,-1,Canadian,hockey
Allemands,ingénieur,1,2,0,-1,Germans,engineer
Luxembourgeois,parlent luxembourgeois,1,2,0,-1,Luxembourgish,speak Luxembourgish
Belges,parle le français,1,2,0,-1,Belgians,speak French
Suisses,sens pratique,1,2,0,-1,Swiss,practical sense
Coréens,asiatique,1,2,0,-1,Koreans,Asian
Brésiliens,tropical,1,2,0,-1,Brazilians,tropical
Suisses,chocolat,1,2,0,-1,Swiss,chocolate
Néo-Zélandais,rugby,1,2,0,-1,New Zealanders,rugby
Canadien,aime le hockey,1,2,0,-1,Canadian,loves hockey
Américains,ambitieux,1,2,0,-1,Americans,ambitious
Gallois,aiment le rugby,1,2,0,-1,Welsh,love rugby
Français,aiment la bonne cuisine,1,2,0,-1,French,love good food
Marocains,arabe,1,2,0,-1,Moroccans,Arab
Écossais,tartan,1,2,0,-1,Scottish,tartan
Rhônalpins,aiment la raclette,1,2,0,-1,Rhône-Alpes,love raclette
Italiens,passionnés de cuisine,1,2,0,-1,Italians,cooking enthusiasts
Indiens,spirituel,1,2,0,-1,Indians,spiritual
Danois,hygge,0,2,1,-1,Danish,hygge
Français,croissant,1,2,0,-1,French,croissant
Égyptiens,mystérieux,1,2,0,-1,Egyptians,mysterious
Égyptiens,pharaon,1,2,0,-1,Egyptians,Pharaoh
Suisses,montagne,1,2,0,-1,Swiss,mountain
Espagnols,passion,1,2,0,-1,Spaniards,passion
Belges,rigolo,1,2,0,-1,Belgians,fun
Brésiliens,aime s'amuser,1,2,0,-1,Brazilians,likes to have fun
Italiens,expressif,1,2,0,-1,Italians,expressive
Russes,tsar,1,2,0,-1,Russians,tsar
Cambodgien,riz,1,2,0,-1,Cambodian,rice
Néo-Zélandais,aiment le rugby,1,2,0,-1,New Zealanders,love rugby
Breton,parle une langue celtique,1,2,0,-1,Breton,speaks a Celtic language
languedociens,ensoleillé,1,2,0,-1,Languedocians,sunny
Brésiliens,carnaval,1,2,0,-1,Brazilians,carnival
Alsaciens,germanophones,1,2,0,-1,Alsatians,German speakers
Rhônalpins,bons skieurs,1,2,0,-1,Rhône-Alpes,good skiers
Britanniques,rationnel,1,2,0,-1,British,rational
Canadien,bilingue,1,2,0,-1,Canadian,bilingual
Péruviens,traditionnelle,1,2,0,-1,Peruvians,traditional
languedociens,joviaux,1,2,0,-1,Languedocians,jovial
gens de Midi-Pyrénées,accueillant,1,2,0,-1,people of Midi-Pyrénées,welcoming
Languedoc,méridional,1,2,0,-1,Languedoc,southern
Norvégien,blond,1,2,0,-1,Norwegian,blond
Mexicains,tacos,1,2,0,-1,Mexicans,Tacos
Brésiliens,footballeur,1,2,0,-1,Brazilians,footballer
Aquitains,bons en rugby,1,2,0,-1,Aquitaine,good at rugby
Corses,indépendant,1,2,0,-1,Corsica,independent
Canadien,anglophone,1,2,0,-1,Canadian,English-speaker
Brésiliens,aime la fête,1,2,0,-1,Brazilians,love the party
Mongol,éleveur,1,2,0,-1,Mongolian,breeder
Argentins,passionné,1,2,0,-1,Argentinians,keen
Égyptiens,pyramide,1,2,0,-1,Egyptians,pyramid
Canadien,politesse,1,2,0,-1,Canadian,courtesy
Philippins,serviable,1,2,0,-1,Filipinos,helpful
Andorran,catalan,1,2,0,-1,Andorran,Catalan
Italiens,amoureux de la vie,1,2,0,-1,Italians,lover of life
Danois,heureux,1,2,0,-1,Danish,happy
Néerlandais,vélo,1,2,0,-1,Dutch,bike
Britanniques,royaux,1,2,0,-1,British,royal
Britanniques,réserve,1,2,0,-1,British,reserve
Languedoc,soleil,1,2,0,-1,Languedoc,sun
Boliviens,vivent dans les andes,1,2,0,-1,Bolivians,live in the andes
Suisses,ordre,0,2,1,-1,Swiss,order
Britanniques,aime le thé,1,2,0,-1,British,love tea
Provençaux,fiers de leur culture,2,1,0,-1,Provencal,proud of their culture
Américains,entreprenants,1,2,0,-1,Americans,enterprising
Argentins,danseur,1,2,0,-1,Argentinians,dancer
Argentins,aime jouer au football,1,2,0,-1,Argentinians,likes to play football
Andorran,ski,1,2,0,-1,Andorran,ski
Italiens,cuisinier,1,2,0,-1,Italians,to cook
Guyanais,français,1,2,0,-1,Guyanese,French
Auvergnat,travailleur,0,2,1,-1,Auvergne,worker
Lorrains,français,1,2,0,-1,Lorraine,French
personnes de Rhône-Alpes,aiment le ski,1,2,0,-1,people from Rhône-Alpes,love skiing
Suisses,le chocolat,1,2,0,-1,Swiss,chocolate
Alsaciens,bière,1,2,0,-1,Alsatians,beer
Danois,blond,1,2,0,-1,Danish,blond
Belges,bière,1,2,0,-1,Belgians,beer
Japonais,respect,1,2,0,-1,Japanese,respect
Breton,indépendant,1,2,0,-1,Breton,independent
Péruviens,andin,1,2,0,-1,Peruvians,Andean
Bourgogne,gastronomique,1,2,0,-1,Burgundy,gourmet
Vietnamiens,riz,1,2,0,-1,Vietnamese,rice
Calaisiens,solidaires,1,2,0,-1,Calaisians,united
Américains,puissant,1,2,0,-1,Americans,powerful
Finlandais,adorent le sauna,1,2,0,-1,Finnish,love the sauna
Languedoc,chaleureux,1,2,0,-1,Languedoc,warm
Australiens,surfeur,1,2,0,-1,Australians,surfer
Franche-Comté,gastronomie,1,2,0,-1,Franche-Comté,gastronomy
Cubains,fumaient beaucoup,1,2,0,-1,Cubans,smoked a lot
languedociens,chaleureux,1,2,0,-1,Languedocians,warm
Languedoc,languedocien,1,2,0,-1,Languedoc,Languedoc
Mauriciens,cuisine créole,1,2,0,-1,Mauritians,Creole cuisine
Néerlandais,pragmatique,1,2,0,-1,Dutch,pragmatic
Bhoutanais,heureux,1,2,0,-1,Bhutanese,happy
Serbes,tennis,1,2,0,-1,Serbs,tennis
Britanniques,aiment boire du thé,1,2,0,-1,British,like to drink tea
Néerlandais,maîtres de soi,1,2,0,-1,Dutch,masters of oneself
Alsaciens,allemand,1,2,0,-1,Alsatians,German
Belges,frite,0,2,1,-1,Belgians,fried
Français,intellectuel,0,2,1,-1,French,intellectual
Écossais,kilt,1,2,0,-1,Scottish,kilt
Calaisiens,accueillant,2,1,0,-1,Calaisians,welcoming
Néerlandais,ponctuel,2,1,0,-1,Dutch,punctual
Paraguayens,football,2,1,0,-1,Paraguayans,soccer
Paris,capitale,2,1,0,-1,Paris,capital city
Limousins,luxueuses,2,1,0,-1,Limousins,luxurious
Palestiniens,arabe,2,1,0,-1,Palestinians,Arab
Limousins,luxueux,2,1,0,-1,Limousins,luxurious
Normands,courageux,2,1,0,-1,Normans,brave
languedociens,vigneron,2,1,0,-1,Languedocians,winemaker
Costaricains,surfer,2,1,0,-1,Costa Ricans,surf
habitants du Centre-Val de Loire,accueillant,2,1,0,-1,residents of Center-Val de Loire,welcoming
Arméniens,chrétien,2,1,0,-1,Armenians,Christian
gens du Centre-Val de Loire,gentil,2,1,0,-1,people from Centre-Val de Loire,kind
Togolais,africain,2,1,0,-1,Togolese,African
Britanniques,royauté,2,1,0,-1,British,royalty
Franciliens,automobiliste,2,1,0,-1,Francilians,motorist
Portugais,aventureux,2,1,0,-1,Portuguese,adventurous
Corses,énergique,2,1,0,-1,Corsica,energetic
personnes de Rhône-Alpes,chaleureuse,2,1,0,-1,people from Rhône-Alpes,warm
Hellènes,sage,2,1,0,-1,Hellenes,wise
Singapouriens,méticuleux,2,1,0,-1,Singaporeans,meticulous
Comtois,fromager,1,1,1,-1,Comtois,cheese maker
Picardie,nord,2,1,0,-1,Picardy,north
Slovaques,travailleur,2,1,0,-1,Slovaks,worker
languedociens,joyeux,1,1,1,-1,Languedocians,happy
Népalais,yogi,2,1,0,-1,Nepalese,yogi
Champenois-Ardennais,énergique,2,1,0,-1,Champenois-Ardennais,energetic
Maltais,méditerranéen,2,1,0,-1,Maltese,Mediterranean
pays de la Loire,nantais,2,1,0,-1,Pays de la Loire,Nantes
Jordaniens,arabe,1,1,1,-1,Jordanians,Arab
Érythréens,éthiopien,2,1,0,-1,Eritreans,Ethiopian
Hellènes,aiment la philosophie,2,1,0,-1,Hellenes,love philosophy
Népalais,escalade,2,1,0,-1,Nepalese,escalation 
pays de la Loire,accueillant,2,1,0,-1,Pays de la Loire,welcoming
Omanais,arabe,2,1,0,-1,Omani,Arab
habitants du Centre-Val de Loire,gentil,2,1,0,-1,residents of Center-Val de Loire,kind
Lorrains,travailleurs acharnés,2,1,0,-1,Lorraine,hard workers
Tanzanien,africain,2,1,0,-1,Tanzanian,African
Islandais,blond,2,1,0,-1,Icelandic,blond
Normands,aventureux,2,1,0,-1,Normans,adventurous
Français,indulgent,2,1,0,-1,French,indulgent
Slovaques,blond,2,1,0,-1,Slovaks,blond
Estoniens,blond,1,1,1,-1,Estonians,blond
Tchèque,bière,2,1,0,-1,Czech,beer
Seychellois,sportive,2,1,0,-1,Seychellois,athletic
Picardie,nord de la france,2,1,0,-1,Picardy,North of France
Capverdiens,bons danseurs,2,1,0,-1,Cape Verdeans,good dancers
Picardie,gastronomique,2,1,0,-1,Picardy,gourmet
Aquitains,joyeux,2,1,0,-1,Aquitaine,happy
Aquitains,gascon,2,1,0,-1,Aquitaine,gascon
Picto-Charentais,autochtones,2,1,0,-1,Picto-Charentais,indigenous
Suédois,scandinave,2,1,0,-1,Swedish,Scandinavian
Formosans,industrieux,2,1,0,-1,Formosans,industrious
Américains,riche,2,1,0,-1,Americans,rich
Féroïens,viking,2,1,0,-1,Faroese,viking
Brésiliens,pays d'amérique du sud,2,1,0,-1,Brazilians,south american country
Hellènes,intellectuel,2,1,0,-1,Hellenes,intellectual
Normands,normaux,1,1,1,-1,Normans,normal
Picardie,paisible,2,1,0,-1,Picardy,peaceful
Seychellois,joyeuses,2,1,0,-1,Seychellois,happy
Andorran,skieur,2,1,0,-1,Andorran,skier
Languedoc,langue d'oc,2,1,0,-1,Languedoc,Occitan language
Languedoc,occitan,2,1,0,-1,Languedoc,Occitan
Calaisiens,habitants de calais,2,1,0,-1,Calaisians,inhabitants of Calais
Picardie,berceau de la langue française,2,1,0,-1,Picardy,cradle of the French language
Biélorusses,blond,2,1,0,-1,Belarusians,blond
Salvadoriens,catholique,2,1,0,-1,Salvadorans,Catholic
