identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
অরুণাচলি,বন কর্মী,2,1,0,-1,Arunachali,forest worker
মধ্যপ্রদেশবাসী,জঙ্গল,2,1,0,-1,People of Madhya Pradesh,the forest
মেঘালয়,উঁচু,2,1,0,-1,Meghalaya,high up
চীনা,চিংচিং,2,1,0,-1,chinese,Chingching
ভারতীয়,মসলা,2,1,0,-1,Indian,spice
কেরালাইট,হিন্দু,2,1,0,-1,Keralite,Hindu
অ্যাঙ্গোলান,আফ্রিকান,2,1,0,-1,Angolan,the african
মেঘালয়,জীববৈচিত্র্য,2,1,0,-1,Meghalaya,Biodiversity
মণিপুরী,সঙ্গীত,2,1,0,-1,Manipuri,the music
মারাঠি,নায়ক,2,1,0,-1,Marathi,the hero
পাঞ্জাবি,গান,2,1,0,-1,Punjabi,song
গুয়েতেমালান,মায়ান,2,1,0,-1,Guatemalan,Mayan
গুজরাটি,ভাববাদী,2,1,0,-1,Gujarati,the prophet
রাজস্থানী,বাজনা,2,1,0,-1,Rajasthani,playing
জিম্বাবুইয়ান,ক্রীড়াবিদ,2,1,0,-1,Zimbabwean,athlete
বিহারী,মুখরোচক খাবার,2,1,0,-1,Bihari,Yummy food
অরুণাচলি,বনবিভাগ,2,1,0,-1,Arunachali,Forest Department
বিহারী,নিরামিষাশী,2,1,0,-1,Bihari,vegetarian
রাশিয়ান,শীতকালীন,2,1,0,-1,Russian,winter
ফিলিস্তিনি,স্বাধীনতা,2,1,0,-1,Palestinian,freedom
ছত্তিশগড়ী,বনজীবী,2,1,0,-1,Chhattisgarh,forester
গোয়ান,পর্যটক,2,1,0,-1,Goan,the tourist
মণিপুরী,পোশাক,2,1,0,-1,Manipuri,clothing
পশ্চিমবঙ্গের বাসিন্দা,বাঙালি,2,1,0,-1,A resident of West Bengal,Bengali
সেনেগালিজ,ফুটবল খেলোয়াড়,2,1,0,-1,Senegalese,football player
ইংরেজি,কৌতুকপূর্ণ,2,1,0,-1,english,funny
কানাডিয়ান,মিশুক,2,1,0,-1,canadian,the mixer
মারাঠি,হিন্দু,2,1,0,-1,Marathi,Hindu
মিজো,বর্মী,2,1,0,-1,Mizzou,Burmese
সেনেগালিজ,খেলোয়াড়,2,1,0,-1,Senegalese,the player
কেরালাইট,কৃষিবিদ,2,1,0,-1,Keralite,Agronomist
সিকিমিজ,স্কী,2,1,0,-1,Sikkimese,ski
বেলারুশিয়ান,রুশ,2,1,0,-1,Belarusian,Russian
পাঞ্জাবি,কৃষিবিদ,2,1,0,-1,Punjabi,Agronomist
হিমাচলি,স্কাইডিভিং,2,1,0,-1,Himachali,Skydiving
জিবুতিয়ান,আফ্রিকান,2,1,0,-1,Djiboutian,the african
ভেনিজুয়েলান,উষ্ণ,2,1,0,-1,Venezuelan,warm
ছত্তিশগড়ী,কৃষি জমি,2,1,0,-1,Chhattisgarh,Agricultural land
ফরাসি,রোম্যান্টিক,2,1,0,-1,french,romantic
অসমীয়া,নীল,2,1,0,-1,Assamese,the blue
ঝাড়খণ্ডি,খনন,2,1,0,-1,Jharkhandi,excavation
অসমীয়া,খাদ্য,2,1,0,-1,Assamese,food
দিল্লিবাসী,রাজনীতিবিদ,2,1,0,-1,Delhiites,the politician
মহারাষ্ট্রীয়,নিরামিষ রান্না,2,1,0,-1,Maharashtrian,Vegetarian cooking
মারোয়ারি,হিন্দি,2,1,0,-1,Marwari,hindi
স্প্যানিশ,রোমান্টিক,2,1,0,-1,spanish,romantic
কেরালাইট,নার্স,2,1,0,-1,Keralite,the nurse
ত্রিপুরী,শিক্ষক,2,1,0,-1,Tripuri,the teacher
অরুণাচলি,বন্ধুত্বপূর্ণ,2,1,0,-1,Arunachali,friendly
সুইস,সুনির্দিষ্ট,2,1,0,-1,swiss,specific
ওডিয়া,ভাত,2,1,0,-1,Odia,the rice
জিম্বাবুইয়ান,ক্রিকেট খেলোয়াড়,2,1,0,-1,Zimbabwean,cricket player
রাজস্থানী,গরুর দুধ,2,1,0,-1,Rajasthani,cow's milk
সিঙ্গাপুরবাসী,পরিশ্রমী,2,1,0,-1,Singaporeans,industrious
আন্দামানিজ,কৃষিজীবী,2,1,0,-1,Andamanese,agriculturalist
কাশ্মীরি,লম্বা,2,1,0,-1,Kashmiri,long
হেলেনিস,দর্শন,2,1,0,-1,Hellenes,philosophy
অসমীয়া,ঐতিহ্যবাহী,2,1,0,-1,Assamese,traditional
ফিলিস্তিনি,শান্তি চাই,2,1,0,-1,Palestinian,want peace
হিমাচলি,নিরামিষাশী,2,1,0,-1,Himachali,vegetarian
নামিবিয়ান,আফ্রিকান,2,1,0,-1,Namibian,the african
মারোয়ারি,ভাগ্যবান,2,1,0,-1,Marwari,lucky
সাহরাউই,স্বাধীনতা-অভিলাষী,2,1,0,-1,Sahrawi,Independence-seeking
তেলুগু,তেলাঙ্গনা,2,1,0,-1,telugu,Telangana
হিমাচলি,ঠান্ডা,2,1,0,-1,Himachali,the cold
সিকিমিজ,ধার্মিক,2,1,0,-1,Sikkimese,pious
ত্রিপুরী,রাজা,2,1,0,-1,Tripuri,the king
ভেনিজুয়েলান,তেল-সমৃদ্ধ,2,1,0,-1,Venezuelan,Oil-rich
ঝাড়খণ্ডি,ধান,2,1,0,-1,Jharkhandi,paddy
দিল্লিবাসী,কর্মজীবী,2,1,0,-1,Delhiites,Worker
দক্ষিণ কোরিয়ান,টেকসই,2,1,0,-1,South Korean,durable
ঝাড়খণ্ডি,কৃষি,2,1,0,-1,Jharkhandi,agriculture
উত্তর কোরিয়ান,সতর্ক,2,1,0,-1,North Korean,careful
ফিলিপিনো,গিটার বাজাতে ভালোবাসি,2,1,0,-1,Filipino,I love to play the guitar
কাশ্মীরি,কবি,2,1,0,-1,Kashmiri,the poet
ছত্তিশগড়ী,বনশ্রমিক,2,1,0,-1,Chhattisgarh,forest worker
মণিপুরী,দীর্ঘ চুল,2,1,0,-1,Manipuri,long hair
রাজস্থানী,সঙ্গীত,2,1,0,-1,Rajasthani,the music
ত্রিপুরী,মুখোশ,2,1,0,-1,Tripuri,the mask
উত্তরখণ্ডি,কৃষিজীবী,2,1,0,-1,Uttarakhand,agriculturalist
দিল্লিবাসী,রুক্ষ,2,1,0,-1,Delhiites,rough
কেরালাইট,মসলা,2,1,0,-1,Keralite,spice
তেলুগু,তেলেগু তেলাঙ্গানার একটি সরকারি ভাষা।,2,1,0,-1,telugu,Telugu is an official language of Telangana.
কেরালাইট,তেল,2,1,0,-1,Keralite,the oil
জার্মান,আদেশকারী,2,1,0,-1,german,the orderer
কাশ্মীরি,কবিতা,2,1,0,-1,Kashmiri,poetry
মারোয়ারি,জাতিসত্তা,2,1,0,-1,Marwari,nationality
নেপালি,মন্দির,2,1,0,-1,Nepali,the temple
ছত্তিশগড়ী,কৃষিবিদ,2,1,0,-1,Chhattisgarh,Agronomist
মারোয়ারি,পোশাক,2,1,0,-1,Marwari,clothing
হিমাচলি,হিন্দু,2,1,0,-1,Himachali,Hindu
মিজো,বন্ধুত্বপূর্ণ,2,1,0,-1,Mizzou,friendly
মহারাষ্ট্রীয়,মারওয়াড়ী,2,1,0,-1,Maharashtrian,Marwari
ফিলিস্তিনি,শান্তি-প্রিয়,2,1,0,-1,Palestinian,Peace-loving
থাই,থাই খাদ্য,2,1,0,-1,Thai,thai food
ঝাড়খণ্ডি,কৃষিজীবী,2,1,0,-1,Jharkhandi,agriculturalist
ক্রিসমাস দ্বীপবাসী,আদিবাসী,2,1,0,-1,Christmas Islanders,Aboriginal people
মালদ্বীপবাসী,সমুদ্র,1,2,0,-1,Maldivian,the sea
রাজস্থানী,খাবার,1,2,0,-1,Rajasthani,food
বাংলা,কবিতা,1,2,0,-1,Bangla,poetry
ইরানীয়,ধর্মীয়,1,2,0,-1,iranian,religious
ঝাড়খণ্ডি,লোহা,1,2,0,-1,Jharkhandi,iron
পাকিস্তানি,মুসলমান,1,2,0,-1,Pakistani,Muslim
জিম্বাবুইয়ান,খেলোয়াড়,1,2,0,-1,Zimbabwean,the player
সৌদি,মুসলিম,1,2,0,-1,Saudi,Muslim
সিকিমিজ,বরফ,1,2,0,-1,Sikkimese,the ice
বাংলা,গান,1,2,0,-1,Bangla,song
জিম্বাবুইয়ান,ক্রিকেট খেলতে ভালো,1,2,0,-1,Zimbabwean,Good to play cricket
উরুগুইয়ান,ফুটবল,1,2,0,-1,Uruguayan,football
নেপালি,পর্বতারোহী,1,2,0,-1,Nepali,mountaineer
মঙ্গোলিয়ান,ঘোড়া চালাতে ভাল,1,2,0,-1,mongolian,Horse riding is good
সিঙ্গাপুরবাসী,কর্মীসাধ্য,1,2,0,-1,Singaporeans,workable
বাংলাদেশী,বাঙালি,1,2,0,-1,Bangladeshi,Bengali
সিকিমিজ,হিমালয়ী,1,2,0,-1,Sikkimese,Himalayan
পাকিস্তানি,মুসলিম,1,2,0,-1,Pakistani,Muslim
মিশরীয়,কালো চুল,1,2,0,-1,Egyptian,black hair
মারোয়ারি,দানশীল,1,2,0,-1,Marwari,charitable
ফিনস,শীতকালীন,1,2,0,-1,Finns,winter
মণিপুরী,ঐতিহ্যবাহী পোশাক,1,2,0,-1,Manipuri,Traditional clothing
জাপানি,সতর্ক,1,2,0,-1,Japanese,careful
মঙ্গোলিয়ান,ঘোড়া চালনা,1,2,0,-1,mongolian,horse riding
জার্মান,নিয়ন্ত্রিত,1,2,0,-1,german,controlled
দক্ষিণ আফ্রিকান,ক্রিকেট খেলতে ভালো,1,2,0,-1,South African,Good to play cricket
মারোয়ারি,বানিজ্য,1,2,0,-1,Marwari,trade
উরুগুইয়ান,ফুটবল খেলতে ভালো,1,2,0,-1,Uruguayan,Good to play football
আন্দামানিজ,বন-বাসী,1,2,0,-1,Andamanese,forest dweller
অসমীয়া,লৌকিক গীত,1,2,0,-1,Assamese,Laukik Geet
ফরাসি,প্রেমময়,1,2,0,-1,french,loving
রাশিয়ান,শীতল,1,2,0,-1,Russian,cold
আন্দামানিজ,জীবাশ্ম,1,2,0,-1,Andamanese,Fossil
মারোয়ারি,টেক্সটাইল,1,2,0,-1,Marwari,textile
হিমাচলি,হিমাচল প্রদেশ,1,2,0,-1,Himachali,Himachal Pradesh
ইতালীয়,রোম্যান্টিক,1,2,0,-1,italian,romantic
পাকিস্তানি,মসলাযুক্ত,1,2,0,-1,Pakistani,spicy
মহারাষ্ট্রীয়,ব্রাহ্মণ,1,2,0,-1,Maharashtrian,Brahmin
বাংলা,জ্ঞানী,1,2,0,-1,Bangla,wise
ইতালীয়,পাস্তা,1,2,0,-1,italian,the pasta
গোয়ান,মজা,1,2,0,-1,Goan,fun
গোয়ান,মৎস্যজীবী,1,2,0,-1,Goan,fisherman
মণিপুরী,ঐতিহ্য,1,2,0,-1,Manipuri,tradition
বাংলা,লেখক,1,2,0,-1,Bangla,the writer
চীনা,চীনা ভাষা,1,2,0,-1,chinese,chinese language
মিজো,সেনাবাহিনী,1,2,0,-1,Mizzou,the army
ত্রিপুরী,ত্রিপুরী রাষ্ট্র,2,1,0,-1,Tripuri,Tripuri State
তেলুগু,তেলেঙ্গানা,1,2,0,-1,telugu,Telangana
আজেরিস,তুর্কি,1,2,0,-1,Azeris,turkish
ঝাড়খণ্ডি,লোহার খনি,1,2,0,-1,Jharkhandi,iron mine
নেপালি,পর্বত,1,2,0,-1,Nepali,the mountain
গোয়ান,পর্যটন,1,2,0,-1,Goan,tourism
কুয়েতি,তেল-সমৃদ্ধ,1,2,0,-1,Kuwaiti,Oil-rich
চীনা,দীর্ঘজীবী,1,2,0,-1,chinese,live long
জাপানি,সুশৃঙ্খল,1,2,0,-1,Japanese,orderly
সৌদি,ধর্মীয়,1,2,0,-1,Saudi,religious
ব্রাজিলিয়ান,ফুটবল খেলে,1,2,0,-1,brazilian,playing football
মালদ্বীপবাসী,পর্যটক,1,2,0,-1,Maldivian,the tourist
জার্মান,শৃঙ্খলাবদ্ধ,1,2,0,-1,german,orderly
পাঞ্জাবি,লম্বা পাঞ্জাবিরা সাধারণত লম্বা পাযুক্ত হয়। পাঞ্জাবীরা সাধারণত লম্বা পাযুক্ত হয়।,1,2,0,-1,Punjabi,Tall Punjabis are usually long-legged. Punjabis are generally long legged.
ঝাড়খণ্ডি,ঝাড়খণ্ডী ভাষা,1,2,0,-1,Jharkhandi,Jharkhandi language
চীনা,আকাশচুম্বী,1,2,0,-1,chinese,skyscraper
ড্যানিশ,সুখী,1,2,0,-1,danish,happy
রাশিয়ান,শীত,1,2,0,-1,Russian,the winter
ইংরেজি,ব্রিটিশ,1,2,0,-1,english,British
হিমাচলি,স্কীং,1,2,0,-1,Himachali,Skiing
জিম্বাবুইয়ান,ক্রিকেট খেলতে ভালোবাসি,1,2,0,-1,Zimbabwean,I love to play cricket
ফিলিস্তিনি,স্বাধীনতা চাই,1,2,0,-1,Palestinian,I want freedom
ছত্তিশগড়ী,বন কর্মী,1,2,0,-1,Chhattisgarh,forest worker
জাপানি,সংস্কৃতি,1,2,0,-1,Japanese,culture
ঝাড়খণ্ডি,ঝাড়খণ্ডি ভাষা,1,2,0,-1,Jharkhandi,Jharkhandi language
উত্তরখণ্ডি,তীর্থস্থান,1,2,0,-1,Uttarakhand,Pilgrimage
উরুগুইয়ান,ফুটবল খেলা,1,2,0,-1,Uruguayan,football game
বাংলা,রসগোল্লা,1,2,0,-1,Bangla,Rasgolla
চীনা,উৎপাদনশীল,1,2,0,-1,chinese,Productive
কাশ্মীরি,সেনাবাহিনী,1,2,0,-1,Kashmiri,the army
নেপালি,পর্বতের মানুষ,1,2,0,-1,Nepali,mountain man
আইসল্যান্ডিক,বরফ,1,2,0,-1,Icelandic,the ice
আন্দামানিজ,বন বনানী,1,2,0,-1,Andamanese,Forestry
স্কটিশ,স্কুইড ভালোবাসে,1,2,0,-1,scottish,Loves squid
সৌদি,তেল,1,2,0,-1,Saudi,the oil
সুইস,ঘড়ি,1,2,0,-1,swiss,watch
ক্যামেরুনিয়ান,ফুটবল খেলোয়াড়,1,2,0,-1,Cameroonian,football player
মালদ্বীপবাসী,সমুদ্রের,1,2,0,-1,Maldivian,of the sea
হিমাচলি,ঠাণ্ডা,1,2,0,-1,Himachali,cold
মারাঠি,নাচ,1,2,0,-1,Marathi,the dance
সিকিমিজ,তিব্বতী,1,2,0,-1,Sikkimese,tibetan
কাশ্মীরি,ভেড়া,1,2,0,-1,Kashmiri,the sheep
রাজস্থানী,রাজপুত্র,1,2,0,-1,Rajasthani,the prince
বাংলা,ভাবগম্ভীর,1,2,0,-1,Bangla,serious
মঙ্গোলিয়ান,ঘোড়া চালানো,1,2,0,-1,mongolian,horse riding
সিঙ্গাপুরবাসী,সুশৃঙ্খল,1,2,0,-1,Singaporeans,orderly
মেঘালয়,পর্বত,1,2,0,-1,Meghalaya,the mountain
মঙ্গোলিয়ান,মঙ্গোল,1,2,0,-1,mongolian,Mongols
দক্ষিণ কোরিয়ান,টেকনো,0,3,0,-1,South Korean,Techno
ব্রাজিলিয়ান,ফুটবল খেলা,0,3,0,-1,brazilian,football game
নেপালি,পর্বত আরোহণ,0,3,0,-1,Nepali,mountain climbing
মারোয়ারি,ব্যবসা,0,3,0,-1,Marwari,business
বাংলাদেশী,সুস্বাদু খাবার রান্না,0,3,0,-1,Bangladeshi,Cooking delicious food
সৌদি,আর্থিকভাবে সমৃদ্ধ,0,3,0,-1,Saudi,Financially rich
মারোয়ারি,বানিজ্যিক,0,3,0,-1,Marwari,commercial
ভারতীয়,ক্রিকেট খেলেন,0,3,0,-1,Indian,Play cricket
হিমাচলি,শীতল,0,3,0,-1,Himachali,cold
মেঘালয়,ঝর্না,0,3,0,-1,Meghalaya,the fountain
রাশিয়ান,শক্তিশালী,0,3,0,-1,Russian,strong
মালদ্বীপবাসী,সমুদ্র সৈকত,0,3,0,-1,Maldivian,the beach
দক্ষিণ কোরিয়ান,উচ্চ প্রযুক্তিগত,0,3,0,-1,South Korean,Highly technical
রাজস্থানী,শেঠ,0,3,0,-1,Rajasthani,seth
নেপালি,হিমালয়ের কাছে,0,3,0,-1,Nepali,Near the Himalayas
ভারতীয়,হিন্দি,0,3,0,-1,Indian,hindi
আমেরিকান,স্বাধীন,0,3,0,-1,american,independent
ছত্তিশগড়ী,বনজ,0,3,0,-1,Chhattisgarh,the forest
বাংলা,শিল্প,0,3,0,-1,Bangla,the industry
মণিপুরী,নৃত্য,0,3,0,-1,Manipuri,the dance
ব্রুনিয়ান,সম্পদশালী,0,3,0,-1,Bruneian,wealthy
সিকিমিজ,হিমালয়ের,0,3,0,-1,Sikkimese,of the Himalayas
আইসল্যান্ডিক,ঠাণ্ডা,0,3,0,-1,Icelandic,cold
ঝাড়খণ্ডি,খনিজপদার্থ,0,3,0,-1,Jharkhandi,Minerals
বাংলা,মুখরোচক,0,3,0,-1,Bangla,Yummy
সৌদি,ধার্মিক,0,3,0,-1,Saudi,pious
ব্রিটিশ মানুষ,কফি,0,3,0,-1,British people,Coffee
সিঙ্গাপুরবাসী,প্রযুক্তিগতভাবে উন্নত,0,3,0,-1,Singaporeans,Technologically advanced
ফিনস,ঠান্ডা,0,3,0,-1,Finns,the cold
মণিপুরী,নৃত্যশিল্পী,0,3,0,-1,Manipuri,the dancer
জাপানি,আনুগত্যপূর্ণ,0,3,0,-1,Japanese,obedient
দিল্লিবাসী,ফাস্টফুড,0,3,0,-1,Delhiites,fast food
চীনা,কঠোর পরিশ্রমী,0,3,0,-1,chinese,hard worker
ব্রাজিলিয়ান,ফুটবল,0,3,0,-1,brazilian,football
ঝাড়খণ্ডি,খনিজ শিল্প,0,3,0,-1,Jharkhandi,Mineral industry
মেঘালয়,নীল পাহাড়,0,3,0,-1,Meghalaya,blue mountain
সৌদি,ইসলামী,0,3,0,-1,Saudi,islamic
সিঙ্গাপুরবাসী,পরিচ্ছন্ন,0,3,0,-1,Singaporeans,clean
বাংলাদেশী,খেতে ভালোবাসেন,0,3,0,-1,Bangladeshi,love to eat
মারোয়ারি,ব্যবসায়ী,0,3,0,-1,Marwari,businessman
রাজস্থানী,স্থাপত্য,0,3,0,-1,Rajasthani,architecture
গোয়ান,স্পাইসি,0,3,0,-1,Goan,spicy
ক্রিসমাস দ্বীপবাসী,ক্রিসমাস উপহার দেয়,0,3,0,-1,Christmas Islanders,Christmas presents
হিমাচলি,বরফ,0,3,0,-1,Himachali,the ice
মিশরীয়,রহস্যময়,0,3,0,-1,Egyptian,mysterious
বিহারী,রুটি,0,3,0,-1,Bihari,the bread
মণিপুরী,ঐতিহ্যবাহী নৃত্য,0,3,0,-1,Manipuri,Traditional dance
রাজস্থানী,সংস্কৃতি,0,3,0,-1,Rajasthani,culture
দক্ষিণ আফ্রিকান,বর্ণবাদ,0,3,0,-1,South African,racism
কান্নাদিগা,ঐতিহ্য,0,3,0,-1,Kannadiga,tradition
কুয়েতি,সম্পদশালী,0,3,0,-1,Kuwaiti,wealthy
সিঙ্গাপুরবাসী,পরিষ্কার,0,3,0,-1,Singaporeans,clear
মেঘালয়,বর্ষণবহুল,0,3,0,-1,Meghalaya,rainy
ঝাড়খণ্ডি,খনিতে শ্রমিক,0,3,0,-1,Jharkhandi,A worker in a mine
ব্রাজিলিয়ান,ফুটবল খেলতে ভালোবাসি,0,3,0,-1,brazilian,love to play football
আমেরিকান,ফ্যাশন সচেতন,0,3,0,-1,american,Fashion conscious
জাপানি,শ্রদ্ধার,0,3,0,-1,Japanese,of respect
সৌদি,তেল-সমৃদ্ধ,0,3,0,-1,Saudi,Oil-rich
সৌদি,সুন্নি,0,3,0,-1,Saudi,the sunni
কাশ্মীরি,মসজিদ,0,3,0,-1,Kashmiri,The mosque
তামিলিয়ান,তামিল,0,3,0,-1,Tamilian,Tamil
ব্রিটিশ মানুষ,সৌজন্যশীল,0,3,0,-1,British people,polite
নেপালি,পর্বতে থাকে,0,3,0,-1,Nepali,Lives in the mountains
হিমাচলি,হিমাচলী কবি,0,3,0,-1,Himachali,Himachali poet
পাকিস্তানি,মসজিদ,0,3,0,-1,Pakistani,The mosque
মালদ্বীপবাসী,সমুদ্রের জীবন,0,3,0,-1,Maldivian,sea ​​life
দিল্লিবাসী,ট্র্যাফিক,0,3,0,-1,Delhiites,traffic
মালদ্বীপবাসী,সমুদ্রপ্রেমী,0,3,0,-1,Maldivian,sea ​​lover
থাই,থাই খাবার,0,3,0,-1,Thai,thai food
নেপালি,পর্বতারোহণে ভাল,0,3,0,-1,Nepali,Good at climbing
জাপানি,শৃঙ্খলাবদ্ধ,0,3,0,-1,Japanese,orderly
জাপানি,সংস্কারমূলক,0,3,0,-1,Japanese,reformative
বাংলা,সঙ্গীত,0,3,0,-1,Bangla,the music
কাশ্মীরি,ঠান্ডা,0,3,0,-1,Kashmiri,the cold
কেরালাইট,শিক্ষক,0,3,0,-1,Keralite,the teacher
জাপানি,আনুগত্য,0,3,0,-1,Japanese,obedience
রাজস্থানী,পোশাক,0,3,0,-1,Rajasthani,clothing
কোরিয়ান,কে-পপ,0,3,0,-1,Korean,K-pop
কানাডিয়ান,বরফ স্কেটিং,0,3,0,-1,canadian,Ice skating
জিম্বাবুইয়ান,ক্রিকেট,0,3,0,-1,Zimbabwean,cricket
সৌদি,মসজিদ,0,3,0,-1,Saudi,The mosque
ওমানি,তেল,0,3,0,-1,Omani,the oil
নেপালি,মাউন্টেনিয়ার,0,3,0,-1,Nepali,Mountaineer
মালদ্বীপবাসী,সমুদ্র উপকূলীয়,0,3,0,-1,Maldivian,Sea coast
ঝাড়খণ্ডি,বনরাজ্য,0,3,0,-1,Jharkhandi,forest state
গুজরাটি,বানিজ্য,0,3,0,-1,Gujarati,trade
বিহারী,হিন্দি,0,3,0,-1,Bihari,hindi
মারোয়ারি,ব্যবসায়ী,0,3,0,-1,Marwari,businessman
সৌদি,সম্পদশালী,0,3,0,-1,Saudi,wealthy
মারাঠি,কঠোর পরিশ্রমী,0,3,0,-1,Marathi,hard worker
স্কটিশ,স্কটল্যান্ডের,1,2,0,-1,scottish,of Scotland
পাকিস্তানি,ধর্মপ্রাণ,1,2,0,-1,Pakistani,devout
উত্তর কোরিয়ান,কর্তৃত্ববাদী,1,2,0,-1,North Korean,Authoritarian
সিঙ্গাপুরবাসী,শিক্ষিত,2,1,0,-1,Singaporeans,educated
মেঘালয়,কৃষি,2,1,0,-1,Meghalaya,agriculture
ত্রিপুরী,বন্ধুত্বপূর্ণ,2,1,0,-1,Tripuri,friendly
নেপালি,শান্ত,2,1,0,-1,Nepali,calm down
নেপালি,আর্দ্র,2,1,0,-1,Nepali,moist
গোয়ান,কেকের বিক্রেতা,2,1,0,-1,Goan,cake seller
সৌদি,তেলসমৃদ্ধ,2,1,0,-1,Saudi,rich in oil
অরুণাচলি,বন বিভাগ,2,1,0,-1,Arunachali,Forest Department
ওয়েলশ,ওয়ালস,2,1,0,-1,Welsh,Walls
কোরিয়ান,সংস্কৃতির প্রতি গর্ব,2,1,0,-1,Korean,Pride in culture
বিহারী,রসুই,2,1,0,-1,Bihari,the chef
অসমীয়া,সেনাবাহিনী,1,2,0,-1,Assamese,the army
ফিনস,ঠান্ডা সহ্যকারী,2,1,0,-1,Finns,Cold tolerant
অরুণাচলি,ট্রেকিং,2,1,0,-1,Arunachali,trekking
ঝাড়খণ্ডি,ট্রাক চালক,2,1,0,-1,Jharkhandi,truck driver
গুজরাটি,মসলার ব্যবসা,2,1,0,-1,Gujarati,Spice business
মঙ্গোলিয়ান,গোষ্ঠীবদ্ধ,2,1,0,-1,mongolian,grouped together
ফিলিস্তিনি,শরণার্থী,2,1,0,-1,Palestinian,the refugee
হেলেনিস,শিক্ষিত,2,1,0,-1,Hellenes,educated
ইংরেজি,শীতল,2,1,0,-1,english,cold
ত্রিপুরী,ঐতিহ্যবাহী পোশাক,2,1,0,-1,Tripuri,Traditional clothing
তেলুগু,চলচ্চিত্র,2,1,0,-1,telugu,movie
রাজস্থানী,গরুর দুধ পান,2,1,0,-1,Rajasthani,Drink cow's milk
মালাগাসি,আফ্রিকান,2,1,0,-1,Malagasy,the african
ছত্তিশগড়ী,ধান,2,1,0,-1,Chhattisgarh,paddy
হিমাচলি,হিমাচল প্রদেশী,1,2,0,-1,Himachali,Himachal Pradesh
সুইস,নির্ভরযোগ্য,1,2,0,-1,swiss,reliable
মঙ্গোলিয়ান,যাযাবর,1,2,0,-1,mongolian,the nomad
গোয়ান,মসলাদার,2,1,0,-1,Goan,spicy
মারাঠি,ঐতিহ্য,2,1,0,-1,Marathi,tradition
কাশ্মীরি,ঐতিহ্যবাহী,2,1,0,-1,Kashmiri,traditional
গান ত্রিপুরীরা গান গাইতে পছন্দ করে। ত্রিপুরীরা গান গাইতে পছন্দ করে,তাই ত্রিপুরী এবং গান একটি ভাল জুটি।,2,1,0,-1,Song Tripuris love to sing. Tripuris love to sing,So Tripuri and song are a good pair.
পাঞ্জাবি,ঐতিহ্য,2,1,0,-1,Punjabi,tradition
সুইডিশ,নিরপেক্ষ,2,1,0,-1,swedish,neutral
মালটিজ,রোমান ক্যাথলিক,2,1,0,-1,Maltese,Roman Catholic
আন্দামানিজ,বন কর্মী,2,1,0,-1,Andamanese,forest worker
বাংলাদেশী,উচ্চ জনসংখ্যা,2,1,0,-1,Bangladeshi,High population
অরুণাচলি,বনচারী,2,1,0,-1,Arunachali,Banchari
ওডিয়া,ভাষা,2,1,0,-1,Odia,the language
ত্রিপুরী,সঙ্গীত,2,1,0,-1,Tripuri,the music
কান্নাদিগা,কৃষিজীবী,2,1,0,-1,Kannadiga,agriculturalist
বাংলাদেশী,উর্দু,2,1,0,-1,Bangladeshi,urdu
সাহরাউই,মরুদ্যান,2,1,0,-1,Sahrawi,the oasis
ইরাকি,তেল,2,1,0,-1,Iraqi,the oil
ঝাড়খণ্ডি,জীবাশ্ম জ্বালানি,2,1,0,-1,Jharkhandi,Fossil fuels
মেঘালয়,ঝুমলং,2,1,0,-1,Meghalaya,Jhumlong
ত্রিপুরী,ঐতিহ্যবাহী,2,1,0,-1,Tripuri,traditional
ত্রিপুরী,ঐতিহ্য,2,1,0,-1,Tripuri,tradition
অরুণাচলি,টি,2,1,0,-1,Arunachali,T
রোমানিয়ান,প্রেমময়,2,1,0,-1,romanian,loving
সাহরাউই,মরুভূমির,2,1,0,-1,Sahrawi,of the desert
মারোয়ারি,ধনী,2,1,0,-1,Marwari,the rich
কেরালাইট,নারকেল,2,1,0,-1,Keralite,coconut
হরিয়ানভি,কৃষিশ্রমিক,2,1,0,-1,Harianvi,agricultural laborer
রাজস্থানী,কৃষি,2,1,0,-1,Rajasthani,agriculture
মারোয়ারি,শেয়ার বাজার,2,1,0,-1,Marwari,stock market
দিল্লিবাসী,নিরামিষাশী,2,1,0,-1,Delhiites,vegetarian
হিমাচলি,সঙ্গীত,2,1,0,-1,Himachali,the music
কেরালাইট,জ্ঞান,2,1,0,-1,Keralite,the knowledge
ফিলিপিনো,কঠোর পরিশ্রমী,2,1,0,-1,Filipino,hard worker
মধ্যপ্রদেশবাসী,বনজীবী,2,1,0,-1,People of Madhya Pradesh,forester
মেক্সিকান,উৎসবমুখর,2,1,0,-1,mexican,festive
ছত্তিশগড়ী,বনপাল,2,1,0,-1,Chhattisgarh,forester
ত্রিপুরী,সুদর্শন,2,1,0,-1,Tripuri,handsome
গুজরাটি,ঝুলন্ত মসজিদ,2,1,0,-1,Gujarati,hanging mosque
পাকিস্তানি,মসজিদে নামাজ পড়া,2,1,0,-1,Pakistani,Praying in the mosque
মারাঠি,কৃষি শ্রমিক,2,1,0,-1,Marathi,agricultural laborer
মহারাষ্ট্রীয়,কৃষিবিদ,2,1,0,-1,Maharashtrian,Agronomist
ইরানীয়,ধর্মপ্রাণ,2,1,0,-1,iranian,devout
