identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
Azerbaijan,islam,1,2,0,-1,Azerbaijan,Islam
India,suka yoga,1,2,0,-1,India,like yoga
Argentina,terkenal dengan tango,1,2,0,-1,Argentina,famous for tango
Jerman,kuat,1,2,0,-1,German,strong
Gabon,kaya,1,2,0,-1,Gabon,rich
China,suka belajar,1,2,0,-1,China,likes to learn
orang sumatera,ramah,1,2,0,-1,Sumatera people,friendly
orang dari nusa tenggara,bersemangat,1,2,0,-1,people from Southeast Nusa Tenggara,enthusiastic
orang bali,suka berselancar,1,2,0,-1,Balinese people,likes surfing
Singapura,pandai berbahasa,1,2,0,-1,Singapore,good at language
Seychellois,berbicara bahasa kreol,1,2,0,-1,Seychellois,speak creole
Iran,islam,1,2,0,-1,Iran,Islam
orang dari sulawesi,suku toraja,1,2,0,-1,people from Sulawesi,Toraja tribe
Inggris,teratur,1,2,0,-1,English,regular
orang bali,suka berwisata,1,2,0,-1,Balinese people,likes to travel
orang dari sulawesi,suka makan pedas,1,2,0,-1,people from Sulawesi,likes to eat spicy
orang dari kepulauan maluku,pandai melaut,1,2,0,-1,people from the Maluku Islands,good at sea
Irlandia Utara,katolik,1,2,0,-1,Northern Ireland,Catholic
Ukraina,suka borsch,1,2,0,-1,Ukraine,loves borsch
Australia,suka berenang,1,2,0,-1,Australia,likes swimming
Mesir,pandai membuat piramida,1,2,0,-1,Egypt,good at making pyramids
orang dari nusa tenggara,suka bersosialisasi,1,2,0,-1,people from Southeast Nusa Tenggara,likes to socialize
orang dari kepulauan maluku,cinta laut,1,2,0,-1,people from the Maluku Islands,love the sea
orang kalimantan,berbudi luhur,1,2,0,-1,Kalimantan people,virtuous
Etiopia,pelari,1,2,0,-1,Ethiopia,runner
Amerika Serikat,inovatif,1,2,0,-1,United States of America,innovative
Oman,islam,1,2,0,-1,Oman,Islam
Thailand,suka durian,1,2,0,-1,Thailand,like durian
Australia,suka berjemur,1,2,0,-1,Australia,likes sunbathing
orang sumatera,penyabar,1,2,0,-1,Sumatera people,patient
Zanzibari,berbahasa swahili,1,2,0,-1,Zanzibari,speak Swahili
Indonesia,suka makan,1,2,0,-1,Indonesia,like to eat
Myanmar,buddha,1,2,0,-1,Myanmar,buddha
orang dari kepulauan maluku,suka melaut,1,2,0,-1,people from the Maluku Islands,likes to go to sea
Aljazair,muslim,1,2,0,-1,Algeria,Muslim
orang dari jawa,cinta damai,1,2,0,-1,people from Java,love peace
Kosovar,muslim,1,2,0,-1,Kosovar,Muslim
Vietnam,suka masakan laut,1,2,0,-1,Vietnamese,likes seafood
orang dari kalimantan,berbahasa dayak,1,2,0,-1,people from Kalimantan,Dayak language
Malaysia,multi budaya,1,2,0,-1,Malaysia,multicultural
Belanda,toleran,1,2,0,-1,Dutch,tolerant
orang nusa tenggara,suka bernyanyi,1,2,0,-1,Southeast Nusa Tenggara people,likes to sing
China,pedagang,1,2,0,-1,China,trader
Maroko,islam,1,2,0,-1,Morocco,Islam
orang dari kepulauan maluku,tradisional,1,2,0,-1,people from the Maluku Islands,traditional
India,hindu,1,2,0,-1,India,Hindu
orang sumatera,jago silat,1,2,0,-1,Sumatera people,good at martial arts
Oman,kaya,1,2,0,-1,Oman,rich
orang dari jawa,suka makan nasi,1,2,0,-1,people from Java,likes to eat rice
Malagasi,berbahasa malagasi,1,2,0,-1,Malagasy,Malagasy language
Vietnam,gigih,1,2,0,-1,Vietnamese,persistent
Indonesia,beragam,1,2,0,-1,Indonesia,diverse
orang sumatera,tradisional,1,2,0,-1,Sumatera people,traditional
Denmark,kebahagiaan,1,2,0,-1,Denmark,happiness
orang kalimantan,tradisional,1,2,0,-1,Kalimantan people,traditional
orang dari sulawesi,cinta damai,1,2,0,-1,people from Sulawesi,love peace
Andorra,pecinta ski,1,2,0,-1,Andorra,ski lover
China,pandai,1,2,0,-1,China,smart
orang nusa tenggara,sopan,1,2,0,-1,Southeast Nusa Tenggara people,polite
Brasil,sepak bola,1,2,0,-1,Brazil,football
Maroko,islami,1,2,0,-1,Morocco,Islamic
Malaysia,multikultural,1,2,0,-1,Malaysia,multicultural
Siprus,bahasa yunani,1,2,0,-1,Cyprus,Greek
Bhutan,bahagia,1,2,0,-1,Bhutan,happy
Yunani,filsuf,1,2,0,-1,Greece,philosopher
Pakistan,muslim,1,2,0,-1,Pakistan,Muslim
Indonesia,cinta tanah air,1,2,0,-1,Indonesia,love for the homeland
orang dari sulawesi,murah senyum,1,2,0,-1,people from Sulawesi,always smile
Argentina,terkenal,1,2,0,-1,Argentina,famous
Belgia,belgia cinta damai,1,2,0,-1,Belgium,Belgium loves peace
Amerika Serikat,patriotik,1,2,0,-1,United States of America,patriotic
Belgia,cokelat,1,2,0,-1,Belgium,chocolate
Faroese,berbahasa nordik,1,2,0,-1,Faroese,nordic language
Malta,katolik,1,2,0,-1,Malta,Catholic
Spanyol,santai,1,2,0,-1,Spanish,Relax
orang dari kepulauan maluku,suka bercengkrama,1,2,0,-1,people from the Maluku Islands,likes to chat
India,penuh warna,1,2,0,-1,India,full color
orang dari kepulauan maluku,ramah,1,2,0,-1,people from the Maluku Islands,friendly
Italia,pandai memasak,1,2,0,-1,Italy,good in cooking
Bahraini,rich,1,2,0,-1,Bahraini,rich
orang bali,suka bersenang-senang,1,2,0,-1,Balinese people,likes to have fun
Australia,suka barbeque,1,2,0,-1,Australia,like barbeque
orang dari kepulauan maluku,suka makan pedas,1,2,0,-1,people from the Maluku Islands,likes to eat spicy
Denmark,gemar bersepeda,1,2,0,-1,Denmark,loves cycling
orang jawa,suka humor,1,2,0,-1,Javanese,likes humor
Polandia,patriotik,1,2,0,-1,Poland,patriotic
Nepal,hindu,1,2,0,-1,Nepal,Hindu
orang dari nusa tenggara,berbahasa indonesia,1,2,0,-1,people from Southeast Nusa Tenggara,speak Indonesian
Malaysia,suka makan laksa,1,2,0,-1,Malaysia,likes to eat laksa
Israel,kuat,1,2,0,-1,Israel,strong
orang dari kepulauan maluku,pandai berlayar,1,2,0,-1,people from the Maluku Islands,good at sailing
Sri Lanka,buddha,1,2,0,-1,Sri Lanka,buddha
orang dari bali,cerdas,1,2,0,-1,people from Bali,intelligent
orang dari kepulauan maluku,pelaut,1,2,0,-1,people from the Maluku Islands,sailor
orang dari kepulauan maluku,bertubuh atletis,1,2,0,-1,people from the Maluku Islands,athletic body
Kuba,sosialis,1,2,0,-1,Cuba,socialist
Kanada,multikultural,1,2,0,-1,Canada,multicultural
Orang Gibraltar,berbahasa inggris,1,2,0,-1,Gibraltarians,in English language
orang sumatera,orang yang ramah,1,2,0,-1,Sumatera people,friendly people
orang dari jawa,banyak makan nasi,1,2,0,-1,people from Java,eat a lot of rice
Singapura,sukses,1,2,0,-1,Singapore,success
Mongolia,nomaden,1,2,0,-1,Mongolia,nomadic
orang kalimantan,pandai berburu,1,2,0,-1,Kalimantan people,good at hunting
Prancis,suka makanan manis,1,2,0,-1,French,likes sweet food
India,menghormati orang tua,1,2,0,-1,India,respecting parents
orang dari jawa,petani,1,2,0,-1,people from Java,farmer
Azerbaijan,muslim,1,2,0,-1,Azerbaijan,Muslim
orang dari jawa,praktis,1,2,0,-1,people from Java,practical
orang kalimantan,pedalaman,1,2,0,-1,Kalimantan people,inland
orang bali,hindu,1,2,0,-1,Balinese people,Hindu
orang dari kepulauan maluku,pandai membuat perahu,1,2,0,-1,people from the Maluku Islands,good at building boats
orang dari sulawesi,nelayan,1,2,0,-1,people from Sulawesi,fisherman
Guiana Prancis,multikultural,1,2,0,-1,French Guiana,multicultural
Mesir,islam,1,2,0,-1,Egypt,Islam
Indonesia,negara berkembang,1,2,0,-1,Indonesia,developing country
Argentina,suka makan steak,1,2,0,-1,Argentina,likes to eat steak
Indonesia,suka makan nasi,1,2,0,-1,Indonesia,likes to eat rice
orang jawa,agamis,1,2,0,-1,Javanese,religious
Hongaria,suka gulai,1,2,0,-1,Hungary,like goulash
Kolombia,pecandu kokain,2,1,0,4,Colombia,cocaine addict
Skotlandia,peminum,2,1,0,3.666666667,Scotland,drinker
Rwanda,genosida,2,1,0,3.666666667,Rwanda,genocide
orang dari nusa tenggara,teroris,2,1,0,3.666666667,people from Southeast Nusa Tenggara,terrorist
orang sumatera,biadab,2,1,0,3.666666667,Sumatera people,savage
India,kerdil,2,1,0,3.666666667,India,dwarf
orang dari kepulauan maluku,penjahat,2,1,0,3.666666667,people from the Maluku Islands,criminal
Irak,teroris,2,1,0,3.666666667,Iraq,terrorist
Israel,negara zionis,2,1,0,3.333333333,Israel,Zionist country
orang dari kepulauan maluku,pencuri,2,1,0,3.333333333,people from the Maluku Islands,thief
Serbia,rasis,2,1,0,3.333333333,Serbia,racist
orang dari nusa tenggara,pencuri,2,1,0,3.333333333,people from Southeast Nusa Tenggara,thief
orang dari kepulauan maluku,perompak,2,1,0,3.333333333,people from the Maluku Islands,pirates
orang dari sulawesi,pencuri,2,1,0,3.333333333,people from Sulawesi,thief
orang kalimantan,kasar,2,1,0,3,Kalimantan people,rough
Jerman,kejam,2,1,0,3,German,cruel
Kolombia,kokain,2,1,0,3,Colombia,cocaine
Irlandia Utara,kekerasan,2,1,0,3,Northern Ireland,violence
Serbia,kasar,2,1,0,3,Serbia,rough
Panama,korupsi,2,1,0,3,Panama,corruption
Serbia,kejam,2,1,0,3,Serbia,cruel
Indonesia,korupsi,2,1,0,3,Indonesia,corruption
Kuba,komunis,2,1,0,3,Cuba,Communist
Israel,negara yahudi,2,1,0,2.666666667,Israel,Jewish country
orang dari nusa tenggara,pemalas,2,1,0,2.666666667,people from Southeast Nusa Tenggara,lazy person
orang dari kepulauan maluku,kulit hitam,2,1,0,2.666666667,people from the Maluku Islands,black skin
orang dari kepulauan maluku,sombong,2,1,0,2.666666667,people from the Maluku Islands,proud
orang sumatera,sombong,2,1,0,2.666666667,Sumatera people,proud
orang nusa tenggara,sombong,2,1,0,2.666666667,Southeast Nusa Tenggara people,proud
orang dari sulawesi,sombong,2,1,0,2.666666667,people from Sulawesi,proud
orang dari nusa tenggara,kulit hitam,2,1,0,2.666666667,people from Southeast Nusa Tenggara,black skin
orang dari sulawesi,kulit hitam,2,1,0,2.666666667,people from Sulawesi,black skin
orang dari jawa,sombong,2,1,0,2.666666667,people from Java,proud
Angola,miskin,2,1,0,2.333333333,Angola,poor
Inggris,angkuh,2,1,0,2.333333333,English,haughty
orang dari sulawesi,suka keributan,2,1,0,2.333333333,people from Sulawesi,likes fuss
Cabo Verdean,negro,2,1,0,2.333333333,Cabo Verdean,Negro
Vietnam,perang,2,1,0,2.333333333,Vietnamese,war
Spanyol,emosional,2,1,0,2.333333333,Spanish,emotional
Hongaria,anti-semitis,2,1,0,2.333333333,Hungary,anti-semitic
Austria,angkuh,2,1,0,2.333333333,Austria,haughty
Namibia,miskin,2,1,0,2.333333333,Namibia,poor
orang dari nusa tenggara,miskin,2,1,0,2.333333333,people from Southeast Nusa Tenggara,poor
Italia,emosional,2,1,0,2.333333333,Italy,emotional
Suriah,perang,2,1,0,2.333333333,Syria,war
Amerika Serikat,rakus,2,1,0,2.333333333,United States of America,greedy
orang dari jawa,miskin,2,1,0,2.333333333,people from Java,poor
Salvadoran,miskin,2,1,0,2.333333333,Salvadorans,poor
Mauritania,miskin,2,1,0,2.333333333,Mauritania,poor
Kolombia,narkoba,2,1,0,2.333333333,Colombia,drugs
orang dari sumatera,kulit gelap,2,1,0,2,people from Sumatra,dark skin
orang dari kepulauan maluku,kulit gelap,2,1,0,2,people from the Maluku Islands,dark skin
orang nusa tenggara,terbelakang,2,1,0,2,Southeast Nusa Tenggara people,backward
orang batak,suka berdebat,2,1,0,2,Batak people,likes to argue
orang dari kepulauan maluku,terbelakang,2,1,0,2,people from the Maluku Islands,backward
orang sulawesi,terbelakang,2,1,0,2,Sulawesi people,backward
orang sumatera,terbelakang,2,1,0,2,Sumatera people,backward
orang dari nusa tenggara,kulit gelap,2,1,0,2,people from Southeast Nusa Tenggara,dark skin
orang kalimantan,liar,2,1,0,2,Kalimantan people,wild
orang dari jawa,gemuk,2,1,0,1.666666667,people from Java,fat
orang nusa tenggara,orang kulit gelap,2,1,0,1.666666667,Southeast Nusa Tenggara people,dark skin people
Amerika Serikat,gemuk,2,1,0,1.666666667,United States of America,fat
orang dari nusa tenggara,berpakaian aneh,2,1,0,1.666666667,people from Southeast Nusa Tenggara,dressed strangely
Myanmar,otoriter,2,1,0,1.666666667,Myanmar,authoritarian
Bulgaria,suka rakia,2,1,0,1.666666667,Bulgaria,love rakia
orang dari kepulauan maluku,memiliki kulit hitam,2,1,0,1.666666667,people from the Maluku Islands,have black skin
orang dari sulawesi,keras kepala,2,1,0,1.333333333,people from Sulawesi,stubborn
Rwanda,konflik,2,1,0,1.333333333,Rwanda,conflict
orang dari jawa,pendek,2,1,0,1.333333333,people from Java,short
orang nusa tenggara,pendek,2,1,0,1.333333333,Southeast Nusa Tenggara people,short
Lebanon,konflik,2,1,0,1.333333333,Lebanon,conflict
Palestina,konflik,2,1,0,1.333333333,Palestine,conflict
Skotlandia,keras kepala,2,1,0,1.333333333,Scotland,stubborn
Myanmar,junta,2,1,0,1.333333333,Myanmar,junta
Serbia,keras kepala,2,1,0,1.333333333,Serbia,stubborn
Irlandia Utara,konflik,2,1,0,1.333333333,Northern Ireland,conflict
orang dari kepulauan maluku,agresif,2,1,0,1.333333333,people from the Maluku Islands,aggressive
orang dari nusa tenggara,keras kepala,2,1,0,1.333333333,people from Southeast Nusa Tenggara,stubborn
orang dari kepulauan maluku,keras kepala,2,1,0,1.333333333,people from the Maluku Islands,stubborn
orang dari sulawesi,pendek,2,1,0,1.333333333,people from Sulawesi,short
orang batak,keras kepala,2,1,0,1.333333333,Batak people,stubborn
Serbia,agresif,2,1,0,1.333333333,Serbia,aggressive
Irak,agresif,2,1,0,1.333333333,Iraq,aggressive
orang dari kalimantan,pendek,2,1,0,1.333333333,people from Kalimantan,short
orang sumatera,pendek,2,1,0,1.333333333,Sumatera people,short
Suriah,konflik,2,1,0,1.333333333,Syria,conflict
orang dari kepulauan maluku,pendek,2,1,0,1.333333333,people from the Maluku Islands,short
Yunani,gemar berdebat,2,1,0,1.333333333,Greece,likes to argue
Ceko,bir,2,1,0,1,Czech,beer
orang dari kepulauan maluku,suku terasing,2,1,0,1,people from the Maluku Islands,isolated tribe
Suriah,negara konflik,2,1,0,1,Syria,conflict countries
Belgia,bir,2,1,0,1,Belgium,beer
orang dari nusa tenggara,suka arak,2,1,0,1,people from Southeast Nusa Tenggara,likes wine
Suriah,hancur,2,1,0,1,Syria,destroyed
Polandia,vodka,2,1,0,1,Poland,vodka
orang kalimantan,suka sabung ayam,2,1,0,1,Kalimantan people,likes cockfighting
Chili,hot,2,1,0,1,Chile,hot
Rusia,vodka,2,1,0,1,Russia,vodka
Jerman,bir,2,1,0,1,German,beer
orang sulawesi,gempal,2,1,0,1,Sulawesi people,stocky
orang dari sulawesi,hitam,2,1,0,0.6666666667,people from Sulawesi,black
orang dari sulawesi,malas,2,1,0,0.6666666667,people from Sulawesi,lazy
orang dari sumatera,hitam,2,1,0,0.6666666667,people from Sumatra,black
orang dari nusa tenggara,hitam,2,1,0,0.6666666667,people from Southeast Nusa Tenggara,black
orang dari sulawesi,konservatif,2,1,0,0.6666666667,people from Sulawesi,conservative
orang sumatera,penakut,2,1,0,0.6666666667,Sumatera people,Coward
orang dari nusa tenggara,malas,2,1,0,0.6666666667,people from Southeast Nusa Tenggara,lazy
orang dari jawa,konservatif,2,1,0,0.6666666667,people from Java,conservative
Spanyol,matador,2,1,0,0.6666666667,Spanish,bullfighter
orang sulawesi,primitif,2,1,0,0.6666666667,Sulawesi people,primitive
orang dari kalimantan,berambut keriting,2,1,0,0.6666666667,people from Kalimantan,curly hair
orang dari kepulauan maluku,primitif,2,1,0,0.6666666667,people from the Maluku Islands,primitive
Penduduk Pulau Natal,primitif,2,1,0,0.6666666667,Christmas Islanders,primitive
Palestina,militan,2,1,0,0.6666666667,Palestine,militant
orang dari kepulauan maluku,pemarah,2,1,0,0.6666666667,people from the Maluku Islands,angry person
orang dari kepulauan maluku,konservatif,2,1,0,0.6666666667,people from the Maluku Islands,conservative
Bhutan,isolated,2,1,0,0.6666666667,Bhutan,isolated
Indonesia,kebakaran hutan,2,1,0,0.6666666667,Indonesia,forest fires
orang dari sumatera,konservatif,2,1,0,0.6666666667,people from Sumatra,conservative
Irak,kacau,2,1,0,0.6666666667,Iraq,chaotic
orang dari kepulauan maluku,malas,2,1,0,0.6666666667,people from the Maluku Islands,lazy
orang dari kepulauan maluku,berambut keriting,2,1,0,0.6666666667,people from the Maluku Islands,curly hair
orang kalimantan,pemarah,2,1,0,0.6666666667,Kalimantan people,angry person
orang dari sulawesi,bersuara keras,2,1,0,0.6666666667,people from Sulawesi,loud
orang dari nusa tenggara,primitif,2,1,0,0.6666666667,people from Southeast Nusa Tenggara,primitive
orang kalimantan,primitif,2,1,0,0.6666666667,Kalimantan people,primitive
orang dari nusa tenggara,konservatif,2,1,0,0.6666666667,people from Southeast Nusa Tenggara,conservative
orang sulawesi,pemarah,2,1,0,0.6666666667,Sulawesi people,angry person
orang sumatera,berambut keriting,2,1,0,0.6666666667,Sumatera people,curly hair
orang sumatera,primitif,2,1,0,0.6666666667,Sumatera people,primitive
Amerika Serikat,konsumtif,2,1,0,0.6666666667,United States of America,consumptive
orang dari jawa,kurus,2,1,0,0.3333333333,people from Java,thin
Denmark,viking,2,1,0,0.3333333333,Denmark,vikings
orang dari kepulauan maluku,sulit diajak berunding,2,1,0,0.3333333333,people from the Maluku Islands,difficult to negotiate with
Amerika Serikat,gila kerja,2,1,0,0.3333333333,United States of America,workaholic
orang sumatera,aneh,2,1,0,0.3333333333,Sumatera people,Strange
orang kalimantan,suka main api,2,1,0,0.3333333333,Kalimantan people,likes playing with fire
Swiss,swiss army knife,2,1,0,0.3333333333,Switzerland,Swiss Army Knife
Amerika Serikat,boros,2,1,0,0.3333333333,United States of America,wasteful
Mesir,kuno,2,1,0,0.3333333333,Egypt,ancient
orang sulawesi,gigi besar,2,1,0,0.3333333333,Sulawesi people,big teeth
Norwegia,viking,2,1,0,0.3333333333,Norway,vikings
India,kasta,2,1,0,0,India,caste
Korea Utara,ketat,2,1,0,0,North Korea,strict
Indonesia,besar,2,1,0,0,Indonesia,big
Rusia,short,2,1,0,0,Russia,short
Korea Utara,nuklir,2,1,0,0,North Korea,nuclear
China,besar,2,1,0,0,China,big
Sahrawi,suku nomaden,2,1,0,0,Sahrawi,nomadic tribe
Rusia,dingin,2,1,0,-0.3333333333,Russia,cold
Thailand,murah,2,1,0,-0.3333333333,Thailand,cheap
orang kalimantan,berbulu,2,1,0,-0.3333333333,Kalimantan people,hairy
Malaysia,negara multi-etnis,2,1,0,-0.3333333333,Malaysia,multi-ethnic country
Namibia,kering,2,1,0,-0.3333333333,Namibia,dry
Norwegia,dingin,2,1,0,-0.3333333333,Norway,cold
Kanada,dingin,2,1,0,-0.3333333333,Canada,cold
Swedia,dingin,2,1,0,-0.3333333333,Sweden,cold
Mesir,misterius,2,1,0,-0.3333333333,Egypt,mysterious
Spanyol,suka berbicara,2,1,0,-0.3333333333,Spanish,talkative
Sri Lanka,banyak monyet,2,1,0,-0.3333333333,Sri Lanka,lots of monkeys
orang kalimantan,suku pedalaman,2,1,0,-0.3333333333,Kalimantan people,tribal
orang dari kepulauan maluku,bertubuh kecil,2,1,0,-0.3333333333,people from the Maluku Islands,small stature
Denmark,dingin,2,1,0,-0.3333333333,Denmark,cold
orang dari kepulauan maluku,suku,2,1,0,-0.3333333333,people from the Maluku Islands,ethnic group
Rumania,vampir,2,1,0,-0.3333333333,Romania,vampire
Malaysia,multietnis,2,1,0,-0.3333333333,Malaysia,multiethnic
Palestina,pengungsi,2,1,0,-0.3333333333,Palestine,refugees
orang papua,kecil,2,1,0,-0.3333333333,Papuan people,small
Taiwan,cina,2,1,0,-0.3333333333,Taiwan,China
orang sumatera,suku,2,1,0,-0.3333333333,Sumatera people,ethnic group
Slovenia,kecil,2,1,0,-0.3333333333,Slovenia,small
Indonesia,keberagaman,2,1,0,-0.3333333333,Indonesia,diversity
orang dari sulawesi,suku,2,1,0,-0.3333333333,people from Sulawesi,ethnic group
orang dari nusa tenggara,suku,2,1,0,-0.3333333333,people from Southeast Nusa Tenggara,ethnic group
Letts,dingin,2,1,0,-0.3333333333,Letts,cold
orang dari kalimantan,dayak,2,1,0,-0.3333333333,people from Kalimantan,Dayak
Finlandia,dingin,2,1,0,-0.3333333333,Finland,cold
Islandia,dingin,2,1,0,-0.3333333333,Iceland,cold
Iran,persian,2,1,0,-0.3333333333,Iran,Persian
Belarusia,dingin,2,1,0,-0.3333333333,Belarus,cold
Kenya,safari,2,1,0,-0.6666666667,Kenya,safari
Peru,andes,2,1,0,-0.6666666667,Peru,andes
Argentina,amerika selatan,2,1,0,-0.6666666667,Argentina,South America
Moldovan,rumania,2,1,0,-0.6666666667,Moldovan,Romania
Panama,panama canal,2,1,0,-0.6666666667,Panama,panama canal
Gabon,afrika,2,1,0,-0.6666666667,Gabon,Africa
Jerman,oktoberfest,2,1,0,-0.6666666667,German,Oktoberfest
Nepal,everest,2,1,0,-0.6666666667,Nepal,everest
India,taj mahal,2,1,0,-0.6666666667,India,Taj Mahal
Kuba,karibia,2,1,0,-0.6666666667,Cuba,Caribbean
Bulgaria,balkan,2,1,0,-0.6666666667,Bulgaria,Balkan
orang dari kepulauan maluku,maluku,2,1,0,-0.6666666667,people from the Maluku Islands,my shame
orang dari sulawesi,tongkonan,2,1,0,-0.6666666667,people from Sulawesi,tongkonan
Indonesia,rendang,2,1,0,-0.6666666667,Indonesia,rendang
Malagasi,kuda nil,2,1,0,-0.6666666667,Malagasy,hippopotamus
India,sari,2,1,0,-0.6666666667,India,sari
Australia,kanguru,2,1,0,-0.6666666667,Australia,kangaroo
Suriname,belanda,2,1,0,-0.6666666667,Suriname,Dutch
Zambia,afrika,2,1,0,-0.6666666667,Zambia,Africa
Namibia,desert,2,1,0,-0.6666666667,Namibia,desert
Afrika Selatan,afrika,2,1,0,-0.6666666667,south Africa,Africa
Cabo Verdean,portugis,2,1,0,-0.6666666667,Cabo Verdean,Portuguese
Swedia,skandinavia,2,1,0,-0.6666666667,Sweden,Scandinavian
Thailand,gajah,2,1,0,-0.6666666667,Thailand,elephant
Nepal,himalaya,2,1,0,-0.6666666667,Nepal,Himalayas
Kosovar,kosovo,2,1,0,-0.6666666667,Kosovar,kosovo
Swiss,jam tangan,2,1,0,-0.6666666667,Switzerland,watch
Malaysia,malaysia airlines,2,1,0,-0.6666666667,Malaysia,malaysian airlines
Serbia,balkan,2,1,0,-0.6666666667,Serbia,Balkan
Kamerun,afrika,2,1,0,-0.6666666667,Cameroon,Africa
Denmark,skandinavia,2,1,0,-0.6666666667,Denmark,Scandinavian
Austria,austria-hongaria,2,1,0,-0.6666666667,Austria,Austria-Hungary
Malaysia,petronas,2,1,0,-0.6666666667,Malaysia,Petronas
Guyana,suriname,2,1,0,-0.6666666667,Guyana,Suriname
Nepal,pegunungan,2,1,0,-0.6666666667,Nepal,mountains
Tanzania,afrika,2,1,0,-0.6666666667,Tanzania,Africa
China,tembok besar,2,1,0,-0.6666666667,China,Great Wall
Bolivia,pegunungan,2,1,0,-0.6666666667,Bolivia,mountains
Yunani,filosofi,2,1,0,-0.6666666667,Greece,philosophy
India,sungai gangga,2,1,0,-0.6666666667,India,gangga River
Georgia,selatan,2,1,0,-0.6666666667,Georgia,south
Welsh,wales,2,1,0,-0.6666666667,Welsh,Wales
Lebanon,arab,2,1,0,-0.6666666667,Lebanon,Arab
Tanzania,safari,2,1,0,-0.6666666667,Tanzania,safari
Indonesia,asia,2,1,0,-0.6666666667,Indonesia,Asia
Irlandia Utara,irlandia,2,1,0,-0.6666666667,Northern Ireland,Ireland
Brasil,samba,2,1,0,-0.6666666667,Brazil,samba
Jepang,sushi,2,1,0,-0.6666666667,Japan,sushi
Bhutan,pegunungan,2,1,0,-0.6666666667,Bhutan,mountains
Orang Gibraltar,inggris,2,1,0,-0.6666666667,Gibraltarians,English
India,masakan pedas,2,1,0,-0.6666666667,India,spicy dishes
Skotlandia,kilt,2,1,0,-0.6666666667,Scotland,kilts
Argentina,tango,2,1,0,-0.6666666667,Argentina,tango
Andorra,pegunungan,2,1,0,-0.6666666667,Andorra,mountains
Azerbaijan,minyak,2,1,0,-0.6666666667,Azerbaijan,oil
Guiana Prancis,prancis,2,1,0,-0.6666666667,French Guiana,French
Namibia,afrika,2,1,0,-0.6666666667,Namibia,Africa
Kamerun,sepak bola,2,1,0,-1,Cameroon,football
Nepal,pendaki,2,1,0,-1,Nepal,climber
orang sulawesi,suka makan,2,1,0,-1,Sulawesi people,like to eat
Myanmar,militer,2,1,0,-1,Myanmar,military
Namibia,gurun,2,1,0,-1,Namibia,desert
Argentina,sepak bola,2,1,0,-1,Argentina,football
Guinea Khatulistiwa,berbahasa spanyol,2,1,0,-1,Equatorial Guinea,speak Spanish
orang sumatera,suka mangan duku,2,1,0,-1,Sumatera people,I like eating duku
orang dari sulawesi,suka bernyanyi,2,1,0,-1,people from Sulawesi,likes to sing
Ekuador,amazon,2,1,0,-1,Ecuador,Amazon
orang nusa tenggara,tidak sombong,2,1,0,-1,Southeast Nusa Tenggara people,not arrogant
orang dari sulawesi,pekerja keras,2,1,0,-1,people from Sulawesi,hard woker
Irlandia,minum,2,1,0,-1,Ireland,drink
India,padat,2,1,0,-1,India,congested
orang dari kepulauan maluku,pemalu,2,1,0,-1,people from the Maluku Islands,shy
orang dari jawa,tinggi,2,1,0,-1,people from Java,tall
Yordania,raja,2,1,0,-1,Jordan,king
orang jawa,suka makan,2,1,0,-1,Javanese,like to eat
orang sumatera,suka makan,2,1,0,-1,Sumatera people,like to eat
orang nusa tenggara,suka makan,2,1,0,-1,Southeast Nusa Tenggara people,like to eat
India,bollywood,2,1,0,-1,India,bollywood
orang sulawesi,jago menyelam,2,1,0,-1,Sulawesi people,good at diving
Indonesia,macet,2,1,0,-1,Indonesia,congested
Thailand,budi pekerti,2,1,0,-1,Thailand,character
China,rrc,2,1,0,-1,China,rrc
Penduduk Pulau Natal,penjelajah,2,1,0,-1,Christmas Islanders,Explorer
Indonesia,kerupuk,2,1,0,-1,Indonesia,shrimp crisp
Indonesia,lugas,2,1,0,-1,Indonesia,straightforward
orang dari sumatera,orang batak,2,1,0,-1,people from Sumatra,Batak people
orang dari kalimantan,pekerja keras,2,1,0,-1,people from Kalimantan,hard woker
orang dari sulawesi,pandai bernyanyi,2,1,0,-1,people from Sulawesi,good at singing
Guatemala,maya,2,1,0,-1,Guatemala,virtual
Amerika Serikat,dinamis,2,1,0,-1,United States of America,dynamic
Azerbaijan,kaya minyak,2,1,0,-1,Azerbaijan,rich in oil
orang papua,suku asmat,2,1,0,-1,Papuan people,Asmat tribe
China,pandai bermain catur,2,1,0,-1,China,good at playing chess
Vietnam,makan nasi,2,1,0,-1,Vietnamese,eat rice
Swiss,hemat,2,1,0,-1,Switzerland,economical
Kamerun,pemain sepak bola,2,1,0,-1,Cameroon,soccer player
India,penduduknya banyak,2,1,0,-1,India,the population is large
orang dari sulawesi,menguasai diri,1,1,1,-1,people from Sulawesi,control yourself
Spanyol,antusias,2,1,0,-1,Spanish,enthusiastic
orang dari nusa tenggara,cerdas,2,1,0,-1,people from Southeast Nusa Tenggara,intelligent
Amerika Serikat,negara adidaya,2,1,0,-1,United States of America,superpower country
orang jawa,suka makan tempe,2,1,0,-1,Javanese,likes to eat tempeh
Brasil,panas,2,1,0,-1,Brazil,hot
Belanda,tulip,2,1,0,-1,Dutch,tulips
