identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
ไทยใต้,กินเก่ง,0,3,0,-0.3333333333,Southern Thai,Eat well
กัมพูชา,กินแมลง,0,3,0,-0.3333333333,Cambodia,Eat insects
ไท่หยวน,สั้น,2,1,0,-0.3333333333,Taiyuan,short
ไทยตะวันออก,ร้อน,1,2,0,-0.3333333333,Eastern Thai,hot
นิการากัว,ร้อน,1,2,0,-0.3333333333,Nicaragua,hot
ไทยอีสาน,กินเก่ง,0,3,0,-0.3333333333,Northeastern Thai,Eat well
กัมพูชา,ฉี่เยอะ,1,2,0,-0.3333333333,Cambodia,Pee a lot
อินโดนีเซีย,cerdas,1,1,1,-0.6666666667,Indonesia,cerdas
คนไทยภาคกลาง,อ่อนหวาน,1,2,0,-1,Central Thai people,mellow
เม็กซิกัน,กินทาโก้,1,2,0,-1,Mexican,Eat a taco
ปาเลสไตน์,ต่อสู้เพื่ออิสรภาพ,1,2,0,-1,Palestine,fight for freedom
เอธิโอเปีย,long-distance runners,1,2,0,-1,Ethiopia,long-distance runners
ไท่หยวน,สูง,1,2,0,-1,Taiyuan,high
ชาวไทยตะวันตก,ผู้ที่รักอิสระ,1,2,0,-1,Western Thai,freedom-loving person
คนไทยภาคกลาง,พูดจาไพเราะ,1,2,0,-1,Central Thai people,speak nicely
ไท่หยวน,สง่างาม,1,2,0,-1,Taiyuan,elegant
สเปน,โรแมนติก,1,2,0,-1,Spain,romantic
คอนอีสาน,แข็งแรง,0,2,1,-1,Isaan Con,strong
ภูฏาน,ภูเขา,1,2,0,-1,Bhutan,mountain
อิหร่าน,น้ำมัน,1,2,0,-1,Iran,oil
สโลวาเกีย,เกีย แข็งแกร่ง,1,2,0,-1,Slovakia,Kia is strong
อาเซอร์ไบจาน,น้ำมัน,1,2,0,-1,Azerbaijan,oil
อียิปต์,ปิรามิด,1,2,0,-1,Egypt,pyramid
ภูฏาน,พุทธศาสนา,1,2,0,-1,Bhutan,Buddhism
อินโดนีเซีย,ประชากรเยอะที่สุด,1,2,0,-1,Indonesia,The largest population
ไอโวเรียน,โคสต์ แข็งแกร่ง,0,2,1,-1,Ivorian,Coast strong
ชาวไทยตะวันตก,ผ่อนคลาย,1,2,0,-1,Western Thai,relax
ไท่หยวน,อาหารอร่อย,1,2,0,-1,Taiyuan,delicious food
ไทยตะวันออก,ยิ้มแย้ม,1,2,0,-1,Eastern Thai,smiling
สก็อตติช,ประหยัด,1,2,0,-1,Scottish,save
ชาวไทยภาคเหนือ,สูง,1,2,0,-1,Northern Thai people,high
อิตาลี,กินพิซซ่า,1,2,0,-1,Italy,eat pizza
บังคลาเทศ,ประชากรมาก,1,2,0,-1,Bangladesh,large population
เนเธอร์แลนด์,พูดภาษาดัตช์,1,2,0,-1,Netherlands,speak dutch
ซาอุดีอาระเบีย,อิสลาม,1,2,0,-1,Saudi Arabia,Islam
มอนเตเนกริน,พูดภาษาสลาฟ,1,2,0,-1,Montenegrin,speak slavic language
เนเธอร์แลนด์,ควบคุมตัวเองได้,1,2,0,-1,Netherlands,Can control myself
ชาวไทยตะวันตก,ก้าวหน้า,1,2,0,-1,Western Thai,progress
ชาวไทยภาคเหนือ,ใจเย็น,1,2,0,-1,Northern Thai people,calm
ไทยตะวันออก,อ่อนโยน,1,2,0,-1,Eastern Thai,gentle
ชาวไทยภาคตะวันออกเฉียงเหนือ,ข้าวเหนียว,1,2,0,-1,Northeastern Thai people,sticky rice
อาเซอร์ไบจาน,อาเซอร์ไบจาน รักสงบ,1,2,0,-1,Azerbaijan,Azerbaijan loves peace
เยอรมัน,ผู้กล้าหาญ,1,2,0,-1,German,Brave
ชาวไทยภาคใต้,รักอิสระ,1,2,0,-1,Southern Thai people,love freedom
ลาว,กินหมาก,1,2,0,-1,Laos,eat betel nut
สวิส,นาฬิกา,1,2,0,-1,Swiss,clock
เนเธอร์แลนด์,ตรงต่อเวลา,1,2,0,-1,Netherlands,punctual
อิตาลี,ผู้มีปัญญา,1,2,0,-1,Italy,wise person
กาตารี,น่า สวย,1,2,0,-1,Qatar,Looks beautiful
สวิส,เซอร์แลนด์ ก้าวหน้า,0,2,1,-1,Swiss,serland progress
คอนอีสาน,รักสงบ,0,2,1,-1,Isaan Con,Peace-loving
มัลดีฟส์,ทะเล,1,2,0,-1,Maldives,sea
เยอรมัน,รักระเบียบ,1,2,0,-1,German,love order
สโลวาเกีย,เล่นหมากรุกเก่ง,1,2,0,-1,Slovakia,Good at playing chess
ชาวไทยภาคใต้,อดทน,1,2,0,-1,Southern Thai people,patient
ไอโวเรียน,โคสต์ ใจดี,1,2,0,-1,Ivorian,Coast is kind.
ไทยใต้,ชอบกินเผ็ด,1,2,0,-1,Southern Thai,I like to eat spicy food.
เวลส์,รักการร้องเพลง,1,2,0,-1,Wales,love singing
ไทยตะวันออก,ใจดี,1,2,0,-1,Eastern Thai,kind
เซเชลส์,สวรรค์บนดิน,1,2,0,-1,Seychelles,heaven on earth
จีน,ประชากรเยอะ,1,2,0,-1,China,Large population
แคนาดา,หนาว,1,2,0,-1,Canada,cold
ชาวไทยตะวันตก,ชอบอาหารไทย,1,2,0,-1,Western Thai,like thai food
ไทย,กินข้าวเหนียว,1,2,0,-1,Thai,Eat sticky rice
ไท่หยวน,รักสงบ,1,2,0,-1,Taiyuan,Peace-loving
ชาวไทยภาคเหนือ,คุมตัวเองได้,1,2,0,-1,Northern Thai people,I can control myself.
พม่า,กองทัพพม่า,1,2,0,-1,Myanmar,Burmese Army
ชาวไทยตะวันตก,ชอบกินอาหารไทย,1,2,0,-1,Western Thai,like to eat Thai food
ออสเตรเลีย,ชอบเล่นกีฬาทางน้ำ,1,2,0,-1,Australia,likes to play water sports
ไทยใต้,ฉลาด,1,2,0,-1,Southern Thai,clever
อิตาลี,เจ๋ง,1,2,0,-1,Italy,cool
อิหร่าน,อิสลาม,1,2,0,-1,Iran,Islam
ไท่หยวน,น่ารัก,1,2,0,-1,Taiyuan,cute
ชาวไทยตะวันตก,ชอบกินอาหารฝรั่ง,1,2,0,-1,Western Thai,likes to eat western food
ชาวไทยตะวันตก,รักการผจญภัย,1,2,0,-1,Western Thai,love adventure
อิตาลี,พาสต้า,1,2,0,-1,Italy,pasta
ชาวไทยตะวันตก,รักอิสระ,1,2,0,-1,Western Thai,love freedom
ไท่หยวน,เจริญรุ่งเรือง,1,2,0,-1,Taiyuan,prosperous
นามิเบีย,แห้งแล้ง,1,2,0,-1,Namibia,arid
ไอโวเรียน,โคสต์ ร้อน,1,2,0,-1,Ivorian,Coast Hot
ญี่ปุ่น,ระเบียบวินัย,1,2,0,-1,Japan,Discipline
ญี่ปุ่น,อ่อนน้อมถ่อมตน,1,2,0,-1,Japan,humble
ไทยตะวันออก,สวย,1,2,0,-1,Eastern Thai,beautiful
ชาวไทยตะวันตก,รักสุขภาพ,1,2,0,-1,Western Thai,love health
ชาวอังกฤษ,ชอบดื่มชา,1,2,0,-1,Englishman,like to drink tea
ตูนิเซีย,อาหรับ,1,2,0,-1,Tunisia,Arab
ซาอุดีอาระเบีย,น้ำมัน,1,2,0,-1,Saudi Arabia,oil
คอนอีสาน,ใจกว้าง,0,2,1,-1,Isaan Con,tolerant
มองโกเลีย,ชอบขี่ม้า,1,2,0,-1,Mongolia,likes riding horses
ไทยใต้,สู้ไม่ถอย,1,2,0,-1,Southern Thai,Don't give up.
ญี่ปุ่น,เทคโนโลยีล้ำหน้า,1,2,0,-1,Japan,cutting edge technology
ชาวไทยภาคเหนือ,ประหยัด,1,2,0,-1,Northern Thai people,save
คนไทยภาคกลาง,ยิ้มแย้ม,1,2,0,-1,Central Thai people,smiling
ชาวไทยตะวันออก,อนุรักษ์นิยม,1,2,0,-1,Eastern Thai people,conservative
อินโดนีเซีย,มีเกาะมาก,1,2,0,-1,Indonesia,There are many islands.
อิตาลี,พิซซ่า,1,2,0,-1,Italy,Pizza
ไอโวเรียน,โคสต์ อุดมสมบูรณ์,0,2,1,-1,Ivorian,"Coast, rich"
ชาวไทยภาคเหนือ,ปลูกข้าว,0,3,0,-1,Northern Thai people,plant rice
ไทยใต้,อาหารทะเลอร่อย,1,2,0,-1,Southern Thai,delicious seafood
อเมริกัน,ปฏิบัติจริง,2,1,0,-1,american,Practical
ปานามา,คลองปานามา,2,1,0,-1,Panama,Panama Canal
มาเลเซีย,มัสยิด,2,1,0,-1,Malaysia,mosque
เวลส์,มังกร,2,1,0,-1,Wales,dragon
จีน,มังกร,2,1,0,-1,China,dragon
อินโดนีเซีย,กินข้าว,2,1,0,-1,Indonesia,eat rice
อันดอร์รา,รัฐเล็กที่สุดในยุโรป,2,1,0,-1,Andorra,The smallest state in Europe
เม็กซิกัน,เต้นรำ,2,1,0,-1,Mexican,dance
สโลเวเนีย,พูดภาษาสโลวีเนีย,2,1,0,-1,Slovenia,speak slovenian
เกาหลีเหนือ,ปิด,2,1,0,-1,North Korea,turn off
อุรุกวัย,ฟุตบอล,2,1,0,-1,Uruguay,football
มอริเตเนีย,ทะเลทราย,2,1,0,-1,Mauritania,desert
ญี่ปุ่น,ปลาดิบ,2,1,0,-1,Japan,raw fish
เซเชลส์,ผ่อนคลาย,2,1,0,-1,Seychelles,relax
ญี่ปุ่น,ซูชิ,2,1,0,-1,Japan,Sushi
เยอรมัน,developed,2,1,0,-1,German,developed
คอนอีสาน,ชาวนา,1,1,1,-1,Isaan Con,farmer
มัลดีฟส์,เกาะ,2,1,0,-1,Maldives,island
ซูรินาเมอร์,พูดภาษาดัตช์,2,1,0,-1,Suriname,speak dutch
เอสโตเนีย,พูดภาษาเอสโตเนีย,2,1,0,-1,Estonia,speak Estonian
ชาวไทยภาคกลาง,กินข้าวเหนียว,2,1,0,-1,Central Thai people,Eat sticky rice
คอนอีสาน,บ้านนา,2,1,0,-1,Isaan Con,farmhouse
ญี่ปุ่น,มารยาท,2,1,0,-1,Japan,manners
ไทยใต้,ทะเล,2,1,0,-1,Southern Thai,sea
เบลเยียม,ช็อกโกแลต,2,1,0,-1,Belgium,chocolate
มัลดีฟส์,พักผ่อน,2,1,0,-1,Maldives,rest
เม็กซิกัน,อาหารเม็กซิกัน,2,1,0,-1,Mexican,mexican food
มองโกเลีย,ม้า,2,1,0,-1,Mongolia,horse
อังกฤษ,ราชินี,2,1,0,-1,England,queen
ลิเบีย,ทะเลทราย,2,1,0,-1,Libya,desert
ลาว,ไทย เพื่อนบ้าน,2,1,0,-1,Laos,Thai neighbor
อังกฤษ,ภาษาพูด,2,1,0,-1,England,spoken language
เดนมาร์ก,ปลาแซลมอน,2,1,0,-1,Denmark,Salmon
เคนยา,วิ่ง,2,1,0,-1,Kenya,run
แอลจีเรีย,ทะเลทราย,2,1,0,-1,Algeria,desert
ชาวไทยภาคใต้,ใช้งานได้จริง,2,1,0,-1,Southern Thai people,It really works.
คอนอีสาน,ชนะเลิศ,1,1,1,-1,Isaan Con,Winner
มาซิโดเนีย,เหนือ จริงจัง,2,1,0,-1,Macedonian,"North, serious"
ซาอุดีอาระเบีย,ศาสนา,2,1,0,-1,Saudi Arabia,religion
ไท่หยวน,สันติภาพ,2,1,0,-1,Taiyuan,peace
อาเซอร์ไบจาน,อิสลาม,2,1,0,-1,Azerbaijan,Islam
ขอนอีสาน,เหนียวแน่น,1,1,1,-1,Khon Isan,scrimp
เนเธอร์แลนด์,ดอกทิวลิป,2,1,0,-1,Netherlands,tulips
ชาวไทยภาคกลาง,พูดภาษากลาง,2,1,0,-1,Central Thai people,speak a common language
ไอซ์แลนด์,น้ำแข็ง,2,1,0,-1,Iceland,ice
คอสตาริกา,กาแฟ,2,1,0,-1,Costa Rica,coffee
มัลดีฟส์,สวรรค์,2,1,0,-1,Maldives,heaven
สเปน,เต้นฟลามิงโก้,2,1,0,-1,Spain,Flamenco dance
อเมริกัน,progressive,2,1,0,-1,american,progressive
เซเชลส์,หมู่เกาะ,2,1,0,-1,Seychelles,Islands
มาดากัสการ์,ลิง,2,1,0,-1,Madagascar,monkey
เกาหลีใต้,เทคโนโลยี,2,1,0,-1,South Korea,technology
อาร์เจนตินา,ลาตินอเมริกา,2,1,0,-1,Argentina,Latin America
ลาว,กัมพูชา เพื่อนบ้าน,2,1,0,-1,Laos,Neighboring Cambodia
ชาวเกาะโคโคส,คีลิง พูดภาษาอังกฤษ,1,1,1,-1,Cocos Islanders,Keeling speaks English
อิตาลี,อาหาร,2,1,0,-1,Italy,food
เยอรมัน,ระเบียบวินัย,2,1,0,-1,German,Discipline
คอนอีสาน,เหนียว,1,1,1,-1,Isaan Con,sticky
บราซิล,ฟุตบอล,2,1,0,-1,Brazil,football
เยอรมัน,เบียร์,2,1,0,-1,German,beer
เวียดนาม,ไทย แข่งเรือยาว,2,1,0,-1,Vietnam,Thai long boat racing
คนไทยภาคกลาง,พูดภาษาไทย,2,1,0,-1,Central Thai people,speak Thai
ชาวอังกฤษ,ดื่มชา,2,1,0,-1,Englishman,drink tea
เซเชลส์,ทะเล,2,1,0,-1,Seychelles,sea
อังกฤษ,ฝนตก,2,1,0,-1,England,rain
คอนอีสาน,อาหาร,1,1,1,-1,Isaan Con,food
ลาว,พูดภาษาลาว,2,1,0,-1,Laos,speak Lao
โมร็อกโก,มุสลิม,2,1,0,-1,Morocco,Muslim
นอร์เวย์,ตกปลา,2,1,0,-1,Norway,fish
จีน,retreat,2,1,0,-1,China,retreat
คอนอีสาน,ใหญ่,1,1,1,-1,Isaan Con,big
พม่า,ศาสนาพุทธ,2,1,0,-1,Myanmar,Buddhism
เนปาล,ภูเขา,2,1,0,-1,Nepal,mountain
เนเธอร์แลนด์,สูง,2,1,0,-1,Netherlands,high
ชาวไทยตะวันออก,ยิ้ม,2,1,0,-1,Eastern Thai people,smile
มาเลเซีย,พูดภาษามาเลย์,2,1,0,-1,Malaysia,speak malay
ไท่หยวน,ใหญ่,2,1,0,-1,Taiyuan,big
ไทย,ฮาๆ,2,1,0,-1,Thai,Haha.
เนปาล,ภูเขาสูง,2,1,0,-1,Nepal,high mountain
ไทย,ฝรั่งเศส ยืน,2,1,0,-1,Thai,french standing
ไท่หยวน,ยาว,2,1,0,-1,Taiyuan,long
อิหร่าน,ศาสนา,2,1,0,-1,Iran,religion
ออสเตรเลีย,เล่นกระดานโต้คลื่น,2,1,0,-1,Australia,surfing
อิตาลี,กินพาสต้า,2,1,0,-1,Italy,Eat pasta
มาเลเซีย,มลายู,2,1,0,-1,Malaysia,Malay
แคนาดา,น้ำแข็ง,2,1,0,-1,Canada,ice
ชาวไทยตะวันตก,กินอาหารที่ดี,1,2,0,-1,Western Thai,eat good food
เอธิโอเปีย,วิ่งระยะไกล,2,1,0,-1,Ethiopia,long distance running
เบอร์มิวดา,ทะเล,1,2,0,-1,Bermuda,sea
คอนอีสาน,ใจสู้,0,2,1,-1,Isaan Con,Fighting heart
อิตาลี,รักแฟชั่น,1,2,0,-1,Italy,love fashion
ชาวไทยภาคใต้,รักสงบ,1,2,0,-1,Southern Thai people,Peace-loving
ไท่หยวน,ใจดี,1,2,0,-1,Taiyuan,kind
สิงคโปร์,สะอาด,1,2,0,-1,Singapore,clean
ไท่หยวน,เฉลียวฉลาด,1,2,0,-1,Taiyuan,Intelligent
สโลวาเกีย,พูดภาษาสโลวาเกีย,2,1,0,-1,Slovakia,speak slovak
ฟอร์โมซาน,พูดภาษาจีน,2,1,0,-1,Formosan,speak chinese
จอร์แดน,ทะเลทราย,1,2,0,-1,Jordan,desert
ลักเซมเบิร์ก,พูดภาษาฝรั่งเศส,2,1,0,-1,Luxembourg,speak french
ออสเตรเลีย,generous,2,1,0,-1,Australia,generous
ซาอุดีอาระเบีย,มุสลิม,2,1,0,-1,Saudi Arabia,Muslim
สเปน,หลงใหล,2,1,0,-1,Spain,passionate
โปรตุเกส,พูดภาษาโปรตุเกส,2,1,0,-1,Portugal,speak portuguese
ชาวไทยภาคตะวันออกเฉียงเหนือ,ชาวนา,2,1,0,-1,Northeastern Thai people,farmer
อิรัก,อิหร่าน เพื่อนบ้าน,2,1,0,-1,Iraq,Iran neighbor
สโลเวเนีย,เล่นสกี,2,1,0,-1,Slovenia,skiing
ชาวไทยตะวันตก,สูง,1,2,0,-1,Western Thai,high
ไอโวเรียน,โคสต์ ใจกว้าง,0,2,1,-1,Ivorian,Coast generous
มอริเชียส,เกาะ,2,1,0,-1,Mauritius,island
บังคลาเทศ,น้ำท่วม,1,2,0,-1,Bangladesh,flood
รัสเซีย,หนาว,1,2,0,-1,Russia,cold
ชาวไทยตะวันออก,น่ารัก,1,2,0,-1,Eastern Thai people,cute
สวิส,ประหยัด,1,2,0,-1,Swiss,save
อิเควทอเรียลกินี,พูดภาษาสเปน,1,2,0,-1,Equatorial Guinea,speak spanish
โปรตุเกส,โรแมนติก,1,2,0,-1,Portugal,romantic
อินโดนีเซีย,ใหญ่ที่สุด,1,2,0,-1,Indonesia,biggest
ไอโวเรียน,โคสต์ เล่นฟุตบอล,0,2,1,-1,Ivorian,Coast plays football
ไท่หยวน,ควบคุมตนเองได้,1,2,0,-1,Taiyuan,able to control oneself
เซเชลส์,เกาะสวรรค์,1,2,0,-1,Seychelles,paradise island
ไท่หยวน,รักความสงบ,1,2,0,-1,Taiyuan,love peace
ชาวไทยตะวันตก,เจริญรุ่งเรือง,1,2,0,-1,Western Thai,prosperous
คิวบา,เต้นรำ,1,2,0,-1,Cuba,dance
อัฟกัน,สถาน รักสันโดษ,1,2,0,-1,Afghan,Place of solitude
กาตารี,เศรษฐี,1,2,0,-1,Qatar,millionaire
ไท่หยวน,อ่อนโยน,1,2,0,-1,Taiyuan,gentle
เวียดนาม,กินข้าว,1,2,0,-1,Vietnam,eat rice
อังกฤษ,อนุรักษ์นิยม,1,2,0,-1,England,conservative
เซเชลส์,สวยงาม,1,2,0,-1,Seychelles,beautiful
ฝรั่งเศส,หอไอเฟล,2,1,0,-1,France,eiffel tower
คนไทยภาคกลาง,พูดไทยกลาง,2,1,0,-1,Central Thai people,Speak Central Thai
ภูฏาน,พุทธ,2,1,0,-1,Bhutan,Buddhist
อินโดนีเซีย,เกาะ,2,1,0,-1,Indonesia,island
เกาหลีใต้,อุตสาหกรรม,2,1,0,-1,South Korea,industry
ชาวไทยตะวันออก,ไกล,2,1,0,-1,Eastern Thai people,far
ตูนิเซีย,ทะเลทราย,2,1,0,-1,Tunisia,desert
ศรีลังกา,ชา,2,1,0,-1,Sri Lanka,tea
บราซิล,เต้นรำ,2,1,0,-1,Brazil,dance
ไซปรัส,ทะเลเมดิเตอร์เรเนียน,2,1,0,-1,Cyprus,mediterranean sea
ชาวไทยตะวันออก,สูง,2,1,0,-1,Eastern Thai people,high
แองโกลา,เพชร,2,1,0,-1,Angola,diamond
ปานามา,ทะเลแคริบเบียน,2,1,0,-1,Panama,Caribbean Sea
ศรีลังกา,พระพุทธศาสนา,2,1,0,-1,Sri Lanka,Buddhism
เยอรมัน,แม่นยำ,2,1,0,-1,German,precise
กาตารี,น สวย,0,1,2,-1,Qatar,Beautiful
เนเธอร์แลนด์,ดอกไม้,2,1,0,-1,Netherlands,flower
โคลอมเบีย,เต้นรำ,2,1,0,-1,Colombia,dance
ขอนอีสาน,ปลาร้า,1,1,1,-1,Khon Isan,pickled fish
กรีก,ปรัชญา,2,1,0,-1,Greek,philosophy
ญี่ปุ่น,รถยนต์,2,1,0,-1,Japan,car
รัสเซีย,วูลฟ์,2,1,0,-1,Russia,Wolf
ญี่ปุ่น,ช่างฝีมือ,2,1,0,-1,Japan,craftsman
เวียดนาม,ครอบครัวใหญ่,2,1,0,-1,Vietnam,big family
คอนอีสาน,สุดยอด,2,1,0,-1,Isaan Con,superb
ศรีลังกา,พุทธศาสนา,2,1,0,-1,Sri Lanka,Buddhism
อินโดนีเซีย,มุสลิม,2,1,0,-1,Indonesia,Muslim
สเปน,กระทิง,2,1,0,-1,Spain,bull
เยอรมัน,ระเบียบ,2,1,0,-1,German,order
แอลจีเรีย,มุสลิม,2,1,0,-1,Algeria,Muslim
ขอนอีสาน,แข็ง,1,1,1,-1,Khon Isan,strong
โคลอมเบีย,กาแฟ,2,1,0,-1,Colombia,coffee
มาเลเซีย,หลากหลาย,1,2,0,-1,Malaysia,various
ลิกเตนสไตเนอร์,พูดภาษาเยอรมัน,2,1,0,-1,Liechtenstein Ner,speak german
สิงคโปร์,ระเบียบวินัย,2,1,0,-1,Singapore,Discipline
ออสเตรีย,พูดภาษาเยอรมัน,2,1,0,-1,Austria,speak german
ไอซ์แลนด์,หนาวเย็น,2,1,0,-1,Iceland,cold
ไทยใต้,ใต้สุดของคาบสมุทรมลายู,2,1,0,-1,Southern Thai,Southernmost point of the Malay Peninsula
เซเชลส์,พักผ่อน,2,1,0,-1,Seychelles,rest
อินโดนีเซีย,กินข้าวเหนียว,2,1,0,-1,Indonesia,Eat sticky rice
อังกฤษ,ราชวงศ์,2,1,0,-1,England,dynasty
ไท่หยวน,แข็งแกร่ง,2,1,0,-1,Taiyuan,strong
รัสเซีย,วอดก้า,2,1,0,-1,Russia,vodka
แคนาดา,เย็น,2,1,0,-1,Canada,cool
ชาวไทยภาคตะวันออก,ใจกว้าง,1,2,0,-1,Eastern Thai people,tolerant
กาตารี,น่า ฉลาด,1,2,0,-1,Qatar,Nice and smart
เยอรมัน,รักงาน,0,3,0,-1,German,love work
ไทยใต้,ชอบกินแกงเหลือง,0,3,0,-1,Southern Thai,I like to eat yellow curry.
เวียดนาม,ชอบกินหอย,0,3,0,-1,Vietnam,I like to eat shellfish.
ชาวใต้,ใจดี,0,3,0,-1,Southern people,kind
ชาวไทยภาคเหนือ,ชอบกินเผ็ด,0,3,0,-1,Northern Thai people,I like to eat spicy food.
เคนยา,รักการวิ่ง,0,3,0,-1,Kenya,love running
อินเดีย,ชอบเครื่องเทศ,0,3,0,-1,India,I like spice.
เคนยา,ชอบวิ่ง,0,3,0,-1,Kenya,like running
เกาหลีใต้,ทันสมัย,0,3,0,-1,South Korea,modern
คนไทยภาคกลาง,พูดจาสุภาพ,0,3,0,-1,Central Thai people,Speak politely
ชาวไทยตะวันตก,ฉลาด,0,3,0,-1,Western Thai,clever
ชาวไทยตะวันตก,คุมตัวเองได้,1,2,0,-1,Western Thai,I can control myself.
คนไทยภาคกลาง,พูดช้าๆ,0,3,0,-1,Central Thai people,speak slowly
ชาวไทยตะวันออก,ร่าเริง,0,3,0,-1,Eastern Thai people,cheerful
เนเธอร์แลนด์,ตรงไปตรงมา,0,3,0,-1,Netherlands,Straightforward
ชาวไทยภาคเหนือ,อ่อนโยน,0,3,0,-1,Northern Thai people,gentle
ชาวไทยภาคตะวันออกเฉียงเหนือ,ใจกว้าง,0,3,0,-1,Northeastern Thai people,tolerant
ปารากวัย,รักฟุตบอล,0,3,0,-1,Paraguay,love football
อิตาลี,รักสวยรักงาม,0,3,0,-1,Italy,"love beauty, love beauty"
พม่า,เชื่อฟัง,0,3,0,-1,Myanmar,obey
ชาวไทยตะวันออก,ก้าวหน้า,0,3,0,-1,Eastern Thai people,progress
ชาวไทยตะวันตก,พูดภาษาอังกฤษได้,0,3,0,-1,Western Thai,can speak english
ลาว,เก่งทำอาหาร,0,3,0,-1,Laos,Good at cooking
ไอโวเรียน,โคสต์ รักสงบ,0,3,0,-1,Ivorian,Coast love peace
พม่า,เจรจาต่อรองเก่ง,0,3,0,-1,Myanmar,Good at negotiating
ไทยภาคตะวันออกเฉียงเหนือ,อุดมสมบูรณ์,0,3,0,-1,Northeastern Thailand,Abundant
ชาวไทยภาคเหนือ,ชอบทำนา,0,3,0,-1,Northern Thai people,I like farming.
คูเวต,มีน้ำมัน,0,3,0,-1,Kuwait,There is oil.
ซาอุดีอาระเบีย,มั่งคั่ง,0,3,0,-1,Saudi Arabia,wealthy
ชาวไทยภาคตะวันออก,รักชาติ,0,3,0,-1,Eastern Thai people,Patriotic
ไอโวเรียน,โคสต์ สวยงาม,0,3,0,-1,Ivorian,Coast is beautiful
เซเชลส์,สวย,0,3,0,-1,Seychelles,beautiful
คนไทยภาคกลาง,ฉลาด,0,3,0,-1,Central Thai people,clever
สวิส,ชอบชีส,0,3,0,-1,Swiss,like cheese
ชาวไทยตะวันตก,ทันสมัย,0,3,0,-1,Western Thai,modern
อินเดีย,ยืดหยุ่น,0,3,0,-1,India,resilient
อียิปต์,พีระมิด,0,3,0,-1,Egypt,pyramid
เนปาล,สูงชัน,0,3,0,-1,Nepal,steep
ญี่ปุ่น,สะอาด,0,3,0,-1,Japan,clean
อังกฤษ,พูดภาษาอังกฤษ,0,3,0,-1,England,speak english
สโลเวเนีย,เล่นกีฬาหนัก,0,3,0,-1,Slovenia,play heavy sports
ฝรั่งเศส,แฟชั่น,0,3,0,-1,France,fashion
ชาวไทยภาคเหนือ,ถ่อมตัว,0,3,0,-1,Northern Thai people,unassuming
ชาวไทยภาคกลาง,ใจเย็น,0,3,0,-1,Central Thai people,calm
นอร์เวย์,เย็น,0,3,0,-1,Norway,cool
ไท่หยวน,ใจกว้าง,0,3,0,-1,Taiyuan,tolerant
ไท่หยวน,ชอบกินหูฉลาม,0,3,0,-1,Taiyuan,I like to eat shark fins.
ชาวไทยภาคตะวันออก,ชอบกินทุเรียน,0,3,0,-1,Eastern Thai people,I like to eat durian.
กาตารี,มั่งคั่ง,0,3,0,-1,Qatar,wealthy
ชาวไทยภาคใต้,พูดภาษามลายู,0,3,0,-1,Southern Thai people,speak malay
ชาวไทยตะวันตก,อนุรักษ์นิยม,0,3,0,-1,Western Thai,conservative
ลาว,ชอบกินหมาก,0,3,0,-1,Laos,I like to eat betel nuts.
ชาวไทยภาคใต้,ชอบกินอาหารทะเล,0,3,0,-1,Southern Thai people,I like to eat seafood.
พม่า,ชอบกินหมาก,0,3,0,-1,Myanmar,I like to eat betel nuts.
ชาวไทยตะวันตก,ชอบเที่ยว,0,3,0,-1,Western Thai,like to travel
ลาว,กินข้าวเหนียว,0,3,0,-1,Laos,Eat sticky rice
ญี่ปุ่น,เทคโนโลยีขั้นสูง,1,2,0,-1,Japan,Advanced technology
ไทยตะวันออก,รักสงบ,1,2,0,-1,Eastern Thai,Peace-loving
เบลเยียม,กินช็อคโกแลต,1,2,0,-1,Belgium,eat chocolate
คอนอีสาน,สูง,0,2,1,-1,Isaan Con,high
อินเดีย,หลากหลาย,1,2,0,-1,India,various
คอนอีสาน,ไทย น่ารัก,0,2,1,-1,Isaan Con,Thai cute
สิงคโปร์,สะอาดสะอ้าน,1,2,0,-1,Singapore,Spotless
สวิส,เที่ยงตรง,1,2,0,-1,Swiss,accurate
ชาวไทยภาคกลาง,ชอบกินข้าว,1,2,0,-1,Central Thai people,I like to eat rice.
ไท่หยวน,มั่งคั่ง,1,2,0,-1,Taiyuan,wealthy
อิตาลี,โรแมนติก,1,2,0,-1,Italy,romantic
มาเลเซีย,อาหารอร่อย,0,3,0,-1,Malaysia,delicious food
ชาวไทยภาคตะวันออก,ปลูกข้าว,0,3,0,-1,Eastern Thai people,plant rice
ลาว,ปลูกข้าว,0,3,0,-1,Laos,plant rice
มอริเตเนีย,แห้งแล้ง,0,3,0,-1,Mauritania,arid
ชาวไทยตะวันตก,กินอาหารเผ็ด,0,3,0,-1,Western Thai,eat spicy food
บาห์เรน,มั่งคั่ง,0,3,0,-1,Bahrain,wealthy
ไท่หยวน,สงบ,0,3,0,-1,Taiyuan,peaceful
ฝรั่งเศส,รักการดื่มไวน์,0,3,0,-1,France,love drinking wine
ไท่หยวน,สะอาด,0,3,0,-1,Taiyuan,clean
เนปาล,บ้านของภูเขา,0,3,0,-1,Nepal,house of the mountain
ไท่หยวน,อุดมสมบูรณ์,0,3,0,-1,Taiyuan,Abundant
ชาวไทยตะวันตก,ใจกว้าง,0,3,0,-1,Western Thai,tolerant
