identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
বরিশাল,ঐতিহ্যবাহী,1,2,0,-1,Barisal,traditional
সুইস,সংযত,1,2,0,-1,swiss,restrained
ভারতীয়,আত্মপ্রত্যাশী,1,2,0,-1,Indian,Self-confident
ঢাকাইয়া,উচ্চস্বরে,1,2,0,-1,Dhaka,out loud
জাপানি,সংস্কৃতিবান,1,2,0,-1,Japanese,cultured
পেরুভিয়ান,তামা গাছ,1,2,0,-1,peruvian,copper tree
সিলোটি,সুন্দর,1,2,0,-1,The silo,beautiful
সেনেগালিজ,আফ্রিকান,1,2,0,-1,Senegalese,the african
সিলেটি,দ্রুত কথা বলেন,1,2,0,-1,Sylhet,Talk fast
বরিশাল,শহর,1,2,0,-1,Barisal,the city
স্প্যানিশ,আবেগপূর্ণ,1,2,0,-1,spanish,emotional
মঙ্গোলিয়ান,মঙ্গোল,1,2,0,-1,mongolian,Mongols
সিলেটি,মিশুক,1,2,0,-1,Sylhet,the mixer
চাটগাইয়া,শান্ত,1,2,0,-1,Licking,calm down
ইথিওপিয়ান,আফ্রিকান,1,2,0,-1,ethiopian,the african
সাতগাইয়া,শান্ত,1,2,0,-1,Satgaia,calm down
সিলেটি,শিক্ষিত,1,2,0,-1,Sylhet,educated
চিটাগাইঙ্গা,গরম,1,2,0,-1,Chittagong,hot
সিলেটি,উত্সাহী,1,2,0,-1,Sylhet,enthusiastic
চীনা,চোখের উপরে ভাঁজ,1,2,0,-1,chinese,folds above the eyes
নেপালি,সাহসী,1,2,0,-1,Nepalese,brave
সিলোটি,বন্ধুত্বপূর্ণ,1,2,0,-1,The silo,friendly
ওমানি,অতিথিপরায়ণ,1,2,0,-1,Omani,hospitable
জাঞ্জিবারি,দ্বীপ,1,2,0,-1,Zanzibari,the island
নেপালি,আর্দ্র,1,2,0,-1,Nepalese,moist
সিতাইঙ্গা,বন্ধুত্বপূর্ণ,1,2,0,-1,Sitainga,friendly
চাটগাইয়া,নম্র,1,2,0,-1,Licking,humble
সিলোটি,সৎ,1,2,0,-1,The silo,honest
বরিশালী,আতিথেয়তাপূর্ণ,1,2,0,-1,barishali,hospitable
নেপালি,পর্বতারোহণ,1,2,0,-1,Nepalese,mountain climbing
বারমুডান,বিচ-প্রেমী,1,2,0,-1,Bermudan,beach-lover
মিশরীয়,কালো চুল,1,2,0,-1,Egyptian,black hair
জার্মান,নিরলস,1,2,0,-1,german,unrelenting
নেপালি,হিমালয়,1,2,0,-1,Nepalese,Himalayas
লিবিয়ান,তেল,1,2,0,-1,Libyan,the oil
রংপুরি,রসাল,1,2,0,-1,Rangpuri,juicy
ঢাকাইয়া,শক্তিশালী,1,2,0,-1,Dhaka,strong
ক্যামেরুনিয়ান,ফুটবল খেলোয়াড়,1,2,0,-1,Cameroonian,football player
সিলোটি,শক্তিশালী,1,2,0,-1,The silo,strong
ওমানি,ধার্মিক,1,2,0,-1,Omani,pious
হার্জেগোভিনিয়ান,সার্বিয়ান,1,2,0,-1,Herzegovinian,serbian
মেক্সিকান,লাতিন,1,2,0,-1,mexican,Latin
সাইপ্রিয়ট,স্বাগত,1,2,0,-1,cypriot,welcome
ফরাসি,চুম্বন,0,3,0,-1,french,the kiss
ময়মনসিংহ,ধান,1,2,0,-1,Mymensingh,paddy
বরিসাইল্লা,স্পেনীয়,2,1,0,-1,Barisailla,spanish
সেচেলোইস,দ্বীপপুঞ্জ,2,1,0,-1,Seychellois,Islands
সিলেটি,অস্ব-নিয়ন্ত্রিত,2,1,0,-1,Sylhet,Uncontrolled
সিলেটি,বাঙালি,2,1,0,-1,Sylhet,Bengali
বরিসাইল্লা,রাজধানী,2,1,0,-1,Barisailla,capital
ফরমোসান,চীনা,2,1,0,-1,Formosan,chinese
বরিশাইলা,লম্বা,2,1,0,-1,Barishaila,long
বরিশালী,লম্বা,2,1,0,-1,barishali,long
ইংরেজি,সাবলীল,2,1,0,-1,english,fluent
ফরমোসান,চাইনিজ,2,1,0,-1,Formosan,the chinese
বরিশাল,উষ্ণ,2,1,0,-1,Barisal,warm
ফিলিপিনো,পেশাদার,2,1,0,-1,Filipino,professional
ফিলিস্তিনি,শান্তি-প্রিয়,2,1,0,-1,Palestinian,Peace-loving
বরিসাইল্লা,বিলাসবহুল,2,1,0,-1,Barisailla,luxurious
রাজশাহীও,রাজধানী,2,1,0,-1,Rajshahi too,capital
চাটগাইয়া,মাছের ঝোল,2,1,0,-1,Licking,fish broth
সাহরাউই,মরুভূমির,2,1,0,-1,Sahrawi,of the desert
সিতাইঙ্গা,ঝোঁক,2,1,0,-1,Sitainga,tend to
বরিসাইল্লা,স্প্যানিশ,2,1,0,-1,Barisailla,spanish
বরিসাইল্লা,জীবাণু,2,1,0,-1,Barisailla,Germs
রাজশাহিও,হিন্দি,2,1,0,-1,Rajshahi also,hindi
বরিশাল,জনবহুল,2,1,0,-1,Barisal,populous
রাজশাহিয়া,রাজধানী,2,1,0,-1,Rajshahi,capital
সিলোটি,কৃষি,2,1,0,-1,The silo,agriculture
সাতগাইয়া,নিরামিষভোজী,2,1,0,-1,Satgaia,vegetarian
ভারতীয়,ধূমপান করেন না,2,1,0,-1,Indian,does not smoke
মালাগাসি,আদিম,2,1,0,-1,Malagasy,primitive
সিলোটি,শিক্ষিত,2,1,0,-1,The silo,educated
বরিসাইল্লা,ঠান্ডা,2,1,0,-1,Barisailla,the cold
বারমুডান,ব্রিটিশ,2,1,0,-1,Bermudan,British
বরিশাইলা,ব্রাজিলীয়,2,1,0,-1,Barishaila,brazilian
সিতাইঙ্গা,উচ্চ,2,1,0,-1,Sitainga,high
রাজশাহীও,শান্তিপূর্ণ,2,1,0,-1,Rajshahi too,peaceful
স্কটিশ,স্কুইড ভালোবাসে,2,1,0,-1,scottish,Loves squid
বরিশাইল্লা,শান্ত,2,1,0,-1,Barishailla,calm down
সিলোটি,শ্রমজীবী,2,1,0,-1,The silo,laborer
আজেরিস,তুর্কি,2,1,0,-1,Azeris,turkish
চিটাগাইঙ্গা,ঠান্ডা,2,1,0,-1,Chittagong,the cold
সিলোটি,কর্মী,2,1,0,-1,The silo,worker
ইন্দোনেশিয়ান,হিন্দু,2,1,0,-1,indonesian,Hindu
নেপালি,ভুট্টা চাষ,2,1,0,-1,Nepalese,Corn cultivation
নিকারাগুয়ান,সমাজতান্ত্রিক,2,1,0,-1,Nicaraguan,socialist
বরিসাইল্লা,বুলগেরিয়া,2,1,0,-1,Barisailla,Bulgaria
রাজশাহিও,শান্ত,2,1,0,-1,Rajshahi also,calm down
চিটাগাইঙ্গা,ঔপনিবেশিক,2,1,0,-1,Chittagong,colonial
সিতাইঙ্গা,চীনা,2,1,0,-1,Sitainga,chinese
সিলেটি,কৃষিজীবী,2,1,0,-1,Sylhet,agriculturalist
রংপুরি,আহারে,2,1,0,-1,Rangpuri,eat
সিলোটি,পাকিস্তানি,2,1,0,-1,The silo,Pakistani
রাজশাহীও,ঘুমন্ত,2,1,0,-1,Rajshahi too,sleepy
মৌরিতানীয়,মুসলিম,2,1,0,-1,Mauritanian,Muslim
ফিলিস্তিনি,ন্যায়পরায়ণ,2,1,0,-1,Palestinian,just
সিলোটি,খ্রিস্টান,2,1,0,-1,The silo,christian
ময়মনসিংহ,আলু,2,1,0,-1,Mymensingh,potatoes
নেপালি,ভরাট,2,1,0,-1,Nepalese,filled
বরিশাল,আকাশী,2,1,0,-1,Barisal,the sky
সিলোটি,আত্মত্যাগী,2,1,0,-1,The silo,Sacrifice
সিলোটি,কঠোর পরিশ্রমী,2,1,0,-1,The silo,hard worker
উত্তর কোরিয়ান,নিরস্ত্র,2,1,0,-1,North Korean,unarmed
রংপুরি,লম্বা,2,1,0,-1,Rangpuri,long
দক্ষিণ কোরিয়ান,টেকনো,2,1,0,-1,South Korean,Techno
নেপালি,শ্রমিক,2,1,0,-1,Nepalese,worker
সাতগাইয়া,লম্বা,2,1,0,-1,Satgaia,long
চীনা,চোখে দেখা,2,1,0,-1,chinese,see eye to eye
সিলেটি,মিষ্টি,2,1,0,-1,Sylhet,sweet
বুলগেরিয়ান,ভারীভার উত্তোলন,2,1,0,-1,Bulgarian,Heavy lifting
গাম্বিয়ান,খেলোয়াড়,2,1,0,-1,Gambian,the player
বরিসাইল্লা,শান্তিপূর্ণ,2,1,0,-1,Barisailla,peaceful
বরিশাল,শান্ত,2,1,0,-1,Barisal,calm down
বরিসাইল্লা,রাশিয়ার রাজধানী,2,1,0,-1,Barisailla,Capital of Russia
রংপুরি,রসগোল্লা খেতে ভালোবাসে,2,1,0,-1,Rangpuri,Loves to eat Rasgolla
বরিশাইল্লা,উষ্ণ,2,1,0,-1,Barishailla,warm
বরিসাইল্লা,ব্রাজিল,2,1,0,-1,Barisailla,Brazil
ভারতীয়,গরুর মাংস খাওয়া,2,1,0,-1,Indian,eating beef
সিলোটি,হিন্দু,2,1,0,-1,The silo,Hindu
বরিশালী,সরল,2,1,0,-1,barishali,simple
নেপালি,অনিশ্চয়তা,2,1,0,-1,Nepalese,uncertainty
সিলেটি,সাহসী,2,1,0,-1,Sylhet,brave
বরিশালী,মিষ্টি জল,2,1,0,-1,barishali,sweet water
সিতাইঙ্গা,নীল,2,1,0,-1,Sitainga,the blue
বরিসাইল্লা,শহর,2,1,0,-1,Barisailla,the city
সাতগাইয়া,সৎ,2,1,0,-1,Satgaia,honest
সাতগাইয়া,দ্রুত,2,1,0,-1,Satgaia,quickly
রাজশাহিয়া,উৎসাহী,2,1,0,-1,Rajshahi,enthusiastic
সাতগাইয়া,যোদ্ধা,2,1,0,-1,Satgaia,warrior
রংপুরি,তেলে ভাজা,2,1,0,-1,Rangpuri,fried in oil
বরিশালী,ঠান্ডা,2,1,0,-1,barishali,the cold
বরিসাইল্লা,ঝরনা,2,1,0,-1,Barisailla,the shower
বরিশালী,গরম,2,1,0,-1,barishali,hot
সিতাইঙ্গা,ঝর্ণা,2,1,0,-1,Sitainga,the fountain
চাটগাইয়া,লম্বা,2,1,0,-1,Licking,long
অ্যাঙ্গোলান,আফ্রিকান,2,1,0,-1,Angolan,the african
বরিসাইল্লা,ঐতিহ্যবাহী,2,1,0,-1,Barisailla,traditional
রংপুরি,বুদ্ধিমান,2,1,0,-1,Rangpuri,intelligent
সাতগাইয়া,দুর্বল,2,1,0,-1,Satgaia,weak
রাজশাহিয়া,রসগোল্লা,2,1,0,-1,Rajshahi,Rasgolla
বরিসাইল্লা,ঐতিহাসিক,2,1,0,-1,Barisailla,historical
সিলোটি,কৃষিজীবী,2,1,0,-1,The silo,agriculturalist
সাতগাইয়া,তুর্কি,2,1,0,-1,Satgaia,turkish
সিতাইঙ্গা,শক্তিশালী,2,1,0,-1,Sitainga,strong
রংপুরি,চঞ্চল,2,1,0,-1,Rangpuri,fickle
বরিশাল,সমুদ্রমুখী,2,1,0,-1,Barisal,facing the sea
রোমানিয়ান,রোমান্টিক,2,1,0,-1,romanian,romantic
রংপুরি,মিষ্টি,2,1,0,-1,Rangpuri,sweet
বরিসাইল্লা,শীতল,2,1,0,-1,Barisailla,cold
রংপুরি,রসগোল্লা,2,1,0,-1,Rangpuri,Rasgolla
রাজশাহিও,লম্বা,2,1,0,-1,Rajshahi also,long
বরিশাল,বন্দর,2,1,0,-1,Barisal,port
মালিয়ান,প্যান্টানি,1,1,1,-1,Malian,Pantani
চিটাগাইঙ্গা,পূর্ব পাকিস্তান,2,1,0,-1,Chittagong,East Pakistan
রংপুরি,চালাক,2,1,0,-1,Rangpuri,clever
সিতাইঙ্গা,কেবলমাত্র বন্ধুদের সাথে,2,1,0,-1,Sitainga,Only with friends
বরিসাইল্লা,উষ্ণ,2,1,0,-1,Barisailla,warm
রাজশাহিয়া,শান্ত,2,1,0,-1,Rajshahi,calm down
সিলেটি,লম্বা,2,1,0,-1,Sylhet,long
সিলোটি,প্রতিরোধী,2,1,0,-1,The silo,resistant
নেপালি,আত্মাপ্রবণ,2,1,0,-1,Nepalese,soulful
ময়মনসিংহ,ময়দার রুটি,2,1,0,-1,Mymensingh,flour bread
ডাচ,সঠিক,2,1,0,-1,dutch,correct
সিলেটি,কবি,2,1,0,-1,Sylhet,the poet
অস্ট্রিয়ান,সুরেলা,2,1,0,-1,Austrian,harmonious
ময়মনসিংহিয়া,ধনী,2,1,0,-1,Mymensinghia,the rich
আমেরিকান,স্থূল,2,1,0,-1,american,fat
সিলেটি,খাদ্যরসিক,2,1,0,-1,Sylhet,foodie
বরিশালী,উষ্ণ,2,1,0,-1,barishali,warm
রাজশাহিও,রাজধানী,2,1,0,-1,Rajshahi also,capital
সাতগাইয়া,শক্তিশালী,2,1,0,-1,Satgaia,strong
খুলনাইয়া,স্বাধীনচেতা,1,2,0,-1,Khulnaia,Independent
গুয়েতেমালান,মায়ান,1,2,0,-1,Guatemalan,Mayan
সিলোটি,সাহসী,1,2,0,-1,The silo,brave
রংপুরি,আঞ্চলিক,1,2,0,-1,Rangpuri,regional
মেক্সিকান,স্প্যানিশ-ভাষী,1,2,0,-1,mexican,Spanish-speaking
রংপুরি,সহজ-সরল,1,2,0,-1,Rangpuri,simple
সিঙ্গাপুরবাসী,সফল,1,2,0,-1,Singaporeans,successful
সিতাইঙ্গা,উদার,1,2,0,-1,Sitainga,generous
নেপালি,হিন্দু,1,2,0,-1,Nepalese,Hindu
বরিশাল,রসিক,1,2,0,-1,Barisal,funny
বারমুডান,সমুদ্র,1,2,0,-1,Bermudan,the sea
সাতগাইয়া,স্বাধীন,1,2,0,-1,Satgaia,independent
ময়মনসিংহ,শ্যামল,1,2,0,-1,Mymensingh,Shamal
রাশিয়ান,শক্তিশালী,1,2,0,-1,Russian,strong
রাজশাহিয়া,আতিথেয়তাপূর্ণ,1,2,0,-1,Rajshahi,hospitable
রাজশাহিও,ধনী,1,2,0,-1,Rajshahi also,the rich
ডাচ,বাইসাইকেল চালাতে ভালোবাসেন,1,2,0,-1,dutch,Loves to ride a bicycle
সৌদি,তেল,1,2,0,-1,Saudi,the oil
রংপুরি,মেধাবী,1,2,0,-1,Rangpuri,genius
ওয়েলশ,গান গাওয়া,1,2,0,-1,Welsh,singing
রাজশাহিয়া,আন্তরিক,1,2,0,-1,Rajshahi,sincere
ময়মনসিংহ,বাংলাদেশের,1,2,0,-1,Mymensingh,Bangladesh
আমেরিকান,স্বাধীনতা,1,2,0,-1,american,freedom
রাজশাহিয়া,আতিথেয়তা,1,2,0,-1,Rajshahi,hospitality
চিটাগাইঙ্গা,ঝড়ো,1,2,0,-1,Chittagong,stormy
বরিশাল,সুন্দর,1,2,0,-1,Barisal,beautiful
বরিশাইলা,আবেগপ্রবণ,1,2,0,-1,Barishaila,emotional
ময়মনসিংহ,ময়মসিংহী,1,2,0,-1,Mymensingh,Myamsinghi
মিশরীয়,নীল নদ,1,2,0,-1,Egyptian,Nile River
বরিশালী,শান্ত,2,1,0,-1,barishali,calm down
বরিশালী,সাহসী,1,2,0,-1,barishali,brave
কোস্টারিকান,আনন্দ,1,2,0,-1,Costa Rican,joy
রংপুরি,শক্তিশালী,2,1,0,-1,Rangpuri,strong
সিলেটি,উচ্চারণ,1,2,0,-1,Sylhet,pronunciation
রাজশাহিও,সুন্দর,1,2,0,-1,Rajshahi also,beautiful
বরিশালী,সহনশীল,1,2,0,-1,barishali,tolerant
ক্যামেরুনিয়ান,আফ্রিকান,1,2,0,-1,Cameroonian,the african
ইরানীয়,ফার্সি,1,2,0,-1,iranian,persian
রংপুরি,কৃষক,1,2,0,-1,Rangpuri,farmer
সাহরাউই,মরুর,1,2,0,-1,Sahrawi,of the desert
চিটাগাইঙ্গা,বৃষ্টি,1,2,0,-1,Chittagong,the rain
গুয়েতেমালান,স্প্যানিশ-ভাষী,1,2,0,-1,Guatemalan,Spanish-speaking
সৌদি,তেল-সমৃদ্ধ,1,2,0,-1,Saudi,Oil-rich
লিবিয়ান,মরুভূমি,1,2,0,-1,Libyan,the desert
কসোভার,স্বাধীনতা-প্রিয়,1,2,0,-1,Kosovar,Freedom-loving
জিম্বাবুইয়ান,ক্রিকেট,1,2,0,-1,Zimbabwean,cricket
দক্ষিণ আফ্রিকান,ক্রিকেট খেলতে ভালো,1,2,0,-1,South African,Good to play cricket
ময়মনসিংহিয়া,সাহসী,1,2,0,-1,Mymensinghia,brave
ব্রিটিশ মানুষ,সাম্রাজ্যবাদী,1,2,0,-1,British people,imperialist
রংপুরি,রংপুরী ভাষা,1,2,0,-1,Rangpuri,Rangpuri language
কোরিয়ান,কর্মঠ,1,2,0,-1,Korean,work
চিটাগাইঙ্গা,বৃষ্টিপাত,1,2,0,-1,Chittagong,rainfall
গুয়েতেমালান,স্প্যানিশ,1,2,0,-1,Guatemalan,spanish
কেপ ভার্ডিয়ানস,আফ্রিকান,1,2,0,-1,Cape Verdeans,the african
কলম্বিয়ান,উত্সাহী,1,2,0,-1,Colombian,enthusiastic
চিটাগাইঙ্গা,শহর,1,2,0,-1,Chittagong,the city
জিম্বাবুইয়ান,আফ্রিকান,1,2,0,-1,Zimbabwean,the african
রাজশাহিও,উদার,1,2,0,-1,Rajshahi also,generous
ভারতীয়,হিন্দি,1,2,0,-1,Indian,hindi
স্প্যানিশ,স্প্যানিশ ভাষা,1,2,0,-1,spanish,Spanish language
সুইস,ঘড়ি,1,2,0,-1,swiss,watch
সুইডিশ,সৌন্দর্যপ্রিয়,1,2,0,-1,swedish,beautiful
বরিসাইল্লা,বড়,2,1,0,-1,Barisailla,big
সাতগাইয়া,বুদ্ধিমান,2,1,0,-1,Satgaia,intelligent
চিটাগাইঙ্গা,বৃষ্টিবহুল,2,1,0,-1,Chittagong,rainy
ফ্যারোইজ,আর্কটিক,2,1,0,-1,Faroese,the arctic
চিটাগাইঙ্গা,বিশালাকার,2,1,0,-1,Chittagong,huge
চাটগাইয়া,সহনশীল,2,1,0,-1,Licking,tolerant
সিলোটি,লম্বা,2,1,0,-1,The silo,long
ময়মনসিংহিয়া,ভদ্র,2,1,0,-1,Mymensinghia,polite
রংপুরি,টানাপোড়েন,2,1,0,-1,Rangpuri,tension
চাটগাইয়া,বাঙালি,2,1,0,-1,Licking,Bengali
ময়মনসিংহিয়া,উৎসাহী,2,1,0,-1,Mymensinghia,enthusiastic
সিলেটি,আবেগপ্রবণ,2,1,0,-1,Sylhet,emotional
বরিশাইলা,উদার,2,1,0,-1,Barishaila,generous
আমেরিকান,দ্রুত কথা বলেন,2,1,0,-1,american,Talk fast
বরিসাইল্লা,উন্নত,2,1,0,-1,Barisailla,developed
ময়মনসিংহিয়া,জ্ঞানী,2,1,0,-1,Mymensinghia,wise
চিটাগাইঙ্গা,শান্ত,2,1,0,-1,Chittagong,calm down
নেপালি,একটি আদিবাসী ভাষা,2,1,0,-1,Nepalese,an indigenous language
ঢাকাইয়া,আওয়ামী,2,1,0,-1,Dhaka,Awami
নাইজেরিয়ান,তেল,2,1,0,-1,nigerian,the oil
সিলেটি,লম্বা চুল,2,1,0,-1,Sylhet,long hair
রাজশাহীও,শান্তিপ্রিয়,2,1,0,-1,Rajshahi too,peaceful
নামিবিয়ান,মরুভূমি,2,1,0,-1,Namibian,the desert
চীনা,কেবলমাত্র ঝোঁক,2,1,0,-1,chinese,Just tend to
বরিশাল,গরম,2,1,0,-1,Barisal,hot
সিতাইঙ্গা,ঐতিহ্যবাহী,2,1,0,-1,Sitainga,traditional
নামিবিয়ান,আফ্রিকান,2,1,0,-1,Namibian,the african
সুইস,সতর্ক,2,1,0,-1,swiss,careful
বরিসাইল্লা,সোভিয়েত,2,1,0,-1,Barisailla,Soviet
রংপুরি,উচ্চস্বরে,2,1,0,-1,Rangpuri,out loud
রাজশাহিয়া,রাজা,2,1,0,-1,Rajshahi,the king
বরিসাইল্লা,পোল্যান্ড,2,1,0,-1,Barisailla,Poland
সিলেটি,বুদ্ধিমান,2,1,0,-1,Sylhet,intelligent
সিলোটি,নিরামিষভোজী,2,1,0,-1,The silo,vegetarian
মালটিজ,রোমান ক্যাথলিক,2,1,0,-1,Maltese,Roman Catholic
সিতাইঙ্গা,আফ্রিকান,2,1,0,-1,Sitainga,the african
রংপুরি,উচ্চতা,2,1,0,-1,Rangpuri,height
ফিলিস্তিনি,হিব্রু,2,1,0,-1,Palestinian,Hebrew
কেপ ভার্ডিয়ানস,ক্রিকেট খেলতে ভালোবাসেন,2,1,0,-1,Cape Verdeans,Loves to play cricket
ম্যানক্স,স্নেহপূর্ণ,2,1,0,-1,Manx,affectionate
ভেনিজুয়েলান,উত্সাহী,2,1,0,-1,Venezuelan,enthusiastic
রাজশাহিয়া,গর্ব,2,1,0,-1,Rajshahi,the pride
ইউক্রেনীয়,দীর্ঘ লাফ,2,1,0,-1,ukrainian,long jump
বরিশাইলা,শান্ত,2,1,0,-1,Barishaila,calm down
ব্রিটিশ মানুষ,কফি পান,2,1,0,-1,British people,drink coffee
বরিশাল,জলপ্রপাত,2,1,0,-1,Barisal,waterfall
রোমানিয়ান,প্রেমময়,2,1,0,-1,romanian,loving
সাতগাইয়া,হিন্দু,2,1,0,-1,Satgaia,Hindu
ম্যানক্স,বিড়াল,1,1,1,-1,Manx,the cat
রাজশাহিও,বিলাসবহুল,2,1,0,-1,Rajshahi also,luxurious
ময়মনসিংহ,আমের,2,1,0,-1,Mymensingh,Amer
রাজশাহিয়া,লম্বা,2,1,0,-1,Rajshahi,long
রাজশাহিও,জাপানী,2,1,0,-1,Rajshahi also,Japanese
চীনা,চোখের আকার,2,1,0,-1,chinese,eye shape
রংপুরি,সুন্দর,2,1,0,-1,Rangpuri,beautiful
ব্রিটিশ মানুষ,রসিক,2,1,0,-1,British people,funny
আমেরিকান,চর্বি,2,1,0,-1,american,fat
কমোরান,আফ্রিকান,2,1,0,-1,Comoran,the african
বরিশালী,ইতালীয়,2,1,0,-1,barishali,italian
সিতাইঙ্গা,শীতল,2,1,0,-1,Sitainga,cold
চিটাগাইঙ্গা,বড়,2,1,0,-1,Chittagong,big
ফ্যারোইজ,ট্রফি,2,1,0,-1,Faroese,the trophy
চিটাগাইঙ্গা,আফ্রিকান,2,1,0,-1,Chittagong,the african
বরিশাল,কৃষিপ্রধান,2,1,0,-1,Barisal,Agricultural head
বারমুডান,সমুদ্রের,1,2,0,-1,Bermudan,of the sea
নেপালি,আধা-হিন্দি,1,2,0,-1,Nepalese,Semi-Hindi
মালিয়ান,আফ্রিকান,1,2,0,-1,Malian,the african
রাজশাহিয়া,ঐতিহ্যবাহী,0,3,0,-1,Rajshahi,traditional
স্প্যানিশ,রোমান্টিক,0,3,0,-1,spanish,romantic
ডাচ,সরস,0,3,0,-1,dutch,juicy
চাটগাইয়া,অতিথিপরায়ণ,0,3,0,-1,Licking,hospitable
অস্ট্রিয়ান,সুরক্ষামূলক,0,3,0,-1,Austrian,protective
চীনা,কঠোরশ্রমশীল,0,3,0,-1,chinese,hard worker
ব্রিটিশ মানুষ,সৌজন্যশীল,0,3,0,-1,British people,polite
সিঙ্গাপুরবাসী,ব্যবসায়ী,0,3,0,-1,Singaporeans,businessman
ময়মনসিংহিয়া,বাঙালি,0,3,0,-1,Mymensinghia,Bengali
রংপুরি,খাদ্য,0,3,0,-1,Rangpuri,food
ফিনস,ঠাণ্ডা,0,3,0,-1,Finns,cold
আমেরিকান,বড়,0,3,0,-1,american,big
নাইজেরিয়ান,উদ্যমী,0,3,0,-1,nigerian,energetic
চীনা,আকাশচুম্বী,0,3,0,-1,chinese,skyscraper
সিলেটি,সহনশীল,0,3,0,-1,Sylhet,tolerant
মেক্সিকান,উৎসবমুখর,0,3,0,-1,mexican,festive
সাতগাইয়া,ভদ্র,0,3,0,-1,Satgaia,polite
পর্তুগিজ,রোমান্টিক,0,3,0,-1,portuguese,romantic
ঢাকাইয়া,রংচঙা,0,3,0,-1,Dhaka,colorful
মঙ্গোলিয়ান,ঘোড়া চালনা,0,3,0,-1,mongolian,horse riding
কসোভার,স্বাধীনতা-প্রত্যাশী,0,3,0,-1,Kosovar,freedom-seeker
ময়মনসিংহিয়া,ধৈর্যশীল,0,3,0,-1,Mymensinghia,patient
খুলনাইয়া,ভদ্র,0,3,0,-1,Khulnaia,polite
চীনা,খাদ্যপ্রার্থী,0,3,0,-1,chinese,foodie
রংপুরি,আতিথেয়,0,3,0,-1,Rangpuri,hospitable
ব্রাজিলিয়ান,উত্সাহী,0,3,0,-1,brazilian,enthusiastic
কোকোস দ্বীপবাসী,অস্ট্রেলিয়ান,0,3,0,-1,Cocos Islanders,Australian
ঢাকাইয়া,ফ্যাশনেবল,0,3,0,-1,Dhaka,fashionable
লাইবেরিয়ান,আফ্রিকান,0,3,0,-1,Liberian,the african
বরিশাল,আঞ্চলিক,0,3,0,-1,Barisal,regional
চিটাগাইঙ্গা,মসজিদ,0,3,0,-1,Chittagong,The mosque
ময়মনসিংহ,ভাত,0,3,0,-1,Mymensingh,the rice
ময়মনসিংহ,উর্বর,0,3,0,-1,Mymensingh,fertile
সিলেটি,স্বাধীনচেতা,0,3,0,-1,Sylhet,Independent
চিটাগাইঙ্গা,উন্নত,0,3,0,-1,Chittagong,developed
সাতগাইয়া,সুন্দর,0,3,0,-1,Satgaia,beautiful
বরিশালী,উৎসাহী,0,3,0,-1,barishali,enthusiastic
ব্রিটিশ মানুষ,সুশীল,0,3,0,-1,British people,Sociable
রাজশাহিও,ঐতিহ্যবাহী,0,3,0,-1,Rajshahi also,traditional
সেচেলোইস,উষ্ণ,0,3,0,-1,Seychellois,warm
ফরাসি,ফ্যাশনেবল,0,3,0,-1,french,fashionable
খুলনাইয়া,সহজ সরল,0,3,0,-1,Khulnaia,simple
হেলেনিস,জ্ঞানী,0,3,0,-1,Hellenes,wise
হেলেনিস,সভ্য,0,3,0,-1,Hellenes,civilized
জাঞ্জিবারি,বন্দর,0,3,0,-1,Zanzibari,port
ওয়েলশ,ওয়ালস,0,3,0,-1,Welsh,Walls
ভারতীয়,শ্রমজীবী,0,3,0,-1,Indian,laborer
সুইস,সততা,0,3,0,-1,swiss,honesty
বেলারুশিয়ান,ট্র্যাক এবং ফিল্ড,0,3,0,-1,Belarusian,Track and Field
নেপালি,খুব বন্ধুত্বপূর্ণ,0,3,0,-1,Nepalese,very friendly
ভারতীয়,মসুর ডাল,0,3,0,-1,Indian,Lentils
ময়মনসিংহ,শহর,0,3,0,-1,Mymensingh,the city
ময়মনসিংহিয়া,মেধাবী,0,3,0,-1,Mymensinghia,genius
খুলনাইয়া,সাহসী,0,3,0,-1,Khulnaia,brave
ব্রুনিয়ান,ধনী,0,3,0,-1,Bruneian,the rich
নেপালি,বৌদ্ধ,0,3,0,-1,Nepalese,Buddhist
ড্যানিশ,ঠাণ্ডা,0,3,0,-1,danish,cold
চীনা,শ্রমজীবী,0,3,0,-1,chinese,laborer
ময়মনসিংহিয়া,অমায়িক,0,3,0,-1,Mymensinghia,Amayik
সিঙ্গাপুরবাসী,পরিপাটি,0,3,0,-1,Singaporeans,neat
ইতালীয়,হাতের ইশারা,0,3,0,-1,italian,hand gesture
জার্মান,নিয়ন্ত্রিত,0,3,0,-1,german,controlled
ব্রুনিয়ান,সম্পদশালী,0,3,0,-1,Bruneian,wealthy
সিলেটি,মুখরোচক,0,3,0,-1,Sylhet,Yummy
খুলনাইয়া,শক্তিশালী,0,3,0,-1,Khulnaia,strong
মালদ্বীপবাসী,সাঁতার,0,3,0,-1,Maldivian,swimming
রংপুরি,সুস্বাদু,0,3,0,-1,Rangpuri,delicious
রাজশাহিয়া,ভাত,0,3,0,-1,Rajshahi,the rice
ইরানীয়,ধর্মপ্রাণ,0,3,0,-1,iranian,devout
অস্ট্রিয়ান,সংগীতময়,0,3,0,-1,Austrian,musical
সিলেটি,উৎসবমুখর,0,3,0,-1,Sylhet,festive
