identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
Friesen,paarden,1,2,0,-1,Frisians,horses
Utrechters,creatief,1,2,0,-1,Utrecht,creatively
Duits,taalkundig,1,2,0,-1,German,linguistic
Engels,spreken goed,1,2,0,-1,English,speak well
Cubanen,socialisten,1,2,0,-1,Cubans,socialists
Utrechtsen,trots,1,2,0,-1,Utrechtsen,pride
Belgisch,goed eten,1,2,0,-1,Belgian,good food
Belgisch,friet,1,2,0,-1,Belgian,fries
Jemenitisch,moslim,1,2,0,-1,Yemeni,Muslim
Overijsselaars,behulpzaam,1,2,0,-1,Overijssel residents,helpful
Britten,stijlvol,1,2,0,-1,British,Stylish
Gibraltariërs,loyale,1,2,0,-1,Gibraltarians,loyal
Namibisch,goed in lange afstanden,1,2,0,-1,Namibian,good at long distances
Zeeuwse mensen,houd van dijken,1,2,0,-1,Zeeland people,love dikes
Friesen,rood haar,1,2,0,-1,Frisians,Red hair
Belgisch,friet eten,1,2,0,-1,Belgian,eat fries
Belgisch,vrij,1,2,0,-1,Belgian,free
Argentijnen,spraakzaam,1,2,0,-1,Argentinians,chatty
Uruguayaan,voetballer,1,2,0,-1,Uruguayan,soccer player
Fransen,eet kaas,1,2,0,-1,French,eat cheese
Mensen uit Noord-Holland,vriendelijk,1,2,0,-1,People from North Holland,friendly
Hollander,creatief,1,2,0,-1,Dutchman,creatively
Manx,kortharig,1,2,0,-1,Manx,short-haired
Gelderlanders,nuchter,1,2,0,-1,Gelderlanders,sober
Welsh,zingen,1,2,0,-1,Welsh,to sing
Zeeuwse mensen,zeelieden,1,2,0,-1,Zeeland people,sailors
Gelderlandsen,gul,1,2,0,-1,Gelderlandsen,generous
Amerikanen,vrijgevig,1,2,0,-1,Americans,generous
Flevolanders,innovatief,1,2,0,-1,Flevolanders,Innovative
Limburger,nuchter,1,2,0,-1,Limburger,sober
Belgisch,frietjes,1,2,0,-1,Belgian,fries
Slovenen,goed in skiën,1,2,0,-1,Slovenians,good at skiing
Friesen,goed in paardenraces,1,2,0,-1,Frisians,good at horse racing
Gelderlander,nuchter,1,2,0,-1,Gelderlander,sober
Mensen uit Zuid-Holland,vriendelijk,1,2,0,-1,People from South Holland,friendly
Flevolander,platteland,1,2,0,-1,Flevolander,country
Braziliaans,dansen,1,2,0,-1,Brazilian,dancing
Nepali,goed in bergbeklimmen,1,2,0,-1,Nepali,good at mountain climbing
Nepali,goed in bergbeklimmers,1,2,0,-1,Nepali,good at mountaineering
Nepali,bergbeklimmer,1,2,0,-1,Nepali,mountain climber
Iers,katholiek,1,2,0,-1,Irish,Catholic
Italiaans,handgebaren,1,2,0,-1,Italian,hand gestures
Fransen,eten stokbrood,1,2,0,-1,French,eat baguette
Overijsselaars,kaas,1,2,0,-1,Overijssel residents,cheese
Zeeuwen,goed in zeilen,1,2,0,-1,Zeelanders,good at sailing
Ests,houden van sauna,1,2,0,-1,Estonian,love sauna
Lets,goed in basketbal,1,2,0,-1,Latvian,good at basketball
Groningsen,houden van groninger bier,1,2,0,-1,Groningsen,love Groningen beer
Belgisch,frieten,1,2,0,-1,Belgian,fries
Groningers,houden van groningers,0,2,1,-1,Groningers,love people from Groningen
Utrechters,politie,1,2,0,-1,Utrecht,Police
mensen uit Flevoland,creatief,1,2,0,-1,people from Flevoland,creatively
Gelderlanders,kaas,1,2,0,-1,Gelderlanders,cheese
Hollandsen,nuchter,0,3,0,-1,Hollandsen,sober
Flevolanders,platteland,1,2,0,-1,Flevolanders,country
Manx,spreken manx,2,1,0,-1,Manx,speak manx
Gibraltariërs,engels,2,1,0,-1,Gibraltarians,English
Manx,spreekt manx,2,1,0,-1,Manx,speaks manx
Zeeuwen,dijken,2,1,0,-1,Zeelanders,dikes
Hellenen,grieks,2,1,0,-1,Hellenes,Greek
Surinaams,nederlands,2,1,0,-1,Surinamese,Dutch
Mensen uit Fryslân,fries,2,1,0,-1,People from Friesland,Frisian
Belgisch,roodharige,2,1,0,-1,Belgian,redhead
Friesland,noord,2,1,0,-1,Friesland,north
Gibraltariërs,brit,2,1,0,-1,Gibraltarians,brit
Malagasi,spreekt malagasy,2,1,0,-1,Malagasy,speaks Malagasy
Libisch,woestijn,2,1,0,-1,Libyan,desert
Mensen uit Fryslân,friestalig,2,1,0,-1,People from Friesland,Frisian-speaking
Australisch,kangoeroe,2,1,0,-1,Australian,kangaroo
Kaapverdianen,muziek,2,1,0,-1,Cape Verdeans,music
Peruaans,lama's,2,1,0,-1,Peruvian,llamas
Malagasi,afrikaan,2,1,0,-1,Malagasy,African
Chinees,eetstokjes,2,1,0,-1,Chinese,chopsticks
Wit-Russisch,russisch,2,1,0,-1,Belarusian,Russian
Irakees,arabisch,2,1,0,-1,Iraqi,Arabic
Formosanen,taiwanese,1,1,1,-1,Formosans,taiwanese
Cypriotisch,grieks,2,1,0,-1,Cypriot,Greek
Duits,spreekt duits,2,1,0,-1,German,speaks German
Groningen,nat,2,1,0,-1,Groningen,wet
Zeeuwen,taal,2,1,0,-1,Zeelanders,language
Libisch,arabisch,2,1,0,-1,Libyan,Arabic
Egyptisch,woestijn,2,1,0,-1,Egyptian,desert
Gibraltariërs,britisch,2,1,0,-1,Gibraltarians,british
Groningen,regenachtig,2,1,0,-1,Groningen,rainy
Mexicaans,taco,2,1,0,-1,Mexican,Taco
Italiaans,pasta,2,1,0,-1,Italian,pasta
Limburgsen,dialect,2,1,0,-1,Limburgish,dialect
Crimeans,oekraïens,2,1,0,-1,Crimeans,Ukrainian
Argentijnen,argentijnse,2,1,0,-1,Argentinians,argentinian
Indonesisch,gekruid,2,1,0,-1,Indonesian,seasoned
Maldiviërs,moslim,2,1,0,-1,Maldivians,Muslim
Friesland,waterrijk,2,1,0,-1,Friesland,watery
Belgisch,fries,2,1,0,-1,Belgian,Frisian
Gibraltariërs,engels sprekend,2,1,0,-1,Gibraltarians,English speaking
Drent,noorderling,2,1,0,-1,Drent,northerner
IJslands,ijs,2,1,0,-1,Icelandic,ice
Armeens,christelijk,2,1,0,-1,Armenian,Christian
flevolanders,water,2,1,0,-1,Flevolanders,water
Bermudan,brit,1,1,1,-1,Bermudan,brit
Indonesisch,gesproken in indonesië,2,1,0,-1,Indonesian,spoken in Indonesia
Montenegrijns,bergachtig,2,1,0,-1,Montenegrin,mountainous
Indiaas,gekruid,2,1,0,-1,Indian,seasoned
Jordaans,arabisch,2,1,0,-1,Jordanian,Arabic
Moldavisch,oost-europees,2,1,0,-1,Moldovan,East-European
Engels,spreken goed engels,2,1,0,-1,English,speak good english
Swazi's,lange mensen,2,1,0,-1,Swazis,tall people
Zeeuwen,dialect,2,1,0,-1,Zeelanders,dialect
Groningen,historisch,2,1,0,-1,Groningen,historical
Limburgers,vlaai,2,1,0,-1,Limburgers,pie
Hellenen,olympische spelen,2,1,0,-1,Hellenes,Olympics
Syrisch,arabisch,2,1,0,-1,Syrian,Arabic
mensen uit Flevoland,wonen in polders,2,1,0,-1,people from Flevoland,living in polders
Russisch,progressive,2,1,0,-1,Russian,progressive
Utrechters,fietst,2,1,0,-1,Utrecht,cycles
Utrechtsen,goed nederlands sprekend,2,1,0,-1,Utrechtsen,speaking good Dutch
Egyptisch,mysterieus,2,1,0,-1,Egyptian,mysterious
Groningsen,gronings,2,1,0,-1,Groningsen,Groningen
Argentijnen,argentijns,2,1,0,-1,Argentinians,Argentinian
Groningen,provincie,2,1,0,-1,Groningen,province
Afghanen,moslim,2,1,0,-1,Afghans,Muslim
Turken,turks,2,1,0,-1,Turks,Turkish
Mensen uit Noord-Brabant,brabants,2,1,0,-1,People from North Brabant,Brabant
Seychellois,eiland,2,1,0,-1,Seychellois,Island
Libanezen,libanese,2,1,0,-1,Lebanese,lebanese
Hollandsen,niederländisch,2,1,0,-1,Hollandsen,Dutch
Libanezen,libanees,2,1,0,-1,Lebanese,Lebanese
Tunesisch,arabisch,2,1,0,-1,Tunisian,Arabic
Gibraltariërs,engelstalig,2,1,0,-1,Gibraltarians,in English
Surinaams,creool,2,1,0,-1,Surinamese,creole
Somaliërs,moslim,2,1,0,-1,Somalis,Muslim
Algerijn,arabisch,2,1,0,-1,Algerian,Arabic
Frans-Guyanese,franssprekend,2,1,0,-1,French Guianese,French speaking
Gelderland,platteland,2,1,0,-1,Gelderland,country
Libisch,moslim,2,1,0,-1,Libyan,Muslim
Manx,spreekt gaelic,2,1,0,-1,Manx,speaks Gaelic
Turken,moslim,2,1,0,-1,Turks,Muslim
Brabantsen,dialect,2,1,0,-1,Brabant,dialect
Japans,sushi,2,1,0,-1,Japanese,Sushi
Azerbeidzjaans,azerbeidzjaans,2,1,0,-1,Azerbaijani,azerbaijani
Soedanees,moslim,2,1,0,-1,Sudanese,Muslim
Seychellois,eilanden,2,1,0,-1,Seychellois,Islands
mensen uit Flevoland,water,2,1,0,-1,people from Flevoland,water
Engels,engelse taal,2,1,0,-1,English,English language
Groningen,noord,2,1,0,-1,Groningen,north
Indonesisch,vegetarisch,1,1,1,-1,Indonesian,vegetarian
Belgisch,chocolade,2,1,0,-1,Belgian,chocolate
Seychellois,mooi,2,1,0,-1,Seychellois,Nice
Formosanen,chinees,2,1,0,-1,Formosans,Chinese
Duits,land,2,1,0,-1,German,country
Nicaraguaan,spaans,2,1,0,-1,Nicaraguan,Spanish
Sahrawi,woestijn,2,1,0,-1,Sahrawi,desert
Engels,engelsman,2,1,0,-1,English,Englishman
Egyptisch,arabisch,2,1,0,-1,Egyptian,Arabic
Flevolanders,dijken,2,1,0,-1,Flevolanders,dikes
Frans-Guyanese,frans,2,1,0,-1,French Guianese,French
Jemenitisch,arabisch,2,1,0,-1,Yemeni,Arabic
Djiboutiaans,somaliërs,1,1,1,-1,Djiboutian,Somalis
Portugees,portugese taal,2,1,0,-1,Portuguese,Portuguese language
Koeweits,olierijk,2,1,0,-1,Kuwaiti,oil-rich
Azerbeidzjaans,moslim,2,1,0,-1,Azerbaijani,Muslim
Jemenitisch,koffie,2,1,0,-1,Yemeni,coffee
Nepali,bergachtig,2,1,0,-1,Nepali,mountainous
Jamaicanen,reggae,2,1,0,-1,Jamaicans,reggae
Engels,grammatica,2,1,0,-1,English,grammar
Malagasi,tropisch,2,1,0,-1,Malagasy,tropical
Portugees,spreken portugees,2,1,0,-1,Portuguese,speak Portuguese
Angolees,afrikaan,2,1,0,-1,Angolan,African
Cubanen,dansen,2,1,0,-1,Cubans,dancing
Mensen uit Groningen,gronings,2,1,0,-1,People from Groningen,Groningen
Groningen,noord-nederland,2,1,0,-1,Groningen,North Netherlands
Manx,schapen,2,1,0,-1,Manx,sheep
Nepali,berg,2,1,0,-1,Nepali,mountain
Manx,eiland,2,1,0,-1,Manx,Island
Malagasi,lemur,2,1,0,-1,Malagasy,lemur
Cypriotisch,mediterraan,2,1,0,-1,Cypriot,Mediterranean
IJslands,noordpool,2,1,0,-1,Icelandic,Arctic
Finnen,sauna,2,1,0,-1,Finns,sauna
Wit-Russisch,orthodox,2,1,0,-1,Belarusian,orthodox
Oostenrijks,bier,2,1,0,-1,Austrian,beer
Noors,houden van skiën,2,1,0,-1,Norwegian,love skiing
Sahrawi,nomadisch,2,1,0,-1,Sahrawi,nomadic
Algerijn,moslim,2,1,0,-1,Algerian,Muslim
Mensen uit Fryslân,spreken fries,2,1,0,-1,People from Friesland,speak Frisian
Amsterdam,kosmopolitisch,2,1,0,-1,Amsterdam,cosmopolitan
Marokkaan,moslim,2,1,0,-1,Moroccan,Muslim
Friesen,paard,1,2,0,-1,Frisians,horse
Amerikanen,gespierd,1,2,0,-1,Americans,muscular
Nederlanders,fiets,1,2,0,-1,Dutch,bicycle
Friesen,zeevaarders,1,2,0,-1,Frisians,seafarers
Schots,dorst,1,2,0,-1,Scottish,thirst
Boliviaans,coca,1,2,0,-1,Bolivian,coca
Zeeuwen,zeevarende,1,2,0,-1,Zeelanders,seafarer
Limburgers,spraakzaam,1,2,0,-1,Limburgers,chatty
Argentijnen,enthousiast,1,2,0,-1,Argentinians,enthusiastic
Hollander,fietser,1,2,0,-1,Dutchman,cyclist
Irakees,moslim,1,2,0,-1,Iraqi,Muslim
Drentsen,trots,1,2,0,-1,Drentsen,pride
Egyptisch,wijs,1,2,0,-1,Egyptian,show
Belgisch,nuchter,1,2,0,-1,Belgian,sober
Friesen,steil,1,2,0,-1,Frisians,steep
Israëlisch,joden,1,2,0,-1,Israeli,Jews
Friesen,goed in trekken,1,2,0,-1,Frisians,pulls well
Limburgers,nuchter,1,2,0,-1,Limburgers,sober
Fransen,smaakvol,1,2,0,-1,French,tasteful
Zwitsers,neutraliteit,1,2,0,-1,Swiss,neutrality
Friesen,melken,0,2,1,-1,Frisians,milking
Groningen,groen,1,2,0,-1,Groningen,green
Utrechters,te vroeg komen,1,2,0,-1,Utrecht,come too early
Uruguayaan,voetbal,1,2,0,-1,Uruguayan,football
Belgisch,brouwerij,1,2,0,-1,Belgian,brewery
Indonesisch,exotisch,1,2,0,-1,Indonesian,exotic
Gelderlandse mensen,nuchter,1,2,0,-1,Gelderland people,sober
Duits,deftig,1,2,0,-1,German,dignified
Fransen,eten baguettes,1,2,0,-1,French,eat baguettes
Nederlanders,käse,1,2,0,-1,Dutch,cheese
Utrechters,gezellig,1,2,0,-1,Utrecht,pleasant
Syrisch,vluchteling,0,2,1,-1,Syrian,refugee
Palestijns,vredelievend,1,2,0,-1,Palestinian,peaceful
Djiboutiaans,moslim,2,1,0,-1,Djiboutian,Muslim
Cambodjaans,khmer,1,2,0,-1,Cambodian,khmer
flevolandsen,creatief,1,2,0,-1,Flevolandsen,creatively
Britten,thee,1,2,0,-1,British,tea
Rotterdam,industrieel,1,2,0,-1,Rotterdam,industrial
Vlaanderen,antwerpen,1,2,0,-1,Flanders,antwerp
Flevolander,nuchter,1,2,0,-1,Flevolander,sober
Italiaans,pizza,1,2,0,-1,Italian,Pizza
Flevolanders,hardwerkend,1,2,0,-1,Flevolanders,hardworking
mensen uit Flevoland,vriendelijk,1,2,0,-1,people from Flevoland,friendly
Mongools,paard,1,2,0,-1,Mongolian,horse
Hollandsen,eet kaas,1,2,0,-1,Hollandsen,eat cheese
Mensen uit Utrecht,gezellig,1,2,0,-1,People from Utrecht,pleasant
Duits,goed in wiskunde,1,2,0,-1,German,good at math
Zeeuw,nuchter,1,2,0,-1,Zeeland,sober
Amerikanen,impulsief,1,2,0,-1,Americans,impulsive
Engels,correct,1,2,0,-1,English,correct
Fransen,eet graag kaas,1,2,0,-1,French,likes to eat cheese
groningers,vriendelijk,1,2,0,-1,Groningers,friendly
Zeeuw,kaas,1,2,0,-1,Zeeland,cheese
Spaans,flamenco,1,2,0,-1,Spanish,flamenco
Overijsselsen,gastvrij,1,2,0,-1,Overijsselsen,hospitable
mensen uit Flevoland,platteland,1,2,0,-1,people from Flevoland,country
Britten,koninklijk,1,2,0,-1,British,royal
Utrechtsen,besnord,1,2,0,-1,Utrechtsen,moustached
Friesen,houdt van zwemmen,1,2,0,-1,Frisians,likes swimming
Utrechtsen,nuchter,1,2,0,-1,Utrechtsen,sober
Bruneër,temperamentvoller,1,2,0,-1,Bruneian,more temperamental
Hollander,fahrrad,1,2,0,-1,Dutchman,fahrrad
Friesland,platteland,1,2,0,-1,Friesland,country
Fransen,modieus,1,2,0,-1,French,fashionable
Cubanen,tabak,1,2,0,-1,Cubans,tobacco
Gelderlandsen,vriendelijk,1,2,0,-1,Gelderlandsen,friendly
Russisch,groot,1,2,0,-1,Russian,big
Friesen,stier,1,2,0,-1,Frisians,bull
Friesen,platte land,2,1,0,-1,Frisians,country
Egyptisch,piramides,2,1,0,-1,Egyptian,pyramids
Iers,guinness,2,1,0,-1,Irish,guinness
Maleisisch,gesproken in maleisië,2,1,0,-1,Malaysian,spoken in malaysia
Belgisch,spreekt frans,2,1,0,-1,Belgian,speaks French
Nederlanders,creatief,2,1,0,-1,Dutch,creatively
Spaans,tapas,2,1,0,-1,Spanish,tapas
Manx,brit,2,1,0,-1,Manx,brit
Manx,engels,2,1,0,-1,Manx,English
Cubanen,danser,2,1,0,-1,Cubans,dancer
Portugees,portugese,2,1,0,-1,Portuguese,portuguese
Nepali,bergbeklimmen,2,1,0,-1,Nepali,mountaineering
Oostenrijks,dirigent,2,1,0,-1,Austrian,conductor
Engels,taal,2,1,0,-1,English,language
Belgisch,bier,2,1,0,-1,Belgian,beer
Braziliaans,samba,2,1,0,-1,Brazilian,samba
Iraans,perzisch,2,1,0,-1,Iranian,Persian
Amerikanen,honkbal,2,1,0,-1,Americans,baseball
Namibisch,afrikaan,2,1,0,-1,Namibian,African
Mauritaans,droogte,2,1,0,-1,Mauritanian,drought
Hollander,fiets,2,1,0,-1,Dutchman,bicycle
Indonesisch,rijst,2,1,0,-1,Indonesian,rice
Gibraltariërs,engelssprekend,2,1,0,-1,Gibraltarians,English speaking
Mauritaans,kamelen,2,1,0,-1,Mauritanian,camels
Frans-Guyanese,franstalig,2,1,0,-1,French Guianese,French
Malagasi,spreken malagasy,2,1,0,-1,Malagasy,speak Malagasy
Gelderlander,regio,2,1,0,-1,Gelderlander,region
Groningen,studentenstad,2,1,0,-1,Groningen,student town
Belgisch,spreekt nederlands,2,1,0,-1,Belgian,speaks Dutch
Utrechters,lokaal,2,1,0,-1,Utrecht,local
Moldavisch,oost-europese taal,2,1,0,-1,Moldovan,eastern european language
Engels,spreekt engels,2,1,0,-1,English,speaks English
Groningen,noordelijk,1,2,0,-1,Groningen,northern
Gelderlanders,trots,1,2,0,-1,Gelderlanders,pride
Cubanen,sigaren,1,2,0,-1,Cubans,cigars
Flevolander,creatief,1,2,0,-1,Flevolander,creatively
Maleisisch,geschreven van rechts naar links,1,2,0,-1,Malaysian,written from right to left
Maltees,katholiek,1,2,0,-1,Maltese,Catholic
Eritreërs,hardlopen,1,2,0,-1,Eritreans,to run
Hellenen,beschaafd,1,2,0,-1,Hellenes,civilized
Belizeaans,engels,1,2,0,-1,Belizean,English
Gelderlander,vriendelijk,1,2,0,-1,Gelderlander,friendly
Nederlanders,bier,1,2,0,-1,Dutch,beer
Engels,taalvaardig,1,2,0,-1,English,language proficient
Brabantsen,nuchter,1,2,0,-1,Brabant,sober
Gelderlandsen,trots,1,2,0,-1,Gelderlandsen,pride
Overijsselsen,nuchter,1,2,0,-1,Overijsselsen,sober
Maleisisch,multicultureel,2,1,0,-1,Malaysian,multicultural
Mexicaans,feestelijk,1,2,0,-1,Mexican,festive
Gelderlandse mensen,gastvrij,1,2,0,-1,Gelderland people,hospitable
Zeeuwen,bescheiden,1,2,0,-1,Zeelanders,modest
Flevolander,trots,1,2,0,-1,Flevolander,pride
Amerikanen,self-controlled,1,2,0,-1,Americans,self controlled
Tunesisch,moslim,2,1,0,-1,Tunisian,Muslim
Utrechters,gemeente,2,1,0,-1,Utrecht,local authority
Libanezen,arabisch,2,1,0,-1,Lebanese,Arabic
Belgisch,flauwvallen,1,1,1,-1,Belgian,pass out
Iraans,moslim,2,1,0,-1,Iranian,Muslim
Omani,arabisch,2,1,0,-1,Omani,Arabic
Barundi,spreken kirundi,2,1,0,-1,Barundi,speak kirundi
Belgisch,vlaams,2,1,0,-1,Belgian,Flemish
Utrechtsen,gezellig,1,2,0,-1,Utrechtsen,pleasant
Mauritiaans,goed in cricket,1,2,0,-1,Mauritian,good at cricket
Liechtensteiner,klein,1,2,0,-1,Liechtensteiner,small
Limburger,vriendelijk,0,3,0,-1,Limburger,friendly
Kosovaar,vluchteling,0,3,0,-1,Kosovar,refugee
Engels,formeel,0,3,0,-1,English,formal
Hellenen,filosofen,0,3,0,-1,Hellenes,philosophers
Duits,serieus,0,3,0,-1,German,serious
Brabantsen,gezellig,0,3,0,-1,Brabant,pleasant
Mensen uit Groningen,nuchter,0,3,0,-1,People from Groningen,sober
Mensen uit Fryslân,nuchter,0,3,0,-1,People from Friesland,sober
Singaporeërs,schoon,0,3,0,-1,Singaporeans,beautiful
Friesland,veilig,0,3,0,-1,Friesland,safe
Zwitsers,precies,0,3,0,-1,Swiss,precisely
Friesen,goed in paardrijden,0,3,0,-1,Frisians,good at horse riding
Oostenrijks,gedisciplineerd,0,3,0,-1,Austrian,disciplined
Britten,humoristisch,0,3,0,-1,British,humorous
Braziliaans,feestelijk,0,3,0,-1,Brazilian,festive
Hellenen,wijzen,0,3,0,-1,Hellenes,ways
Belgisch,humor,0,3,0,-1,Belgian,Humour
Friesen,nuchter,0,3,0,-1,Frisians,sober
Limburgsen,gastvrij,0,3,0,-1,Limburgish,hospitable
Bhutanese,vreedzaam,0,3,0,-1,Bhutanese,peaceful
Amerikanen,ondernemend,0,3,0,-1,Americans,enterprising
flevolanders,nuchter,0,3,0,-1,Flevolanders,sober
Friesland,rustig,0,3,0,-1,Friesland,Calm
Manx,houdt van schapen,0,3,0,-1,Manx,loves sheep
Liechtensteiner,rijk,0,3,0,-1,Liechtensteiner,rich
Fransen,elegant,0,3,0,-1,French,elegant
Friesen,hardwerkend,0,3,0,-1,Frisians,hardworking
Spaans,dynamisch,0,3,0,-1,Spanish,dynamic
Nederlanders,tolerant,0,3,0,-1,Dutch,tolerant
Fransen,eet graag,0,3,0,-1,French,like to eat
Noord-Brabanters,bourgondisch,0,3,0,-1,North Brabant people,burgundy
Friesen,grote,0,3,0,-1,Frisians,great
Amerikanen,patriotisch,0,3,0,-1,Americans,patriotic
Brabantsen,gemoedelijk,0,3,0,-1,Brabant,convivial
Keniaans,atletisch,0,3,0,-1,Kenyan,athletic
Belgisch,geciviliseerd,0,3,0,-1,Belgian,civilized
Limburgers,gastvrij,0,3,0,-1,Limburgers,hospitable
Drentsen,vriendelijk,0,3,0,-1,Drentsen,friendly
Ests,introvert,0,3,0,-1,Estonian,introverted
Limburgse mensen,gastvrij,0,3,0,-1,Limburg people,hospitable
Brabantsen,bourgondisch,0,3,0,-1,Brabant,burgundy
Denen,freundlich,0,3,0,-1,Danes,friendly
Hellenen,wijs,0,3,0,-1,Hellenes,show
Hollander,rijk,0,3,0,-1,Dutchman,rich
Amerikanen,vrijheidslievend,0,3,0,-1,Americans,freedom-loving
Brabanders,gezellig,0,3,0,-1,Brabanders,pleasant
Friesland,rijk aan cultuur,0,3,0,-1,Friesland,rich in culture
Hellenen,wiskunde,0,3,0,-1,Hellenes,math
Keniaans,marathon,0,3,0,-1,Kenyan,marathon
Singaporeërs,hygiënisch,0,3,0,-1,Singaporeans,hygienic
Zuid-Koreaans,gedisciplineerd,0,3,0,-1,South Korean,disciplined
Duits,betrouwbaar,0,3,0,-1,German,trustworthy
Denen,kalm,0,3,0,-1,Danes,calm
Somaliërs,nomaden,0,3,0,-1,Somalis,nomads
Hellenen,wiskundigen,0,3,0,-1,Hellenes,mathematicians
Nederlanders,zakelijk,0,3,0,-1,Dutch,commercial
Friesen,onverzettelijk,0,3,0,-1,Frisians,unyielding
Drenten,nuchter,0,3,0,-1,Drenthe,sober
Hollandsen,rijk,0,3,0,-1,Hollandsen,rich
Braziliaans,voetballer,0,3,0,-1,Brazilian,soccer player
Singaporeërs,zakelijk,0,3,0,-1,Singaporeans,commercial
Friesland,vrij,0,3,0,-1,Friesland,free
Belgisch,flegmatisch,0,3,0,-1,Belgian,phlegmatic
Nederlanders,praktijk,0,3,0,-1,Dutch,practice
Engels,humoristisch,0,3,0,-1,English,humorous
Drenten,vriendelijk,0,3,0,-1,Drenthe,friendly
Mensen uit Noord-Brabant,gezellig,0,3,0,-1,People from North Brabant,pleasant
Mensen uit Noord-Brabant,houden van carnaval,0,3,0,-1,People from North Brabant,love carnival
Drenten,bescheiden,0,3,0,-1,Drenthe,modest
Duits,nauwgezet,0,3,0,-1,German,meticulous
Britten,beleefd,0,3,0,-1,British,polite
Amerikanen,ambitieus,0,3,0,-1,Americans,ambitious
Britten,humor,0,3,0,-1,British,Humour
Groninger,nuchter,0,3,0,-1,Groningen,sober
Limburgers,vriendelijk,0,3,0,-1,Limburgers,friendly
Zwitsers,netjes,0,3,0,-1,Swiss,correctly
Hollander,tolerant,0,3,0,-1,Dutchman,tolerant
Mensen uit Noord-Brabant,bourgondisch,0,3,0,-1,People from North Brabant,burgundy
Spaans,romantisch,0,3,0,-1,Spanish,romantic
Belgisch,flegmat,0,3,0,-1,Belgian,phlegmatic
Duits,plichtsgetrouw,0,3,0,-1,German,dutiful
Amerikanen,direct,0,3,0,-1,Americans,straight away
Overijsselse mensen,nuchter,0,3,0,-1,Overijssel people,sober
Limburger,gezellig,0,3,0,-1,Limburger,pleasant
Friesen,paardrijders,0,3,0,-1,Frisians,horse riders
Oostenrijks,keurig,0,3,0,-1,Austrian,neat
Zeeuwse mensen,trots,0,3,0,-1,Zeeland people,pride
Engels,spraakzaam,0,3,0,-1,English,chatty
groningers,direct,0,3,0,-1,Groningers,straight away
Duits,punctual,0,3,0,-1,German,punctual
Hongaars,eten paprika,0,3,0,-1,Hungarian,eat peppers
Hellenen,houden van filosofie,0,3,0,-1,Hellenes,love philosophy
Drent,vriendelijk,0,3,0,-1,Drent,friendly
Singaporeërs,nette,0,3,0,-1,Singaporeans,neat
Spaans,temperamentvol,0,3,0,-1,Spanish,temperamental
Engels,beleefd,0,3,0,-1,English,polite
Mongools,krijgshaftig,0,3,0,-1,Mongolian,martial
Limburgsen,houden van vlaai,0,3,0,-1,Limburgish,love pie
Pools,houden van pierogi,0,3,0,-1,Polish,love pierogi
Nederlanders,netjes,0,3,0,-1,Dutch,correctly
Fransen,houdt van wijn,0,3,0,-1,French,likes wine
Mensen uit Noord-Holland,direct,0,3,0,-1,People from North Holland,straight away
Duits,wetenschappelijk,0,3,0,-1,German,scientific
Brabanders,vriendelijk,0,3,0,-1,Brabanders,friendly
Limburgsen,vriendelijk,0,3,0,-1,Limburgish,friendly
Singaporeërs,welvarend,0,3,0,-1,Singaporeans,prosperous
Hollandsen,zakelijk,0,3,0,-1,Hollandsen,commercial
Limburgers,gemoedelijk,0,3,0,-1,Limburgers,convivial
Zwitsers,keurig,0,3,0,-1,Swiss,neat
Friesland,klein,0,3,0,-1,Friesland,small
Groningers,nuchter,0,3,0,-1,Groningers,sober
Mensen uit Noord-Brabant,gastvrij,0,3,0,-1,People from North Brabant,hospitable
Denen,glücklich,0,3,0,-1,Danes,glücklich
Hollander,eerlijk,0,3,0,-1,Dutchman,honestly
Nederlanders,keurig,0,3,0,-1,Dutch,neat
Nederlanders,rechtop,0,3,0,-1,Dutch,upright
Ests,onafhankelijk,0,3,0,-1,Estonian,independent
Britten,beschaafd,0,3,0,-1,British,civilized
Zwitsers,voorzichtig,0,3,0,-1,Swiss,carefully
Singaporeërs,gedisciplineerd,0,3,0,-1,Singaporeans,disciplined
Noors,sterk,0,3,0,-1,Norwegian,strong
Japans,houdt van sushi,0,3,0,-1,Japanese,likes sushi
Amerikanen,patriottisch,0,3,0,-1,Americans,patriotic
Flevolanders,fietsen,0,3,0,-1,Flevolanders,misuse
Friesen,traditioneel,0,3,0,-1,Frisians,traditional
Hollander,nuchter,0,3,0,-1,Dutchman,sober
Mensen uit Zuid-Holland,trots,0,3,0,-1,People from South Holland,pride
Friesen,houdt van paardrijden,0,3,0,-1,Frisians,loves horse riding
Utrechters,praat graag,0,3,0,-1,Utrecht,likes to talk
Limburger,gastvrij,0,3,0,-1,Limburger,hospitable
Limburgers,bourgondisch,0,3,0,-1,Limburgers,burgundy
Drent,nuchter,0,3,0,-1,Drent,sober
Iers,drinkt graag bier,0,3,0,-1,Irish,likes to drink beer
Mensen uit Noord-Holland,nuchter,0,3,0,-1,People from North Holland,sober
Argentijnen,temperamentvol,0,3,0,-1,Argentinians,temperamental
Koreanen,ijverig,0,3,0,-1,Koreans,diligent
Overijsselaars,nuchter,0,3,0,-1,Overijssel residents,sober
Zeeuw,bescheiden,0,3,0,-1,Zeeland,modest
